"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"C16orf70",0.11287205819231,0.259930468001781,0.143,0.353,1,"C16orf70","NS"
"ZNF296",0.113015046803736,0.522994921473781,0.357,0.497,1,"ZNF296","NS"
"LAMTOR1",0.113044294011358,0.331241404365407,1,0.893,1,"LAMTOR1","NS"
"ZFP36",0.113130879946667,0.411508455140277,1,0.914,1,"ZFP36","NS"
"RHBDD2",0.113276662469258,0.463867794503982,0.929,0.856,1,"RHBDD2","NS"
"HEBP2",0.113961838276483,0.389057255930258,0.786,0.882,1,"HEBP2","NS"
"UBE2H",0.114860473508135,0.40835610060973,0.929,0.85,1,"UBE2H","NS"
"C1orf43",0.115056808868199,0.399983825887284,0.929,0.872,1,"C1orf43","NS"
"C1QBP",0.115502313639124,0.295879258677137,0.5,0.599,1,"C1QBP","NS"
"MPDU1",0.115584510306922,0.293158650002205,0.357,0.503,1,"MPDU1","NS"
"TSPAN31",0.115700637822386,0.250992865230324,0.214,0.417,1,"TSPAN31","NS"
"MBIP",0.116400943000247,0.256918369879758,0.929,0.914,1,"MBIP","NS"
"HERC3",0.116441613353251,0.256989849131453,0.071,0.241,1,"HERC3","NS"
"HAT1",0.11692749873094,0.391572039977865,0.429,0.578,1,"HAT1","NS"
"GSTM1",0.117247412063925,0.385840726297919,0.286,0.492,1,"GSTM1","NS"
"GRN",0.117601816162432,0.402951924481459,1,0.947,1,"GRN","NS"
"GAS6",0.117653641888649,0.454325422243412,0.714,0.775,1,"GAS6","NS"
"WAPL",0.117705628823532,0.319149888445515,0.5,0.604,1,"WAPL","NS"
"NSUN4",0.117731575370607,0.429553442383556,0.357,0.535,1,"NSUN4","NS"
"TRIP11",0.118052162702489,0.33135739276862,0.929,0.909,1,"TRIP11","NS"
"SULT1A1",0.11807812189921,0.402119481440733,0.571,0.684,1,"SULT1A1","NS"
"ATG4B",0.118308340795017,0.385458702743664,0.571,0.711,1,"ATG4B","NS"
"FADS3",0.118633807235374,0.63347198787506,0.571,0.61,1,"FADS3","NS"
"TMEM165",0.119769288055359,0.436698620345707,0.857,0.759,1,"TMEM165","NS"
"ATP13A4",0.119798775796563,0.51115445813573,0.929,0.925,1,"ATP13A4","NS"
"RNF126",0.120412588654814,0.304107169584172,0.5,0.578,1,"RNF126","NS"
"RCC1",0.120653470320295,0.482186362269146,0.643,0.695,1,"RCC1","NS"
"TUBA4B",0.121871173311584,0.295445564855985,0,0.15,1,"TUBA4B","NS"
"NAPA",0.121909736432467,0.456270269482866,0.857,0.754,1,"NAPA","NS"
"STAT3",0.12204758121437,0.436504637711317,0.929,0.914,1,"STAT3","NS"
"PPHLN1",0.122288882352285,0.288916165335465,0.429,0.636,1,"PPHLN1","NS"
"TINAGL1",0.122296181672617,0.25095290694789,0.143,0.337,1,"TINAGL1","NS"
"PREPL",0.122747809727822,0.295157483390058,0.5,0.583,1,"PREPL","NS"
"SHANK2",0.123068689358934,0.296678390968216,0.571,0.652,1,"SHANK2","NS"
"HMCES",0.123959203730314,0.366039817892819,0.286,0.46,1,"HMCES","NS"
"SLC39A1",0.124104187436591,0.712919699341624,0.857,0.69,1,"SLC39A1","NS"
"MVP",0.12637188409582,0.604107266816147,0.857,0.866,1,"MVP","NS"
"WIF1",0.126633586544223,0.306364590574063,0.071,0.235,1,"WIF1","NS"
"GANC",0.126802076105103,0.276097815670093,0.286,0.497,1,"GANC","NS"
"TMEM222",0.127709317345015,0.484546641851225,0.643,0.62,1,"TMEM222","NS"
"NMRK1",0.127720955536563,0.315635785003968,0.214,0.38,1,"NMRK1","NS"
"ASXL1",0.127731836035983,0.277172181553139,0.429,0.615,1,"ASXL1","NS"
"LRCH4",0.127835073589139,0.37072741798977,0.357,0.455,1,"LRCH4","NS"
"ALPP",0.128403864554254,0.287073315590994,0.071,0.267,1,"ALPP","NS"
"CHPT1",0.128568587093113,0.267869942772727,0.357,0.465,1,"CHPT1","NS"
"CCDC47",0.129057783091752,0.488484828763879,0.929,0.904,1,"CCDC47","NS"
"METRN",0.130084050317004,0.46975957050002,0.643,0.652,1,"METRN","NS"
"FNTA",0.130244227860768,0.2633894226572,0.429,0.578,1,"FNTA","NS"
"KLHDC3",0.130973398590461,0.362571865062105,0.571,0.599,1,"KLHDC3","NS"
"SDHD",0.131706999734419,0.378178238617923,0.786,0.791,1,"SDHD","NS"
"TMEM219",0.131729720863423,0.456728702667381,0.929,0.856,1,"TMEM219","NS"
"USP54",0.132995597706722,0.396570307884968,0.429,0.604,1,"USP54","NS"
"C1orf210",0.133285991393256,0.359405731062305,0.571,0.701,1,"C1orf210","NS"
"MARC2",0.133365373599222,0.340690203592767,0.5,0.61,1,"MARC2","NS"
"LMNA",0.134096905816678,0.347820772421952,1,0.979,1,"LMNA","NS"
"CORO1B",0.134229181219313,0.433733031538764,0.857,0.727,1,"CORO1B","NS"
"EGR1",0.134706037928993,0.576464604965206,0.929,0.963,1,"EGR1","NS"
"ECI1",0.13491778301774,0.286148623456302,0.714,0.882,1,"ECI1","NS"
"MMADHC",0.136177625226725,0.301020090505739,0.857,0.791,1,"MMADHC","NS"
"UMPS",0.136198258050393,0.321875041904656,0.214,0.38,1,"UMPS","NS"
"SFTA3",0.136538065848416,0.323753748238343,0.857,0.941,1,"SFTA3","NS"
"HMOX2",0.136746868126068,0.424400958638683,0.643,0.743,1,"HMOX2","NS"
"ELAC2",0.138905689247263,0.253001136294354,0.143,0.326,1,"ELAC2","NS"
"CPM",0.139037101964114,0.447526841007698,0.857,0.93,1,"CPM","NS"
"DDX3X",0.139800861708973,0.316445021636946,0.929,0.85,1,"DDX3X","NS"
"SIPA1L3",0.140181055471912,0.279843614761995,0.357,0.439,1,"SIPA1L3","NS"
"SQSTM1",0.14039635396671,0.446575968192061,1,1,1,"SQSTM1","NS"
"BAZ2B",0.140879371643171,0.426286342174448,0.857,0.84,1,"BAZ2B","NS"
"HCG26",0.141148896203095,0.30985343358441,0.071,0.23,1,"HCG26","NS"
"IFIT1",0.14173078612944,0.468744343564875,0.643,0.829,1,"IFIT1","NS"
"PRPF3",0.142040211840023,0.410096419149575,0.429,0.535,1,"PRPF3","NS"
"IFT46",0.142111558977803,0.268074455682533,0.071,0.225,1,"IFT46","NS"
"ALKBH5",0.1429485901156,0.30882689829653,0.5,0.594,1,"ALKBH5","NS"
"RBP1",0.143175764359738,0.371792792830658,0.429,0.663,1,"RBP1","NS"
"MECOM",0.143352783913347,0.266893069645909,0.786,0.802,1,"MECOM","NS"
"TNFRSF14",0.143489759261749,0.414517691904406,0.5,0.62,1,"TNFRSF14","NS"
"TMEM9",0.143680688388486,0.45718376237331,0.929,0.85,1,"TMEM9","NS"
"AUP1",0.143797042839283,0.413923833257037,0.929,0.861,1,"AUP1","NS"
"SLU7",0.144227201576471,0.313528854024995,0.5,0.663,1,"SLU7","NS"
"PDS5A",0.144518752377956,0.287936328093908,0.643,0.743,1,"PDS5A","NS"
"PSMB8",0.144741064842835,0.485673892951398,0.929,0.898,1,"PSMB8","NS"
"TAZ",0.144997253904873,0.554246802294252,0.429,0.508,1,"TAZ","NS"
"ELOVL1",0.145201926437918,0.549079205095611,0.929,0.786,1,"ELOVL1","NS"
"JAGN1",0.145467758548474,0.310617318841925,0.286,0.439,1,"JAGN1","NS"
"HNRNPH3",0.145834981546124,0.251223599659741,0.357,0.519,1,"HNRNPH3","NS"
"RPUSD3",0.146282629332288,0.382401957132124,0.286,0.417,1,"RPUSD3","NS"
"MACROD1",0.146654462661958,0.321970870305319,0.429,0.519,1,"MACROD1","NS"
"GPN3",0.146961838998186,0.310077199070232,0.429,0.503,1,"GPN3","NS"
"PSMD6-AS2",0.147124177766365,0.257184251137377,0.214,0.348,1,"PSMD6-AS2","NS"
"THAP5",0.148274680288186,0.320237085210408,0.5,0.599,1,"THAP5","NS"
"ARHGDIA",0.149062276384564,0.272491340879292,0.5,0.551,1,"ARHGDIA","NS"
"GOLPH3L",0.149502860711201,0.309682612921034,0.5,0.604,1,"GOLPH3L","NS"
"LGALS8",0.149864062766816,0.439148389345775,0.929,0.818,1,"LGALS8","NS"
"CPNE2",0.150263713755881,0.410220281984128,0.5,0.572,1,"CPNE2","NS"
"GADD45A",0.151047073375789,0.486884856569441,0.571,0.561,1,"GADD45A","NS"
"RETSAT",0.151114752598507,0.297729569615459,0.286,0.444,1,"RETSAT","NS"
"GAS8",0.151590186312455,0.283287661275951,0.071,0.241,1,"GAS8","NS"
"STAT6",0.151931586344018,0.402417359468327,0.429,0.62,1,"STAT6","NS"
"MFSD4",0.152131014257837,0.266055876863872,0.571,0.684,1,"MFSD4","NS"
"ATP6V0E2",0.152271796521246,0.575613746323564,0.714,0.701,1,"ATP6V0E2","NS"
"RAB17",0.152305666233753,0.367505156514295,0.571,0.599,1,"RAB17","NS"
"CADM1",0.152717331031661,0.498524167944813,0.929,0.888,1,"CADM1","NS"
"USP39",0.153175772898302,0.306226671279262,0.5,0.674,1,"USP39","NS"
"IFI44",0.153322073384897,0.350280661067578,0.857,0.882,1,"IFI44","NS"
"HSH2D",0.153335626173774,0.574580884752989,0.429,0.556,1,"HSH2D","NS"
"COPS7A",0.154031603080439,0.488894084390406,0.286,0.412,1,"COPS7A","NS"
"GSTK1",0.154136501801998,0.336443708869903,0.929,0.829,1,"GSTK1","NS"
"TPPP3",0.154574595839985,1.24084342291924,0.143,0.342,1,"TPPP3","NS"
"SARAF",0.155321510088793,0.265021730911773,0.643,0.759,1,"SARAF","NS"
"BCLAF1",0.155391300944948,0.357419291792607,0.929,0.877,1,"BCLAF1","NS"
"SUMO1",0.155435037078326,0.314861269637559,1,0.818,1,"SUMO1","NS"
"IFIT3",0.156334975237433,0.583266475885501,0.571,0.684,1,"IFIT3","NS"
"TAGLN",0.156534285065649,0.348913935940337,0,0.128,1,"TAGLN","NS"
"CXCL16",0.157144181987463,0.393178046602479,0.857,0.85,1,"CXCL16","NS"
"ATP6V1G1",0.157845114574957,0.260065423836972,0.786,0.856,1,"ATP6V1G1","NS"
"ATP1B3",0.158476643892596,0.430598047454632,0.857,0.845,1,"ATP1B3","NS"
"SNX1",0.159520198238699,0.29192288520842,0.5,0.663,1,"SNX1","NS"
"PSMB5",0.159798788808822,0.283313775719946,0.929,0.909,1,"PSMB5","NS"
"LPIN2",0.160298741513163,0.473856131258911,0.786,0.797,1,"LPIN2","NS"
"TM2D2",0.160650017788006,0.264821722607964,0.286,0.439,1,"TM2D2","NS"
"DXO",0.160650017788006,0.290074710119854,0.286,0.439,1,"DXO","NS"
"ISYNA1",0.160711174846183,0.549195876663109,0.5,0.54,1,"ISYNA1","NS"
"PLK3",0.162646400950918,0.383463367183745,0.143,0.316,1,"PLK3","NS"
"VCP",0.162668296004917,0.372920746342008,0.714,0.85,1,"VCP","NS"
"RTN3",0.164168268983254,0.314594389973994,0.929,0.93,1,"RTN3","NS"
"SQRDL",0.164498817497528,0.473849074711316,0.571,0.62,1,"SQRDL","NS"
"CELSR2",0.164734344317003,0.318652043052941,0.214,0.337,1,"CELSR2","NS"
"CCDC117",0.164906684941225,0.301345894594462,0.357,0.513,1,"CCDC117","NS"
"MGRN1",0.164906684941225,0.469613560546787,0.357,0.513,1,"MGRN1","NS"
"SNAI1",0.165129102501189,0.510361952437239,0.5,0.556,1,"SNAI1","NS"
"KIF1C",0.166485531729633,0.28303353953049,0.5,0.567,1,"KIF1C","NS"
"SPG11",0.168267918842497,0.267435420093208,0.357,0.529,1,"SPG11","NS"
"C5orf45",0.168643066345825,0.365104164282468,0.5,0.599,1,"C5orf45","NS"
"CGNL1",0.169338219460955,0.367230244188989,0.286,0.428,1,"CGNL1","NS"
"ZKSCAN1",0.170506811934901,0.472541406179511,0.714,0.754,1,"ZKSCAN1","NS"
"WDR33",0.17063029516367,0.435638209196512,0.714,0.647,1,"WDR33","NS"
"DYNC1H1",0.170708209223304,0.562538134881918,0.929,0.914,1,"DYNC1H1","NS"
"KDM4A",0.171280125801822,0.387230893903768,0.429,0.513,1,"KDM4A","NS"
"NUB1",0.171542929292668,0.406549094264243,0.714,0.856,1,"NUB1","NS"
"HERPUD2",0.173176828122088,0.317925882937061,0.643,0.69,1,"HERPUD2","NS"
"ST6GALNAC4",0.173322059228359,0.32338901407872,0.214,0.353,1,"ST6GALNAC4","NS"
"HDHD3",0.173589045898118,0.4451112799525,0.357,0.455,1,"HDHD3","NS"
"PVRL2",0.174617059094698,0.31666269676373,0.5,0.54,1,"PVRL2","NS"
"COMMD9",0.175505163545238,0.30439710798055,0.571,0.642,1,"COMMD9","NS"
"MTCH1",0.176736495150673,0.353032603522295,1,0.909,1,"MTCH1","NS"
"IFI35",0.17673840662025,0.491826876137964,0.429,0.615,1,"IFI35","NS"
"PRRG4",0.176741505213895,0.463626432055835,0.714,0.722,1,"PRRG4","NS"
"LITAF",0.176741505213895,0.58438203834632,0.714,0.722,1,"LITAF","NS"
"COL4A4",0.177088694130179,0.351159542244078,0.357,0.492,1,"COL4A4","NS"
"NUDC",0.177476533123774,0.374076121601335,0.929,0.909,1,"NUDC","NS"
"HNRNPU",0.178393355580408,0.319737901605633,1,0.968,1,"HNRNPU","NS"
"SNX2",0.178573547199714,0.345482721104696,0.571,0.578,1,"SNX2","NS"
"SESN1",0.17933234910349,0.269893550145544,0.143,0.273,1,"SESN1","NS"
"PALM3",0.180288597572425,0.32050744472141,0.286,0.46,1,"PALM3","NS"
"SRRM2",0.180709728720281,0.459284955405546,0.929,0.973,1,"SRRM2","NS"
"ACTL6A",0.18181171056099,0.286440678596795,0.571,0.642,1,"ACTL6A","NS"
"TUBB2A",0.18225693761327,0.346997118286437,0.571,0.647,1,"TUBB2A","NS"
"PLXNA2",0.18232617622846,0.410101184295596,0.714,0.861,1,"PLXNA2","NS"
"GALM",0.183109420040885,0.322911887792853,0.571,0.658,1,"GALM","NS"
"MESP2",0.183611958364191,0.295454431999014,0.286,0.417,1,"MESP2","NS"
"FAM114A1",0.183912685154269,0.389034462607752,0.571,0.668,1,"FAM114A1","NS"
"PSMC2",0.185043824981531,0.321623511673751,0.786,0.829,1,"PSMC2","NS"
"DLGAP4",0.18591001171636,0.281173462069159,0.571,0.652,1,"DLGAP4","NS"
"SLC40A1",0.186560336602638,0.427839263319794,0.786,0.765,1,"SLC40A1","NS"
"PHKG2",0.186990757604193,0.597219467980816,0.714,0.679,1,"PHKG2","NS"
"MAP6",0.187467571295646,0.281812836211405,0.071,0.203,1,"MAP6","NS"
"HLA-DPA1",0.187612536207624,0.283117740591252,0.786,0.914,1,"HLA-DPA1","NS"
"TFCP2L1",0.18797785062082,0.364400287800322,0.714,0.765,1,"TFCP2L1","NS"
"AP2M1",0.188055597558876,0.260738364269755,0.643,0.717,1,"AP2M1","NS"
"PSMD11",0.188588019741611,0.322745818321978,0.786,0.85,1,"PSMD11","NS"
"BLOC1S3",0.188699949631454,0.399997672378298,0.286,0.444,1,"BLOC1S3","NS"
"CYP20A1",0.188974595030265,0.432997765188212,0.857,0.877,1,"CYP20A1","NS"
"TGIF1",0.190345285553208,0.345485955366335,0.857,0.856,1,"TGIF1","NS"
"RPL7L1",0.19091780186042,0.286308521608394,0.571,0.701,1,"RPL7L1","NS"
"DEGS2",0.191236982680239,0.509713043818476,0.643,0.701,1,"DEGS2","NS"
"PDLIM1",0.191402859330692,0.255197240881402,0.786,0.765,1,"PDLIM1","NS"
"RBM25",0.19261930976066,0.277848114833964,0.857,0.968,1,"RBM25","NS"
"LOC100131564",0.192639672554412,0.270620429435604,0.214,0.348,1,"LOC100131564","NS"
"SEZ6L2",0.193540196307415,0.285205495584053,0.286,0.401,1,"SEZ6L2","NS"
"MXD4",0.193878899154193,0.495093509122018,0.786,0.743,1,"MXD4","NS"
"NELFE",0.194038788015861,0.384699877677463,0.786,0.77,1,"NELFE","NS"
"EEF1A1",0.194264811382279,0.272880359973416,1,1,1,"EEF1A1","NS"
"TMEM120A",0.194350478012873,0.285201708152382,0.429,0.556,1,"TMEM120A","NS"
"CHADL",0.19449204017879,0.290343475689656,0.071,0.203,1,"CHADL","NS"
"RAP2B",0.194541350596171,0.337348963095156,0.643,0.642,1,"RAP2B","NS"
"ATOX1",0.195358262805554,0.282289185105554,0.857,0.781,1,"ATOX1","NS"
"HMGN1",0.195892751192022,0.254634573653186,1,0.957,1,"HMGN1","NS"
"AHCY",0.196206905133452,0.314715981180377,0.643,0.701,1,"AHCY","NS"
"CGN",0.196272676629665,0.326408135335454,0.643,0.717,1,"CGN","NS"
"UAP1",0.196517884680503,0.282836652386359,0.571,0.711,1,"UAP1","NS"
"DANCR",0.19661336828571,0.420139498933008,0.571,0.642,1,"DANCR","NS"
"CPSF3L",0.196669364216964,0.553829489400947,0.643,0.61,1,"CPSF3L","NS"
"FAAH",0.198136483041323,0.496033751916399,0.5,0.508,1,"FAAH","NS"
"ZSCAN18",0.198790549956863,0.395055507012565,0.429,0.551,1,"ZSCAN18","NS"
"TAF6L",0.198841099918028,0.392899035397186,0.286,0.406,1,"TAF6L","NS"
"ZNF688",0.200222996767319,0.256503334751491,0.214,0.337,1,"ZNF688","NS"
"SERPINB6",0.200328662682961,0.324725005438445,0.714,0.743,1,"SERPINB6","NS"
"COPB2",0.200347498136137,0.43116341645766,1,0.856,1,"COPB2","NS"
"EAPP",0.201881313943144,0.271584258808498,0.643,0.727,1,"EAPP","NS"
"FN1",0.202027505721889,0.45392256267207,0.429,0.588,1,"FN1","NS"
"ASB16-AS1",0.203020389866168,0.251536826142653,0.143,0.294,1,"ASB16-AS1","NS"
"ABHD16A",0.203497640308106,0.462429515187214,0.429,0.513,1,"ABHD16A","NS"
"LRRC46",0.204004686672492,0.278723558027398,0.143,0.053,1,"LRRC46","NS"
"SLC25A6",0.204106362260569,0.400726445067805,1,0.904,1,"SLC25A6","NS"
"TMC5",0.204268390431914,0.457167261233533,1,0.995,1,"TMC5","NS"
"CUL9",0.204417393822817,0.253537076088619,0.143,0.273,1,"CUL9","NS"
"HIST1H3A",0.205666838585747,0.254592584579323,0.071,0.198,1,"HIST1H3A","NS"
"PPP2CA",0.205884414671922,0.28899661272341,0.714,0.754,1,"PPP2CA","NS"
"TUBA1A",0.206142894940935,0.539834977708788,0.214,0.38,1,"TUBA1A","NS"
"BATF2",0.207495199016221,0.48314315886951,0.214,0.364,1,"BATF2","NS"
"AAR2",0.207931120871473,0.264540026428301,0.286,0.38,1,"AAR2","NS"
"INSR",0.208152144022824,0.256315666287429,0.429,0.567,1,"INSR","NS"
"SMURF1",0.208726290020917,0.319397597324428,0.357,0.497,1,"SMURF1","NS"
"MYC",0.209185842195487,0.328653168477436,0.571,0.647,1,"MYC","NS"
"EIF2S3",0.209200320984776,0.32039805757151,0.857,0.791,1,"EIF2S3","NS"
"NEAT1",0.209406783762954,0.632365741653588,1,0.979,1,"NEAT1","NS"
"WRB",0.209681527053817,0.304925744701816,0.286,0.385,1,"WRB","NS"
"TOM1",0.209774749139296,0.380648146139869,0.5,0.567,1,"TOM1","NS"
"BTG3",0.210304803666733,0.30619708554639,0.857,0.845,1,"BTG3","NS"
"EIF4B",0.210794037754276,0.267064097837436,0.714,0.797,1,"EIF4B","NS"
"TMEM106B",0.210909804691615,0.362019203840986,0.714,0.658,1,"TMEM106B","NS"
"CHORDC1",0.211954068428618,0.34895240536367,0.929,0.791,1,"CHORDC1","NS"
"ADH5",0.213197194975337,0.312688522812575,0.643,0.647,1,"ADH5","NS"
"PSMD13",0.213264023376151,0.576242281831357,0.857,0.754,1,"PSMD13","NS"
"PPIL4",0.214026345485179,0.294347830958306,0.5,0.594,1,"PPIL4","NS"
"N4BP1",0.214305120964462,0.306659049528149,0.714,0.797,1,"N4BP1","NS"
"LTBP3",0.214575487467611,0.357959346642926,0.786,0.727,1,"LTBP3","NS"
"SFTPA2",0.214822173588813,2.44438774013831,0.071,0.193,1,"SFTPA2","NS"
"CHMP1B",0.215192539634999,0.3807496263764,0.929,0.818,1,"CHMP1B","NS"
"PEPD",0.216163874235509,0.357076658800596,0.714,0.711,1,"PEPD","NS"
"PWWP2A",0.216677587120976,0.370708247627948,0.643,0.668,1,"PWWP2A","NS"
"TMUB1",0.216702593863394,0.319039333373228,0.714,0.69,1,"TMUB1","NS"
"ALKBH4",0.216729525908196,0.629600460335966,0.214,0.337,1,"ALKBH4","NS"
"LINC01578",0.217253022256226,0.255214263779262,0.857,0.84,1,"LINC01578","NS"
"FASTK",0.217444624875453,0.28767204576039,0.643,0.679,1,"FASTK","NS"
"LEPROT",0.217540790771701,0.429647991266882,0.857,0.775,1,"LEPROT","NS"
"APOL6",0.217670720862076,0.274974270056367,0.571,0.663,1,"APOL6","NS"
"ALG8",0.218313532740885,0.363919190184083,0.571,0.594,1,"ALG8","NS"
"ANKZF1",0.219360405981202,0.353848404339342,0.357,0.471,1,"ANKZF1","NS"
"SPNS1",0.21992559059715,0.4481446586994,0.5,0.535,1,"SPNS1","NS"
"NMI",0.222004639465021,0.283193745158144,0.5,0.524,1,"NMI","NS"
"UNC93B1",0.222479651960975,0.405352044304728,0.643,0.701,1,"UNC93B1","NS"
"KIAA1279",0.223213204232811,0.262603783584156,0.214,0.348,1,"KIAA1279","NS"
"MPV17L2",0.223942352420313,0.330822241266353,0.357,0.497,1,"MPV17L2","NS"
"BCL7C",0.223980593465019,0.265794693966541,0.714,0.722,1,"BCL7C","NS"
"GABRE",0.225429798268807,0.317626782982501,0.357,0.476,1,"GABRE","NS"
"LGMN",0.226252854566058,0.308192087455412,0.929,0.941,1,"LGMN","NS"
"COPRS",0.227538402871335,0.459894351941892,0.214,0.348,1,"COPRS","NS"
"CHMP5",0.227688836721391,0.306027776793358,0.714,0.69,1,"CHMP5","NS"
"XKR8",0.227910025270923,0.265019770153822,0.286,0.433,1,"XKR8","NS"
"PTPRU",0.228023288509808,0.33107814826852,0.643,0.701,1,"PTPRU","NS"
"RTCA",0.22823812931289,0.311734588260057,0.429,0.465,1,"RTCA","NS"
"DUOXA1",0.228511086842919,0.271860049965891,0.286,0.428,1,"DUOXA1","NS"
"NRBF2",0.228908279335259,0.343833895248939,0.429,0.497,1,"NRBF2","NS"
"ALDH7A1",0.229270052384755,0.312180940731139,0.5,0.588,1,"ALDH7A1","NS"
"MRPS18B",0.229326077384292,0.372349926284226,0.857,0.807,1,"MRPS18B","NS"
"SERINC3",0.229362338603307,0.252175944857608,0.714,0.759,1,"SERINC3","NS"
"SNHG5",0.229584012995864,0.263018822093078,0.571,0.674,1,"SNHG5","NS"
"C1GALT1C1",0.230018014647408,0.291704463158061,0.357,0.444,1,"C1GALT1C1","NS"
"PSMF1",0.230469899761707,0.379715998132473,0.857,0.781,1,"PSMF1","NS"
"TIMMDC1",0.230529680337064,0.343586974144801,0.714,0.706,1,"TIMMDC1","NS"
"MRPL49",0.231471529493914,0.439804448947554,0.643,0.668,1,"MRPL49","NS"
"SLC19A1",0.233029884907516,0.261637658772072,0.214,0.332,1,"SLC19A1","NS"
"PHB2",0.233430919460526,0.532877453891968,0.929,0.781,1,"PHB2","NS"
"DDX27",0.234067971211404,0.451285765529329,0.929,0.861,1,"DDX27","NS"
"CASC4",0.234073343507488,0.298598882768127,0.786,0.733,1,"CASC4","NS"
"SAC3D1",0.234371372228931,0.376414628487684,0.143,0.273,1,"SAC3D1","NS"
"SLC3A2",0.235406302204239,0.559820883518137,0.929,0.909,1,"SLC3A2","NS"
"HLA-DPB1",0.236165098598606,0.291715478530246,0.714,0.898,1,"HLA-DPB1","NS"
"PRX",0.236772553230149,0.265385878768613,0.143,0.257,1,"PRX","NS"
"OTUB1",0.23695288294939,0.331134214755374,0.929,0.866,1,"OTUB1","NS"
"ABCB8",0.237893456974583,0.288875705262766,0.429,0.492,1,"ABCB8","NS"
"COX7A2L",0.238043901730171,0.318871546033649,0.786,0.759,1,"COX7A2L","NS"
"ABHD2",0.238297204778424,0.330490688341051,0.643,0.658,1,"ABHD2","NS"
"ADGRD1",0.240238565446657,0.267629273241727,0.643,0.658,1,"ADGRD1","NS"
"C21orf59",0.240254178682227,0.566181063049395,0.571,0.62,1,"C21orf59","NS"
"KRT8",0.240259864437821,0.387465421866555,1,0.936,1,"KRT8","NS"
"STEAP4",0.240710569537277,0.373287382880511,0.714,0.759,1,"STEAP4","NS"
"TMUB2",0.240792213386751,0.511303258071578,0.571,0.626,1,"TMUB2","NS"
"ZXDC",0.241405029720087,0.284022043670608,0.286,0.38,1,"ZXDC","NS"
"LDB1",0.241842070530021,0.279542710519501,0.357,0.433,1,"LDB1","NS"
"CHD3",0.241952398209509,0.28580138607965,0.429,0.513,1,"CHD3","NS"
"ARL17A",0.241989893397931,0.285138908154511,0.429,0.492,1,"ARL17A","NS"
"BAZ1B",0.24220780883698,0.321447065006124,1,0.957,1,"BAZ1B","NS"
"SNHG3",0.242732938877189,0.28269943776501,0.5,0.663,1,"SNHG3","NS"
"ABHD12",0.24328628493143,0.366100308434593,0.5,0.54,1,"ABHD12","NS"
"CAPN12",0.243289664152639,0.281910848311304,0.214,0.337,1,"CAPN12","NS"
"ZFR",0.244137294651071,0.397662129229212,0.857,0.738,1,"ZFR","NS"
"ILF3-AS1",0.24491740939315,0.491578213311953,0.5,0.551,1,"ILF3-AS1","NS"
"DNM2",0.245360390483857,0.415224251130337,0.929,0.765,1,"DNM2","NS"
"ADI1",0.245811407925614,0.429629604721691,1,0.888,1,"ADI1","NS"
"ICAM4",0.24601221933453,0.432052244650725,0.714,0.802,1,"ICAM4","NS"
"DGCR6L",0.246547367244697,0.321806414746128,0.929,0.807,1,"DGCR6L","NS"
"TMX2",0.247266054568009,0.410458439512576,0.571,0.594,1,"TMX2","NS"
"HDLBP",0.24801054095491,0.315100413018616,1,0.957,1,"HDLBP","NS"
"DPP9",0.248601723893037,0.38083565545644,0.357,0.439,1,"DPP9","NS"
"NIP7",0.249160700774146,0.258948637991271,0.357,0.449,1,"NIP7","NS"
"METTL9",0.249421189759876,0.334076515340578,0.5,0.54,1,"METTL9","NS"
"KPNA4",0.250020728629265,0.251854624486221,0.714,0.749,1,"KPNA4","NS"
"DHPS",0.250515907991066,0.289041526553074,0.571,0.604,1,"DHPS","NS"
"UBL7",0.250680582302039,0.374000693375063,0.5,0.594,1,"UBL7","NS"
"PTCH2",0.251745544111961,0.259685693385857,0.071,0.182,1,"PTCH2","NS"
"OCEL1",0.252633925928779,0.285291986090874,0.357,0.433,1,"OCEL1","NS"
"CLU",0.253233547179053,0.604769410053387,0.857,0.77,1,"CLU","NS"
"MRTO4",0.255520422854273,0.453035326747283,0.429,0.476,1,"MRTO4","NS"
"POM121",0.25565391210305,0.310807311718994,0.786,0.759,1,"POM121","NS"
"TRNAU1AP",0.255757984387347,0.293388347530441,0.786,0.834,1,"TRNAU1AP","NS"
"CAPZA1",0.255832662944962,0.289182483874387,0.857,0.936,1,"CAPZA1","NS"
"DNAJC4",0.255842985598792,0.264201672667873,0.643,0.711,1,"DNAJC4","NS"
"UFL1",0.256484748810958,0.275008653896154,0.5,0.567,1,"UFL1","NS"
"PLEKHA1",0.256867110215305,0.30233701041807,0.571,0.626,1,"PLEKHA1","NS"
"UBR4",0.257313524054753,0.250292343937404,0.5,0.658,1,"UBR4","NS"
"SMIM14",0.257890492899304,0.268713709119927,0.786,0.684,1,"SMIM14","NS"
"CFB",0.259038413126009,0.279421100310693,0.143,0.251,1,"CFB","NS"
"NUAK2",0.259762841234188,0.271839556406704,0.5,0.61,1,"NUAK2","NS"
"EIF3A",0.260695408971138,0.322470778912763,0.929,0.898,1,"EIF3A","NS"
"ROCK1",0.260770601438203,0.262086915767707,0.643,0.802,1,"ROCK1","NS"
"SPR",0.261096482140291,0.397208766417899,0.857,0.765,1,"SPR","NS"
