"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"DLEU2L",0.00580501606013874,-0.32120357200303,0.021,0.154,1,"DLEU2L","NS"
"BASP1",0.00590434585252501,-1.05614944663801,0.642,0.769,1,"BASP1","NS"
"MFSD3",0.00595025866089628,-0.297277335462725,0.321,0.615,1,"MFSD3","NS"
"KANK2",0.00596631958103473,0.314909858140356,0.396,0,1,"KANK2","NS"
"PHACTR1",0.00596631958103473,0.314025854198096,0.396,0,1,"PHACTR1","NS"
"ABCC1",0.00601715806367042,-0.253978987898508,0.321,0.692,1,"ABCC1","NS"
"GRSF1",0.00605296086048087,-0.363458238070174,0.476,0.769,1,"GRSF1","NS"
"PIK3R1",0.00606953030861793,-0.920383939050961,0.166,0.462,1,"PIK3R1","NS"
"IRX2",0.00608586659164471,0.829900792087442,0.952,0.923,1,"IRX2","NS"
"SCEL",0.00612542048000851,0.620425076027891,0.567,0.154,1,"SCEL","NS"
"AKAP8",0.00615641886793041,0.616181378311696,0.647,0.308,1,"AKAP8","NS"
"CRCP",0.00618721541357466,0.309341454902362,0.551,0.154,1,"CRCP","NS"
"TNFSF13B",0.00620729707941853,-0.57023495689483,0.118,0.385,1,"TNFSF13B","NS"
"PACS2",0.00622984917822497,-0.396394409709855,0.492,0.769,1,"PACS2","NS"
"ATP6V1E1",0.00623261609703027,-0.310870917594062,0.636,1,1,"ATP6V1E1","NS"
"MAF1",0.00624049970998047,-0.328259141865623,0.722,1,1,"MAF1","NS"
"DHCR24",0.00625640698208526,0.657457975026283,0.92,0.769,1,"DHCR24","NS"
"TMEM150A",0.00625756631687879,0.743246792614613,0.701,0.462,1,"TMEM150A","NS"
"NIT2",0.00626453940336969,-0.571854633963719,0.439,0.692,1,"NIT2","NS"
"MAU2",0.00629135582230625,-0.265817117433466,0.422,0.769,1,"MAU2","NS"
"AATF",0.00629861069379929,-0.465830512449373,0.332,0.615,1,"AATF","NS"
"ZNF544",0.006316840130545,-0.418917512310086,0.23,0.538,1,"ZNF544","NS"
"SDC4",0.00632260494463942,0.693161995434586,0.989,0.923,1,"SDC4","NS"
"PSMD11",0.00634599201964039,-0.411589691698484,0.85,1,1,"PSMD11","NS"
"PDLIM7",0.00635132119543302,-0.374202381637908,0.31,0.615,1,"PDLIM7","NS"
"POR",0.00636138847171654,0.67694475599482,0.952,0.615,1,"POR","NS"
"CLSTN1",0.00637828527737235,-0.762350216876792,0.636,0.923,1,"CLSTN1","NS"
"IGFBP7",0.00640478858457309,-1.18590739605136,0.733,0.769,1,"IGFBP7","NS"
"RPN1",0.00640840064945071,-0.591561533689736,0.866,0.923,1,"RPN1","NS"
"EHF",0.00641401819326095,0.565239199084052,0.947,0.923,1,"EHF","NS"
"PSMC4",0.00643665435349279,-0.489283250611871,0.738,0.923,1,"PSMC4","NS"
"JSRP1",0.00646238765735286,0.350232958694928,0.39,0,1,"JSRP1","NS"
"PLCE1",0.00646238765735286,0.250892655013123,0.39,0,1,"PLCE1","NS"
"MAGI1",0.00646572392870912,0.360691274124107,0.604,0.154,1,"MAGI1","NS"
"SNTB2",0.00650234565765377,-0.87585933413191,0.422,0.769,1,"SNTB2","NS"
"SLC38A2",0.00651469340186121,-0.810894242862298,0.968,1,1,"SLC38A2","NS"
"MARC2",0.00651735559857224,0.480045644285199,0.61,0.231,1,"MARC2","NS"
"SLC41A3",0.00651787789386739,-0.277106143401266,0.182,0.462,1,"SLC41A3","NS"
"SLC50A1",0.00652234681452451,0.726623266794454,0.797,0.538,1,"SLC50A1","NS"
"KDELR1",0.00660954229486644,-0.539200448242936,0.781,0.923,1,"KDELR1","NS"
"HOOK1",0.00673210532847723,0.459365227047753,0.524,0.154,1,"HOOK1","NS"
"EPB41L1",0.00676367840564207,-0.396644539719141,0.299,0.615,1,"EPB41L1","NS"
"HNRNPF",0.00677814659014246,-0.409446319372281,0.786,0.923,1,"HNRNPF","NS"
"ASS1",0.00678235912248146,0.64304982372282,0.914,0.615,1,"ASS1","NS"
"RORC",0.00683077546009672,0.459435857739407,0.471,0.077,1,"RORC","NS"
"CMTM8",0.00683378566812418,0.260389658038078,0.487,0.077,1,"CMTM8","NS"
"CS",0.00685610757034395,-0.284317424135396,0.529,0.923,1,"CS","NS"
"OSGIN2",0.00690356467654384,0.359646421484161,0.561,0.154,1,"OSGIN2","NS"
"TMSB4X",0.00691674993373542,0.681239179833927,0.995,1,1,"TMSB4X","NS"
"SPTLC1",0.00693185753396188,-0.327215555363315,0.267,0.538,1,"SPTLC1","NS"
"HKR1",0.00693206993488647,-0.564716973750149,0.326,0.615,1,"HKR1","NS"
"ACTRT3",0.00696700610627317,-0.594318422368841,0.08,0.308,1,"ACTRT3","NS"
"VMP1",0.0069820657490931,-0.334203066560135,0.802,0.923,1,"VMP1","NS"
"MAP2",0.0069951356930289,0.257094086433052,0.385,0,1,"MAP2","NS"
"PTGS2",0.0070238332458637,0.457643772237414,0.481,0.077,1,"PTGS2","NS"
"GSE1",0.00704480100742664,0.303878542217623,0.727,0.231,1,"GSE1","NS"
"TAPBP",0.00707109280041694,-0.421227097450695,0.963,0.923,1,"TAPBP","NS"
"PPP1R15B",0.00707536408069811,0.400043704537353,0.706,0.308,1,"PPP1R15B","NS"
"MINOS1",0.00712897166926074,0.336508046216809,0.877,0.923,1,"MINOS1","NS"
"IFI44L",0.00719657883940375,-0.438329587769007,0.818,1,1,"IFI44L","NS"
"RPL37A",0.00723219328516865,0.480859001275721,0.995,1,1,"RPL37A","NS"
"USP30-AS1",0.00725566831861462,-0.332569908745102,0.048,0.231,1,"USP30-AS1","NS"
"UTP14C",0.00736447465347491,-0.267779474886752,0.198,0.538,1,"UTP14C","NS"
"PIDD1",0.00736823734180848,-0.327447001681402,0.086,0.308,1,"PIDD1","NS"
"ESRRA",0.00737527400551317,-0.433814410618654,0.572,0.769,1,"ESRRA","NS"
"PAPD7",0.00739032663093391,-0.435198123084649,0.23,0.538,1,"PAPD7","NS"
"ATG3",0.00740120317118909,-0.328198260963334,0.61,0.846,1,"ATG3","NS"
"MCC",0.007403110914888,-0.459165129935593,0.166,0.462,1,"MCC","NS"
"RICTOR",0.00744593861388916,-0.37741242266886,0.406,0.692,1,"RICTOR","NS"
"HNRNPU",0.00744835172320228,0.628237688817184,0.968,0.923,1,"HNRNPU","NS"
"ARF1",0.00744957853415338,0.500040412515295,0.989,1,1,"ARF1","NS"
"HSP90AA1",0.00744960084078172,0.340151151888748,1,1,1,"HSP90AA1","NS"
"BLOC1S2",0.00745435522857872,-0.404642342237219,0.433,0.692,1,"BLOC1S2","NS"
"FAM195B",0.00745659846489533,-0.291446601834131,0.31,0.615,1,"FAM195B","NS"
"NAPA",0.00750366558470775,-0.427582961406214,0.754,0.923,1,"NAPA","NS"
"SAMM50",0.00750712120111951,-0.404928402530269,0.401,0.692,1,"SAMM50","NS"
"ARID5A",0.00753542620663958,-0.379112661602342,0.23,0.538,1,"ARID5A","NS"
"WSB2",0.00753813480846229,-0.283478353733482,0.642,0.923,1,"WSB2","NS"
"MRPS5",0.00754268356956336,0.599664264827714,0.818,0.538,1,"MRPS5","NS"
"RPS23",0.00754515327467765,-0.414268534187173,0.914,1,1,"RPS23","NS"
"RBM25",0.0075577803249253,0.4382527512561,0.968,0.769,1,"RBM25","NS"
"HMGB1",0.00755859243923575,-0.400740579650004,0.957,1,1,"HMGB1","NS"
"MRPL49",0.00761870905367547,-0.43005124401195,0.668,0.923,1,"MRPL49","NS"
"SSRP1",0.00764345073070479,-0.262898417557295,0.529,0.923,1,"SSRP1","NS"
"LINC01133",0.00774148386752809,0.256281876105963,0.583,0.231,1,"LINC01133","NS"
"PPIC",0.0077577505850419,-0.546363931930339,0.701,0.923,1,"PPIC","NS"
"ID3",0.00775918359593784,0.692262759616121,0.759,0.462,1,"ID3","NS"
"PIK3IP1",0.00780940439676541,0.552326407487624,0.631,0.231,1,"PIK3IP1","NS"
"PDZK1IP1",0.00782498959110533,-1.09092704056997,0.626,0.846,1,"PDZK1IP1","NS"
"KIF20B",0.00794439719143571,-0.317811160370877,0.128,0.385,1,"KIF20B","NS"
"HTATSF1",0.00798335201292099,0.53901223037881,0.647,0.308,1,"HTATSF1","NS"
"ACBD3",0.00799208979432193,0.595757201628853,0.92,0.692,1,"ACBD3","NS"
"HSPE1",0.00801614696298392,0.606879259171558,0.952,1,1,"HSPE1","NS"
"CECR5",0.00804729762024504,-0.352588783130459,0.251,0.538,1,"CECR5","NS"
"SSR2",0.00807121924820954,0.680711760949412,0.941,0.923,1,"SSR2","NS"
"ITGB1",0.00808793907892633,-0.886481396863765,0.668,0.923,1,"ITGB1","NS"
"SKP1",0.00811795440480048,-0.504685901271038,0.909,1,1,"SKP1","NS"
"RPL37",0.00813732910007475,-0.260791617889088,0.984,1,1,"RPL37","NS"
"RPS6KA2",0.00815518943013742,0.404887075357015,0.647,0.231,1,"RPS6KA2","NS"
"SECTM1",0.00817262598050215,0.778638613380754,0.631,0.231,1,"SECTM1","NS"
"TJP1",0.00817433313516017,0.45222528639301,0.824,0.692,1,"TJP1","NS"
"MS4A18",0.00818023894257536,0.943281716045586,0.374,0,1,"MS4A18","NS"
"FAM63A",0.00818023894257536,0.272822994742149,0.374,0,1,"FAM63A","NS"
"DNAJA4",0.00830487685795338,0.299913631179681,0.722,0.308,1,"DNAJA4","NS"
"CYHR1",0.00832104768060665,-0.821127411381031,0.513,0.846,1,"CYHR1","NS"
"CECR2",0.00832313766910936,0.302162191558592,0.487,0.154,1,"CECR2","NS"
"DDT",0.00832684560463047,0.382137764911441,0.829,0.769,1,"DDT","NS"
"RCOR1",0.00833902256863025,0.441412543000821,0.824,0.615,1,"RCOR1","NS"
"RAB17",0.00836826349238283,0.364486922208829,0.599,0.154,1,"RAB17","NS"
"CXCL1",0.0083900093068028,-1.77884778239905,0.139,0.385,1,"CXCL1","NS"
"FUCA1",0.00840395677730143,0.336407460878373,0.631,0.154,1,"FUCA1","NS"
"GOLGA5",0.00844994589646899,0.42961313466489,0.765,0.462,1,"GOLGA5","NS"
"GIGYF2",0.0084573240618724,0.647484854547861,0.738,0.462,1,"GIGYF2","NS"
"ABCA3",0.00848439558170985,0.359839053258316,0.449,0.077,1,"ABCA3","NS"
"ZNF253",0.00849849399579241,-0.437060712180763,0.171,0.462,1,"ZNF253","NS"
"TRIP10",0.00850286373496226,-0.302376994523524,0.342,0.692,1,"TRIP10","NS"
"KMT2E-AS1",0.0085946395478636,0.39876307471794,0.706,0.308,1,"KMT2E-AS1","NS"
"PPIF",0.00859612004922456,-0.297473913876339,0.353,0.692,1,"PPIF","NS"
"SERPINB9",0.00862944374998442,-0.296170670516092,0.225,0.538,1,"SERPINB9","NS"
"DROSHA",0.00863243770998514,-0.296289609834499,0.305,0.615,1,"DROSHA","NS"
"NOP16",0.0086636719688918,-0.296056688851575,0.529,0.846,1,"NOP16","NS"
"SAFB2",0.00875488389126365,0.621515350452211,0.727,0.462,1,"SAFB2","NS"
"NUDC",0.00879271408421448,0.70009568484475,0.909,0.923,1,"NUDC","NS"
"FOXJ1",0.00883770565368884,0.279198877943523,0.369,0,1,"FOXJ1","NS"
"DCAF7",0.0088585167726918,-0.378017974140904,0.583,0.846,1,"DCAF7","NS"
"SOWAHC",0.00890835952632243,-0.253535960332167,0.289,0.615,1,"SOWAHC","NS"
"TXNDC11",0.00894461162889569,0.470919753126124,0.743,0.462,1,"TXNDC11","NS"
"GMNN",0.0089751227019653,-0.400125860193659,0.267,0.538,1,"GMNN","NS"
"CNOT2",0.0089923638134965,-0.36772850710422,0.583,0.846,1,"CNOT2","NS"
"CNIH4",0.00899377401412805,0.528686727639341,0.925,0.846,1,"CNIH4","NS"
"PGRMC1",0.00902360282741375,-0.707252842706559,0.679,0.846,1,"PGRMC1","NS"
"C11orf58",0.0090966119836398,-0.511330183314399,0.882,1,1,"C11orf58","NS"
"SMDT1",0.00910208048834671,0.305365644195696,0.802,0.462,1,"SMDT1","NS"
"STARD10",0.00911304590741999,0.695583992254278,0.909,0.846,1,"STARD10","NS"
"C16orf91",0.00911429583120773,-0.37213475383089,0.412,0.692,1,"C16orf91","NS"
"UBAC2",0.00912307566186237,-0.445568628898896,0.572,0.769,1,"UBAC2","NS"
"SLC30A9",0.0092102989333508,0.440313648498236,0.738,0.538,1,"SLC30A9","NS"
"GSTA4",0.00921622595991577,0.470974360237015,0.631,0.231,1,"GSTA4","NS"
"CD164",0.00921748486917678,-0.41362573767315,0.786,0.846,1,"CD164","NS"
"TSPAN12",0.00922875905258417,0.274770701010872,0.465,0.077,1,"TSPAN12","NS"
"RSBN1",0.00929263493473919,0.351408086601113,0.701,0.538,1,"RSBN1","NS"
"OPTN",0.00934380202537713,-0.417117647175956,0.353,0.692,1,"OPTN","NS"
"GLS",0.00934957175448566,0.532235418061841,0.893,0.692,1,"GLS","NS"
"CCNJL",0.0093825108637104,-0.426058566117828,0.364,0.615,1,"CCNJL","NS"
"BSG",0.00940320416333835,-0.817910821616614,0.936,1,1,"BSG","NS"
"BCAP31",0.00940763148967166,-0.405760747490113,0.952,1,1,"BCAP31","NS"
"AP2M1",0.00945467567390579,-0.451734207777718,0.717,0.923,1,"AP2M1","NS"
"SLC25A29",0.00948574882858296,0.585875162822016,0.513,0.154,1,"SLC25A29","NS"
"WDR91",0.00949944702194758,-0.50454466625047,0.219,0.538,1,"WDR91","NS"
"FKRP",0.00951892510961921,-0.385432340001958,0.182,0.462,1,"FKRP","NS"
"PSMD12",0.00954050518778847,-0.52087948428258,0.61,0.769,1,"PSMD12","NS"
"HADHB",0.00956874618252176,-0.495868290690917,0.647,0.769,1,"HADHB","NS"
"PDIA6",0.00969688138571673,-0.759381843571985,0.791,0.769,1,"PDIA6","NS"
"ANXA7",0.00974215574950412,-0.352293642458302,0.77,1,1,"ANXA7","NS"
"LAMP2",0.00974215574950412,-0.69100600715476,0.786,0.769,1,"LAMP2","NS"
"PSMC3",0.00975269002488214,-0.389957316900158,0.807,1,1,"PSMC3","NS"
"KLF10",0.00976131083082714,-0.926355999673383,0.588,0.769,1,"KLF10","NS"
"ATP6V1C1",0.0098009686434348,-0.553607115584922,0.465,0.615,1,"ATP6V1C1","NS"
"DLC1",0.00981051140605219,0.351707068307828,0.535,0.154,1,"DLC1","NS"
"VDAC2",0.00984832229258866,-0.503066814211476,0.743,0.923,1,"VDAC2","NS"
"SDR16C5",0.00985378602192514,-0.32150336911349,0.171,0.462,1,"SDR16C5","NS"
"XPR1",0.00986994909957183,-0.39948215862527,0.508,0.769,1,"XPR1","NS"
"GSTM2",0.00987310388984454,0.281405512420204,0.583,0.231,1,"GSTM2","NS"
"PSMB4",0.00991877652191119,-0.666949523796394,0.882,1,1,"PSMB4","NS"
"RAD1",0.00993973207092039,-0.283551533282401,0.358,0.692,1,"RAD1","NS"
"SLK",0.00994063824628583,0.480747346875908,0.706,0.385,1,"SLK","NS"
"BAMBI",0.0099486033068968,0.474210924463691,0.61,0.154,1,"BAMBI","NS"
"WARS",0.00995699091117501,-1.35971061703227,0.743,0.846,1,"WARS","NS"
"PRELID1",0.010019952706133,-0.252363423706278,0.717,0.923,1,"PRELID1","NS"
"DERL1",0.0100547815981265,-0.410825278659443,0.46,0.769,1,"DERL1","NS"
"B4GALT1",0.0100620619986352,-0.334984446006005,0.882,1,1,"B4GALT1","NS"
"KDM4A",0.0100894570333874,0.431719502266105,0.513,0.154,1,"KDM4A","NS"
"CDK2AP1",0.0101965350984333,-0.301552150551056,0.711,0.923,1,"CDK2AP1","NS"
"RPL10A",0.0102471976362409,-0.280580024895273,0.93,1,1,"RPL10A","NS"
"ERP44",0.0102517574500092,-0.429362119546452,0.69,0.846,1,"ERP44","NS"
"GALNT2",0.0102712207665826,-0.663914695692607,0.417,0.615,1,"GALNT2","NS"
"ZNF608",0.0102962954891591,0.313972909939085,0.358,0,1,"ZNF608","NS"
"LPCAT1",0.0103210599551131,0.63199637860062,0.882,0.692,1,"LPCAT1","NS"
"EXOSC2",0.0103337593319686,-0.395791636193684,0.182,0.462,1,"EXOSC2","NS"
"NRP2",0.0103949695594807,0.681839584530787,0.631,0.308,1,"NRP2","NS"
"FERMT2",0.0104359334393391,0.301529976395984,0.561,0.231,1,"FERMT2","NS"
"RTN4IP1",0.0104426411231877,-0.278762921513758,0.134,0.385,1,"RTN4IP1","NS"
"IDH3A",0.0104450755876213,-0.262936632536222,0.225,0.538,1,"IDH3A","NS"
"PNO1",0.0105661196299389,-0.263559266966713,0.348,0.615,1,"PNO1","NS"
"SNAI1",0.0106141036122736,0.622655294942008,0.556,0.231,1,"SNAI1","NS"
"CLU",0.0106990286628188,-0.273033879504202,0.77,0.308,1,"CLU","NS"
"BHLHE40",0.0107044156891758,-0.412986282466994,0.348,0.692,1,"BHLHE40","NS"
"FBXO22",0.0107480300482845,-0.325489726790455,0.267,0.538,1,"FBXO22","NS"
"PPP1R12A",0.0108007535640103,-0.574827914464488,0.813,1,1,"PPP1R12A","NS"
"EWSR1",0.0108442580132914,-0.364717089200947,0.668,0.923,1,"EWSR1","NS"
"STK17B",0.0108499683784107,0.371306696752608,0.829,0.385,1,"STK17B","NS"
"ZFP36L1",0.010858786192157,0.523125641503536,0.979,1,1,"ZFP36L1","NS"
"TBL3",0.0108925917393912,-0.515705806127785,0.455,0.692,1,"TBL3","NS"
"ECHDC2",0.0109118892340279,0.387155127593673,0.535,0.154,1,"ECHDC2","NS"
"RAB22A",0.0109610749067289,-0.496918368012431,0.578,0.846,1,"RAB22A","NS"
"GNPDA1",0.0109769790872963,-0.291804759118155,0.396,0.692,1,"GNPDA1","NS"
"CYP4Z2P",0.0109950385242777,0.394961830578264,0.471,0.154,1,"CYP4Z2P","NS"
"CLTC",0.0110053600152963,-0.400353210341202,0.749,0.923,1,"CLTC","NS"
"CLTA",0.0110056762768614,-0.34287678952167,0.786,1,1,"CLTA","NS"
"TOP1",0.0110056880702629,0.429481509038456,0.936,1,1,"TOP1","NS"
"COTL1",0.0110301702862413,-0.274623484682197,0.444,0.769,1,"COTL1","NS"
"PTBP3",0.0110906566622587,-0.403933127767299,0.417,0.692,1,"PTBP3","NS"
"ARHGAP44",0.0111523297537027,0.317894519418047,0.428,0.077,1,"ARHGAP44","NS"
"NDUFB7",0.0111677992322503,0.477094803221546,0.957,0.923,1,"NDUFB7","NS"
"SLC25A24",0.0111935354542066,0.290258656224245,0.695,0.385,1,"SLC25A24","NS"
"TRIM28",0.0112372095881252,-0.306048668645549,0.631,0.923,1,"TRIM28","NS"
"C3",0.0112509334481439,0.910154925571731,0.882,0.769,1,"C3","NS"
"MESP2",0.0113101908125449,0.388106480792642,0.417,0.077,1,"MESP2","NS"
"NFE2L2",0.0113255317307502,-0.373229230118147,0.947,1,1,"NFE2L2","NS"
"CNNM3",0.0114163658912122,0.314610090034433,0.524,0.154,1,"CNNM3","NS"
"ZNF256",0.011466471626521,-0.254173309088456,0.053,0.231,1,"ZNF256","NS"
"FIS1",0.0114820638302197,0.654073964606221,0.877,0.769,1,"FIS1","NS"
"MAN1B1",0.0115919316212807,-0.399943608582874,0.401,0.692,1,"MAN1B1","NS"
"HCFC1R1",0.0116675400680125,0.316004566896713,0.733,0.462,1,"HCFC1R1","NS"
"DNAL4",0.0117142406328215,-0.260754238580725,0.294,0.615,1,"DNAL4","NS"
"PLEKHG2",0.0118837360792415,0.469051764382402,0.428,0.077,1,"PLEKHG2","NS"
"PPM1G",0.0119369037125246,0.762229305535626,0.781,0.538,1,"PPM1G","NS"
"LACTB2",0.0120762819383237,-0.343727338141492,0.631,0.923,1,"LACTB2","NS"
"BEX4",0.012124568229886,0.411836305596873,0.524,0.154,1,"BEX4","NS"
"SAMD9",0.0122488461570468,-0.941069785320265,0.332,0.615,1,"SAMD9","NS"
"C1orf35",0.0123733521405636,0.560803938577913,0.834,0.769,1,"C1orf35","NS"
"LZTS3",0.0123745398632061,0.402813967382788,0.508,0.154,1,"LZTS3","NS"
"CREBBP",0.0123762669363762,0.486157007044793,0.765,0.615,1,"CREBBP","NS"
"FLJ37453",0.0124446068210764,0.693978740079772,0.701,0.385,1,"FLJ37453","NS"
"RFC1",0.0124913771661216,0.446375120501529,0.738,0.462,1,"RFC1","NS"
"NDUFB2",0.0124981811484216,0.719245848728132,0.952,1,1,"NDUFB2","NS"
"RBM3",0.0126322346122524,-0.251618965516258,0.706,1,1,"RBM3","NS"
"TRMT112",0.0126773156995285,0.430356563853535,0.973,1,1,"TRMT112","NS"
"PVRL2",0.0127390448161911,-0.408577833955162,0.54,0.769,1,"PVRL2","NS"
"TPR",0.0127514609695643,0.589801622645347,0.93,0.923,1,"TPR","NS"
"VPS4B",0.0127522837578761,-0.268768012855693,0.46,0.846,1,"VPS4B","NS"
"INO80",0.0127587293439926,0.271192140772075,0.743,0.385,1,"INO80","NS"
"NOMO1",0.0127737614944383,-0.328535904435196,0.433,0.769,1,"NOMO1","NS"
"RIC8A",0.0128058798810884,-0.264628041886763,0.561,0.923,1,"RIC8A","NS"
"TPPP3",0.0128893441218193,1.44030614875516,0.342,0,1,"TPPP3","NS"
"CLPTM1L",0.0129039150333655,-0.348873507772348,0.824,0.923,1,"CLPTM1L","NS"
"ERGIC3",0.0129130204814602,-0.481711806102995,0.909,0.923,1,"ERGIC3","NS"
"MGLL",0.0129748548099486,0.924770545112064,0.658,0.308,1,"MGLL","NS"
"NCOR2",0.0129888263993827,0.568800998075158,0.781,0.538,1,"NCOR2","NS"
"OGT",0.0132596931402493,-0.385305753924803,0.556,0.769,1,"OGT","NS"
"KLF13",0.0132832729984667,0.308812601084404,0.69,0.462,1,"KLF13","NS"
"COA5",0.0133150170335865,0.41380043867311,0.679,0.462,1,"COA5","NS"
"TRMT6",0.0134183703370243,-0.27203536907869,0.406,0.692,1,"TRMT6","NS"
"RELB",0.0135148025991271,-0.283183541453875,0.267,0.538,1,"RELB","NS"
"CCDC43",0.0135451589410406,-0.262846841454796,0.529,0.846,1,"CCDC43","NS"
"PRDX3",0.0135473644344262,-0.356456360374522,0.658,1,1,"PRDX3","NS"
"DESI2",0.0135686990028372,0.350492021874275,0.711,0.462,1,"DESI2","NS"
"RPS15A",0.0135776313052642,-0.270503840099979,0.936,0.923,1,"RPS15A","NS"
"FAM195A",0.0136378724859954,0.509107731670829,0.658,0.385,1,"FAM195A","NS"
"KRT4",0.0137077877668923,-1.21319958437425,0.059,0.231,1,"KRT4","NS"
"SDHD",0.0138773903640822,-0.442448468721966,0.791,0.923,1,"SDHD","NS"
"NF1",0.0138816214203617,-0.275583726704561,0.396,0.692,1,"NF1","NS"
"CCNL1",0.013898839504937,0.470600218606358,0.893,0.769,1,"CCNL1","NS"
"ADH5",0.0140874930798953,-0.405606673362539,0.647,0.923,1,"ADH5","NS"
"MYH14",0.0141551212096776,0.489286430379914,0.578,0.308,1,"MYH14","NS"
"KDM5B",0.0142134139304853,0.572593431383366,0.866,0.692,1,"KDM5B","NS"
"CLPTM1",0.0143006508619178,-0.388447287517616,0.604,0.769,1,"CLPTM1","NS"
"SUB1",0.0145352602485442,-0.311805020385092,0.914,1,1,"SUB1","NS"
"BPIFB1",0.0145379281715707,-0.273113519549332,0.027,0.154,1,"BPIFB1","NS"
"GRAMD1A",0.0145508070388016,0.563437697269192,0.733,0.385,1,"GRAMD1A","NS"
"BBX",0.0145926703782776,-0.342726199945137,0.594,0.846,1,"BBX","NS"
"AKR1C3",0.0146197460921832,-0.528996200753702,0.305,0.615,1,"AKR1C3","NS"
"KIAA1586",0.0146805375648402,-0.284847137805487,0.209,0.462,1,"KIAA1586","NS"
"CKB",0.0147406432387428,0.86247452513167,0.936,0.769,1,"CKB","NS"
"ANXA1",0.0147812623328661,-0.41149671120675,0.567,0.846,1,"ANXA1","NS"
"JKAMP",0.0148176886733677,-0.618864604252987,0.513,0.769,1,"JKAMP","NS"
"EIF4A2",0.0148276125880541,-0.279228787100126,0.85,1,1,"EIF4A2","NS"
"PSMB3",0.0148984210721424,-0.2896974240584,0.882,1,1,"PSMB3","NS"
"GALNS",0.0148984268466939,-0.490743995660866,0.278,0.538,1,"GALNS","NS"
"RIOK1",0.0149691774750917,-0.333611956343267,0.364,0.615,1,"RIOK1","NS"
"PTGR1",0.015017868647472,-0.434939593307366,0.471,0.692,1,"PTGR1","NS"
"ORC5",0.0150529839331218,-0.413461049679278,0.294,0.538,1,"ORC5","NS"
"ATAD5",0.0151452613526482,-0.466626482300064,0.171,0.462,1,"ATAD5","NS"
"SYNE4",0.0151747119849694,-0.343025521374113,0.251,0.538,1,"SYNE4","NS"
"MTFMT",0.0152160003260823,-0.288245676158565,0.283,0.538,1,"MTFMT","NS"
"GHITM",0.0152883603766049,-0.491397783423599,0.775,0.923,1,"GHITM","NS"
"ZNF207",0.0153203792648516,-0.5291127922765,0.658,0.769,1,"ZNF207","NS"
"GPRIN2",0.0154556033050268,0.579800616882902,0.439,0.077,1,"GPRIN2","NS"
"PFKP",0.0155802622764284,-0.28370850357689,0.193,0.462,1,"PFKP","NS"
"FARP1",0.015624000988563,0.412894036603568,0.69,0.385,1,"FARP1","NS"
"TACC2",0.0156571337203103,0.319369508403235,0.396,0.077,1,"TACC2","NS"
"ITGA3",0.0157401855488941,-0.964428721507164,0.733,0.846,1,"ITGA3","NS"
"CNPPD1",0.0157414450941061,0.450050831586883,0.722,0.462,1,"CNPPD1","NS"
"SRSF5",0.0157825466837487,0.502239391718356,0.936,0.769,1,"SRSF5","NS"
"MARCH5",0.015785908788603,-0.446286911227746,0.289,0.538,1,"MARCH5","NS"
"P4HTM",0.0158286383734515,0.540775895144142,0.449,0.154,1,"P4HTM","NS"
"ZNF587",0.0159550617513887,-0.55537657596506,0.385,0.769,1,"ZNF587","NS"
"MRPS21",0.015968040452952,0.491151250354192,0.904,0.846,1,"MRPS21","NS"
"RGL3",0.0160512601547664,0.381530025402228,0.326,0,1,"RGL3","NS"
"GMPR",0.0160512601547664,0.338791806016022,0.326,0,1,"GMPR","NS"
"NGFRAP1",0.0161226076883442,0.607734786748857,0.872,0.846,1,"NGFRAP1","NS"
"ITFG1",0.0161253227406073,-0.631836696542974,0.647,0.692,1,"ITFG1","NS"
"FOXP1",0.0161419450107044,0.303485446932823,0.824,0.462,1,"FOXP1","NS"
"MEMO1",0.0163938140212553,-0.455960327021867,0.305,0.538,1,"MEMO1","NS"
"IL1R1",0.0164291853135795,0.300957832840447,0.588,0.308,1,"IL1R1","NS"
"HMOX1",0.0165653534815816,0.578333178197056,0.401,0.077,1,"HMOX1","NS"
"EFNB2",0.0166060273886435,0.586915954962208,0.775,0.538,1,"EFNB2","NS"
"HINFP",0.0166236965697141,-0.428861655354771,0.096,0.308,1,"HINFP","NS"
"OAS2",0.0166315139525541,-0.480252593204413,0.422,0.769,1,"OAS2","NS"
"H3F3A",0.0166621616087916,0.283832025018433,0.925,0.923,1,"H3F3A","NS"
"LBH",0.0168451548983713,0.785448615442364,0.61,0.385,1,"LBH","NS"
"EIF2A",0.0168506610058651,-0.584772081421632,0.717,0.923,1,"EIF2A","NS"
"ARPC2",0.0168781336587466,-0.469536389510454,0.909,1,1,"ARPC2","NS"
"UBE2D3",0.0169710800592946,-0.334697549535615,0.898,0.923,1,"UBE2D3","NS"
"KANK4",0.0169912805967992,-0.484922900878863,0.246,0.538,1,"KANK4","NS"
"NBEAL1",0.0170140786144359,0.355595681132347,0.77,0.538,1,"NBEAL1","NS"
"NUPR1",0.0170202345781439,1.05722883659275,0.818,0.769,1,"NUPR1","NS"
"SLC7A8",0.0170507143752799,-1.20358938670439,0.337,0.538,1,"SLC7A8","NS"
"AAGAB",0.0171087497551543,-0.570519287956907,0.412,0.615,1,"AAGAB","NS"
