"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene"
"NCAPH2",0.113129644322699,0.497694717587808,0.534,0.614,1,0.403636363636364,5,0.647335423197492,10,"NCAPH2"
"NR1D1",0.779369791009806,0.497206958107852,0.175,0.187,1,0.566666666666667,5,0.502577319587629,9,"NR1D1"
"SKIV2L",0.000202905304409445,0.497113427379185,0.307,0.416,1,0.386075949367089,5,0.705202312138728,10,"SKIV2L"
"LOC101927043",8.74880149984522e-05,0.497038147714048,0.103,0.183,1,0.547169811320755,4,0.842105263157895,7,"LOC101927043"
"MED8",0.0710089444811007,0.496948134599831,0.654,0.722,1,0.391691394658754,6,0.543333333333333,10,"MED8"
"GTPBP1",2.62541072627122e-05,0.496488394884434,0.32,0.457,0.695340030852932,0.412121212121212,5,0.734736842105263,10,"GTPBP1"
"SPTY2D1-AS1",6.9843891492021e-05,0.496323312782488,0.134,0.23,1,0.434782608695652,5,0.792887029288703,10,"SPTY2D1-AS1"
"CRIPT",0.000846710255545802,0.49623000499052,0.526,0.698,1,0.464944649446494,5,0.611991729841489,11,"CRIPT"
"TPT1-AS1",4.48754379295196e-45,0.496183883046186,0.332,0.694,1.18852597356333e-40,0.456140350877193,4,0.63869625520111,11,"TPT1-AS1"
"C10orf76",0.0111316759777437,0.49616299345296,0.307,0.39,1,0.468354430379747,4,0.633785450061652,9,"C10orf76"
"YBX1",1.84070879321042e-09,0.496094953682749,0.934,0.979,4.87511723881778e-05,0.378378378378378,6,0.473218673218673,11,"YBX1"
"CCDC9",0.0382441871947184,0.495801924719995,0.194,0.254,1,0.41,5,0.50853889943074,10,"CCDC9"
"LOC150776",0.287206259320442,0.495652508083524,0.311,0.364,1,0.39375,5,0.568783068783069,10,"LOC150776"
"BEND7",3.7660500350405e-08,0.495037080059638,0.171,0.313,0.000997438351780476,0.488636363636364,4,0.731182795698925,6,"BEND7"
"KIAA0556",0.000126688919344514,0.494823134501709,0.177,0.28,1,0.417582417582418,6,0.697594501718213,9,"KIAA0556"
"DUSP1",1.59860904384322e-34,0.494643138982657,0.951,0.874,4.23391605261876e-30,0.369387755102041,6,0.48651623555311,11,"DUSP1"
"WWTR1",1.64162000713606e-05,0.494319580015939,0.746,0.836,0.434783058889984,0.408854166666667,5,0.476985040276179,11,"WWTR1"
"TRAPPC9",3.00334530352862e-05,0.493623557632189,0.25,0.378,0.795436003639555,0.37984496124031,5,0.729007633587786,11,"TRAPPC9"
"ADK",0.000508304946160212,0.493541909120207,0.769,0.82,1,0.368686868686869,6,0.453904873752202,11,"ADK"
"KXD1",0.594676366165092,0.493206880678752,0.6,0.741,1,0.462783171521036,6,0.548051948051948,11,"KXD1"
"RFWD3",0.046044399212182,0.492918418873555,0.229,0.292,1,0.567796610169492,4,0.588138385502471,10,"RFWD3"
"C15orf61",0.285262476715861,0.492605900777406,0.388,0.503,1,0.425,4,0.535372848948375,10,"C15orf61"
"MTG2",0.00139098830322186,0.49257656955134,0.326,0.427,1,0.398809523809524,4,0.569334836527621,11,"MTG2"
"LIPE-AS1",2.53381515255809e-11,0.492512310811481,0.12,0.27,6.71080943155009e-07,0.370967741935484,5,0.601423487544484,11,"LIPE-AS1"
"SIRT3",0.898502005892981,0.492270336559178,0.357,0.379,1,0.369565217391304,5,0.569796954314721,9,"SIRT3"
"RPLP2",1.28247937639567e-31,0.491841554043035,0.979,0.999,3.39664662838393e-27,0.367063492063492,6,0.464354527938343,11,"RPLP2"
"TBL3",0.000736049381824232,0.491689220964937,0.538,0.687,1,0.472924187725632,4,0.605466012613875,10,"TBL3"
"WWOX",0.863668753035204,0.491318366742263,0.278,0.281,1,0.48951048951049,5,0.406518010291595,10,"WWOX"
"YAF2",0.000236689550691792,0.491242608343552,0.221,0.316,1,0.394736842105263,5,0.49390243902439,9,"YAF2"
"KIAA1468",0.000103310369539276,0.491179920589153,0.13,0.213,1,0.388059701492537,5,0.641083521444695,10,"KIAA1468"
"ZFAND2B",0.0224609979259517,0.491153333774781,0.406,0.546,1,0.569377990430622,6,0.59647577092511,10,"ZFAND2B"
"PGRMC2",2.18529673645877e-07,0.491132067723103,0.421,0.609,0.00578775840651106,0.433179723502304,5,0.618483412322275,11,"PGRMC2"
"ATP13A2",0.0984787746638665,0.491006964029228,0.404,0.465,1,0.432692307692308,5,0.717683557394002,10,"ATP13A2"
"AKR7A2",0.799762758649483,0.490966150168015,0.728,0.841,1,0.410666666666667,5,0.540617848970252,11,"AKR7A2"
"PANK2",0.00916598895943353,0.490785807045831,0.311,0.401,1,0.46875,5,0.526378896882494,11,"PANK2"
"AES",0.2566720573013,0.490399182399852,0.755,0.911,1,0.395886889460154,6,0.503167898627244,11,"AES"
"LOC100130899",2.18651602649883e-17,0.490160304547104,0.052,0.219,5.79098769618214e-13,0.481481481481481,4,0.830769230769231,6,"LOC100130899"
"S100A13",0.00446891559654686,0.49007787676435,0.802,0.939,1,0.37046004842615,5,0.486417221937468,11,"S100A13"
"ZNF91",0.0877109560246117,0.490010691359331,0.505,0.542,1,0.5,5,0.831261101243339,10,"ZNF91"
"USP37",0.689737027511147,0.489724247195106,0.289,0.306,1,0.409395973154362,6,0.633070866141732,10,"USP37"
"TOB1",1.41056433474099e-19,0.489706074494523,0.903,0.913,3.73587964056152e-15,0.389247311827957,5,0.503953610964681,11,"TOB1"
"RAPGEF6",0.806159552121514,0.489241490664256,0.367,0.394,1,0.402116402116402,5,0.621026894865526,10,"RAPGEF6"
"TEX2",0.867196763087313,0.488645323819502,0.167,0.177,1,0.418604651162791,4,0.553133514986376,10,"TEX2"
"THTPA",0.0160904886496736,0.488616678435653,0.289,0.384,1,0.375838926174497,5,0.656641604010025,9,"THTPA"
"FUS",3.33984266624775e-10,0.488345616658528,0.897,0.933,8.84557330155716e-06,0.37012987012987,5,0.485552115583075,11,"FUS"
"CPEB4",0.048834371241211,0.488181923845235,0.55,0.618,1,0.3886925795053,5,0.691050583657588,10,"CPEB4"
"WHSC1L1",0.34694076686685,0.488169221667134,0.701,0.821,1,0.368421052631579,5,0.534583821805393,10,"WHSC1L1"
"CDK12",0.705084412242818,0.488165418569248,0.588,0.686,1,0.37953795379538,6,0.505964912280702,10,"CDK12"
"PPP1R1C",0.685173451231643,0.488081993557868,0.229,0.229,1,0.5,4,0.614736842105263,8,"PPP1R1C"
"N4BP3",0.00784816725367254,0.487914271628727,0.076,0.119,1,0.41025641025641,4,0.584677419354839,6,"N4BP3"
"TMUB2",0.00164983585653866,0.487442129674568,0.489,0.657,1,0.464285714285714,5,0.600292825768668,11,"TMUB2"
"HEATR5B",0.000483269379419858,0.487422763941918,0.355,0.488,1,0.426229508196721,6,0.679802955665025,9,"HEATR5B"
"HECTD3",0.0171426857957346,0.487270947250447,0.328,0.422,1,0.437869822485207,5,0.705815279361459,10,"HECTD3"
"ZBTB11",0.172167718637266,0.487051154953742,0.283,0.263,1,0.417808219178082,5,0.456043956043956,10,"ZBTB11"
"TXNRD2",0.543563538798276,0.486798870472784,0.377,0.422,1,0.407216494845361,4,0.696693272519954,10,"TXNRD2"
"CXorf23",3.93236552427233e-09,0.486767720195898,0.258,0.428,0.000104148700910353,0.526315789473684,6,0.726966292134831,10,"CXorf23"
"ACSS2",0.0446250500737218,0.486643389169021,0.449,0.423,1,0.316017316017316,6,0.624145785876993,10,"ACSS2"
"CCNJ",1.52654379341876e-05,0.486623745590742,0.089,0.171,0.404305123686957,0.565217391304348,4,0.73876404494382,10,"CCNJ"
"ZNF480",0.50457297500991,0.486528214197092,0.392,0.436,1,0.376237623762376,5,0.443219404630651,10,"ZNF480"
"GNAS",6.81777642353011e-21,0.486211865064964,0.951,0.979,1.80568808577195e-16,0.379591836734694,5,0.472727272727273,11,"GNAS"
"TUBA4A",1.37826316879829e-08,0.486127278947939,0.687,0.626,0.000365033000256226,0.497175141242938,5,0.393076923076923,10,"TUBA4A"
"MLST8",0.464868599266846,0.486116504420718,0.586,0.729,1,0.394039735099338,6,0.553500660501982,11,"MLST8"
"MRPS5",0.765045669486338,0.48601272263936,0.664,0.754,1,0.447368421052632,6,0.51021711366539,10,"MRPS5"
"UBB",8.82051139573659e-72,0.485917131821185,0.984,0.996,2.33611244316084e-67,0.364891518737673,6,0.466408893185114,11,"UBB"
"UQCC3",0.770049125626446,0.485900041680579,0.662,0.827,1,0.434017595307918,6,0.5034924330617,10,"UQCC3"
"LEMD3",0.355514967503218,0.485706211270655,0.394,0.436,1,0.517241379310345,5,0.508830022075055,9,"LEMD3"
"SNHG7",0.851038767787739,0.485485199818348,0.4,0.477,1,0.441747572815534,5,0.467741935483871,10,"SNHG7"
"PPIG",4.44032925680437e-06,0.485417849444149,0.845,0.885,0.117602120366464,0.402298850574713,5,0.505434782608696,11,"PPIG"
"FZD6",0.00192696199388781,0.485344483533928,0.351,0.481,1,0.348066298342541,4,0.597,11,"FZD6"
"ZNF768",0.000639198513161995,0.485250277908867,0.324,0.446,1,0.37125748502994,6,0.742980561555076,10,"ZNF768"
"SURF6",9.67356721158717e-05,0.485243037028965,0.412,0.545,1,0.433962264150943,5,0.548586572438163,11,"SURF6"
"ARCN1",0.0516529571375482,0.485177492428508,0.73,0.785,1,0.396276595744681,6,0.573267933782955,10,"ARCN1"
"KGFLP1",0.000245702613326854,0.48489706406891,0.151,0.097,1,0.5,4,0.653465346534653,8,"KGFLP1"
"OSBPL8",0.544270739774366,0.484881390937281,0.52,0.612,1,0.365671641791045,6,0.553459119496855,10,"OSBPL8"
"GOLGB1",1.43519714652223e-06,0.484844604610504,0.913,0.911,0.0380111964256412,0.368085106382979,6,0.501320655044902,10,"GOLGB1"
"HNRNPA1L2",2.09725950288868e-07,0.484368899469099,0.192,0.311,0.00555459179340068,0.353535353535354,5,0.357032457496136,11,"HNRNPA1L2"
"USP28",0.000173009028057158,0.48429697156712,0.33,0.462,1,0.352941176470588,6,0.673958333333333,10,"USP28"
"DCAF8",0.0720067149578486,0.484290111479932,0.674,0.643,1,0.360230547550432,6,0.698578908002992,11,"DCAF8"
"ZNF282",0.00184697275369411,0.484174907929508,0.241,0.341,1,0.370967741935484,5,0.610719322990127,9,"ZNF282"
"RSPRY1",0.412489699306394,0.484042522466495,0.608,0.663,1,0.383386581469649,6,0.567489114658926,11,"RSPRY1"
"C2orf42",0.0814210613188268,0.483137651851177,0.118,0.154,1,0.475409836065574,5,0.679127725856698,10,"C2orf42"
"RRP15",0.946008277233162,0.483012876687349,0.592,0.663,1,0.390163934426229,5,0.55878084179971,11,"RRP15"
"HMGCL",0.684623462403584,0.482710846031228,0.542,0.622,1,0.369175627240143,5,0.573529411764706,11,"HMGCL"
"AGK",0.000403387687617532,0.482562166243787,0.272,0.377,1,0.342857142857143,5,0.598978288633461,9,"AGK"
"OSGEP",0.405205789292618,0.482457642365132,0.501,0.558,1,0.344961240310078,5,0.584124245038827,11,"OSGEP"
"BCL9",4.12877405017239e-06,0.482440550716891,0.214,0.351,0.109350580718816,0.381818181818182,5,0.680384087791495,10,"BCL9"
"ATP1B1",3.94568223673636e-17,0.482421093422233,0.984,0.978,1.04501394039962e-12,0.36094674556213,6,0.473917322834646,11,"ATP1B1"
"MAFF",0.697159031812692,0.48225989290325,0.544,0.644,1,0.464285714285714,5,0.517189835575486,10,"MAFF"
"SNX25",0.00200993579765017,0.482028744869852,0.183,0.259,1,0.436170212765957,4,0.710575139146568,8,"SNX25"
"KIAA0753",0.207243882495604,0.481876756191541,0.155,0.137,1,0.4625,4,0.496478873239437,10,"KIAA0753"
"MRPS21",4.31254625724347e-11,0.481802856302854,0.862,0.953,1.14217787623093e-06,0.380630630630631,6,0.481313131313131,11,"MRPS21"
"LINC01569",0.000683277148995163,0.481653240312416,0.204,0.293,1,0.457142857142857,4,0.774671052631579,7,"LINC01569"
"CIART",5.2046065098174e-08,0.481329481290154,0.227,0.131,0.00137844003412514,0.641025641025641,5,0.6996336996337,9,"CIART"
"C2orf49",0.0488858415878249,0.481087140049215,0.388,0.483,1,0.43,4,0.538844621513944,10,"C2orf49"
"LYRM2",0.922496389642646,0.480700867068211,0.555,0.641,1,0.391608391608392,6,0.619654913728432,11,"LYRM2"
"KDM4C",0.00615565864597446,0.480698136383181,0.181,0.248,1,0.376344086021505,5,0.551456310679612,9,"KDM4C"
"MED29",0.397514174893364,0.480666277790126,0.744,0.829,1,0.37597911227154,5,0.528455284552846,10,"MED29"
"TST",0.38537461180983,0.480521065745818,0.567,0.625,1,0.445205479452055,5,0.666666666666667,11,"TST"
"RPL32P3",0.326138224417903,0.480419912968098,0.194,0.231,1,0.5,5,0.4875,9,"RPL32P3"
"HSF1",2.33872307125181e-07,0.480234595057924,0.565,0.834,0.00619410805421042,0.333333333333333,6,0.536908881199539,11,"HSF1"
"NME3",0.0032124673040675,0.480124921653829,0.769,0.85,1,0.383838383838384,5,0.539637599093998,11,"NME3"
"AAMDC",0.000544261188838767,0.479712554928921,0.427,0.621,1,0.554545454545455,5,0.632558139534884,10,"AAMDC"
"CDC37",0.000210007799224175,0.479236512539465,0.755,0.831,1,0.388174807197943,6,0.525767226404169,11,"CDC37"
"CDKN1B",0.710950200574475,0.478504859498893,0.404,0.445,1,0.423076923076923,5,0.661255411255411,10,"CDKN1B"
"DNAH14",0.0465462891556934,0.478244189205693,0.441,0.518,1,0.405286343612335,5,0.641263940520446,9,"DNAH14"
"ANKHD1-EIF4EBP3",0.000990534425391466,0.478182015864585,0.091,0.156,1,0.319148936170213,5,0.759259259259259,8,"ANKHD1-EIF4EBP3"
"ZNF12",0.243889108034859,0.478121371624259,0.48,0.53,1,0.388663967611336,5,0.695731153496821,9,"ZNF12"
"FAM214B",1.20726410423164e-05,0.477904077188737,0.089,0.172,0.31974389800575,0.478260869565217,4,0.712290502793296,9,"FAM214B"
"FBXL3",0.000726095638913612,0.477816042125624,0.293,0.4,1,0.450331125827815,4,0.736778846153846,11,"FBXL3"
"MYO1C",0.372927975074935,0.477808306795803,0.654,0.719,1,0.421364985163205,6,0.620066889632107,10,"MYO1C"
"CEP350",0.00624769438095946,0.477545082837622,0.763,0.766,1,0.368956743002545,5,0.592708988057825,11,"CEP350"
"USP24",0.300167917265262,0.477487389997565,0.359,0.421,1,0.372972972972973,5,0.596109839816934,11,"USP24"
"WDR46",0.00100016459633756,0.477473342941891,0.423,0.613,1,0.426605504587156,4,0.611459968602826,11,"WDR46"
"RASA1",2.70316297600765e-09,0.477301070257409,0.344,0.542,7.15932714195626e-05,0.463276836158192,6,0.660746003552398,10,"RASA1"
"THAP9",0.129638795538198,0.477153036181812,0.085,0.11,1,0.522727272727273,4,0.624454148471616,7,"THAP9"
"ABCD3",0.0432080917596358,0.476959570192228,0.441,0.519,1,0.400881057268722,5,0.764378478664193,11,"ABCD3"
"NEDD8",9.45270295333111e-12,0.476816661557518,0.876,0.972,2.50354837718974e-07,0.381374722838137,5,0.473501733531451,11,"NEDD8"
"LPXN",0.0274620181469953,0.476718177538203,0.144,0.191,1,0.405405405405405,5,0.669191919191919,9,"LPXN"
"SLC25A11",0.721968811435673,0.476417580465713,0.555,0.648,1,0.405594405594406,5,0.537147102526003,11,"SLC25A11"
"SREBF1",0.114561920062715,0.476229755049273,0.478,0.485,1,0.398373983739837,6,0.429563492063492,11,"SREBF1"
"NAPG",0.173319699083773,0.476150182921358,0.53,0.63,1,0.355311355311355,6,0.619847328244275,11,"NAPG"
"TMEM181",8.35932745954477e-08,0.475756812779613,0.351,0.508,0.00221396787766043,0.469613259668508,5,0.754502369668246,10,"TMEM181"
"RPL13",1.67120933305073e-44,0.475477126069261,0.99,0.998,4.42619791858487e-40,0.366666666666667,6,0.46480231436837,11,"RPL13"
"LIN52",0.391336412314627,0.475291418650059,0.208,0.23,1,0.457943925233645,4,0.482180293501048,9,"LIN52"
"APC",0.00391856486072265,0.475287036329109,0.361,0.473,1,0.39247311827957,5,0.664969450101833,10,"APC"
"AXIN1",0.000751163112901499,0.474935394664456,0.384,0.548,1,0.404040404040404,6,0.607550482879719,11,"AXIN1"
"LINC00665",0.0144773355328187,0.474842958203782,0.282,0.385,1,0.613793103448276,6,0.692883895131086,10,"LINC00665"
"PROSER1",0.00050051962806867,0.47432515400433,0.258,0.359,1,0.496240601503759,5,0.741633199464525,10,"PROSER1"
"RPL26",2.80617899171357e-17,0.474314222439098,0.938,0.986,7.4321650595534e-13,0.364389233954451,6,0.469009272816008,11,"RPL26"
"MVK",0.0484661887255904,0.474232756641246,0.26,0.23,1,0.544776119402985,5,0.354297693920335,10,"MVK"
"TEAD1",1.99548452295117e-05,0.474157628112684,0.499,0.649,0.528504075903617,0.33852140077821,6,0.559347181008902,10,"TEAD1"
"TMED1",0.0601302675840655,0.47412233893428,0.452,0.591,1,0.433476394849785,5,0.586319218241042,11,"TMED1"
"CASC3",0.030728634808477,0.473677884041031,0.412,0.521,1,0.44811320754717,5,0.630314232902033,10,"CASC3"
"KLC1",0.347846263472939,0.473592214589712,0.555,0.588,1,0.412587412587413,5,0.508599508599509,11,"KLC1"
"NUBP2",0.0180642180594923,0.473589484968731,0.784,0.867,1,0.373762376237624,6,0.530816213214881,11,"NUBP2"
"FAM219A",0.0197131825643538,0.473565792885173,0.12,0.171,1,0.419354838709677,4,0.525280898876405,10,"FAM219A"
"VEZF1",0.0544459811456978,0.473545447444025,0.538,0.674,1,0.436823104693141,5,0.560314061384725,10,"VEZF1"
"KAT6B",0.716280900919438,0.473345561562668,0.406,0.427,1,0.38755980861244,5,0.545659526493799,11,"KAT6B"
"TINF2",0.209131380134593,0.473246233755083,0.544,0.654,1,0.371428571428571,6,0.602649006622517,10,"TINF2"
"SLC33A1",6.8718309954372e-09,0.473110166569462,0.262,0.436,0.000182000443914154,0.4,5,0.700552486187845,10,"SLC33A1"
"NDUFB2",0.0255939099049296,0.472783903266981,0.882,0.975,1,0.392070484581498,6,0.474827245804541,11,"NDUFB2"
"TMEM8A",0.00150193070291313,0.472735335106305,0.507,0.614,1,0.448275862068966,6,0.712941176470588,11,"TMEM8A"
"NEU1",0.000146016595378417,0.472506782704478,0.715,0.744,1,0.402173913043478,5,0.592113768584357,11,"NEU1"
"TRIB3",0.00631749735524829,0.472415081247365,0.181,0.136,1,0.408602150537634,6,0.236749116607774,9,"TRIB3"
"PRR15L",1.59435101842744e-05,0.472175458471935,0.678,0.621,0.422263867230508,0.429799426934097,5,0.714949651432998,11,"PRR15L"
"UMAD1",0.447453670696194,0.471907514932835,0.544,0.583,1,0.417857142857143,5,0.715111478117259,11,"UMAD1"
"CTDSPL2",0.497555874085681,0.471581309743,0.324,0.363,1,0.473053892215569,4,0.557615894039735,9,"CTDSPL2"
"CAMKK2",0.000930811541062067,0.4712693938862,0.324,0.432,1,0.437125748502994,5,0.623608017817372,9,"CAMKK2"
"PCGF3",1.11785424193108e-05,0.471237547794532,0.423,0.568,0.296063695975447,0.486238532110092,5,0.652836579170195,11,"PCGF3"
"ELAC2",0.0217624343631395,0.471198854244945,0.384,0.474,1,0.464646464646465,5,0.621951219512195,11,"ELAC2"
"KPNA6",0.0056446262449881,0.471193139040188,0.878,0.93,1,0.371681415929204,6,0.489648033126294,11,"KPNA6"
"DNAAF2",0.592532634766957,0.4711767542073,0.429,0.507,1,0.425339366515837,6,0.596774193548387,11,"DNAAF2"
"CEP68",0.373187109753837,0.470866627954139,0.258,0.302,1,0.421052631578947,5,0.571656050955414,10,"CEP68"
"TMEM51-AS1",2.27178935082837e-13,0.470723544029141,0.058,0.205,6.01683409566894e-09,0.466666666666667,5,0.859154929577465,7,"TMEM51-AS1"
"TOMM20",4.97441865911441e-06,0.470382522734452,0.816,0.896,0.131747478186645,0.385714285714286,5,0.515574650912997,11,"TOMM20"
"DDR1",0.00700817861638025,0.470373710579274,0.823,0.889,1,0.382075471698113,6,0.517596101786681,11,"DDR1"
"ASNA1",0.112367617074687,0.470051816548394,0.567,0.641,1,0.445205479452055,5,0.521412471825695,11,"ASNA1"
"CEP70",0.0257355451035619,0.470025296169202,0.553,0.545,1,0.421052631578947,5,0.487632508833922,10,"CEP70"
"DDHD2",0.00564707165425841,0.469773639632075,0.225,0.294,1,0.448275862068966,4,0.713114754098361,10,"DDHD2"
"SOCS4",0.00841528612045132,0.469556989320866,0.285,0.362,1,0.435374149659864,5,0.557768924302789,10,"SOCS4"
"PDS5A",0.112411965923045,0.469467360661481,0.74,0.774,1,0.372703412073491,5,0.575870646766169,11,"PDS5A"
"HAGH",0.000992980705055794,0.469413256127081,0.722,0.781,1,0.389784946236559,6,0.574861367837338,11,"HAGH"
"FAM200B",0.416817595547872,0.46928156451161,0.487,0.599,1,0.382470119521912,6,0.659967845659164,10,"FAM200B"
"BRI3",0.000142709636230201,0.469256327643247,0.86,0.968,1,0.395033860045147,6,0.479363500745898,11,"BRI3"
"PUM1",0.00141929753875046,0.469091479987056,0.821,0.798,1,0.359338061465721,6,0.567811934900542,11,"PUM1"
"ELF3",2.3256061845541e-19,0.469073373896794,0.961,0.951,6.15936797979154e-15,0.375757575757576,6,0.487101669195751,10,"ELF3"
"SEC24A",0.0026743411199753,0.468922025839518,0.377,0.493,1,0.345360824742268,6,0.66796875,11,"SEC24A"
"DOCK1",5.95964772319476e-07,0.468816677741587,0.344,0.503,0.0157841269948813,0.480225988700565,5,0.664114832535885,9,"DOCK1"
"SPDYE3",4.72232769592492e-05,0.468700735020082,0.153,0.253,1,0.367088607594937,5,0.702857142857143,10,"SPDYE3"
"PAQR8",0.07608477515309,0.468577237831299,0.155,0.194,1,0.55,4,0.866336633663366,9,"PAQR8"
"PHC3",0.399890679432655,0.468275651647517,0.596,0.682,1,0.39413680781759,5,0.571630204657728,10,"PHC3"
"PNPLA6",1.50298340141572e-06,0.468245979266704,0.19,0.311,0.0398065153864953,0.428571428571429,4,0.709428129829985,10,"PNPLA6"
"RANGRF",0.640504704899595,0.467958560461476,0.311,0.336,1,0.4875,5,0.504297994269341,10,"RANGRF"
"DBNDD1",5.59970292963837e-09,0.467908309610475,0.274,0.461,0.000148308132091472,0.404255319148936,5,0.774294670846395,11,"DBNDD1"
"LIG3",5.59751998694696e-06,0.467633639410166,0.223,0.342,0.14825031685429,0.547826086956522,5,0.679324894514768,10,"LIG3"
"ZMYM1",0.30521758446915,0.467405923384868,0.291,0.33,1,0.4,4,0.604956268221574,10,"ZMYM1"
"UBXN7",0.000269690280900726,0.467289301948238,0.282,0.381,1,0.358620689655172,5,0.477272727272727,10,"UBXN7"
"CCDC91",0.721936365675457,0.467223700682657,0.417,0.452,1,0.427906976744186,6,0.549520766773163,10,"CCDC91"
"MPDU1",0.790462291160635,0.467210944591407,0.551,0.661,1,0.461267605633803,5,0.606259097525473,10,"MPDU1"
"TERF1",0.0707740756707989,0.46706812639578,0.45,0.577,1,0.336206896551724,6,0.527105921601334,11,"TERF1"
"TRA2B",0.000995326842684405,0.466965960410244,0.841,0.877,1,0.351039260969977,6,0.470911086717892,10,"TRA2B"
"ZNF559",0.449426012194136,0.466852136915996,0.128,0.117,1,0.46969696969697,4,0.724279835390947,10,"ZNF559"
"SLC12A9",3.43587634271285e-05,0.466691834895494,0.311,0.445,0.909991849367499,0.39375,5,0.720779220779221,11,"SLC12A9"
"NBPF15",0.00302424386844345,0.466601399802655,0.517,0.469,1,0.428571428571429,6,0.568788501026694,11,"NBPF15"
"NFYC",0.40211432626181,0.466587058444518,0.67,0.726,1,0.423188405797101,6,0.590185676392573,10,"NFYC"
"DDAH1",7.78774144643598e-12,0.466570075282678,0.753,0.591,2.06258332208857e-07,0.376288659793814,6,0.735557363710334,10,"DDAH1"
"RNGTT",0.233887460551827,0.466470772980137,0.169,0.2,1,0.448275862068966,5,0.650602409638554,9,"RNGTT"
"RNASEK",2.45336443483771e-07,0.46634406109962,0.761,0.886,0.00649773570566769,0.362244897959184,6,0.511943539630836,11,"RNASEK"
"RPL5",3.87614037893212e-26,0.466079896171773,0.973,0.979,1.02659577936017e-21,0.37125748502994,6,0.471744471744472,11,"RPL5"
"DYNLL2",0.0152823761386732,0.465806700007352,0.425,0.559,1,0.388127853881279,5,0.568846815834768,10,"DYNLL2"
"BTD",0.14698725047601,0.465466602534181,0.221,0.265,1,0.447368421052632,4,0.561818181818182,10,"BTD"
"STRN3",0.781395100969657,0.465279561007507,0.676,0.805,1,0.390804597701149,5,0.510460251046025,10,"STRN3"
"RPUSD3",0.00067149775519953,0.465146576374854,0.353,0.499,1,0.428571428571429,6,0.503861003861004,11,"RPUSD3"
"ATP5D",0.00388326335977154,0.464735327788281,0.798,0.924,1,0.423357664233577,5,0.492451847995836,11,"ATP5D"
"CFAP20",0.181915877002311,0.464667394551014,0.59,0.683,1,0.371710526315789,6,0.515856236786469,10,"CFAP20"
"TMEM209",0.621571548248451,0.464569354199843,0.522,0.567,1,0.438661710037175,5,0.657894736842105,11,"TMEM209"
"ZC3H3",1.26608604093324e-05,0.464539670117156,0.217,0.34,0.335322887941169,0.383928571428571,4,0.667609618104668,10,"ZC3H3"
"NUP188",2.66263532139257e-05,0.464424439038994,0.225,0.34,0.705198964870823,0.370689655172414,5,0.45042492917847,10,"NUP188"
"ELAC1",1.12646947956222e-06,0.464415247974631,0.124,0.233,0.0298345441662055,0.359375,4,0.708677685950413,9,"ELAC1"
"MKLN1",0.511763118829467,0.464400788237692,0.703,0.744,1,0.342541436464088,6,0.585003232062056,11,"MKLN1"
"UBAP2L",0.702587379705933,0.464114392447739,0.645,0.707,1,0.379518072289157,6,0.563265306122449,11,"UBAP2L"
"TAF2",0.328576886061548,0.464022020384429,0.35,0.387,1,0.383333333333333,5,0.559701492537313,11,"TAF2"
"SLC25A25",0.0458338154658241,0.463987358631595,0.322,0.391,1,0.44578313253012,4,0.504305043050431,10,"SLC25A25"
"LDLRAP1",0.00259210724620044,0.463920416669077,0.371,0.471,1,0.382198952879581,6,0.621676891615542,9,"LDLRAP1"
"RBM26",0.25140237646669,0.463772303011253,0.443,0.519,1,0.399122807017544,5,0.608534322820037,10,"RBM26"
"ARID3B",0.199489404325265,0.463041146336822,0.13,0.111,1,0.462686567164179,4,0.445887445887446,7,"ARID3B"
"LINC01061",0.301901611955216,0.46303960633298,0.146,0.133,1,0.453333333333333,6,0.610108303249097,8,"LINC01061"
"PRKAB1",0.202232220289354,0.462808437064037,0.425,0.518,1,0.4337899543379,6,0.609099350046425,10,"PRKAB1"
"EPHX3",0.505263591998034,0.462732004753307,0.27,0.31,1,0.561151079136691,4,0.548136645962733,10,"EPHX3"
"ETAA1",0.000346070773287354,0.462480729435716,0.233,0.337,1,0.433333333333333,5,0.69472182596291,9,"ETAA1"
"GAS5",1.54218432935732e-13,0.462444741089309,0.849,0.893,4.08447519630286e-09,0.384439359267735,6,0.484636118598383,11,"GAS5"
"TCEA2",0.00652074628373552,0.462400499335548,0.336,0.445,1,0.416184971098266,5,0.538378378378378,10,"TCEA2"
"WDR82",0.000798979857852176,0.462357538838983,0.435,0.58,1,0.366071428571429,6,0.610788381742739,10,"WDR82"
"TSSC4",0.106158474199879,0.462147051225082,0.491,0.639,1,0.339920948616601,6,0.499623210248681,9,"TSSC4"
"ZNF496",8.45701911749572e-05,0.461709531587357,0.095,0.17,1,0.489795918367347,4,0.796610169491525,8,"ZNF496"
"TP53BP1",0.000711930665187874,0.461577205632389,0.342,0.462,1,0.443181818181818,5,0.626694473409802,10,"TP53BP1"
"ZKSCAN1",0.0530150770842347,0.461491203340789,0.779,0.779,1,0.351620947630923,6,0.589252625077208,11,"ZKSCAN1"
"MOSPD3",0.00432708304784644,0.461433168697859,0.46,0.634,1,0.371308016877637,5,0.700303490136571,10,"MOSPD3"
