"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","gene","sig"
"SENP6",1.67734184802433e-16,0.759905480920962,0.466,0.666,4.44243988449245e-12,0.32776617954071,10,0.39067055393586,6,"SENP6","p_val_adj<0.05"
"SLC25A36",2.14131140261204e-14,0.759734435153765,0.42,0.592,5.67126324981798e-10,0.438515081206497,10,0.39344262295082,5,"SLC25A36","p_val_adj<0.05"
"AURKA",1.91944246910705e-11,0.759544582272495,0.079,0.194,5.08364337943003e-07,0.432098765432099,9,0.47,4,"AURKA","p_val_adj<0.05"
"PTK7",4.89148782516922e-40,0.759419467388875,0.339,0.674,1.29551055049607e-35,0.324712643678161,10,0.368876080691643,5,"PTK7","p_val_adj<0.05"
"TARS2",7.05412096242899e-09,0.759398164208136,0.311,0.458,0.000186828393689932,0.35423197492163,9,0.394067796610169,5,"TARS2","p_val_adj<0.05"
"INPP5F",0.756068388448268,0.759245190854088,0.123,0.126,1,0.341269841269841,9,0.415384615384615,5,"INPP5F","NS"
"FYTTD1",1.42727918509231e-05,0.75900827298622,0.344,0.429,0.378014892171699,0.320113314447592,10,0.416289592760181,6,"FYTTD1","NS"
"SMG1P3",0.00204721180130008,0.75858696396391,0.188,0.249,1,0.404145077720207,8,0.390625,4,"SMG1P3","NS"
"NKILA",0.00332023100810012,0.758190528458621,0.062,0.103,1,0.5625,7,0.547169811320755,4,"NKILA","NS"
"ZNF608",5.04292120186143e-16,0.757980184778635,0.227,0.421,1.335617680313e-11,0.523605150214592,8,0.410138248847926,6,"ZNF608","p_val_adj<0.05"
"AZGP1",5.37825921509724e-28,0.757319461057659,0.083,0.301,1.4244319531185e-23,0.247058823529412,7,0.941935483870968,4,"AZGP1","p_val_adj<0.05"
"XPO6",1.04298089643975e-29,0.757154848065756,0.293,0.575,2.76233490422068e-25,0.275747508305648,11,0.368243243243243,5,"XPO6","p_val_adj<0.05"
"RAPGEF2",7.6228846607071e-05,0.756911630760522,0.287,0.373,1,0.308474576271186,9,0.526041666666667,4,"RAPGEF2","NS"
"GPM6B",9.37705750346464e-07,0.756561849786078,0.144,0.235,0.0248351367979261,0.337837837837838,9,0.388429752066116,5,"GPM6B","p_val_adj<0.05"
"STK3",1.93608632651511e-14,0.756502070499472,0.344,0.53,5.12772463577526e-10,0.328611898016997,10,0.347985347985348,6,"STK3","p_val_adj<0.05"
"NFXL1",0.000170420064578579,0.755454689825173,0.168,0.243,1,0.289017341040462,9,0.464,4,"NFXL1","NS"
"LOC100996447",0.925994417211401,0.755448577739461,0.282,0.282,1,0.441379310344828,9,0.455172413793103,6,"LOC100996447","NS"
"ABCD1",1.03758644835024e-15,0.755099165173943,0.073,0.216,2.74804770845561e-11,0.6,8,0.351351351351351,5,"ABCD1","p_val_adj<0.05"
"TNRC6C",8.67702779605953e-06,0.754536431628734,0.308,0.41,0.229811081178637,0.417721518987342,10,0.454976303317536,5,"TNRC6C","NS"
"UXS1",3.88563932514994e-19,0.754379328269596,0.457,0.672,1.02911157526596e-14,0.366737739872068,11,0.390173410404624,5,"UXS1","p_val_adj<0.05"
"DHRS1",3.64444561587289e-11,0.754005567454622,0.36,0.517,9.65231421363934e-07,0.305405405405405,10,0.413533834586466,5,"DHRS1","p_val_adj<0.05"
"TBC1D15",3.07118439080749e-11,0.753837619881631,0.255,0.41,8.13403185905364e-07,0.347328244274809,9,0.374407582938389,6,"TBC1D15","p_val_adj<0.05"
"SLC50A1",4.24813260663161e-27,0.753773647696202,0.572,0.79,1.12511792086638e-22,0.310051107325383,10,0.366093366093366,6,"SLC50A1","p_val_adj<0.05"
"KIAA2018",0.41408622161091,0.753261409458789,0.293,0.305,1,0.362126245847176,9,0.407643312101911,6,"KIAA2018","NS"
"GTF2I",2.90808988316047e-18,0.752502418663952,0.578,0.744,7.70207605555051e-14,0.35016835016835,11,0.433420365535248,4,"GTF2I","p_val_adj<0.05"
"WRAP73",8.20007482776282e-13,0.752432150186524,0.246,0.423,2.17178981813298e-08,0.33596837944664,10,0.371559633027523,6,"WRAP73","p_val_adj<0.05"
"RAB3A",0.00697798404497885,0.752282941014417,0.08,0.122,1,0.439024390243902,8,0.587301587301587,4,"RAB3A","NS"
"GGCX",4.83439632672393e-23,0.751955115360753,0.511,0.734,1.28038986713283e-18,0.335238095238095,10,0.423280423280423,5,"GGCX","p_val_adj<0.05"
"CMAHP",2.38271775063359e-12,0.751573571538631,0.358,0.532,6.31062796255306e-08,0.426630434782609,9,0.397810218978102,5,"CMAHP","p_val_adj<0.05"
"XIAP",4.25517293777696e-31,0.751551736016227,0.637,0.86,1.12698255257023e-26,0.359327217125382,11,0.367945823927765,6,"XIAP","p_val_adj<0.05"
"C5orf38",1.93153949401781e-12,0.750639991836065,0.352,0.524,5.11568234990617e-08,0.570637119113573,8,0.466666666666667,5,"C5orf38","p_val_adj<0.05"
"SNHG12",1.39874667570513e-13,0.750362004507606,0.53,0.685,3.70458057060505e-09,0.40625,10,0.436260623229462,6,"SNHG12","p_val_adj<0.05"
"HSPB1",2.85923005655244e-38,0.750119895924093,0.931,0.988,7.57267080477913e-34,0.359832635983264,12,0.367387033398821,6,"HSPB1","p_val_adj<0.05"
"ZMYM1",5.83020749950106e-14,0.749894011014257,0.134,0.291,1.54413045624286e-09,0.333333333333333,9,0.4,4,"ZMYM1","p_val_adj<0.05"
"PTPN1",2.73744669440246e-13,0.749713517848076,0.46,0.637,7.25012757012491e-09,0.385593220338983,12,0.344512195121951,5,"PTPN1","p_val_adj<0.05"
"DSTNP2",8.33315720852094e-12,0.749135685920369,0.29,0.454,2.20703668667677e-07,0.348993288590604,9,0.487179487179487,5,"DSTNP2","p_val_adj<0.05"
"ADGRV1",3.10808025944106e-11,0.748873294189381,0.247,0.402,8.23175056712964e-07,0.448818897637795,9,0.492753623188406,6,"ADGRV1","p_val_adj<0.05"
"CC2D1B",4.25449859844808e-10,0.748091636188148,0.188,0.326,1.12680395379897e-05,0.44559585492228,8,0.392857142857143,5,"CC2D1B","p_val_adj<0.05"
"SLC17A5",0.00209580638302594,0.748041907025548,0.259,0.326,1,0.338345864661654,10,0.422619047619048,4,"SLC17A5","NS"
"FXR2",9.46601598989774e-11,0.747921997133389,0.208,0.357,2.50707433492442e-06,0.299065420560748,10,0.440217391304348,4,"FXR2","p_val_adj<0.05"
"MIR614",5.49272296104688e-38,0.746783313599288,0.55,0.854,1.45474767623327e-33,0.433628318584071,10,0.381818181818182,6,"MIR614","p_val_adj<0.05"
"SLC33A1",0.00075373286576753,0.746763964280424,0.192,0.262,1,0.34010152284264,9,0.4,5,"SLC33A1","NS"
"DOK4",4.98821560587044e-18,0.746333681408659,0.229,0.447,1.32112890321479e-13,0.625531914893617,9,0.552173913043478,4,"DOK4","p_val_adj<0.05"
"HCFC1R1",1.16924033640252e-20,0.74578101160073,0.494,0.703,3.09673303096207e-16,0.32741617357002,11,0.378453038674033,6,"HCFC1R1","p_val_adj<0.05"
"ZNF268",0.0654259263539677,0.745730185537766,0.139,0.175,1,0.321678321678322,6,0.444444444444444,5,"ZNF268","NS"
"EFNA3",2.27894078700702e-06,0.74544140694469,0.067,0.14,0.060357746743881,0.420289855072464,8,0.388888888888889,4,"EFNA3","NS"
"TOP1MT",5.17612867456716e-07,0.745313405289518,0.163,0.27,0.0137089767945911,0.359281437125749,9,0.460431654676259,5,"TOP1MT","p_val_adj<0.05"
"ACSS2",1.09345598556759e-18,0.744009401980585,0.236,0.449,2.89601817777577e-14,0.334710743801653,8,0.316017316017316,6,"ACSS2","p_val_adj<0.05"
"CARM1",0.0408437278992352,0.74248458629658,0.315,0.363,1,0.359133126934985,10,0.443850267379679,5,"CARM1","NS"
"CPEB3",0.0117248851505714,0.742121964565305,0.086,0.126,1,0.443181818181818,9,0.461538461538462,4,"CPEB3","NS"
"LSR",1.53596972373563e-24,0.742000164659881,0.814,0.913,4.06801581331381e-20,0.350478468899522,11,0.38936170212766,6,"LSR","p_val_adj<0.05"
"NUDT9",4.07687531907187e-07,0.741529984200745,0.4,0.509,0.0107976042825619,0.321167883211679,9,0.561068702290076,6,"NUDT9","p_val_adj<0.05"
"DDX19A",7.07191447409663e-19,0.741500527253556,0.252,0.476,1.87299654846449e-14,0.277992277992278,10,0.448979591836735,5,"DDX19A","p_val_adj<0.05"
"VAMP3",3.52298905993134e-12,0.741305749195959,0.529,0.668,9.33063652522815e-08,0.294659300184162,11,0.357558139534884,6,"VAMP3","p_val_adj<0.05"
"SPICE1",0.153156822862914,0.74129141803951,0.198,0.159,1,0.443349753694581,9,0.353658536585366,5,"SPICE1","NS"
"TRAF6",6.63859893432198e-05,0.740862094070733,0.138,0.212,1,0.330985915492958,10,0.348623853211009,5,"TRAF6","NS"
"AMY2B",7.98356473266882e-13,0.740065611267074,0.082,0.216,2.11444711944734e-08,0.369047619047619,7,0.486486486486487,5,"AMY2B","p_val_adj<0.05"
"OSBPL2",2.35295495361383e-12,0.740061772643378,0.398,0.583,6.23180119464622e-08,0.352078239608802,10,0.463333333333333,6,"OSBPL2","p_val_adj<0.05"
"RBBP5",2.68733064285274e-16,0.740042863315022,0.44,0.647,7.11739520759548e-12,0.369469026548673,11,0.417417417417417,5,"RBBP5","p_val_adj<0.05"
"LRRCC1",1.40070951717018e-12,0.739864791846443,0.308,0.482,3.70977915622521e-08,0.503164556962025,9,0.32258064516129,6,"LRRCC1","p_val_adj<0.05"
"TBC1D8B",2.19523291325915e-10,0.739755564295338,0.137,0.27,5.81407437076687e-06,0.361702127659574,8,0.402877697841727,5,"TBC1D8B","p_val_adj<0.05"
"ZNF587B",0.162605193043157,0.739681596477322,0.133,0.157,1,0.328467153284672,9,0.407407407407407,4,"ZNF587B","NS"
"ZBTB4",2.05060246734971e-12,0.739608528709152,0.37,0.538,5.43102063477571e-08,0.355263157894737,10,0.44043321299639,5,"ZBTB4","p_val_adj<0.05"
"ZNF672",3.59888100114364e-17,0.739423824252826,0.287,0.495,9.53163633152892e-13,0.288135593220339,10,0.341176470588235,6,"ZNF672","p_val_adj<0.05"
"IFIH1",3.34908824196133e-08,0.738970986123753,0.264,0.398,0.000887006020883458,0.372693726937269,9,0.585365853658537,5,"IFIH1","p_val_adj<0.05"
"ADAP2",7.33692731150891e-07,0.738952780686353,0.063,0.138,0.0194318519845313,0.676923076923077,7,0.563380281690141,4,"ADAP2","p_val_adj<0.05"
"PAM16",2.27841094980248e-15,0.738948831679001,0.326,0.509,6.03437140055187e-11,0.328358208955224,10,0.389312977099237,6,"PAM16","p_val_adj<0.05"
"ACSL5",4.56396604373073e-12,0.738594092527236,0.396,0.565,1.20876640668208e-07,0.511056511056511,11,0.539518900343643,5,"ACSL5","p_val_adj<0.05"
"SNX18",9.93876400816346e-05,0.738497023319447,0.282,0.373,1,0.410344827586207,8,0.453125,4,"SNX18","NS"
"TRIM24",3.92184936735503e-33,0.738338246475402,0.366,0.689,1.03870180494398e-28,0.457446808510638,10,0.385915492957746,5,"TRIM24","p_val_adj<0.05"
"MBIP",5.04137579924168e-37,0.738070575359363,0.495,0.8,1.33520838042916e-32,0.419291338582677,11,0.41504854368932,5,"MBIP","p_val_adj<0.05"
"CCDC115",2.51720701011032e-17,0.737905824820869,0.363,0.579,6.66682276627719e-13,0.329758713136729,9,0.409395973154362,6,"CCDC115","p_val_adj<0.05"
"COG3",0.365830954299204,0.737658710757304,0.186,0.196,1,0.335078534031414,9,0.514851485148515,5,"COG3","NS"
"PPL",4.38022034428572e-19,0.737060767963102,0.494,0.701,1.16010135818407e-14,0.386587771203156,11,0.393351800554017,5,"PPL","p_val_adj<0.05"
"RFWD3",0.00235864979937293,0.736951256574976,0.172,0.229,1,0.344632768361582,10,0.567796610169492,4,"RFWD3","NS"
"ATXN2L",8.98584209097808e-15,0.736900281972908,0.526,0.683,2.37990027779554e-10,0.340740740740741,12,0.403409090909091,5,"ATXN2L","p_val_adj<0.05"
"MIR181A2HG",7.08147804220502e-07,0.736714795078592,0.042,0.107,0.01875529459478,0.418604651162791,6,0.454545454545455,4,"MIR181A2HG","p_val_adj<0.05"
"AARS",7.74444946220541e-20,0.736615074007615,0.435,0.664,2.0511174400651e-15,0.297539149888143,10,0.400584795321637,6,"AARS","p_val_adj<0.05"
"C16orf87",4.81455832346135e-06,0.736434924198765,0.205,0.309,0.127513577196874,0.388625592417062,9,0.389937106918239,5,"C16orf87","NS"
"C8orf82",1.75026804982804e-16,0.736345737680472,0.234,0.435,4.63558492996958e-12,0.479166666666667,8,0.375,5,"C8orf82","p_val_adj<0.05"
"FADS2",1.4844975596644e-07,0.736025488773408,0.148,0.26,0.00393169178677116,0.506578947368421,9,0.634328358208955,5,"FADS2","p_val_adj<0.05"
"ZNF773",2.55917683189249e-06,0.735801632276031,0.064,0.136,0.0677797983926726,0.53030303030303,10,0.342857142857143,6,"ZNF773","NS"
"PCGF5",1.09924881525674e-08,0.735645135300964,0.333,0.474,0.000291136048720748,0.309941520467836,12,0.430327868852459,6,"PCGF5","p_val_adj<0.05"
"IGSF9",0.221359324171213,0.735622148152481,0.097,0.117,1,0.28,7,0.433333333333333,4,"IGSF9","NS"
"CNPPD1",2.17749025730712e-21,0.734705583555575,0.367,0.606,5.7670829464779e-17,0.326259946949602,10,0.432692307692308,5,"CNPPD1","p_val_adj<0.05"
"UBQLN4",4.77292916281728e-09,0.734250658269795,0.203,0.336,0.000126411028877216,0.341346153846154,11,0.393063583815029,5,"UBQLN4","p_val_adj<0.05"
"CBFA2T2",1.49980892451713e-12,0.733862070403327,0.364,0.526,3.97224393658362e-08,0.425133689839572,8,0.420664206642066,5,"CBFA2T2","p_val_adj<0.05"
"UTP23",6.88029104823579e-17,0.73379389213147,0.354,0.561,1.82224508412525e-12,0.343406593406593,10,0.307958477508651,6,"UTP23","p_val_adj<0.05"
"RIMKLA",2.01709685503638e-27,0.731721840119258,0.149,0.39,5.34228102056385e-23,0.627450980392157,7,0.507462686567164,5,"RIMKLA","p_val_adj<0.05"
"HSF4",5.86135785477766e-21,0.731416819054221,0.102,0.285,1.55238062783786e-16,0.371428571428571,9,0.517006802721088,6,"HSF4","p_val_adj<0.05"
"PTPRS",1.36904512271058e-25,0.731416462738996,0.42,0.68,3.62591600749898e-21,0.394431554524362,11,0.388571428571429,5,"PTPRS","p_val_adj<0.05"
"ZNF654",0.000276306225061811,0.731346677027172,0.083,0.142,1,0.447058823529412,9,0.410958904109589,4,"ZNF654","NS"
"ATL2",1.07751160270691e-22,0.731099071282373,0.435,0.666,2.85378947976926e-18,0.373601789709172,10,0.384839650145773,6,"ATL2","p_val_adj<0.05"
"OSBPL9",1.07482784445456e-24,0.730927887615769,0.485,0.724,2.84668154603791e-20,0.357429718875502,11,0.372654155495979,6,"OSBPL9","p_val_adj<0.05"
"GBA",1.2758687836469e-15,0.730742985180595,0.395,0.579,3.37913847348882e-11,0.334975369458128,8,0.412751677852349,6,"GBA","p_val_adj<0.05"
"RRS1",0.000515768015760952,0.730711334749646,0.142,0.208,1,0.356164383561644,9,0.364485981308411,5,"RRS1","NS"
"TMEM25",2.37610186322278e-05,0.730564996659217,0.202,0.289,0.629310578474555,0.473429951690821,10,0.550335570469799,5,"TMEM25","NS"
"COG4",1.86185043214288e-14,0.730517312747379,0.35,0.532,4.93111086953043e-10,0.328690807799443,11,0.430656934306569,5,"COG4","p_val_adj<0.05"
"ANKRD11",1.72090178030749e-19,0.730500018954974,0.647,0.819,4.5578083651444e-15,0.32078313253012,11,0.398104265402844,6,"ANKRD11","p_val_adj<0.05"
"NR4A3",0.170894044751287,0.730385380023095,0.218,0.241,1,0.383928571428571,10,0.5,5,"NR4A3","NS"
"HERC5",3.58685481115361e-08,0.72991512883253,0.099,0.198,0.000949978496734034,0.5,8,0.450980392156863,5,"HERC5","p_val_adj<0.05"
"SLC10A7",0.00747202581641506,0.729787068350477,0.078,0.12,1,0.3375,7,0.483870967741935,4,"SLC10A7","NS"
"HIST1H2AM",1.36767951836998e-20,0.7297580871164,0.159,0.363,3.62229920440289e-16,0.49079754601227,9,0.46524064171123,5,"HIST1H2AM","p_val_adj<0.05"
"SHISA4",6.40464175065362e-13,0.729754393852918,0.175,0.336,1.69626936766061e-08,0.361111111111111,9,0.450867052023121,5,"SHISA4","p_val_adj<0.05"
"MRPS34",3.49931446286151e-25,0.729022047742771,0.657,0.823,9.2679343548887e-21,0.293333333333333,12,0.386792452830189,6,"MRPS34","p_val_adj<0.05"
"ASH1L",1.64706582328091e-36,0.727997205959962,0.54,0.835,4.36225383295948e-32,0.383783783783784,10,0.369767441860465,6,"ASH1L","p_val_adj<0.05"
"RSPRY1",1.03301158658502e-15,0.727878105855676,0.409,0.608,2.73593118707044e-11,0.311904761904762,11,0.383386581469649,6,"RSPRY1","p_val_adj<0.05"
"ATP6V0E2",3.59861570055091e-09,0.727438070790777,0.311,0.447,9.53093368290909e-05,0.341692789968652,10,0.569565217391304,5,"ATP6V0E2","p_val_adj<0.05"
"F8A1",3.05141235237855e-16,0.726539348795335,0.399,0.594,8.08166561527459e-12,0.421951219512195,10,0.395424836601307,6,"F8A1","p_val_adj<0.05"
"FBXL6",5.38669111390516e-07,0.726461439884223,0.19,0.299,0.0142666514151778,0.271794871794872,10,0.337662337662338,5,"FBXL6","p_val_adj<0.05"
"SLC52A1",0.0257269232939794,0.726104961344139,0.094,0.13,1,0.701030927835051,6,0.656716417910448,4,"SLC52A1","NS"
"SYNE4",0.00358942948092378,0.726015142688765,0.167,0.225,1,0.555555555555556,9,0.405172413793103,5,"SYNE4","NS"
"GPAT4",7.81973882293216e-05,0.725516550044549,0.301,0.381,1,0.381877022653722,8,0.311224489795918,6,"GPAT4","NS"
"UNKL",5.31705940510173e-16,0.725450389090069,0.133,0.301,1.40822318344119e-11,0.343065693430657,10,0.490322580645161,5,"UNKL","p_val_adj<0.05"
"PTAR1",0.000306354225205801,0.725195583169963,0.218,0.293,1,0.370535714285714,9,0.423841059602649,6,"PTAR1","NS"
"HGH1",8.120604540658e-10,0.725136725772859,0.133,0.258,2.15074211259327e-05,0.313868613138686,9,0.43609022556391,4,"HGH1","p_val_adj<0.05"
"MEF2C",4.69634698732305e-10,0.725059018730546,0.194,0.334,1.24382749959251e-05,0.678391959798995,8,0.558139534883721,5,"MEF2C","p_val_adj<0.05"
"TLN2",1.84658269988125e-08,0.724607862118091,0.092,0.19,0.00048906742806355,0.393617021276596,9,0.642857142857143,5,"TLN2","p_val_adj<0.05"
"KLHL36",4.55829744590527e-25,0.723558000278573,0.25,0.515,1.20726507854801e-20,0.264591439688716,9,0.456603773584906,5,"KLHL36","p_val_adj<0.05"
"GPATCH11",0.000139029386212262,0.723534385252707,0.198,0.283,1,0.394088669950739,9,0.534246575342466,5,"GPATCH11","NS"
"MARCH8",0.0414246302056663,0.722295275019003,0.119,0.153,1,0.30327868852459,10,0.392405063291139,5,"MARCH8","NS"
"PITPNM2",1.39798152715702e-05,0.721732695970162,0.068,0.134,0.370255407467536,0.614285714285714,8,0.492753623188406,4,"PITPNM2","NS"
"WNK1",1.01374146568931e-18,0.721581908872168,0.74,0.849,2.68489427187814e-14,0.309210526315789,12,0.395881006864989,6,"WNK1","p_val_adj<0.05"
"LGALSL",0.000581314482947845,0.721551061312808,0.224,0.299,1,0.408695652173913,9,0.441558441558442,5,"LGALSL","NS"
"MYO1C",1.30688208068072e-14,0.720835392678144,0.458,0.654,3.46127719068289e-10,0.38936170212766,10,0.421364985163205,6,"MYO1C","p_val_adj<0.05"
"SP140L",4.81900497960433e-16,0.720588481466779,0.225,0.421,1.27631346884821e-11,0.376623376623377,8,0.502304147465438,5,"SP140L","p_val_adj<0.05"
"RB1CC1",6.50989228969628e-11,0.72055134466562,0.61,0.734,1.72414497292606e-06,0.386581469648562,11,0.343915343915344,6,"RB1CC1","p_val_adj<0.05"
"C6orf47",2.20551000279971e-12,0.720477026296276,0.221,0.392,5.84129324241504e-08,0.414096916299559,10,0.420792079207921,4,"C6orf47","p_val_adj<0.05"
"TMEM186",1.70745474728527e-17,0.7199924589881,0.154,0.344,4.52219389818505e-13,0.329113924050633,8,0.435028248587571,5,"TMEM186","p_val_adj<0.05"
"HCG4",1.59450286826228e-09,0.719924896211958,0.035,0.115,4.22304084659265e-05,0.583333333333333,4,0.610169491525424,5,"HCG4","p_val_adj<0.05"
"IRF2BP2",2.41955066987696e-42,0.719711714840235,0.747,0.922,6.40817994916912e-38,0.36245110821382,11,0.364210526315789,6,"IRF2BP2","p_val_adj<0.05"
"GRB14",6.69976494209196e-10,0.718969263191618,0.093,0.206,1.77443274491306e-05,0.5625,7,0.39622641509434,4,"GRB14","p_val_adj<0.05"
"TOM1L2",3.21290382078186e-08,0.718434489779908,0.255,0.383,0.000850937576934077,0.312977099236641,10,0.385786802030457,5,"TOM1L2","p_val_adj<0.05"
"ZFP41",0.0182496675060236,0.718275814655049,0.101,0.14,1,0.336538461538462,10,0.416666666666667,4,"ZFP41","NS"
"ST6GALNAC4",1.27222679225012e-07,0.718017535470119,0.242,0.359,0.00336949265927445,0.377510040160643,10,0.389189189189189,5,"ST6GALNAC4","p_val_adj<0.05"
"HNRNPU",7.55627691255339e-32,0.717508816524234,0.857,0.938,2.00127994028976e-27,0.328409090909091,11,0.374741200828157,6,"HNRNPU","p_val_adj<0.05"
"CRAMP1L",4.19285155587582e-12,0.7171083748428,0.167,0.315,1.11047673457371e-07,0.339181286549708,8,0.407407407407407,6,"CRAMP1L","p_val_adj<0.05"
"ANKRD50",8.3118493297452e-13,0.717047288049265,0.23,0.396,2.20139329498302e-08,0.351694915254237,8,0.397058823529412,5,"ANKRD50","p_val_adj<0.05"
"DBT",1.85911826945598e-12,0.716746482392597,0.272,0.443,4.92387473665415e-08,0.308243727598566,9,0.421052631578947,5,"DBT","p_val_adj<0.05"
"HLA-E",4.78975901376254e-32,0.716557256536674,0.898,0.984,1.26856767479501e-27,0.316702819956616,11,0.366863905325444,6,"HLA-E","p_val_adj<0.05"
"BORA",0.0029869368340862,0.716258535870539,0.085,0.132,1,0.28735632183908,7,0.470588235294118,5,"BORA","NS"
"HERC2P2",9.9009734728451e-11,0.715994556528339,0.303,0.456,2.62227282428302e-06,0.514469453376206,8,0.493617021276596,5,"HERC2P2","p_val_adj<0.05"
"BEX4",7.87461285644036e-28,0.715792036124551,0.295,0.594,2.08559121502823e-23,0.584158415841584,9,0.388888888888889,6,"BEX4","p_val_adj<0.05"
"QSOX1",6.50860542510064e-25,0.715457979656655,0.486,0.718,1.7238041468379e-20,0.32064128256513,11,0.354054054054054,6,"QSOX1","p_val_adj<0.05"
"SAP130",0.000183718987698263,0.71541975449914,0.251,0.334,1,0.341085271317829,8,0.377906976744186,4,"SAP130","NS"
"ISG15",9.64490156861823e-05,0.715373991983814,0.843,0.682,1,0.353348729792148,11,0.501424501424501,6,"ISG15","NS"
"MEGF9",3.16701949446856e-09,0.71498189579924,0.284,0.425,8.38785113109998e-05,0.517123287671233,10,0.34703196347032,4,"MEGF9","p_val_adj<0.05"
"HEY1",0.896495582806861,0.714736016180222,0.101,0.103,1,0.403846153846154,8,0.679245283018868,4,"HEY1","NS"
"POU2F1",0.00397463458754712,0.714492978722941,0.261,0.33,1,0.309701492537313,11,0.388235294117647,5,"POU2F1","NS"
"FAM120B",0.688001499769177,0.713949286387652,0.452,0.429,1,0.418103448275862,11,0.556561085972851,6,"FAM120B","NS"
"PYCARD-AS1",0.0250310351279731,0.713912589235615,0.158,0.2,1,0.339506172839506,8,0.592233009708738,5,"PYCARD-AS1","NS"
"CYLD",4.58067660881322e-16,0.713614553826852,0.238,0.429,1.21319219984418e-11,0.299180327868852,11,0.389140271493213,5,"CYLD","p_val_adj<0.05"
"ADAT1",0.0349236108266666,0.713606275264651,0.29,0.332,1,0.318791946308725,10,0.491228070175439,5,"ADAT1","NS"
"POLR3K",1.33512816812664e-12,0.713549716473886,0.384,0.55,3.5360869532834e-08,0.439086294416244,10,0.413427561837456,6,"POLR3K","p_val_adj<0.05"
"E4F1",7.43864133764824e-09,0.713517612006012,0.275,0.408,0.000197012415827614,0.336879432624113,10,0.414285714285714,5,"E4F1","p_val_adj<0.05"
