"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"HEXIM1",0.00786660248440518,0.533459569924994,0.918,0.846,1,"HEXIM1","NS"
"SAMM50",0.00788236924644818,-0.402560355422171,0.402,0.692,1,"SAMM50","NS"
"SCEL",0.00791106605815069,0.601733944015284,0.552,0.154,1,"SCEL","NS"
"JSRP1",0.00791438450754585,0.339514210496828,0.376,0,1,"JSRP1","NS"
"SOWAHC",0.00794728768359376,-0.252503205402519,0.284,0.615,1,"SOWAHC","NS"
"DHCR24",0.00796686819572543,0.678956177745632,0.907,0.769,1,"DHCR24","NS"
"SERPINB9",0.00797245796934593,-0.296024449126491,0.222,0.538,1,"SERPINB9","NS"
"EPB41L1",0.00797459039903566,-0.395491416634879,0.304,0.615,1,"EPB41L1","NS"
"CRCP",0.00797592430779224,0.298609387549975,0.536,0.154,1,"CRCP","NS"
"CCNJL",0.00799315889179182,-0.434385526316506,0.356,0.615,1,"CCNJL","NS"
"SMAP1",0.00803529126323479,0.41196679082503,0.876,0.692,1,"SMAP1","NS"
"VDAC2",0.00803715933793192,-0.516582828191469,0.732,0.923,1,"VDAC2","NS"
"ITGB1",0.0080505500828411,-0.884486175759613,0.665,0.923,1,"ITGB1","NS"
"ATG3",0.00811264286465183,-0.302385210305976,0.608,0.846,1,"ATG3","NS"
"HSP90AB1",0.00811360508548824,0.447898031920414,1,1,1,"HSP90AB1","NS"
"AKAP8",0.00814790076905935,0.665579655757003,0.634,0.308,1,"AKAP8","NS"
"AP2M1",0.0081578144362559,-0.458037651287587,0.706,0.923,1,"AP2M1","NS"
"RTN4IP1",0.00818262742573813,-0.28233817503572,0.129,0.385,1,"RTN4IP1","NS"
"IGFBP7",0.00822964997801254,-1.07044683003715,0.727,0.769,1,"IGFBP7","NS"
"PSMD12",0.00826735203061174,-0.529300671507369,0.603,0.769,1,"PSMD12","NS"
"ERP44",0.00827423475827711,-0.439657476692394,0.675,0.846,1,"ERP44","NS"
"HLA-DMB",0.00831574363064013,0.908164992459569,0.727,0.462,1,"HLA-DMB","NS"
"SMDT1",0.00836513679535358,0.307356670241697,0.804,0.462,1,"SMDT1","NS"
"KIF20B",0.00837347223954402,-0.312206103821399,0.129,0.385,1,"KIF20B","NS"
"MAGI1",0.00847675792768928,0.347621271167087,0.588,0.154,1,"MAGI1","NS"
"FAM63A",0.00852973437741013,0.26657427397931,0.371,0,1,"FAM63A","NS"
"CECR2",0.00856692235359246,0.300584023378241,0.485,0.154,1,"CECR2","NS"
"MAN1B1",0.00858053001974245,-0.409709805556318,0.387,0.692,1,"MAN1B1","NS"
"GSE1",0.00863710206535292,0.290589409109952,0.716,0.231,1,"GSE1","NS"
"BHLHE40",0.00864390463886434,-0.417736095965081,0.34,0.692,1,"BHLHE40","NS"
"PNO1",0.00865839856669703,-0.269624034922808,0.34,0.615,1,"PNO1","NS"
"HADHB",0.00868562097381807,-0.501864982805082,0.644,0.769,1,"HADHB","NS"
"PSMC3",0.00870822672698629,-0.399671621851678,0.794,1,1,"PSMC3","NS"
"EHF",0.0087607145335452,0.548536725227934,0.943,0.923,1,"EHF","NS"
"HTATSF1",0.00878507299520793,0.547008926396533,0.644,0.308,1,"HTATSF1","NS"
"ATP6V1C1",0.0087960451013064,-0.560236209212744,0.459,0.615,1,"ATP6V1C1","NS"
"RAB17",0.00889641864128213,0.363998480299547,0.593,0.154,1,"RAB17","NS"
"B4GALT1",0.00890027227073222,-0.339556477335069,0.876,1,1,"B4GALT1","NS"
"RIC8A",0.00893191676687849,-0.281806190254046,0.546,0.923,1,"RIC8A","NS"
"XPR1",0.00898606414011037,-0.40333978804328,0.505,0.769,1,"XPR1","NS"
"SLC50A1",0.00902736552528421,0.709220660128988,0.784,0.538,1,"SLC50A1","NS"
"RICTOR",0.0090645780956328,-0.36927033208472,0.412,0.692,1,"RICTOR","NS"
"C19orf70",0.00906622320720557,0.878700539131492,0.835,0.923,1,"C19orf70","NS"
"KLF10",0.00907448834767258,-0.925061599179517,0.582,0.769,1,"KLF10","NS"
"HSP90AA1",0.00907959398334101,0.334168445980133,1,1,1,"HSP90AA1","NS"
"GMNN",0.00908396256541206,-0.399986723734795,0.268,0.538,1,"GMNN","NS"
"COTL1",0.00910550259762919,-0.283857001253661,0.443,0.769,1,"COTL1","NS"
"MS4A18",0.00918757466517841,0.970434887342288,0.366,0,1,"MS4A18","NS"
"FOXJ1",0.00918757466517841,0.291399700388225,0.366,0,1,"FOXJ1","NS"
"HNRNPU",0.00920445515075545,0.614548970329929,0.959,0.923,1,"HNRNPU","NS"
"ABCA3",0.00922056577086259,0.388859135957945,0.443,0.077,1,"ABCA3","NS"
"PGRMC1",0.00927357600265547,-0.698211436173933,0.675,0.846,1,"PGRMC1","NS"
"RAB22A",0.00931629115450149,-0.505379645574982,0.572,0.846,1,"RAB22A","NS"
"PDIA6",0.00932159067662686,-0.759606540094104,0.789,0.769,1,"PDIA6","NS"
"BCAP31",0.00933265012914037,-0.405756464750247,0.948,1,1,"BCAP31","NS"
"DERL1",0.00934723484194479,-0.418289187151478,0.464,0.769,1,"DERL1","NS"
"ZNF256",0.0093502538729155,-0.255707370489988,0.052,0.231,1,"ZNF256","NS"
"UBAC2",0.00939600748299134,-0.439664606976502,0.567,0.769,1,"UBAC2","NS"
"VMP1",0.00940692756348254,-0.299440789825784,0.799,0.923,1,"VMP1","NS"
"C16orf91",0.00940750275712079,-0.371363118455853,0.418,0.692,1,"C16orf91","NS"
"CD164",0.00941002260960085,-0.412285541891561,0.789,0.846,1,"CD164","NS"
"C11orf58",0.00941199980943911,-0.499336186705088,0.876,1,1,"C11orf58","NS"
"GNPDA1",0.00943030894757947,-0.294376152775358,0.387,0.692,1,"GNPDA1","NS"
"FBXO22",0.00948254959112159,-0.328983612957851,0.263,0.538,1,"FBXO22","NS"
"GIGYF2",0.0095345496899587,0.635696464304452,0.737,0.462,1,"GIGYF2","NS"
"EXOSC2",0.00956830715750306,-0.397663415051134,0.18,0.462,1,"EXOSC2","NS"
"RPL37A",0.00960006895836156,0.476117119417269,0.995,1,1,"RPL37A","NS"
"OSGIN2",0.00960924495443426,0.347115480913262,0.541,0.154,1,"OSGIN2","NS"
"WDR91",0.00961067954547665,-0.509173946586804,0.222,0.538,1,"WDR91","NS"
"MARC2",0.0096380676632851,0.46363771468108,0.588,0.231,1,"MARC2","NS"
"PPP1R12A",0.00964344438375065,-0.569597422887411,0.804,1,1,"PPP1R12A","NS"
"SPTLC1",0.00965600336110632,-0.289359661008806,0.273,0.538,1,"SPTLC1","NS"
"METTL5",0.00972027659114686,-0.257256558643597,0.655,0.846,1,"METTL5","NS"
"GALNT2",0.00972764781642407,-0.663596427408694,0.412,0.615,1,"GALNT2","NS"
"OPTN",0.00974543914407041,-0.413265828622968,0.356,0.692,1,"OPTN","NS"
"WARS",0.00979521417890447,-1.35171956099254,0.737,0.846,1,"WARS","NS"
"CLPTM1L",0.00984682599445553,-0.36693091553844,0.809,0.923,1,"CLPTM1L","NS"
"RPL10A",0.00985618466358307,-0.280676650156543,0.923,1,1,"RPL10A","NS"
"LAMP2",0.00990081476812284,-0.689130503340277,0.784,0.769,1,"LAMP2","NS"
"NFE2L2",0.0100021679573986,-0.372273940720756,0.943,1,1,"NFE2L2","NS"
"DNAJA4",0.0100923576038751,0.293721156348004,0.711,0.308,1,"DNAJA4","NS"
"SAMD9",0.0101378985020428,-0.950112697027883,0.325,0.615,1,"SAMD9","NS"
"FUCA1",0.0101558019071166,0.322020884916128,0.619,0.154,1,"FUCA1","NS"
"OGT",0.0102008762315964,-0.398393200116549,0.541,0.769,1,"OGT","NS"
"RPS23",0.0102704749619704,-0.389328297387953,0.918,1,1,"RPS23","NS"
"HMGB1",0.0102858101898613,-0.350139827208372,0.959,1,1,"HMGB1","NS"
"ASS1",0.0102996866303861,0.620890644085218,0.902,0.615,1,"ASS1","NS"
"TSPAN12",0.0103122996085038,0.26559720369563,0.459,0.077,1,"TSPAN12","NS"
"NDUFB7",0.0103548504502822,0.489103734891298,0.954,0.923,1,"NDUFB7","NS"
"CXCL1",0.0103726119640768,-1.78145199744473,0.144,0.385,1,"CXCL1","NS"
"SECTM1",0.0104011547590755,0.75540331933108,0.619,0.231,1,"SECTM1","NS"
"PTBP3",0.0104095099238535,-0.397491137776098,0.412,0.692,1,"PTBP3","NS"
"HSPE1",0.0104264129439637,0.612821982450576,0.948,1,1,"HSPE1","NS"
"CNOT2",0.0104442125752981,-0.361580173901605,0.588,0.846,1,"CNOT2","NS"
"PIK3IP1",0.010450246703813,0.537134886157369,0.613,0.231,1,"PIK3IP1","NS"
"TRMT6",0.0105191717961221,-0.277810664796291,0.397,0.692,1,"TRMT6","NS"
"ACBD3",0.0105286988635356,0.59080421333524,0.907,0.692,1,"ACBD3","NS"
"NOMO1",0.0105473110307127,-0.335682591232352,0.428,0.769,1,"NOMO1","NS"
"EWSR1",0.0105547340515901,-0.365279371348039,0.66,0.923,1,"EWSR1","NS"
"RPS15A",0.0105656308280412,-0.283836767154425,0.938,0.923,1,"RPS15A","NS"
"RAD1",0.0106686330868129,-0.283071421550846,0.361,0.692,1,"RAD1","NS"
"PPIF",0.0106686330868129,-0.286695281320149,0.361,0.692,1,"PPIF","NS"
"SLC25A29",0.0106885456426991,0.578357763510893,0.505,0.154,1,"SLC25A29","NS"
"ID3",0.0107815041571458,0.677807221114136,0.742,0.462,1,"ID3","NS"
"MINOS1",0.0107818007044877,0.326366516495732,0.866,0.923,1,"MINOS1","NS"
"TMEM150A",0.0108853840307255,0.720130158227573,0.675,0.462,1,"TMEM150A","NS"
"RPS6KA2",0.0108981382938202,0.391085337873146,0.629,0.231,1,"RPS6KA2","NS"
"AKR1C3",0.0109064383789876,-0.540097347666912,0.294,0.615,1,"AKR1C3","NS"
"DDT",0.0109974208200778,0.372559924574294,0.82,0.769,1,"DDT","NS"
"PPP1R15B",0.0110452923895463,0.384418750524,0.68,0.308,1,"PPP1R15B","NS"
"ECHDC2",0.0111315452491964,0.410800615351888,0.531,0.154,1,"ECHDC2","NS"
"RBM25",0.011161153796266,0.427898968137996,0.948,0.769,1,"RBM25","NS"
"BSG",0.0111632892610743,-0.787641134158831,0.938,1,1,"BSG","NS"
"TMSB4X",0.011171093568618,0.658464188724518,0.99,1,1,"TMSB4X","NS"
"ADH5",0.0112005038788796,-0.420468668053194,0.639,0.923,1,"ADH5","NS"
"IDH3A",0.0113166333502372,-0.257114969256926,0.227,0.538,1,"IDH3A","NS"
"KRT4",0.0113220616957257,-1.21472410647425,0.057,0.231,1,"KRT4","NS"
"FKRP",0.0114331090049907,-0.371499016774263,0.186,0.462,1,"FKRP","NS"
"TPPP3",0.0114422123234163,1.61880144951557,0.351,0,1,"TPPP3","NS"
"ZNF608",0.0114422123234163,0.304656034698857,0.351,0,1,"ZNF608","NS"
"SLC30A9",0.0114559510320184,0.432516979078941,0.727,0.538,1,"SLC30A9","NS"
"TJP1",0.0114713119689142,0.446248384059948,0.809,0.692,1,"TJP1","NS"
"CLTC",0.0114855709585276,-0.394358576925145,0.742,0.923,1,"CLTC","NS"
"KIAA1586",0.0115572965335423,-0.289458784841261,0.201,0.462,1,"KIAA1586","NS"
"BAMBI",0.0115725115330496,0.466068746609951,0.598,0.154,1,"BAMBI","NS"
"TBL3",0.0116331637753089,-0.514022040651262,0.459,0.692,1,"TBL3","NS"
"VPS4B",0.0116753106960889,-0.273833175037526,0.459,0.846,1,"VPS4B","NS"
"SLK",0.0116991271265028,0.478761335142498,0.701,0.385,1,"SLK","NS"
"CDK2AP1",0.0117121452217371,-0.251268601424435,0.711,0.923,1,"CDK2AP1","NS"
"SDHD",0.0117382693896629,-0.452381176842705,0.784,0.923,1,"SDHD","NS"
"MRPS5",0.0118434257328375,0.580510162387506,0.799,0.538,1,"MRPS5","NS"
"PLEKHG2",0.0118917255347469,0.458779141696386,0.428,0.077,1,"PLEKHG2","NS"
"CCDC43",0.011950828220418,-0.265872299756715,0.521,0.846,1,"CCDC43","NS"
"KLF13",0.0119603959540877,0.332608881163877,0.691,0.462,1,"KLF13","NS"
"SUB1",0.0120927746236383,-0.322776817702101,0.907,1,1,"SUB1","NS"
"HCFC1R1",0.0121335757608362,0.313194211630025,0.727,0.462,1,"HCFC1R1","NS"
"IRX2",0.0121833749302201,0.806897455772627,0.923,0.923,1,"IRX2","NS"
"CALML4",0.0122968645772565,0.254882108586942,0.345,0,1,"CALML4","NS"
"DLC1",0.0123184765716377,0.339854954360939,0.521,0.154,1,"DLC1","NS"
"PHF20L1",0.0124390085273263,-0.300210975835212,0.696,1,1,"PHF20L1","NS"
"TXNDC11",0.0124702116986578,0.456006266964878,0.727,0.462,1,"TXNDC11","NS"
"KMT2E-AS1",0.0125045626040915,0.385100878754677,0.686,0.308,1,"KMT2E-AS1","NS"
"GSTA4",0.0125561553897629,0.452697437144149,0.613,0.231,1,"GSTA4","NS"
"KDM4A",0.0126318351563048,0.418573774818503,0.5,0.154,1,"KDM4A","NS"
"ANXA7",0.0126762502132303,-0.314885450862522,0.768,1,1,"ANXA7","NS"
"TRIM28",0.0126985142802191,-0.277596449537057,0.629,0.923,1,"TRIM28","NS"
"GHITM",0.0127307029392877,-0.506034457909377,0.768,0.923,1,"GHITM","NS"
"FIS1",0.0127685761274949,0.658757594380195,0.871,0.769,1,"FIS1","NS"
"NRP2",0.0127836525703439,0.677044617384563,0.619,0.308,1,"NRP2","NS"
"RIOK1",0.0128850434096604,-0.336869158634114,0.356,0.615,1,"RIOK1","NS"
"PPM1G",0.0128868248713537,0.767489164033297,0.778,0.538,1,"PPM1G","NS"
"PSMB3",0.0128961690717805,-0.299445262590064,0.876,1,1,"PSMB3","NS"
"ERGIC3",0.0129316087769658,-0.46335367816205,0.907,0.923,1,"ERGIC3","NS"
"KANK4",0.0129529262499169,-0.491567850396436,0.237,0.538,1,"KANK4","NS"
"ARF1",0.0129663581408543,0.478126274099221,0.985,1,1,"ARF1","NS"
"LPCAT1",0.0132051683293257,0.620612216262168,0.876,0.692,1,"LPCAT1","NS"
"ARHGAP44",0.013215846137778,0.308033496944851,0.418,0.077,1,"ARHGAP44","NS"
"CLTA",0.0132611964651985,-0.300731189651402,0.778,1,1,"CLTA","NS"
"SAFB2",0.0132823282661884,0.603631807750562,0.706,0.462,1,"SAFB2","NS"
"UBE2D3",0.0133529678855508,-0.351388105842616,0.892,0.923,1,"UBE2D3","NS"
"NUPR1",0.0134125702973893,1.05216849922012,0.825,0.769,1,"NUPR1","NS"
"HINFP",0.0134296393954811,-0.430638448335787,0.093,0.308,1,"HINFP","NS"
"FERMT2",0.0134661317740899,0.301000799810636,0.546,0.231,1,"FERMT2","NS"
"CYP4Z2P",0.0134703172308818,0.384075233697936,0.459,0.154,1,"CYP4Z2P","NS"
"LACTB2",0.013600022795554,-0.333875594796463,0.629,0.923,1,"LACTB2","NS"
"MTPAP",0.0136607907197937,-0.323342835395583,0.351,0.615,1,"MTPAP","NS"
"NDUFB2",0.0136762115812206,0.718339173182122,0.954,1,1,"NDUFB2","NS"
"BEX4",0.0137166604376054,0.414107350022627,0.515,0.154,1,"BEX4","NS"
"TES",0.013733457090759,-0.263114881957081,0.851,1,1,"TES","NS"
"RPL22",0.013733457090759,-0.302174083985498,0.851,1,1,"RPL22","NS"
"LZTS3",0.0137778948264178,0.432865428728526,0.5,0.154,1,"LZTS3","NS"
"RELB",0.0139413927511313,-0.27851232089148,0.268,0.538,1,"RELB","NS"
"SYNE4",0.0139547495162736,-0.340697430231965,0.247,0.538,1,"SYNE4","NS"
"ZNF207",0.013961101638679,-0.536419977805816,0.649,0.769,1,"ZNF207","NS"
"CNNM3",0.014006331298453,0.316852948486259,0.51,0.154,1,"CNNM3","NS"
"MEMO1",0.0140651407982479,-0.459386386288814,0.299,0.538,1,"MEMO1","NS"
"SNAI1",0.0140698902037497,0.604367022293277,0.541,0.231,1,"SNAI1","NS"
"RSBN1",0.0140916665598934,0.339851545271965,0.686,0.538,1,"RSBN1","NS"
"GSTM2",0.0141589098844282,0.270780089067301,0.562,0.231,1,"GSTM2","NS"
"STARD10",0.0141714269719871,0.682394130604497,0.892,0.846,1,"STARD10","NS"
"PVRL2",0.0141879976711501,-0.396102040691323,0.546,0.769,1,"PVRL2","NS"
"FLJ37453",0.0142061315765559,0.690815363950167,0.691,0.385,1,"FLJ37453","NS"
"SLC25A24",0.0142367231429657,0.284604254545197,0.68,0.385,1,"SLC25A24","NS"
"ORC5",0.0142611117139292,-0.415937821062348,0.294,0.538,1,"ORC5","NS"
"RFC1",0.0142804767227992,0.442856430152476,0.727,0.462,1,"RFC1","NS"
"MESP2",0.0143104972078549,0.376341458431354,0.402,0.077,1,"MESP2","NS"
"EIF2A",0.0143573033286357,-0.59455279413064,0.711,0.923,1,"EIF2A","NS"
"MGLL",0.014362220720813,0.911502346070146,0.649,0.308,1,"MGLL","NS"
"GOLGA5",0.0143979607413729,0.413191180999024,0.737,0.462,1,"GOLGA5","NS"
"SSR2",0.0146018752624402,0.653350993050215,0.928,0.923,1,"SSR2","NS"
"SLC7A8",0.0147566274276699,-1.21375935848785,0.33,0.538,1,"SLC7A8","NS"
"C3",0.0148145615292614,0.887417187426643,0.881,0.769,1,"C3","NS"
"RCOR1",0.0148250042070014,0.42575217175266,0.799,0.615,1,"RCOR1","NS"
"IER5",0.0148289528537543,-1.22494495010673,0.706,0.846,1,"IER5","NS"
"EIF3B",0.0148776378847668,-0.38706439662249,0.758,0.923,1,"EIF3B","NS"
"SMIM14",0.014998624594937,-0.370412924652828,0.675,0.923,1,"SMIM14","NS"
"RDH11",0.0150284996453285,-0.522199931612655,0.567,0.692,1,"RDH11","NS"
"OAS1",0.0150344635077513,-0.479672600865828,0.598,0.846,1,"OAS1","NS"
"EIF4A2",0.0150574942802718,-0.275662523680442,0.845,1,1,"EIF4A2","NS"
"JKAMP",0.0150932505145472,-0.571450594583462,0.505,0.769,1,"JKAMP","NS"
"ZNF587",0.0151181985659399,-0.536591769006326,0.387,0.769,1,"ZNF587","NS"
"ITPRIPL2",0.0151532953033281,-0.352195001778028,0.474,0.769,1,"ITPRIPL2","NS"
"CNIH4",0.0151661459618042,0.506713307173794,0.907,0.846,1,"CNIH4","NS"
"BET1",0.0151804496431799,-0.370272114254621,0.526,0.769,1,"BET1","NS"
"NF1",0.0151877033501964,-0.275516318307447,0.402,0.692,1,"NF1","NS"
"BACE1",0.0151979062649711,-0.373224392150265,0.258,0.538,1,"BACE1","NS"
"BBX",0.0152067627726186,-0.332599644674623,0.588,0.846,1,"BBX","NS"
"CNPY3",0.0152507971795711,-0.356533125520953,0.515,0.769,1,"CNPY3","NS"
"PTGR1",0.0153389402150978,-0.426654278729489,0.464,0.692,1,"PTGR1","NS"
"PRRC2B",0.0153659881545912,-0.291449105241804,0.634,0.846,1,"PRRC2B","NS"
"PFKP",0.0154471216643993,-0.265070463798129,0.191,0.462,1,"PFKP","NS"
"RCE1",0.0154766424829821,-0.28581266374441,0.381,0.692,1,"RCE1","NS"
"STK17B",0.0154939090839214,0.354603369434265,0.809,0.385,1,"STK17B","NS"
"COA5",0.0155545191044034,0.404969111866239,0.67,0.462,1,"COA5","NS"
"PRDX3",0.0155639207428953,-0.342057371701509,0.66,1,1,"PRDX3","NS"
"GLS",0.0156805887018904,0.513620359943788,0.871,0.692,1,"GLS","NS"
"ITFG1",0.0156850231186502,-0.626842848966141,0.639,0.692,1,"ITFG1","NS"
"IL1R1",0.0157245065398868,0.303311400106708,0.588,0.308,1,"IL1R1","NS"
"SSSCA1",0.0157499645259475,-0.324474585722433,0.747,1,1,"SSSCA1","NS"
"IFRD1",0.0157645435999605,-0.298384402853616,0.644,0.846,1,"IFRD1","NS"
"SRPK2",0.0157645435999605,-0.593521190383457,0.644,0.846,1,"SRPK2","NS"
"OAS2",0.0158162031813515,-0.472381103349114,0.418,0.769,1,"OAS2","NS"
"P4HTM",0.0159128730200931,0.559804441452107,0.448,0.154,1,"P4HTM","NS"
"CDC123",0.0160284373880111,-0.366556029459375,0.474,0.692,1,"CDC123","NS"
"DESI2",0.0160341761555486,0.340800856785145,0.706,0.462,1,"DESI2","NS"
"GALNS",0.016076134565188,-0.477415219030652,0.278,0.538,1,"GALNS","NS"
"ATP5B",0.0162311445542273,-0.432359281446614,0.933,1,1,"ATP5B","NS"
"GMPR",0.016315064572311,0.330905488521018,0.325,0,1,"GMPR","NS"
"CREBBP",0.0163522390754444,0.470429736043733,0.758,0.615,1,"CREBBP","NS"
"SF3B3",0.016401770859371,-0.500628544742509,0.598,0.769,1,"SF3B3","NS"
"LOC389641",0.0164142485024816,-0.291619910583267,0.062,0.231,1,"LOC389641","NS"
"LYPLA1",0.0165083229718987,-0.435854646068389,0.32,0.538,1,"LYPLA1","NS"
"TACC2",0.0165775507275951,0.315757571084581,0.392,0.077,1,"TACC2","NS"
"CAD",0.016632155512807,-0.25891308708236,0.191,0.462,1,"CAD","NS"
"AAGAB",0.0167009428174861,-0.568085303776803,0.407,0.615,1,"AAGAB","NS"
"ITGA3",0.0167368679693913,-0.919803087101809,0.727,0.846,1,"ITGA3","NS"
"SSR1",0.0167963575024591,-0.74054822573715,0.881,0.846,1,"SSR1","NS"
"COPS4",0.016864876618849,-0.27230986110407,0.345,0.615,1,"COPS4","NS"
"FAM195A",0.0168877137316475,0.504939581485748,0.644,0.385,1,"FAM195A","NS"
"ZFP36L1",0.0168921029887347,0.50002160996746,0.974,1,1,"ZFP36L1","NS"
"MTFMT",0.0169814424642255,-0.284632454895437,0.289,0.538,1,"MTFMT","NS"
"C9orf3",0.0170161104258708,-0.430026588269593,0.552,0.769,1,"C9orf3","NS"
"FARP1",0.0171335388605428,0.417253083835519,0.691,0.385,1,"FARP1","NS"
"FOXP1",0.0172069072010622,0.299409556954955,0.82,0.462,1,"FOXP1","NS"
"NLRC5",0.0172576396126033,-0.403050408190547,0.222,0.462,1,"NLRC5","NS"
"GTF3C5",0.0172664639685158,-0.30030198819119,0.32,0.615,1,"GTF3C5","NS"
"UFC1",0.0173523096899201,0.640983474055679,0.814,0.615,1,"UFC1","NS"
"STAT2",0.017424607323065,-0.536237550042844,0.856,1,1,"STAT2","NS"
"ATAD5",0.0174510569073774,-0.463013541867432,0.175,0.462,1,"ATAD5","NS"
"GYLTL1B",0.0174752265163227,-0.56869426772633,0.433,0.692,1,"GYLTL1B","NS"
"TOP1",0.0175380419137635,0.420848321475569,0.918,1,1,"TOP1","NS"
"SDR16C5",0.0176638319379884,-0.294287838207465,0.186,0.462,1,"SDR16C5","NS"
"TIMM50",0.0176696411954064,-0.370910043443626,0.546,0.769,1,"TIMM50","NS"
"ARPC2",0.0177489306330676,-0.46074248510294,0.902,1,1,"ARPC2","NS"
"SP3",0.0178102423960885,-0.312258897667066,0.433,0.846,1,"SP3","NS"
"GPRIN2",0.0180451834732691,0.562205835151035,0.428,0.077,1,"GPRIN2","NS"
"GABARAPL2",0.0182075198618145,0.486943878783512,0.799,0.692,1,"GABARAPL2","NS"
"PIGR",0.0182531544618708,0.500108676246386,0.608,0.231,1,"PIGR","NS"
"ADI1",0.0182611732574034,0.603081195688395,0.881,0.769,1,"ADI1","NS"
"MARVELD3",0.018334423907609,-0.356126363424115,0.366,0.692,1,"MARVELD3","NS"
"TPR",0.0183496674568691,0.572982267027709,0.923,0.923,1,"TPR","NS"
"FAM217B",0.0184002753217631,0.333839746114327,0.495,0.154,1,"FAM217B","NS"
"FUS",0.0184424994038352,-0.50931183005501,0.897,1,1,"FUS","NS"
"CNPPD1",0.0184566022467563,0.437269773619494,0.716,0.462,1,"CNPPD1","NS"
"ZFAND2B",0.0186538774121794,0.560363785733755,0.639,0.385,1,"ZFAND2B","NS"
"RGL3",0.0187337373440648,0.37001924210596,0.314,0,1,"RGL3","NS"
"HES6",0.0187337373440648,0.313381265520518,0.314,0,1,"HES6","NS"
"NIP7",0.0187557072953278,-0.414097373287473,0.433,0.692,1,"NIP7","NS"
"SIRT2",0.0188363618938311,-0.363118342685094,0.562,0.846,1,"SIRT2","NS"
"LBH",0.018905451165946,0.771268408260502,0.603,0.385,1,"LBH","NS"
"ANXA1",0.018905451165946,-0.378430435299039,0.572,0.846,1,"ANXA1","NS"
"WTAP",0.0189641726991133,-0.336495189420374,0.784,1,1,"WTAP","NS"
"NCOR2",0.0190553977382456,0.54937973196407,0.768,0.538,1,"NCOR2","NS"
"SRSF5",0.0191988747397471,0.488716376135552,0.938,0.769,1,"SRSF5","NS"
"C1orf35",0.0193111947099042,0.554070245612897,0.814,0.769,1,"C1orf35","NS"
"TPPP",0.0193486285765348,0.400200923461358,0.387,0.077,1,"TPPP","NS"
"PUS1",0.0195942421755959,-0.409294545386061,0.191,0.462,1,"PUS1","NS"
"KPNA6",0.0197501838562973,-0.352707190302555,0.881,0.923,1,"KPNA6","NS"
"WDR61",0.0198211209854936,0.5384793256038,0.701,0.462,1,"WDR61","NS"
"DND1",0.0198519338001458,-0.374047354435243,0.067,0.231,1,"DND1","NS"
"GGNBP2",0.0198659496594981,-0.267587196127816,0.562,0.846,1,"GGNBP2","NS"
"INO80",0.019997581327345,0.254529801820209,0.716,0.385,1,"INO80","NS"
"MYOM1",0.0200591744104526,0.354013646659575,0.309,0,1,"MYOM1","NS"
"GRAMD1A",0.0201699038181525,0.548144845754936,0.711,0.385,1,"GRAMD1A","NS"
"MARCH5",0.0202373495994993,-0.429935771351402,0.299,0.538,1,"MARCH5","NS"
"PPP1CA",0.0203261157965262,-0.352121509946683,0.799,1,1,"PPP1CA","NS"
"ANXA4",0.0203633394106212,0.701021531451641,0.876,0.846,1,"ANXA4","NS"
"CCNL1",0.0203771755836767,0.449473840045788,0.887,0.769,1,"CCNL1","NS"
"TGFB3",0.0204264498276918,-0.43900392279243,0.155,0.385,1,"TGFB3","NS"
"HMOX1",0.0205253594623906,0.562224750177893,0.387,0.077,1,"HMOX1","NS"
"F3",0.0206578809785732,-0.839164851962798,0.711,0.846,1,"F3","NS"
"MYH14",0.0207609242265714,0.474669401441265,0.557,0.308,1,"MYH14","NS"
"FAM189A2",0.0208291178727148,0.270031824532625,0.387,0.077,1,"FAM189A2","NS"
"TAOK2",0.02083017020831,0.392049921812579,0.577,0.231,1,"TAOK2","NS"
"COBLL1",0.0209653423099706,0.290394085303857,0.49,0.154,1,"COBLL1","NS"
"CSNK1A1",0.0210473763232982,-0.291418667854316,0.789,1,1,"CSNK1A1","NS"
"CYTH1",0.0210767442903884,-0.261731337976641,0.485,0.846,1,"CYTH1","NS"
"CD82",0.0211567273679632,-0.986215688006241,0.521,0.692,1,"CD82","NS"
"MRPS21",0.0211935477493265,0.479728002459764,0.892,0.846,1,"MRPS21","NS"
"SCTR",0.0214677510913138,0.374422770413002,0.304,0,1,"SCTR","NS"
"HSD3B7",0.0214677510913138,0.280306793860182,0.304,0,1,"HSD3B7","NS"
"H3F3A",0.0215167448577862,0.275543593145547,0.918,0.923,1,"H3F3A","NS"
"EGR4",0.0215214988668766,-0.252503729798503,0.031,0.154,1,"EGR4","NS"
"NGFRAP1",0.0216455614944186,0.593595087853873,0.861,0.846,1,"NGFRAP1","NS"
"SYTL3",0.0217257054378327,0.376113480600742,0.505,0.154,1,"SYTL3","NS"
"ACAT2",0.0217571786751904,-0.41827823248029,0.423,0.692,1,"ACAT2","NS"
"KDM5B",0.0218091638449353,0.554883931519093,0.845,0.692,1,"KDM5B","NS"
"SRP72",0.0218153880081832,-0.337125261577776,0.732,0.923,1,"SRP72","NS"
"C5orf15",0.0218279882862064,-0.281418004864408,0.371,0.615,1,"C5orf15","NS"
"ANKLE2",0.0218649381716472,-0.271609539710019,0.433,0.692,1,"ANKLE2","NS"
