"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"PRKRA",1.40508330398746e-68,-0.639377180077773,0.43,0.756,3.72136313061078e-64
"NFKB2",1.50255816194378e-68,-0.382748801074507,0.239,0.584,3.9795252919081e-64
"ADH5",1.52802840920258e-68,-0.713816247088778,0.58,0.895,4.04698324177303e-64
"CCDC115",1.55452531348376e-68,-0.6571503670413,0.363,0.731,4.11716029276174e-64
"PRKCH",1.82144059027538e-68,-0.572817024946059,0.139,0.462,4.82408540334435e-64
"SMCO4",2.07162935447973e-68,-0.690198802497024,0.336,0.672,5.48671034533957e-64
"ZNF518B",2.16353128852407e-68,-1.44321734749508,0.082,0.386,5.73011261765599e-64
"LRRC49",2.20228786565832e-68,2.20156520732697,0.253,0.045,5.83275941219605e-64
"SEC22A",2.38752191643216e-68,-0.808005366161062,0.187,0.532,6.32335179567058e-64
"ANAPC13",2.42491645308954e-68,-0.551443325438897,0.533,0.862,6.42239122600765e-64
"HARS2",2.7380700290352e-68,-0.784443090361192,0.205,0.546,7.25177847189973e-64
"UCHL1",2.95325258716664e-68,-1.58155391222241,0.04,0.322,7.82168947711086e-64
"SAR1B",3.01250779774834e-68,-0.566952387862707,0.657,0.881,7.97862690233649e-64
"ITGB2",3.12586084028996e-68,-0.955274056927645,0.184,0.514,8.27884243550797e-64
"OSTC",3.21973639326147e-68,-0.462977969456392,0.718,0.923,8.52747183755302e-64
"PARM1",3.22465086843726e-68,-1.70932302120187,0.352,0.57,8.54048782505609e-64
"CFH",3.31906643218037e-68,-0.915430396155736,0.658,0.825,8.7905474456297e-64
"BOK",3.52204514056902e-68,-0.29755467726886,0.176,0.528,9.32813655479706e-64
"AP5B1",3.68472597429102e-68,-0.711104808208423,0.24,0.594,9.75899674290977e-64
"COA6",3.96242967289858e-68,-0.441876139331573,0.503,0.862,1.04944949886719e-63
"GALNT1",3.9905428801453e-68,-0.725846410278791,0.46,0.745,1.05689528180648e-63
"ZNF800",4.16717011256759e-68,-0.389679660495093,0.363,0.726,1.10367500431353e-63
"GOLGA5",4.47475804677442e-68,-0.80448647666719,0.366,0.667,1.1851396686882e-63
"LARGE",4.48725613728571e-68,-1.14217853657278,0.102,0.411,1.18844978796012e-63
"SFXN1",4.6837963548821e-68,-0.612166407288277,0.394,0.752,1.24050346459052e-63
"DBNL",5.0161996017837e-68,-0.52524783498464,0.557,0.838,1.32854046453241e-63
"WLS",5.35409845447313e-68,1.22001552722,0.692,0.407,1.41803297566721e-63
"COX8A",5.44774010763096e-68,-0.497230625388853,0.897,0.986,1.44283396750606e-63
"S100A11",5.61113155041508e-68,-0.334405149567122,0.972,0.994,1.48610819112743e-63
"ABCA4",5.6995814215607e-68,2.15555572065151,0.224,0.031,1.50953413950035e-63
"MRPL13",7.12475898260382e-68,-0.502672867830589,0.529,0.883,1.88699241654262e-63
"RNF114",7.62685305154257e-68,-0.50062493250008,0.571,0.876,2.01997203070105e-63
"EFR3A",8.64908397905139e-68,-0.668511866497648,0.415,0.731,2.29070989185176e-63
"TRIM11",9.19091399921306e-68,-0.535886533767679,0.217,0.567,2.43421357269158e-63
"MIR34B",1.14225349014636e-67,1.61618642311283,0.159,0.006,3.02525836865264e-63
"PTGFRN",1.14908526478945e-67,-0.668765871813785,0.305,0.631,3.04335232379487e-63
"ABHD12B",1.26849769837377e-67,2.72789143425382,0.225,0.033,3.35961615414294e-63
"SPECC1",1.29109109351561e-67,-0.851098533009639,0.169,0.512,3.41945476117608e-63
"KATNBL1",1.54064852830791e-67,-0.453153587254536,0.413,0.741,4.0804076272235e-63
"HERC4",1.58455019025179e-67,-0.678429213661297,0.212,0.564,4.19668117888186e-63
"LGALS7",1.83704277588863e-67,-3.56375495626069,0.036,0.301,4.86540779194104e-63
"TMEM8B",1.87450094097701e-67,-1.05429061885021,0.144,0.464,4.96461574217762e-63
"FBL",1.879809116512e-67,-0.650353381927043,0.572,0.885,4.97867444508204e-63
"DDX23",1.91995876870514e-67,-0.718535887632172,0.413,0.693,5.08501079891556e-63
"PMS2P1",2.15539992555106e-67,-0.301127914989854,0.3,0.69,5.70857670282199e-63
"LARP4",2.23611415449308e-67,-0.638427381880696,0.361,0.699,5.92234833817493e-63
"CNOT7",2.29443625600569e-67,-0.628915677927749,0.562,0.832,6.07681442403107e-63
"LRIG1",2.37501744997586e-67,1.77280560269737,0.395,0.13,6.29023371626107e-63
"RGL1",2.49720055011286e-67,1.82435755410648,0.442,0.173,6.6138356569739e-63
"HSD17B10",3.24497433283228e-67,-0.424784941180554,0.527,0.897,8.5943145205063e-63
"NCSTN",3.60211081165836e-67,-0.921146026546658,0.516,0.755,9.54019048467716e-63
"SDAD1",3.84072954998596e-67,-0.443201282034589,0.331,0.706,1.01721722131378e-62
"ERAP1",3.96878238511047e-67,-0.761681302257194,0.389,0.679,1.05113201469651e-62
"PLA2G4A",3.97225030898789e-67,-1.74597169793353,0.177,0.459,1.05205049433544e-62
"MON1B",4.05665702068591e-67,-0.739110643587386,0.176,0.505,1.07440561192866e-62
"NPEPPS",4.25504235672652e-67,-0.486787561237993,0.746,0.935,1.12694796817902e-62
"PSME3",4.56206639408444e-67,-0.597581897222598,0.502,0.817,1.20826328447326e-62
"MRPS22",4.64729056590932e-67,-0.62280951897139,0.283,0.665,1.23083490638108e-62
"SEPHS2",4.73152571668683e-67,-0.607636809190679,0.389,0.71,1.25314458606451e-62
"FAM120AOS",4.94879426246511e-67,-0.529942327905252,0.502,0.813,1.31068816041389e-62
"CHMP1A",5.24372258017351e-67,-0.475228686602875,0.473,0.809,1.38879992535895e-62
"WWP1",6.50548193358757e-67,-0.550303725906556,0.214,0.557,1.72297689011067e-62
"B3GNT3",6.50751666976863e-67,-0.603838416098688,0.298,0.637,1.72351578998822e-62
"ACOT4",6.67602959851178e-67,-0.84360663450106,0.194,0.534,1.76814643916585e-62
"CHTF8",6.77415986445855e-67,-0.667318721070585,0.517,0.794,1.79413624010185e-62
"EVA1C",6.87163660502912e-67,-0.895061101677732,0.58,0.78,1.81995295484196e-62
"TRPC6",8.0821417579996e-67,2.35594144199605,0.157,0.006,2.14055524460619e-62
"TMEM54",9.27662603289868e-67,-0.538334478746073,0.654,0.917,2.45691440481322e-62
"CNR1",1.02677732448112e-66,3.14875706182647,0.165,0.009,2.71941974388826e-62
"PKP2",1.0860367345083e-66,-1.03037675897483,0.153,0.476,2.87636829134523e-62
"SDCBP",1.11585735559081e-66,-0.725072034510142,0.747,0.91,2.95534820628226e-62
"SEC14L4",1.33107524701737e-66,2.359485416718,0.195,0.02,3.52535279172552e-62
"GJB4",1.51167867480466e-66,-1.53767489065768,0.061,0.358,4.00368097022013e-62
"ZNF675",1.66275490544905e-66,-0.923349516378463,0.128,0.434,4.40380636708182e-62
"APOBEC3B",1.80543407595686e-66,-0.838560696967023,0.125,0.446,4.78169215017175e-62
"ZBTB41",1.89799655101476e-66,-0.596490206603375,0.249,0.579,5.02684386536259e-62
"ERI1",2.06736509612817e-66,-0.977947071414752,0.164,0.488,5.47541645709546e-62
"SP1",2.13055624076677e-66,-0.680975458055672,0.277,0.623,5.64277820367079e-62
"DCXR",2.1545972732511e-66,-0.371424485679535,0.542,0.869,5.70645087820554e-62
"DGAT1",2.3186647956978e-66,-0.54594774873325,0.285,0.661,6.14098371140563e-62
"TFAP2D",2.41180608784166e-66,2.99098702046623,0.154,0.005,6.38766842364864e-62
"ZDHHC6",2.42324124298714e-66,-0.68825519467702,0.255,0.587,6.41795443205145e-62
"APCDD1",2.81781963247353e-66,1.87263483930053,0.229,0.034,7.46299529660613e-62
"CAPRIN1",2.98392554020787e-66,-0.590209978469973,0.503,0.804,7.90292679324054e-62
"MYCT1",3.06956025967513e-66,2.19504716120501,0.146,0.003,8.12973034774958e-62
"BFAR",3.23868687153339e-66,-0.585670712697925,0.371,0.718,8.57766217925618e-62
"SLC10A1",3.306920011172e-66,2.17934167342982,0.24,0.04,8.75837764958903e-62
"IGSF9",3.97120120614902e-66,-0.839233958317414,0.097,0.41,1.05177263944857e-61
"B3GNT5",4.1366463020375e-66,-0.580305255778792,0.463,0.807,1.09559077309463e-61
"RHOF",4.31125795358203e-66,-0.68904931600935,0.097,0.421,1.1418366690062e-61
"UBFD1",4.31330582604741e-66,-0.555763822080745,0.292,0.656,1.14237904802866e-61
"SERTAD4-AS1",4.4783490927052e-66,1.91671876626539,0.398,0.154,1.18609075720297e-61
"LOC554223",4.67749309077083e-66,-2.09344482111614,0.004,0.25,1.23883404509066e-61
"BBOX1-AS1",4.68918122988132e-66,-1.59181839495225,0.029,0.296,1.24192964873407e-61
"TMEM44",4.92043621323361e-66,-1.1311366004911,0.106,0.416,1.30317753107492e-61
"RRAGD",5.00069820850715e-66,-1.26117515857204,0.27,0.557,1.32443492052312e-61
"GUCY1A3",5.13107727070779e-66,1.47045148756772,0.31,0.075,1.35896581514696e-61
"BICD2",5.2775077759515e-66,-0.751007211178317,0.157,0.487,1.39774793446075e-61
"PPIH",5.68377623291253e-66,-0.697586767923746,0.283,0.643,1.50534813528688e-61
"PIP4K2A",5.92556174007946e-66,-0.664967847883412,0.285,0.641,1.56938502686004e-61
"ITFG1",6.66521088846212e-66,-1.22425019920806,0.522,0.72,1.76528110380919e-61
"TRPM4",6.71845107671075e-66,-0.746539371260866,0.221,0.558,1.77938176766684e-61
"CREB3",6.90132664310083e-66,-0.625978955529068,0.575,0.833,1.82781636142525e-61
"PSMD10",7.44686370435962e-66,-0.534113668362282,0.555,0.826,1.97230185209965e-61
"BHMT2",7.58893841057313e-66,-2.10454849411456,0.029,0.292,2.00993033804029e-61
"C7orf25",8.19579097274232e-66,-0.75294533446113,0.171,0.497,2.1706552391308e-61
"HTATSF1",8.62551372107791e-66,-0.597966185729423,0.555,0.797,2.28446730902748e-61
"CEP126",8.91533170894223e-66,2.2111040485578,0.35,0.115,2.36122560311335e-61
"TMCC3",9.22034161453446e-66,-2.27791420126427,0.025,0.289,2.44200747660945e-61
"DDX56",9.61980311993161e-66,-0.57109658679895,0.501,0.793,2.54780485631389e-61
"SH3YL1",1.18802277002435e-65,-0.599881763498425,0.515,0.802,3.14647830640949e-61
"PLEKHA8",1.29732733383899e-65,-0.759356329504562,0.154,0.472,3.43597144367257e-61
"RAP2C",1.38293534554267e-65,-0.460893260194735,0.265,0.596,3.66270426266977e-61
"GIPC2",1.43255030860328e-65,2.44525692242041,0.222,0.034,3.79410949233579e-61
"SSUH2",1.46809844285762e-65,2.42771672123484,0.143,0.002,3.88825872590841e-61
"DUXAP10",1.49275189742303e-65,-0.439317386118167,0.09,0.406,3.9535534003249e-61
"LRRC41",1.64632267181003e-65,-0.678490765533994,0.383,0.707,4.36028559628886e-61
"STX12",1.64916721662022e-65,-0.589363080568738,0.316,0.657,4.36781937321864e-61
"KCNJ2",1.68246946109689e-65,1.72032070765106,0.311,0.08,4.45602036771512e-61
"CFAP74",1.73998787710408e-65,1.96269709121732,0.185,0.016,4.60835789251015e-61
"HOXB2",1.81025374036084e-65,-1.32150165074045,0.04,0.318,4.7944570313457e-61
"ARHGAP1",1.9166828117582e-65,-0.487011293469853,0.624,0.921,5.07633442694158e-61
"TSN",2.15654949714775e-65,-0.632234059986681,0.375,0.703,5.7116213431958e-61
"DDX49",2.4487617665915e-65,-0.571672677627442,0.324,0.662,6.48554553881758e-61
"DCK",2.56404524381262e-65,-1.04508102063853,0.085,0.386,6.79087382823774e-61
"DCTPP1",2.60193269037698e-65,-0.486210649882258,0.385,0.766,6.89121873046344e-61
"DGCR6",2.65619732760399e-65,1.43391306870969,0.521,0.263,7.03493862215916e-61
"CYB5B",2.68744694922066e-65,-0.493066875816214,0.437,0.795,7.11770324501091e-61
"UNC119",2.97617141893024e-65,-0.29211678158656,0.241,0.619,7.88239000303673e-61
"NADK",3.0397150083501e-65,-0.560167482229412,0.341,0.671,8.05068519961524e-61
"ADCK2",3.16494041433899e-65,-0.798776211136544,0.216,0.54,8.38234468737682e-61
"ACTR2",3.16748180912967e-65,-0.499316397173505,0.673,0.916,8.38907557147992e-61
"PIH1D2",3.26186040117715e-65,2.53435920995548,0.312,0.089,8.63903727251768e-61
"SHTN1",3.78156866380691e-65,-0.667900741439101,0.332,0.657,1.00154846060926e-60
"LOC400655",3.95149011970972e-65,-0.978412051004773,0.023,0.285,1.04655215820512e-60
"ZNF672",4.28607235339924e-65,-0.781904449267404,0.287,0.602,1.13516626279779e-60
"FAM3B",4.5738718936295e-65,-0.919885890748402,0.274,0.582,1.21138997102777e-60
"AAMP",4.71234474677256e-65,-0.436457132185538,0.69,0.924,1.24806450618271e-60
"STRA13",4.82087261064213e-65,-0.533809271969993,0.602,0.871,1.27680811092857e-60
"FAM122C",4.82207156527938e-65,-0.974360893938191,0.065,0.361,1.27712565406424e-60
"HS3ST6",4.85224590499914e-65,2.84966608838029,0.168,0.011,1.28511732793902e-60
"DDOST",4.93756184353673e-65,-0.413070080519846,0.79,0.951,1.3077132542607e-60
"CLDN10",4.94930172941026e-65,2.57292757205235,0.294,0.077,1.31082256303431e-60
"PGM1",5.04113837600924e-65,-0.693321981239402,0.418,0.72,1.33514549888605e-60
"UPK1B",5.11127210137381e-65,-3.35497487114634,0.017,0.269,1.35372041604885e-60
"SLPI",5.51450155605927e-65,0.976424668695122,0.931,0.902,1.4605157371223e-60
"DNAH11",5.57392656109528e-65,1.93428281667128,0.563,0.321,1.47625444970608e-60
"SBDS",5.82602088542857e-65,-0.448840509820547,0.69,0.923,1.54302163150576e-60
"MAF1",6.18811796551554e-65,-0.46574587822163,0.625,0.883,1.63892304316679e-60
"CEACAM6",6.47360537570724e-65,1.72003173178016,0.761,0.727,1.71453438375606e-60
"C15orf52",6.64407255351809e-65,-1.13707629601865,0.056,0.335,1.75968261579927e-60
"PSMB8-AS1",6.9321741688582e-65,-0.498813724749115,0.222,0.592,1.83598632862209e-60
"PIR",9.03256561264194e-65,-0.881229459097241,0.328,0.671,2.39227500250822e-60
"FAM46C",9.81904508285407e-65,1.6467154506905,0.401,0.144,2.6005740901939e-60
"MREG",9.95457062035766e-65,-0.708045958801377,0.184,0.519,2.63646802880173e-60
"PCYT1A",1.02106549119522e-64,-1.23762212791675,0.167,0.491,2.70429195343053e-60
"APIP",1.15106151687606e-64,-0.65387303291138,0.329,0.682,3.04858642744624e-60
"PLEKHA8P1",1.19582355023401e-64,-1.47466359518255,0.058,0.337,3.16713867279477e-60
"NIPSNAP1",1.23697977864299e-64,-0.523813637200579,0.353,0.698,3.27614094373596e-60
"SYNCRIP",1.37284877575907e-64,-0.470142028723684,0.589,0.85,3.63598998259791e-60
"FBXO22",1.57182889665314e-64,-0.758898443551551,0.245,0.59,4.16298883278585e-60
"INSL4",1.6230818426424e-64,-2.25292987397093,0.002,0.242,4.29873226023841e-60
"C1orf131",1.64115213524394e-64,-0.461129548530193,0.239,0.598,4.34659143019357e-60
"PDE6G",1.81249341140845e-64,-0.809870935425401,0.004,0.246,4.80038880011529e-60
"KCTD12",1.86193221877889e-64,1.41412632799758,0.278,0.06,4.93132748143589e-60
"CYP27A1",2.22932326987759e-64,1.78594620628237,0.483,0.231,5.90436268027079e-60
"HLA-DPB1",2.58772415667558e-64,-0.423813228560245,0.484,0.832,6.85358742895529e-60
"GTPBP4",2.81320633207872e-64,-0.519453411553289,0.371,0.73,7.4507769705105e-60
"FANCF",2.82653719731637e-64,-0.575939106222151,0.199,0.539,7.48608376709241e-60
"CXorf38",3.2165673984259e-64,-0.310541879552606,0.287,0.61,8.51907875473099e-60
"ARMC1",3.40380437883299e-64,-0.910824390623037,0.232,0.554,9.01497589733917e-60
"GABPB1",3.63535974009685e-64,-1.05272590320716,0.148,0.465,9.6282502716465e-60
"PEBP1",3.72527519012797e-64,0.692843178744928,0.884,0.931,9.86639134105392e-60
"USP46",3.95869187360295e-64,-0.500761259569248,0.172,0.502,1.04845954272374e-59
"PTGES2",3.96379119259237e-64,-0.31937411670675,0.35,0.744,1.04981009735809e-59
"AP3B1",4.08581191405875e-64,-0.655239602241333,0.338,0.66,1.08212728543846e-59
"SAMD8",4.23793993231595e-64,-0.794209277747981,0.329,0.671,1.12241839107388e-59
"VBP1",4.28749324749718e-64,-0.458877759046643,0.462,0.836,1.13554258659963e-59
"CHP1",4.79741323189439e-64,-0.707723049643529,0.874,0.97,1.27059489446723e-59
"KCNMB2-AS1",5.96941295949794e-64,-0.803203156192943,0.059,0.344,1.58099902232303e-59
"H6PD",6.34221112132808e-64,-1.52446587221749,0.394,0.613,1.67973461548374e-59
"SNX18",6.58750364305522e-64,-0.578765172221566,0.282,0.622,1.74470033986318e-59
"ITGA4",7.70498093666166e-64,2.52694496381458,0.19,0.02,2.04066420107484e-59
"NFYC",8.0739960650459e-64,-0.459691471591476,0.367,0.726,2.13839785782741e-59
"ANO6",8.51239414601705e-64,-0.481655619118868,0.246,0.596,2.25450758957261e-59
"RAB11A",9.18173600506534e-64,-0.482861906870839,0.816,0.929,2.43178278094156e-59
"SLC17A5",9.41813921138728e-64,-1.27973444999995,0.259,0.536,2.49439417013592e-59
"PSMD1",9.9589290199245e-64,-0.656269869770505,0.641,0.857,2.637622350927e-59
"RAB25",1.00142334715832e-63,-0.432065779264105,0.673,0.905,2.65226973494882e-59
"CCL15-CCL14",1.13211084320339e-63,2.44741615828161,0.144,0.004,2.99839556822417e-59
"TRA2A",1.2210612942626e-63,0.883144822729005,0.938,0.962,3.23398083785449e-59
"PCSK5",1.22321877086249e-63,1.91680123624628,0.292,0.07,3.23969491462931e-59
"ADIPOR1",1.23164532368758e-63,-0.691548638974544,0.76,0.899,3.26201263978656e-59
"UBE2I",1.26192399847141e-63,-0.399903889929096,0.717,0.956,3.34220570995152e-59
"DTX2",1.2678134234559e-63,-0.381105487813972,0.505,0.821,3.35780385202295e-59
"EFEMP1",1.49387626645684e-63,1.3449245170803,0.486,0.209,3.95653129171094e-59
"MICU1",1.51167394589154e-63,-0.387862979012455,0.331,0.678,4.00366844569374e-59
"IL18",1.52624995296075e-63,-1.00510068105232,0.322,0.646,4.04227300041656e-59
"OBSCN",1.63187388725862e-63,-0.413181660912599,0.099,0.396,4.32201799040445e-59
"FAM161A",1.68322627627796e-63,1.78753291574268,0.334,0.098,4.45802479272217e-59
"CARD11",1.75025118698528e-63,-0.990678465486891,0.085,0.385,4.63554026873051e-59
"NDST1",1.75483371521998e-63,-0.611592582540256,0.212,0.556,4.64767709476013e-59
"BIRC2",1.76322984030461e-63,-0.548272069879044,0.432,0.77,4.66991423204676e-59
"FAM114A1",1.81563865766783e-63,-0.790592287381242,0.538,0.758,4.80871898483325e-59
"GPRIN3",1.89319793021102e-63,-1.79986727510118,0.02,0.273,5.01413471816388e-59
"LARP4B",2.20396062879108e-63,-0.480297866183494,0.608,0.864,5.83718972535317e-59
"COX5B",2.22830544094763e-63,-0.412649371989617,0.915,0.992,5.9016669603498e-59
"PARD3",2.23187581553138e-63,-0.714878300889992,0.452,0.755,5.91112309743485e-59
"MFSD5",2.27210345330819e-63,-0.523378769572512,0.328,0.682,6.01766599608674e-59
"TMEM248",2.68405120597429e-63,-0.59930066753205,0.697,0.872,7.10870961902291e-59
"TCEB2",2.684771296714e-63,-0.374771875190703,0.94,0.992,7.11061677934703e-59
"CCT4",2.81531743057086e-63,-0.440329567449134,0.778,0.962,7.45636821486691e-59
"SVOPL",3.25353134720371e-63,-1.3460974993711,0.075,0.361,8.61697777306902e-59
"SIMC1",3.48648426981479e-63,-0.987555764757563,0.105,0.405,9.23395358860447e-59
"FAAH2",3.63315365562815e-63,-1.49090420960209,0.343,0.573,9.62240745693116e-59
"DEDD",3.69081541759539e-63,-0.360031686274897,0.433,0.771,9.77512463350138e-59
"POLD4",3.91435798319148e-63,-0.289113525323834,0.581,0.907,1.03671771184826e-58
"ICMT",4.16767028074582e-63,-0.82612193426008,0.484,0.733,1.10380747385553e-58
"ERLIN1",4.19564590832538e-63,-0.667021716873405,0.307,0.641,1.11121681881998e-58
"SCN9A",4.22295980997852e-63,-0.797351347557362,0.117,0.437,1.11845090567281e-58
"FAM162A",4.29368413668082e-63,-0.930046950050134,0.497,0.823,1.13718224359992e-58
"LOC101928118",4.49367482729288e-63,2.35066273727226,0.188,0.02,1.19014977800852e-58
"DUSP3",5.23246115505437e-63,-0.594262547294985,0.389,0.716,1.38581733691615e-58
"ANTXR1",5.2906867965792e-63,1.83981547284523,0.203,0.026,1.401238398074e-58
"SENP5",5.33926251975228e-63,-0.296445694537672,0.504,0.852,1.41410367835639e-58
"SH3PXD2A",5.53603877393731e-63,-0.394534065907523,0.34,0.684,1.4662198692773e-58
"C11orf58",5.64074076600551e-63,-0.37566745188803,0.841,0.972,1.49395019187656e-58
"NUPR1L",5.84813247039396e-63,-0.798500224516619,0.115,0.432,1.54887788478384e-58
"SCARB1",6.45505037578798e-63,-0.686487173860288,0.15,0.469,1.70962009202745e-58
"LOC100507250",6.6838358845995e-63,2.19726350154995,0.22,0.035,1.77021393403618e-58
"SRP72",7.03451128317105e-63,-0.429664917064998,0.557,0.882,1.86309031334785e-58
"BCL11A",7.1026624845448e-63,1.55099163780833,0.301,0.074,1.88114015903169e-58
"TPM1",7.23079961700794e-63,1.44280288810536,0.782,0.732,1.91507727856455e-58
"CYP4F11",7.3930909486752e-63,-2.24228385890784,0.019,0.269,1.95806013775663e-58
"SRXN1",8.35489486215364e-63,-0.840507158971894,0.204,0.527,2.21279390424139e-58
"FGD6",8.47486758991527e-63,-0.341855339468382,0.315,0.663,2.24456868118906e-58
"S100A8",8.75221722504309e-63,-1.13270025902867,0.102,0.392,2.31802473205266e-58
"PMP22",9.34261209278904e-63,2.00211709325821,0.28,0.067,2.47439081277518e-58
"RHOA",9.94149760844701e-63,-0.6073824010256,0.876,0.954,2.63300564159719e-58
"ARHGEF34P",1.00570302881829e-62,-0.445178704132621,0.181,0.515,2.66360447182523e-58
"PRR15L",1.0178884895707e-62,-0.6861438306541,0.285,0.621,2.695877664628e-58
"CDH3",1.31269659602824e-62,-0.867894805012668,0.35,0.661,3.47667693458078e-58
"TXNDC17",1.50449080569576e-62,-0.655536201302893,0.743,0.966,3.98464389888521e-58
"CHCHD3",1.58591768040561e-62,-0.49010941354238,0.455,0.794,4.20030297655427e-58
"CDKN1C",1.59669063251488e-62,1.11770831901959,0.571,0.301,4.22883514021566e-58
"C2orf70",1.83393089417188e-62,2.80077256761123,0.156,0.009,4.85716597321422e-58
"C5AR1",1.91974875600461e-62,1.66154640617881,0.222,0.036,5.0844545802782e-58
"SRPR",2.13286467198134e-62,-0.43398853255991,0.637,0.823,5.64889208374257e-58
"HOXC10",2.15721531566918e-62,-1.36675474028371,0,0.231,5.71338476354982e-58
"BAG4",2.17488400371294e-62,-0.545311779134339,0.264,0.619,5.76018028383372e-58
"BCL10",2.45283776290863e-62,-0.355063701251786,0.544,0.888,6.49634081506351e-58
"TXNDC5",2.7081494085904e-62,-0.596590812290017,0.221,0.549,7.17253370865168e-58
"ELOVL1",2.74447843635588e-62,-0.452805695923192,0.559,0.855,7.26875113868854e-58
"MAPK1IP1L",2.75821732525479e-62,-0.452428481722607,0.693,0.917,7.3051385859373e-58
"HIBADH",3.11130654997807e-62,-0.979784715093834,0.591,0.771,8.24029539761691e-58
"SLC25A40",3.27306511199291e-62,-0.627510562431719,0.106,0.409,8.66871294911322e-58
"EEF2",3.30415149302772e-62,0.891825021228668,0.922,0.908,8.7510452292839e-58
"DSG3",3.32669474041476e-62,-2.96819623300561,0.029,0.278,8.81075101998848e-58
"MCMBP",3.34241152763082e-62,-0.72476147344489,0.354,0.674,8.85237693093022e-58
"KHDRBS3",3.59712865743397e-62,1.84503894669751,0.248,0.048,9.52699524921387e-58
"GOLGA2P5",3.84162500937234e-62,1.72522340078654,0.289,0.072,1.01745438373226e-57
"FRAT2",4.07329541340346e-62,-0.802146369407322,0.189,0.514,1.07881229023991e-57
"UBE2Q2",4.39197012828928e-62,-0.745775902813727,0.232,0.572,1.16321328847742e-57
"TRPM2",4.45371256602863e-62,-1.4324868644832,0.027,0.285,1.17956577311268e-57
"BZRAP1",4.52588266831011e-62,2.34893060310664,0.187,0.02,1.19868002470193e-57
"OPA1",4.89051683013438e-62,-0.589074657486707,0.225,0.56,1.29525338246109e-57
"CARKD",4.93795983957215e-62,-0.665400812526583,0.174,0.494,1.30781866351068e-57
"ZNF331",5.38229970535431e-62,2.19933365237059,0.355,0.119,1.42550207696309e-57
"UBC",5.95175293294497e-62,-0.488910998491971,0.981,0.995,1.57632176429048e-57
"CNEP1R1",6.21575072506472e-62,-0.764015807329252,0.124,0.43,1.64624157953339e-57
"CCDC50",6.46987782077374e-62,-0.473874890832059,0.229,0.578,1.71354714083192e-57
"CERS4",6.64094663161105e-62,1.64238094509665,0.463,0.202,1.75885471538219e-57
"PODN",7.29116791210329e-62,2.79073658247376,0.13,0.001,1.93106582152056e-57
"DDX47",7.91159830779469e-62,-0.47088636322195,0.508,0.832,2.09538681181942e-57
"LSM12",7.97044752498576e-62,-0.294940579809439,0.639,0.91,2.11097302699248e-57
"BRE",1.03119864084542e-61,-0.570446005476122,0.386,0.708,2.7311296002791e-57
"REEP5",1.17662584538809e-61,-0.382719414438021,0.865,0.963,3.11629355151036e-57
"TLK1",1.2758842898529e-61,-0.606551243636304,0.527,0.818,3.3791795416754e-57
"ABI1",1.27840555287762e-61,-0.458080412711577,0.524,0.84,3.38585710679638e-57
"ABCC1",1.31898207389998e-61,-0.931243709264634,0.214,0.535,3.4933240227241e-57
"UBXN2A",1.39188742275019e-61,-0.604389949986886,0.273,0.624,3.68641383915388e-57
"MTM1",1.44381663867521e-61,-0.599182468499682,0.173,0.492,3.82394836753129e-57
"SNAPIN",1.47281831297154e-61,-0.398904687208509,0.541,0.835,3.90075930190512e-57
"JTB",1.58937884700698e-61,-0.39169686694821,0.894,0.968,4.20946987629798e-57
"ARAP2",1.59514690334113e-61,-0.784901642970807,0.327,0.625,4.22474657349898e-57
"DTX3L",1.85427062307256e-61,-0.430284787912503,0.581,0.91,4.91103574520767e-57
"PARP3",1.97939774959577e-61,-0.93102231496847,0.183,0.501,5.24243493980438e-57
"MSTO1",2.06553261641324e-61,-0.489672811927682,0.202,0.516,5.47056313457046e-57
"DHTKD1",2.09049524887632e-61,-0.531405422839701,0.311,0.627,5.53667666664892e-57
"STX17",2.11285275551957e-61,-0.435176398077289,0.362,0.703,5.59589052299357e-57
"MEIG1",2.14502536107307e-61,2.35233480794141,0.18,0.019,5.68109966880203e-57
"TEKT3",2.20119074979089e-61,2.28326955489785,0.143,0.005,5.82985370082116e-57
"ELF4",2.50282918366956e-61,-0.968702011592016,0.133,0.439,6.62874309294883e-57
"STMND1",2.84925835447337e-61,2.89279012055598,0.291,0.083,7.54626075182271e-57
"CA13",3.3852874776212e-61,-0.549439417465308,0.112,0.406,8.96593388447974e-57
"MB21D2",3.47048561179695e-61,-2.19910936013526,0.012,0.248,9.19158114284422e-57
"EIF6",3.49269335800432e-61,-0.516477333375605,0.784,0.963,9.25039835867443e-57
"FANCA",3.72311040313889e-61,-0.602892584447812,0.119,0.43,9.86065790271334e-57
"LOC284454",4.28331269084472e-61,1.43813117060652,0.678,0.442,1.13443536617022e-56
"TMA16",4.49042584612412e-61,-0.621630686405418,0.33,0.654,1.18928928534597e-56
"CRISPLD1",4.76390706233212e-61,-1.49321351330766,0.145,0.428,1.26172078545866e-56
"PSMD5",5.00081610455303e-61,-0.683300004742005,0.235,0.556,1.32446614529087e-56
"LUCAT1",5.28586351011183e-61,1.98456230248969,0.345,0.109,1.39996095065312e-56
"CLIP4",5.52017253957787e-61,-0.937720754690908,0.203,0.52,1.4620176971072e-56
"TRIM17",5.81728823812654e-61,-1.09761973623818,0.031,0.289,1.54070878986782e-56
