"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts"
"MTCP1",9.27220602020615e-12,-0.272553950235633,0.019,0.121,2.4557437644516e-07,0.5,3,0.772908366533865,7
"NEDD8",9.45270295333111e-12,0.476816661557518,0.876,0.972,2.50354837718974e-07,0.381374722838137,5,0.473501733531451,11
"HAUS3",9.61011992276906e-12,-0.545221039186574,0.12,0.261,2.54524026154539e-07,0.354838709677419,6,0.774907749077491,8
"ARID4B",9.66917875401663e-12,0.506801082977895,0.856,0.865,2.5608819930013e-07,0.376417233560091,6,0.525319977740679,11
"CCNF",9.70929375833747e-12,0.936127637136792,0.282,0.157,2.57150645189568e-07,0.337931034482759,5,0.423312883435583,9
"OBSL1",9.79236217123626e-12,1.1466140406555,0.355,0.224,2.59350712105192e-07,0.601092896174863,5,0.518279569892473,11
"NFIA",1.00236028292217e-11,0.694512702364579,0.792,0.74,2.65475120931937e-07,0.404411764705882,5,0.538361508452536,10
"PADI2",1.0069667482939e-11,-1.27689061139201,0.029,0.135,2.66695143285638e-07,0.466666666666667,3,0.889679715302491,7
"SHOC2",1.04651217119603e-11,0.300206516147288,0.367,0.61,2.77168748541268e-07,0.412698412698413,5,0.597003154574132,10
"LOC100506393",1.05150629082513e-11,-0.728315068459498,0.039,0.151,2.78491441125037e-07,0.85,2,0.987220447284345,3
"CCDC88B",1.06266530278007e-11,0.292837294164102,0.204,0.408,2.81446905441301e-07,0.495238095238095,5,0.655660377358491,9
"MAP3K14-AS1",1.07354758230291e-11,0.326741870272085,0.15,0.303,2.84329077172926e-07,0.571428571428571,4,0.792063492063492,9
"NREP",1.10883905077297e-11,-0.440263254800667,0.334,0.483,2.93676022597221e-07,0.465116279069767,5,0.867529880478088,9
"MSRB1",1.12563561270643e-11,-0.724318321572849,0.437,0.591,2.98124592025298e-07,0.453333333333333,6,0.433685923515053,11
"ABCG2",1.17064450944046e-11,-1.33608699183416,0.01,0.102,3.10045198325305e-07,0.8,2,0.533018867924528,5
"FBXW4",1.17328661198817e-11,0.260006687381074,0.287,0.483,3.10744959185067e-07,0.405405405405405,4,0.596211365902293,10
"PFKFB3",1.20350798959542e-11,1.01793674729358,0.565,0.474,3.18749091044346e-07,0.402061855670103,5,0.534552845528455,11
"ESF1",1.22758700138648e-11,1.14087479165889,0.524,0.429,3.25126417317209e-07,0.444444444444444,5,0.486547085201794,10
"DENND4C",1.32869620782969e-11,0.383169663693008,0.406,0.615,3.51905190643693e-07,0.368421052631579,5,0.552858261550509,10
"DFNA5",1.34790664899991e-11,-0.913330932954372,0.074,0.201,3.56993075987627e-07,0.578947368421053,6,0.743405275779377,9
"GSDMC",1.41141929707565e-11,1.15417418821753,0.282,0.166,3.73814400830486e-07,0.682758620689655,5,0.573913043478261,9
"JAG2",1.41318180362583e-11,-0.290615609014384,0.076,0.209,3.74281200690301e-07,0.538461538461538,3,0.551724137931034,10
"PRR7",1.44972444694782e-11,-0.75771235067612,0.099,0.236,3.83959519774129e-07,0.274509803921569,6,0.516326530612245,11
"SH3BP1",1.45021726622205e-11,-0.698452964233154,0.031,0.14,3.8409004295891e-07,0.375,4,0.703448275862069,8
"PTPRF",1.45643753685232e-11,0.736830215168857,0.897,0.921,3.85737481635337e-07,0.378787878787879,6,0.5,11
"TMEM184B",1.46240293805068e-11,-0.394747354658535,0.507,0.613,3.87317418142722e-07,0.360153256704981,6,0.748037676609105,11
"DNAJB5",1.46567227734229e-11,1.03299146812782,0.115,0.039,3.88183302654106e-07,0.406779661016949,5,0.402439024390244,7
"ATP8B2",1.47602024978655e-11,1.88624583874869,0.111,0.038,3.90923963155967e-07,0.491228070175439,4,0.620253164556962,6
"ZC2HC1C",1.48018120594743e-11,1.50051892883661,0.159,0.068,3.92025992395178e-07,0.548780487804878,4,0.624113475177305,11
"CIDECP",1.50063439011727e-11,-0.475268524762865,0.082,0.213,3.97443018222559e-07,0.404761904761905,4,0.63431151241535,10
"GDPGP1",1.52420490476488e-11,-0.794433588856371,0.029,0.136,4.03685669026977e-07,0.4,3,0.780141843971631,8
"EFHD1",1.57656871381159e-11,1.23564031703069,0.148,0.061,4.17554223852999e-07,0.526315789473684,3,0.818897637795276,7
"EPHA2",1.59602436962538e-11,0.632784254274585,0.548,0.402,4.22707054295282e-07,0.411347517730496,5,0.659880239520958,9
"KDELR2",1.60487614790177e-11,-0.276349762199483,0.922,0.95,4.25051447771783e-07,0.374736842105263,6,0.486828774062817,11
"ORC6",1.61799312376808e-11,-1.30767923127704,0.045,0.157,4.28525478829976e-07,0.608695652173913,3,0.657492354740061,10
"AMT",1.64791187080157e-11,1.01206356759555,0.21,0.101,4.36449458981796e-07,0.546296296296296,4,0.373205741626794,8
"CENPF",1.72960349701077e-11,-1.83216641895335,0.049,0.162,4.58085486183302e-07,0.72,4,0.56973293768546,10
"SH3BP5-AS1",1.74162515221206e-11,1.95572780751021,0.177,0.082,4.61269421563364e-07,0.593406593406593,4,0.526315789473684,10
"C10orf10",1.75801208371432e-11,-0.27842489222503,0.377,0.575,4.65609500371738e-07,0.458762886597938,5,0.707705192629816,11
"SPIN4",1.81869526811065e-11,-0.555368216750947,0.087,0.225,4.81681441759106e-07,0.377777777777778,4,0.710920770877944,8
"THAP9-AS1",1.88743176044572e-11,-0.283860294196683,0.28,0.469,4.9988630175405e-07,0.5,5,0.420512820512821,9
"ANKRD12",1.900406621568e-11,0.730534891537099,0.827,0.806,5.03322693722286e-07,0.377934272300469,6,0.53405017921147,11
"APOBEC3A",1.91338412098808e-11,-3.31399230305829,0.043,0.152,5.06759784443693e-07,0.772727272727273,3,0.544303797468354,7
"NCF4",1.92507407349861e-11,-0.698848934625493,0.08,0.209,5.09855868366106e-07,0.463414634146341,5,0.636781609195402,6
"ZNF815P",1.99554894649984e-11,1.42990416472184,0.115,0.04,5.28521138480482e-07,0.576271186440678,4,0.464285714285714,7
"HIST1H4E",2.0057185683614e-11,-0.679847250890509,0.041,0.154,5.31214562830516e-07,0.428571428571429,4,0.752351097178683,5
"NEDD9",2.0282453580305e-11,0.692933714910736,0.68,0.627,5.37180783074377e-07,0.402857142857143,6,0.477359938603223,11
"PLEKHM3",2.09679400177734e-11,1.39773504879774,0.227,0.118,5.5533589137073e-07,0.461538461538462,5,0.552845528455285,9
"CSAD",2.13334140408538e-11,1.57330991188365,0.449,0.352,5.65015470872012e-07,0.502164502164502,4,0.585499316005472,10
"TMEM230",2.13423851072095e-11,0.688648323426412,0.779,0.799,5.65253069564444e-07,0.403990024937656,6,0.571686746987952,11
"ULBP2",2.13897723848747e-11,-0.736636504930693,0.052,0.172,5.66508121613407e-07,0.888888888888889,4,0.563025210084034,8
"TSEN2",2.25575905449104e-11,-0.499099138975557,0.085,0.219,5.97437785581951e-07,0.454545454545455,4,0.593406593406593,10
"C1orf210",2.2721156095331e-11,0.843958025388116,0.643,0.575,6.01769819184843e-07,0.395770392749245,5,0.742259414225941,11
"MRPL4",2.32744679046675e-11,0.997259982396735,0.66,0.673,6.16424282455118e-07,0.435294117647059,6,0.478540772532189,10
"SLC8B1",2.34476050855096e-11,-0.254321889732659,0.324,0.49,6.21009820689723e-07,0.44311377245509,6,0.648330058939096,9
"TRPM2-AS",2.37504446187675e-11,-0.432997796263577,0.031,0.138,6.29030525728058e-07,0.625,3,0.871080139372822,3
"ATP5H",2.40647275083904e-11,-0.257837035979024,0.883,0.978,6.37354308059721e-07,0.382417582417582,6,0.47244094488189,11
"PARP16",2.42368702678123e-11,-0.457816509508335,0.148,0.299,6.41913509043009e-07,0.513157894736842,4,0.739130434782609,9
"KLF3-AS1",2.49187587143859e-11,1.6663275894801,0.109,0.038,6.59973324550511e-07,0.589285714285714,5,0.474358974358974,7
"EID3",2.49571461128949e-11,-0.471527237339657,0.068,0.196,6.60990014800021e-07,0.6,3,0.508599508599509,8
"SLC50A1",2.52135858581817e-11,-0.293464009601395,0.79,0.824,6.67781821453942e-07,0.366093366093366,6,0.561004086398132,11
"LIPE-AS1",2.53381515255809e-11,0.492512310811481,0.12,0.27,6.71080943155009e-07,0.370967741935484,5,0.601423487544484,11
"TAF1C",2.53646943342686e-11,1.32356354497334,0.359,0.239,6.71783929443104e-07,0.508108108108108,6,0.535211267605634,10
"BAIAP2-AS1",2.54644811368656e-11,1.62426965095552,0.315,0.204,6.74426782909886e-07,0.432098765432099,5,0.562647754137116,10
"PGM3",2.55964693568462e-11,-0.25692915039597,0.429,0.566,6.77922490916071e-07,0.438914027149321,5,0.74234693877551,11
"FOXP4",2.57812139607726e-11,1.51705194341205,0.431,0.346,6.82815451751063e-07,0.396396396396396,5,0.615598885793872,11
"ADAT1",2.5822594858322e-11,0.409901693638296,0.332,0.534,6.83911424822658e-07,0.491228070175439,5,0.693417493237151,11
"CROCCP3",2.64691399748057e-11,1.553388516954,0.15,0.063,7.01035172232728e-07,0.662337662337662,4,0.580152671755725,8
"MUC21",2.66051537195593e-11,0.802079012816025,0.414,0.295,7.04637496262529e-07,0.422535211267606,5,0.601307189542484,7
"MTRF1",2.72446165505935e-11,-0.384495722360226,0.109,0.249,7.21573669342469e-07,0.589285714285714,4,0.687258687258687,9
"GALNT11",2.73997276337154e-11,0.831309912521431,0.672,0.565,7.25681786378953e-07,0.430635838150289,5,0.685689948892675,11
"ALDH6A1",2.76657440171763e-11,0.684832699215025,0.732,0.681,7.32727230294914e-07,0.374005305039788,5,0.599576271186441,11
"SPHK1",2.77348994113796e-11,-1.18064988059361,0.052,0.168,7.3455881091039e-07,0.481481481481481,3,0.537142857142857,8
"BTRC",2.78250523158231e-11,-0.524711796766054,0.134,0.278,7.36946510584575e-07,0.376811594202899,5,0.566724436741768,8
"TTC3",2.81393878492539e-11,0.647908867696294,0.885,0.866,7.4527168718749e-07,0.383771929824561,5,0.524444444444444,11
"TNIP3",2.87468937696199e-11,1.33240478116707,0.126,0.048,7.61361481488383e-07,0.615384615384615,4,0.414141414141414,9
"EDIL3",2.89192432335119e-11,-1.86568540780275,0.019,0.116,7.65926157039562e-07,0.3,5,0.45643153526971,8
"HINFP",2.93746231950078e-11,-0.459205900443805,0.169,0.323,7.77986895319781e-07,0.459770114942529,4,0.557377049180328,9
"MRVI1-AS1",2.96091353602948e-11,-0.343535255101872,0.039,0.151,7.84197950017408e-07,0.6,3,0.833865814696486,7
"GPR137B",3.01744784454409e-11,-0.726616817679067,0.06,0.179,7.99171061627502e-07,0.387096774193548,4,0.417789757412399,9
"ZFP62",3.09084607139497e-11,0.321965618205483,0.254,0.44,8.18610582008957e-07,0.435114503816794,5,0.731147540983607,9
"AKAP2",3.14749646190491e-11,-0.404733232875053,0.012,0.104,8.33614437935515e-07,0.833333333333333,2,0.75,6
"KRT86",3.18790774170483e-11,1.53142860038333,0.256,0.147,8.44317365390525e-07,0.439393939393939,6,0.810457516339869,7
"ESRRG",3.29358892116866e-11,-1.13954801654599,0.043,0.152,8.7230702577152e-07,0.409090909090909,4,0.920886075949367,7
"FERMT3",3.3022552448771e-11,1.53729540718744,0.117,0.042,8.746023016057e-07,0.566666666666667,3,0.284090909090909,7
"SMG1",3.36926896899434e-11,1.42966916430717,0.709,0.693,8.92350886438151e-07,0.424657534246575,5,0.560027758501041,10
"ARMCX2",3.38459878443929e-11,0.922119973415529,0.167,0.073,8.96410988058745e-07,0.406976744186047,4,0.701986754966887,8
"VPS53",3.38733560396932e-11,1.04505397546211,0.602,0.505,8.97135834711275e-07,0.461290322580645,6,0.550047664442326,10
"TM4SF1-AS1",3.43644744539679e-11,1.1568801049614,0.216,0.113,9.1014310591334e-07,0.504504504504504,5,0.45531914893617,7
"PKHD1",3.68241626219025e-11,0.343034263797475,0.095,0.228,9.75287947041087e-07,0.551020408163265,4,0.959915611814346,7
"MFSD8",3.68312485091928e-11,0.285639822886666,0.21,0.38,9.75475616765972e-07,0.388888888888889,5,0.637515842839037,11
"DOCK4",3.68374819333742e-11,1.72457642609363,0.169,0.077,9.75640709005415e-07,0.528735632183908,5,0.465408805031447,8
"ATXN1",3.69860248776008e-11,1.31116400917518,0.431,0.32,9.79574868883256e-07,0.355855855855856,5,0.637048192771084,10
"MYBL2",3.70454846966072e-11,-2.70165656045703,0.017,0.11,9.81149662189641e-07,0.444444444444444,5,0.720524017467249,8
"CASP10",3.7210135427992e-11,0.321727139589867,0.344,0.558,9.85510436810368e-07,0.525423728813559,6,0.579310344827586,9
"ADAP2",3.72287108509241e-11,1.19362194224913,0.138,0.055,9.86002406886725e-07,0.563380281690141,4,0.330434782608696,8
"NTRK2",3.79135612165408e-11,-1.69990967668505,0.014,0.104,1.00414066882008e-06,0.428571428571429,4,0.857142857142857,7
"SBF1",3.86270525901873e-11,0.447760307896268,0.233,0.42,1.02303748785111e-06,0.516666666666667,5,0.782110091743119,9
"GBAP1",3.91183751363037e-11,2.22279416083591,0.144,0.062,1.036050165485e-06,0.459459459459459,4,0.59375,9
"PRKCQ-AS1",3.9165280583951e-11,-0.894054400506811,0.025,0.127,1.03729245626594e-06,0.384615384615385,4,0.585551330798479,6
"LMCD1",3.95579056756925e-11,1.6999851973285,0.109,0.038,1.04769113182071e-06,0.375,5,0.341772151898734,9
"EFCAB13",4.03341747304239e-11,1.5036957045141,0.138,0.056,1.06825061773528e-06,0.47887323943662,4,0.46551724137931,8
"TMEM182",4.09332578257312e-11,-0.325758290899087,0.109,0.249,1.08411733351449e-06,0.5,4,0.822393822393822,10
"AKT2",4.23418257466456e-11,0.370675948511973,0.435,0.645,1.12142325489991e-06,0.410714285714286,5,0.607009694258016,10
"VWA7",4.26685064513918e-11,-0.64596280959863,0.025,0.125,1.13007539336511e-06,0.769230769230769,3,0.907692307692308,8
"HCFC2",4.29894437882593e-11,1.05423279143628,0.26,0.146,1.13857541873205e-06,0.462686567164179,5,0.419141914191419,10
"MRPS21",4.31254625724347e-11,0.481802856302854,0.862,0.953,1.14217787623093e-06,0.380630630630631,6,0.481313131313131,11
"CLN3",4.41543854009753e-11,0.746763952666867,0.75,0.709,1.16942889734483e-06,0.432642487046632,5,0.61846571622539,10
"ST20-AS1",4.65113775241711e-11,-0.364393775942038,0.068,0.192,1.23185383372767e-06,0.342857142857143,4,0.580402010050251,10
"MAP6",4.73179595260855e-11,1.64411677496725,0.126,0.048,1.25321615804837e-06,0.584615384615385,4,0.393939393939394,10
"XAF1",4.85429070408157e-11,1.02686564273744,0.654,0.577,1.285658892976e-06,0.465875370919881,6,0.421535893155259,9
"WLS",4.89094565681096e-11,0.69908464646432,0.536,0.407,1.29536695720638e-06,0.376811594202899,6,0.522458628841608,10
"FDXACB1",4.98035130871241e-11,-0.803346141383998,0.072,0.193,1.31904604411248e-06,0.378378378378378,4,0.746268656716418,7
"SCNN1A",5.11900759172007e-11,0.732290807869441,0.827,0.854,1.35576916066706e-06,0.403755868544601,5,0.540845070422535,11
"ASPHD2",5.17283692889877e-11,-1.1248417826708,0.049,0.159,1.37002586061884e-06,0.44,4,0.510574018126888,8
"RORC",5.25761488492074e-11,1.01715587588249,0.408,0.289,1.39247930227126e-06,0.452380952380952,5,0.735440931780366,9
"C4orf47",5.32525764885004e-11,0.83790240785491,0.148,0.061,1.41039448829793e-06,0.526315789473684,4,0.535433070866142,8
"RIN2",5.34817773028537e-11,0.844770724081334,0.775,0.683,1.41646487186608e-06,0.403508771929825,6,0.650704225352113,11
"LINC01232",5.39634554230288e-11,0.290734771756304,0.078,0.208,1.42922211687892e-06,0.475,3,0.780600461893764,9
"HOXB-AS3",5.40354300669794e-11,0.718362429147062,0.08,0.218,1.43112836532395e-06,0.829268292682927,4,0.838495575221239,4
"LMNB2",5.51657015709209e-11,-0.296089893155442,0.179,0.334,1.46106360610584e-06,0.369565217391304,5,0.502158273381295,10
"SLC5A2",5.573292045188e-11,1.42356533168363,0.171,0.082,1.47608639816804e-06,0.5,4,0.770588235294118,8
"AXL",5.64283382892568e-11,0.729270256233041,0.264,0.144,1.49450453959097e-06,0.588235294117647,4,0.431438127090301,10
"PKN3",5.6701063799528e-11,-0.676146304035505,0.058,0.173,1.5017276747305e-06,0.4,3,0.774373259052925,7
"MFAP3",5.76974827145555e-11,-0.614606246797361,0.157,0.299,1.528117829695e-06,0.419753086419753,4,0.707395498392283,9
"ZNF573",5.83624908787235e-11,0.400065556982751,0.109,0.244,1.54573057092299e-06,0.428571428571429,4,0.857707509881423,9
"CCRL2",5.94992412362448e-11,-1.19177983795017,0.019,0.114,1.57583740414194e-06,0.6,3,0.552742616033755,8
"LYSMD1",6.00100934866936e-11,0.624768329134785,0.177,0.355,1.58936732599508e-06,0.417582417582418,5,0.709633649932157,11
"CYP2R1",6.08671124823898e-11,1.36162170947102,0.266,0.157,1.61206547409609e-06,0.467153284671533,6,0.568807339449541,10
"APCDD1",6.21553512584611e-11,0.830041708782489,0.103,0.034,1.64618447808034e-06,0.584905660377358,3,0.323943661971831,9
"BTN3A2",6.25153473778841e-11,0.842665648227925,0.647,0.567,1.65571897530326e-06,0.435435435435435,6,0.490662139219015,10
"PCAT6",6.28929848062944e-11,0.446262483524399,0.252,0.457,1.66572070259471e-06,0.361538461538462,5,0.874736842105263,11
"FCHSD1",6.33360675672757e-11,-0.801241722449014,0.06,0.176,1.6774557495193e-06,0.419354838709677,5,0.650273224043716,10
"FAM96B",6.39505322102975e-11,0.532517451824492,0.804,0.918,1.69372984558973e-06,0.376811594202899,6,0.490566037735849,11
"FUK",6.80821019568257e-11,1.38175994253878,0.365,0.243,1.80315447032653e-06,0.468085106382979,5,0.657425742574257,9
"PLA2G10",6.84634740569248e-11,0.798877324310028,0.65,0.563,1.81325511039765e-06,0.408955223880597,5,0.797435897435897,8
"CCDC14",6.88856037724664e-11,1.10790750516729,0.381,0.257,1.82443521591377e-06,0.438775510204082,5,0.467289719626168,10
"KIAA1456",6.90868298777746e-11,-0.330282660255974,0.052,0.167,1.82976468931286e-06,0.407407407407407,3,0.947976878612717,4
"APLF",7.02610185089618e-11,-0.870275862743,0.05,0.162,1.86086307520985e-06,0.346153846153846,5,0.824404761904762,7
"MID1IP1",7.10333907461781e-11,1.58489758161029,0.301,0.184,1.88131935391253e-06,0.425806451612903,4,0.488250652741514,9
"BSG",7.31169436965953e-11,0.316492989429646,0.905,0.959,1.93650225380433e-06,0.375536480686695,6,0.48118414450577,11
"SF3B2",7.47866700793462e-11,1.20139383495413,0.889,0.912,1.98072495705148e-06,0.37117903930131,6,0.503957783641161,11
"LOC100233156",7.53768110498386e-11,-0.303560919520658,0.093,0.225,1.99635484065498e-06,0.8125,4,0.561965811965812,6
"YY2",7.62978673707644e-11,-0.422600954342416,0.025,0.123,2.02074901731469e-06,0.538461538461538,3,0.79296875,7
"BAG6",7.68635966326479e-11,1.08957288243708,0.666,0.649,2.03573235681568e-06,0.379008746355685,5,0.624907338769459,11
"SMA5",7.69893507432929e-11,0.349590138181126,0.056,0.177,2.03906295443611e-06,0.310344827586207,4,0.763586956521739,7
"KIF22",7.76437532858214e-11,0.545326759499029,0.72,0.608,2.05639480577498e-06,0.38544474393531,5,0.527315914489311,11
"ALDH3B1",7.9754416119057e-11,-0.570177620313653,0.528,0.592,2.11229571091323e-06,0.393382352941176,5,0.776422764227642,9
"SMIM13",7.97718070919479e-11,-0.347645171263799,0.142,0.293,2.11275631083024e-06,0.397260273972603,4,0.518092105263158,9
"MAGI1",8.07374719651157e-11,1.20854906324563,0.499,0.366,2.13833194499609e-06,0.439688715953307,5,0.741130091984231,10
"LRRN1",8.2538642333721e-11,-0.328310061611101,0.05,0.164,2.1860359422086e-06,0.846153846153846,4,0.826979472140763,6
"LINC01550",8.35438812161425e-11,1.13376399805677,0.155,0.069,2.21265969400953e-06,0.4625,4,0.625,4
"BMS1P6",8.46301201454919e-11,-0.314500370394142,0.08,0.205,2.24142873205335e-06,0.463414634146341,4,0.555035128805621,9
"PTCD2",8.65666311475884e-11,-0.909315525415399,0.029,0.129,2.29271722594388e-06,0.466666666666667,3,0.520446096654275,11
"CLIC4",8.71951495924033e-11,0.866308613498047,0.332,0.205,2.3093635369548e-06,0.315789473684211,6,0.322352941176471,10
"TMBIM4",9.11368898253045e-11,-0.312716047349014,0.905,0.947,2.41376052702319e-06,0.356223175965665,6,0.487036095577021,11
"JMJD4",9.19016005086311e-11,0.334529113070785,0.342,0.559,2.43401388947109e-06,0.380681818181818,6,0.673838209982788,10
"EGFR",9.41076248073996e-11,0.925841230226935,0.761,0.771,2.49244044302398e-06,0.395408163265306,5,0.585152838427948,11
"C16orf45",9.49447081486504e-11,-0.781164487011791,0.041,0.147,2.51461059531701e-06,0.523809523809524,4,0.584967320261438,9
"HOOK1",9.72833596191014e-11,1.20737920216028,0.581,0.477,2.5765497795119e-06,0.438127090301003,5,0.574167507568113,10
"HACL1",1.00389709903653e-10,-0.388193253448908,0.103,0.233,2.65882146679824e-06,0.60377358490566,3,0.574380165289256,10
"GLDN",1.00867349170833e-10,1.87589166257242,0.134,0.056,2.67147174278952e-06,0.898550724637681,3,0.525862068965517,7
"PET117",1.01128277006862e-10,0.944498322190748,0.421,0.301,2.67838241652674e-06,0.428571428571429,6,0.5814696485623,10
"SPC25",1.01506486714979e-10,-1.40716111696932,0.019,0.111,2.68839930064623e-06,0.4,3,0.748917748917749,8
"PHF19",1.01661091114187e-10,-0.753545496456438,0.041,0.147,2.69249399815925e-06,0.380952380952381,4,0.540983606557377,10
"ULK1",1.02855943333868e-10,1.17938042772458,0.363,0.243,2.7241396591975e-06,0.385026737967914,5,0.426587301587302,8
"BCL11A",1.0557509060759e-10,1.07780055838505,0.167,0.074,2.79615627474201e-06,0.534883720930233,5,0.519480519480519,6
