"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"RNF24",3.6306710810009e-39,1.4666322454897,0.534,0.271,9.61583235803089e-35
"ALDH18A1",3.77028635365784e-39,-1.14431403779568,0.301,0.592,9.98560340766279e-35
"MFF",3.91035492777171e-39,-0.472126227107485,0.598,0.872,1.03565750262034e-34
"MFSD6",4.19564636838139e-39,-0.819938366171149,0.289,0.6,1.11121694066581e-34
"GATA2-AS1",4.19638919185936e-39,-0.472192994484599,0.12,0.467,1.11141367746395e-34
"GSDMB",4.21554877381114e-39,-0.496351179082075,0.291,0.64,1.11648809274388e-34
"ITCH",4.34152747828855e-39,-0.390228654020459,0.52,0.812,1.14985355262472e-34
"FAM60A",4.78353605040629e-39,-0.570831616746323,0.336,0.704,1.26691952295011e-34
"RAP2C",4.82142648793115e-39,-0.860860431923896,0.272,0.596,1.27695480532857e-34
"MLLT4",4.83391409931857e-39,1.1103251925536,0.843,0.752,1.28026214920452e-34
"FNIP2",4.92761467120556e-39,2.08496018521477,0.425,0.174,1.30507874566879e-34
"MLF2",5.10501026204013e-39,-0.503308542165932,0.73,0.937,1.35206196790133e-34
"RAB21",5.45745001954245e-39,-0.447599986940901,0.522,0.856,1.44540563767582e-34
"DNPEP",5.65738305477039e-39,-0.446198034494391,0.491,0.833,1.49835790205594e-34
"BLZF1",5.7903579541228e-39,-0.731240580184366,0.318,0.643,1.53357630414942e-34
"KLHL35",5.8497919351029e-39,1.89797385901526,0.346,0.123,1.549317394012e-34
"CAPN3",5.88761252254558e-39,1.85757848888825,0.282,0.078,1.5593341765962e-34
"SCAMP1",6.04335217060606e-39,-0.49065009947278,0.25,0.611,1.60058182238501e-34
"APOL2",6.14361606765147e-39,-0.387073805322718,0.6,0.888,1.62713671551749e-34
"GNG5",6.23811691958116e-39,0.657812788321646,0.891,0.968,1.65216526615107e-34
"REC8",6.66670059832774e-39,1.9170984265852,0.25,0.063,1.7656756534671e-34
"SVOPL",6.7272398821254e-39,-1.62124526522998,0.06,0.361,1.78170948278091e-34
"LHFPL2",7.12493430421e-39,-1.1580540869283,0.089,0.405,1.88703885047002e-34
"C12orf45",7.41620727137575e-39,-0.49349048505956,0.355,0.724,1.96418249582387e-34
"SNRPD1",7.4530450318162e-39,-0.427587528989917,0.637,0.92,1.97393897667652e-34
"IFNGR2",8.04725590044e-39,-0.615689028615487,0.792,0.917,2.13131572523153e-34
"RER1",8.18859475714997e-39,-0.583609965548305,0.831,0.933,2.16874932143117e-34
"SGPP2",8.41702479453196e-39,-0.939539662137492,0.142,0.473,2.22924901683179e-34
"ATPIF1",8.60746506164811e-39,0.618992170494065,0.928,0.973,2.2796871215775e-34
"FBXO32",8.70377541812539e-39,-0.729702438843455,0.243,0.609,2.30519491949051e-34
"MBTPS2",9.32846951226265e-39,-0.841111726891421,0.134,0.456,2.47064515032276e-34
"USP13",1.13336229789608e-38,1.55638610802799,0.416,0.169,3.00171004597775e-34
"FAM117A",1.14506335940343e-38,1.55315551250646,0.291,0.084,3.03270030737998e-34
"NSUN2",1.17013958644337e-38,-0.879971052657332,0.396,0.692,3.09911469469525e-34
"NRIP1",1.1757709772698e-38,-0.71347725406488,0.402,0.717,3.11402943329906e-34
"HMGN2",1.18216196853321e-38,0.261447857250275,0.965,0.977,3.13095597366021e-34
"POC1B",1.4023581746182e-38,-0.869146643388686,0.14,0.463,3.71414562547629e-34
"SRP19",1.45472588221015e-38,-0.345464562105291,0.598,0.894,3.85284149903358e-34
"KLHL2",1.55587049636971e-38,-0.310475241544734,0.142,0.471,4.12072300963517e-34
"UMPS",1.58901967219267e-38,-0.601499198353643,0.33,0.671,4.20851860180228e-34
"MPPE1",1.60207260274788e-38,-0.955615187497036,0.338,0.635,4.24308928837776e-34
"C9orf69",1.66537812231989e-38,-0.341119260010833,0.194,0.544,4.41075395696423e-34
"DNAJB12",1.72135741690062e-38,-0.563452987894216,0.414,0.747,4.55901511866129e-34
"SOWAHC",1.73227868138674e-38,-0.709750803078757,0.241,0.589,4.58794008765277e-34
"PNKD",1.77319239989834e-38,1.09447938000121,0.858,0.854,4.69630007113075e-34
"EIF2S1",1.78065905248183e-38,-0.510912996038157,0.629,0.886,4.71607550049813e-34
"RGAG4",1.81906386858753e-38,1.49476839803991,0.117,0.008,4.81779065595407e-34
"SDK1",1.85068076532172e-38,1.89885286975959,0.204,0.04,4.90152800695459e-34
"EWSR1",1.85165433132288e-38,-0.560055927744819,0.619,0.865,4.90410649650864e-34
"CLDN23",1.98235055422678e-38,-0.525870445732218,0.324,0.703,5.25025544286963e-34
"YES1",2.02011963801722e-38,-0.660053972272131,0.363,0.663,5.35028686128861e-34
"GPC5",2.06877212395859e-38,1.36426043751533,0.103,0.005,5.47914297030432e-34
"C14orf80",2.08663653814197e-38,-1.04569700375115,0.089,0.41,5.526456871269e-34
"FGF13",2.21228676348821e-38,-1.29353642468818,0.091,0.393,5.85924149309852e-34
"PMPCA",2.44479883069344e-38,-0.580333661655562,0.346,0.689,6.47504970309158e-34
"RPS15",2.46093347086398e-38,0.264116553284356,0.977,0.995,6.51778229758326e-34
"APOBEC3D",2.50585430211485e-38,-0.888815469489272,0.078,0.385,6.63675511915119e-34
"MAPK1IP1L",2.77924682341046e-38,-0.548535334238227,0.751,0.917,7.36083521180261e-34
"RPP25",2.91884274378579e-38,-0.565382546453931,0.157,0.5,7.73055500691667e-34
"HK2",3.08116185223035e-38,-0.970377432032972,0.307,0.6,8.16045716563208e-34
"CASP2",3.16775136898238e-38,-0.439314858738655,0.491,0.795,8.38978950074984e-34
"MIR210HG",3.18521118699813e-38,-1.17073864056473,0.078,0.385,8.43603182876454e-34
"PMS2P1",3.49282324800721e-38,-0.424721933947344,0.309,0.69,9.2507423723471e-34
"STXBP1",3.84481454671431e-38,0.741554539466459,0.462,0.192,1.01829913269728e-33
"ADA",3.88751242454633e-38,-1.48721328665026,0.103,0.41,1.0296076656411e-33
"CTAG2",3.91422210269873e-38,-3.76031209219536,0,0.261,1.03668172389976e-33
"HDAC9",3.91469971814517e-38,-1.73967762544954,0.035,0.317,1.03680822035075e-33
"CBR3",3.91532958827978e-38,-1.5448798931168,0.216,0.524,1.0369750414559e-33
"KRT23",3.96559860028157e-38,-3.76626542322261,0.008,0.274,1.05028878928457e-33
"PLEKHF2",4.01794910334473e-38,-1.00073840502954,0.258,0.592,1.06415382002085e-33
"UFD1L",4.0916389053375e-38,-0.474748588103544,0.544,0.824,1.08367056407864e-33
"AATF",4.11194991072209e-38,-0.661812877064659,0.39,0.72,1.08904993385475e-33
"UPK1B",4.2170110429044e-38,-4.96678733853106,0.006,0.269,1.11687537471323e-33
"REEP3",4.21797018664661e-38,-0.457988655588665,0.668,0.888,1.11712940393336e-33
"CSPG5",4.23123816456043e-38,1.61282920001225,0.173,0.028,1.12064342788383e-33
"TFIP11",4.4286136812518e-38,-0.732134827243788,0.245,0.558,1.17291833347954e-33
"C8orf76",4.54054465541135e-38,-0.551682624454976,0.297,0.66,1.2025632519857e-33
"COX15",4.54230938140716e-38,-0.744733647024241,0.324,0.663,1.20303063966569e-33
"CALD1",4.55194285408603e-38,-1.7347155336718,0.074,0.37,1.20558206490468e-33
"MGP",4.56390115758219e-38,2.75060309740996,0.206,0.043,1.20874922158564e-33
"GULP1",4.88647602514942e-38,-0.809243620031355,0.221,0.557,1.29418317526082e-33
"RCAN3",5.24097728308999e-38,-0.450583204449298,0.202,0.536,1.38807283342638e-33
"PXDN",5.63893914516863e-38,-0.460807754556775,0.219,0.561,1.49347303259791e-33
"EHD4",5.83071209086079e-38,-0.299387551678511,0.27,0.641,1.54426409726448e-33
"FLT4",6.52078707622631e-38,2.20475549912712,0.12,0.01,1.72703045713854e-33
"HNF4G",6.84896870706684e-38,-1.0481407822674,0.035,0.32,1.81394936206665e-33
"SDC4",6.93424054664122e-38,0.934652238124595,0.984,0.983,1.83653360877793e-33
"SLC25A43",7.00246688835579e-38,-0.646814726029287,0.239,0.564,1.85460335538103e-33
"CCNDBP1",7.13439477402675e-38,-0.509974673084575,0.559,0.856,1.88954445590098e-33
"TNS4",7.15106144331033e-38,-3.5756450136524,0.014,0.28,1.89395862326074e-33
"UAP1",7.1870491977835e-38,-0.883130616767792,0.614,0.79,1.90348998003296e-33
"UFM1",8.04155201114739e-38,-0.537209414899223,0.565,0.825,2.12980505015239e-33
"TMEM205",8.2893176489356e-38,1.09077805994203,0.823,0.809,2.19542577932059e-33
"LOC728730",8.37616988615666e-38,-0.340074687626159,0.206,0.547,2.21842859434859e-33
"RPS8",8.95664850524572e-38,0.537705278589112,0.986,0.997,2.37216835661433e-33
"CMC2",9.47389210926597e-38,-0.40891281978653,0.548,0.85,2.50916032513909e-33
"SLC37A1",9.52671550572521e-38,-0.888293924871405,0.334,0.618,2.52315060169132e-33
"RNF103",9.56642979910903e-38,-0.793546992028435,0.272,0.574,2.53366893229403e-33
"LRRC75B",9.6718314934309e-38,2.11079800214447,0.311,0.102,2.56158457103517e-33
"BDH1",1.02935960042004e-37,-0.56122997192803,0.188,0.524,2.72625890171247e-33
"FUT6",1.1341313555557e-37,-0.691132481326031,0.06,0.352,3.00374689518927e-33
"AKR1C1",1.13820996844311e-37,-4.50934702034697,0.072,0.344,3.01454910142158e-33
"NCSTN",1.15548234285105e-37,-0.91839299534252,0.544,0.755,3.06029498504102e-33
"TIPRL",1.16129345251493e-37,-0.559561680227571,0.55,0.821,3.0756857089858e-33
"GNL3",1.23875766815355e-37,-0.70514544014634,0.586,0.801,3.28084968410467e-33
"RFT1",1.24015581812409e-37,-0.830403474785577,0.169,0.5,3.28455268430165e-33
"PDCL3",1.254457071804e-37,-0.586011466777427,0.373,0.727,3.32242955467289e-33
"DCLRE1C",1.29995094853595e-37,-0.68501162978276,0.254,0.594,3.44292008719746e-33
"MXRA8",1.35219307980612e-37,1.65221544169694,0.293,0.087,3.58128337186651e-33
"LOC400655",1.35249386870853e-37,-1.7638684471399,0.017,0.285,3.58208001127453e-33
"PSMA6",1.45593910484338e-37,-0.371127523755676,0.876,0.971,3.8560547191777e-33
"LASP1",1.49737012246399e-37,-0.517481840632465,0.483,0.775,3.96578476934587e-33
"FAM84A",1.50912725347604e-37,-0.789661569592272,0.052,0.345,3.9969235308313e-33
"BDKRB2",1.56314393494272e-37,-1.52712376321167,0.039,0.322,4.13998671169579e-33
"ENTPD4",1.7697185983314e-37,-0.631013575660808,0.181,0.516,4.6870997076807e-33
"ARHGEF35",1.76998156908951e-37,-0.4505835549473,0.313,0.685,4.68779618573357e-33
"GPAA1",1.78264276827294e-37,-0.431350148674441,0.598,0.856,4.72132937177087e-33
"MRPL43",1.96642765675905e-37,-0.431248384901651,0.594,0.894,5.20808364892634e-33
"COX7C",2.01244845877097e-37,-0.3959224317376,0.913,0.995,5.32996974305492e-33
"G3BP1",2.07720388681019e-37,-0.47643068616358,0.736,0.926,5.50147449421678e-33
"ZNF204P",2.10998187427014e-37,1.88257679044182,0.439,0.192,5.58828699400446e-33
"TRNT1",2.14434661551244e-37,-0.913970231725295,0.171,0.489,5.6793020111847e-33
"YARS2",2.17506044651256e-37,-0.712908246287069,0.167,0.505,5.76064759258853e-33
"CLDN11",2.27361347805887e-37,0.435023449693563,0.214,0.045,6.02166529663891e-33
"FANCD2",2.51489512171359e-37,-1.20042626885557,0.082,0.379,6.66069972985843e-33
"FAM96A",2.52130654692421e-37,-0.431272420157789,0.581,0.88,6.67768038952878e-33
"ELF4",2.68336197888574e-37,-0.673621489311784,0.122,0.439,7.10688420107889e-33
"IFIT5",3.29792880978478e-37,-0.830917969806216,0.188,0.518,8.73456445271499e-33
"ALDH1A3",3.34591805113213e-37,-0.847628128351993,0.148,0.462,8.86166395842345e-33
"TNFRSF10B",3.35501841172602e-37,-0.2830866489826,0.336,0.704,8.88576626345636e-33
"ARHGEF28",3.37411047306787e-37,-0.685371022755523,0.175,0.497,8.93633158792025e-33
"GRB2",3.6872739413178e-37,-0.390226346295838,0.746,0.932,9.76574503358018e-33
"PDK1",3.74709153032825e-37,-0.769718692825728,0.095,0.397,9.92417191807436e-33
"MRPL44",3.76241284815054e-37,-0.63982166495746,0.252,0.595,9.9647504283267e-33
"ABHD17B",4.11244755867034e-37,-1.0043586207356,0.126,0.437,1.08918173591384e-32
"SNUPN",4.16355661231646e-37,-0.655099574552665,0.256,0.588,1.10271796877201e-32
"GRK6",4.2199345494568e-37,-0.461724196599821,0.258,0.615,1.11764966542363e-32
"MARVELD3",4.40942550782856e-37,-0.342271076144198,0.363,0.734,1.1678363457484e-32
"FAM89A",4.57132069037416e-37,-0.603734746274195,0.074,0.382,1.2107142848456e-32
"C21orf91-OT1",4.78117974207645e-37,-1.01004625277921,0.019,0.293,1.26629545468895e-32
"M6PR",4.80605825152808e-37,-0.653922411425821,0.398,0.717,1.27288452791721e-32
"LHPP",4.8564673836602e-37,-0.579752810102844,0.307,0.649,1.2862353865624e-32
"SERPINB1",4.86215022882589e-37,-0.667593849275856,0.798,0.888,1.28774048810454e-32
"GATSL2",4.88500081564146e-37,-0.754985518477852,0.208,0.532,1.29379246602264e-32
"NDUFB6",4.96498678700915e-37,-0.454733545313427,0.691,0.936,1.31497675053937e-32
"PMAIP1",5.01270810110846e-37,-0.937885515066625,0.412,0.739,1.32761574057858e-32
"PCDHB11",5.15497002914961e-37,-2.14771931931958,0.006,0.263,1.36529381222027e-32
"GOT2",5.22084495197739e-37,-0.385996855004481,0.617,0.875,1.38274078553121e-32
"TAPBPL",5.3424427022676e-37,-0.742542341198118,0.406,0.679,1.41494594969557e-32
"NPIPB5",5.50067666790398e-37,1.4968690545424,0.652,0.423,1.45685421549437e-32
"PYGM",5.93995855061019e-37,2.14013743475223,0.115,0.009,1.57319802212911e-32
"PCDHGB5",6.07273861162334e-37,-1.82560094807545,0.006,0.265,1.60836482128844e-32
"TFPI",6.20202430421671e-37,-0.904717872015613,0.581,0.846,1.6426061369718e-32
"MT3",6.47136764883033e-37,1.7948799183576,0.115,0.009,1.71394172179271e-32
"RPS7",7.22717345309145e-37,-0.512921631838163,0.934,0.992,1.91411688905127e-32
"IFNAR2",7.3603982924497e-37,-0.613573735766947,0.392,0.696,1.9494014877553e-32
"ZSWIM4",7.62384491485363e-37,1.9470971688849,0.402,0.17,2.01917532569898e-32
"C8orf34",7.63278256435694e-37,1.38875024769941,0.184,0.033,2.02154246216993e-32
"FUT4",7.81451768654049e-37,-1.36245470006199,0.039,0.318,2.06967500928025e-32
"TMED2",7.84027924182905e-37,-0.599854757059672,0.767,0.931,2.07649795719842e-32
"SEC14L4",8.09894392525071e-37,1.86567259911484,0.15,0.02,2.14500529860265e-32
"PLOD3",8.51627696176356e-37,-0.72573594182344,0.353,0.643,2.25553595332308e-32
"DAPK2",8.58284237632406e-37,1.92973046265883,0.482,0.241,2.27316580336943e-32
"SEMA3C",9.09698483293821e-37,-0.671969939966435,0.124,0.431,2.40933643300369e-32
"SCIN",9.23378159415705e-37,-0.866384963803154,0.177,0.5,2.44556705521249e-32
"PON2",9.26122290117255e-37,-0.984046321931514,0.718,0.821,2.45283488537555e-32
"COL22A1",9.38621221153648e-37,-1.3272633575725,0.021,0.288,2.48593830422544e-32
"UGT1A6",9.40536707500973e-37,-3.21225617542894,0.004,0.258,2.49101146981633e-32
"CROT",1.02023681561293e-36,-0.881450404433181,0.142,0.453,2.70209720615084e-32
"DSG3",1.02814855174412e-36,-3.91048053228031,0.019,0.278,2.7230514392943e-32
"MIR31HG",1.02972826977618e-36,-2.7312024781048,0.004,0.259,2.7272353225022e-32
"PRR3",1.04132506456532e-36,1.8705038818988,0.39,0.164,2.75794943350125e-32
"TRIP10",1.08001035328544e-36,-0.604392778803831,0.293,0.629,2.86040742067648e-32
"IRAK1",1.14323005804526e-36,-0.446104670890503,0.528,0.797,3.02784480873287e-32
"HCP5",1.15993131217885e-36,-0.720688542880308,0.419,0.731,3.07207808030567e-32
"LOC105747689",1.18396418372277e-36,1.41332152838758,0.353,0.129,3.13572914058975e-32
"RIT1",1.26048352116319e-36,-0.424398743350975,0.598,0.874,3.33839060580071e-32
"TPST2",1.28515652388863e-36,-0.672427114551156,0.28,0.624,3.40373705351904e-32
"PSMD14",1.33717213749449e-36,-0.57690977700033,0.557,0.837,3.54150040615415e-32
"CKS1B",1.33725773987164e-36,-0.764742081400063,0.594,0.821,3.54172712405005e-32
"ASB9",1.40307325248085e-36,-1.58205244733457,0.05,0.332,3.71603950919552e-32
"MCRS1",1.40894633395528e-36,-0.566303069025643,0.324,0.656,3.73159436548056e-32
"COASY",1.41363583471299e-36,-0.373467917636519,0.489,0.8,3.74401450823737e-32
"TSPAN13",1.44922220141614e-36,0.860304946453062,0.878,0.795,3.83826500045065e-32
"ATL1",1.4962500366504e-36,-1.44300500136396,0.099,0.392,3.96281822206857e-32
"EFNA2",1.50905509799342e-36,2.36747578211523,0.188,0.037,3.99673242703557e-32
"MRPL35",1.79364061997195e-36,-0.723056766835892,0.295,0.646,4.75045718199571e-32
"CXorf38",1.84601733492302e-36,-0.377492499382079,0.276,0.61,4.88917691154361e-32
"C3orf38",1.89262743919447e-36,-1.07144293745338,0.13,0.441,5.01262377270656e-32
"TRIP4",1.92923408911662e-36,-0.966968434671593,0.28,0.572,5.10957648502538e-32
"ZNF880",2.20099664346953e-36,-1.05288193476382,0.136,0.444,5.82933961022906e-32
"SNRPG",2.32734734797935e-36,-0.522641539867995,0.827,0.976,6.1639794511233e-32
"ELF1",2.33716560485476e-36,-0.321907998030463,0.429,0.765,6.18998310445782e-32
"SERTAD4-AS1",2.34800320155358e-36,1.8317645480339,0.369,0.154,6.21868647931467e-32
"PDZD8",2.36450094575131e-36,-0.316811006031528,0.34,0.695,6.26238075482234e-32
"HPS1",2.51287094517899e-36,-0.326507741237581,0.429,0.744,6.65533869830655e-32
"VSTM2L",2.51554856965067e-36,0.357955238153518,0.126,0.47,6.66243038671979e-32
"THOC7",2.526181540125e-36,-0.472833865722422,0.534,0.825,6.69059180902105e-32
"GOLIM4",2.55476066650465e-36,1.10597964942888,0.746,0.554,6.76628362523758e-32
"TNIP2",2.62304529716068e-36,-0.436369933507354,0.359,0.706,6.94713546953005e-32
"GLB1",2.73126266552117e-36,-0.914674338250465,0.429,0.671,7.23374916963282e-32
"SLC43A1",2.7555083426845e-36,2.22019957891401,0.153,0.022,7.29796384559991e-32
"FAM160B2",2.92840346966742e-36,-0.566601738052357,0.196,0.535,7.75587658941417e-32
"BMS1P20",2.99939126486732e-36,-0.458741964990403,0.315,0.647,7.94388776500109e-32
"CRTAP",3.0567856512159e-36,-0.49729065253493,0.48,0.781,8.09589679724532e-32
"RHOC",3.08002618277133e-36,-0.526226415396093,0.639,0.923,8.15744934506987e-32
"NIN",3.102928208529e-36,-0.700750269979804,0.19,0.51,8.21810536028907e-32
"FDX1",3.21155349298661e-36,-0.433936570367425,0.598,0.868,8.50579942617504e-32
"TPK1",3.29087874368944e-36,-1.84633533904532,0.033,0.304,8.71589235266149e-32
"XRCC4",3.37659267406863e-36,-1.14167127039406,0.115,0.419,8.94290569727077e-32
"BRE",3.39690631355773e-36,-0.574378895433041,0.394,0.708,8.99670637145765e-32
"PPM1K",3.57738414885351e-36,1.46290966404948,0.388,0.154,9.47470191823851e-32
"NIT2",3.63111874259763e-36,-0.547599315500148,0.433,0.763,9.61701798976981e-32
"CXADR",3.72978102552205e-36,-0.749681818683135,0.683,0.866,9.87832504609514e-32
"ELMSAN1",3.85759128148416e-36,-0.532255607682919,0.53,0.797,1.02168305090108e-31
"IL13RA2",3.92631259849631e-36,-1.72216137538604,0.058,0.339,1.03988389171175e-31
"PPP2R2C",4.08753771488122e-36,-1.54191465106768,0.01,0.265,1.08258436378629e-31
"CASC15",4.13134018369258e-36,-1.1482152251457,0.047,0.329,1.09418544765098e-31
"NDUFA1",4.24897904660337e-36,-0.449725725766075,0.911,0.983,1.1253421004929e-31
"RAD23A",4.2763404912626e-36,1.00674940062874,0.839,0.873,1.1325887791109e-31
"TPM4",4.55981791480599e-36,-0.458654135665903,0.773,0.965,1.20766777473637e-31
"STYK1",4.74033993606464e-36,-0.607447386790768,0.054,0.337,1.25547903206672e-31
"ISOC1",4.85314319887414e-36,-0.666128898180085,0.384,0.708,1.28535497622182e-31
"TNPO1",4.92673127508006e-36,-0.492547889385015,0.443,0.772,1.30484477820495e-31
"SGMS1",4.98993127878593e-36,-0.603238541066742,0.328,0.665,1.32158329918645e-31
"MMP15",5.05183424191204e-36,1.97997790938624,0.563,0.362,1.3379782989704e-31
"FAM206A",5.37291702457411e-36,-0.417593598383051,0.268,0.616,1.42301707395845e-31
"SLC4A11",5.91440347152907e-36,-1.65550250455502,0.016,0.277,1.56642975943447e-31
"METRNL",5.91915363975433e-36,-0.365609667537747,0.317,0.67,1.56768784148893e-31
"XRCC6",6.12756471863402e-36,-0.755598219458781,0.852,0.915,1.62288551573022e-31
"CLIP4",6.16822568523548e-36,-0.821976411784907,0.196,0.52,1.63365457273462e-31
"COG2",6.30207058138878e-36,-1.0233182877224,0.396,0.628,1.66910339348082e-31
"EXTL2",6.36303606470156e-36,1.56659156412451,0.254,0.069,1.68525010173621e-31
"FA2H",6.69397111777316e-36,-0.322291442463032,0.202,0.516,1.77289825054222e-31
"ADGRF4",7.144508181884e-36,-2.58736860573753,0.002,0.25,1.89222299197198e-31
"PTS",8.10033782172002e-36,-0.598899541795168,0.435,0.807,2.14537447208255e-31
"ZHX3",8.37593725782272e-36,1.89701669436012,0.377,0.147,2.21836698273435e-31
"C4orf33",8.47792602712702e-36,-0.773542542837744,0.21,0.532,2.24537870828459e-31
"LGALS7B",8.74789050160225e-36,-1.55061770621999,0.031,0.298,2.31687879934935e-31
"TMEM117",8.89535406966889e-36,-2.33897923050353,0.008,0.259,2.35593452535181e-31
"BPNT1",8.91239959517568e-36,-0.892674477627559,0.363,0.63,2.36044903278228e-31
"RPS18",8.93755155818642e-36,0.325898618409523,0.986,0.999,2.36711053018567e-31
"ACHE",9.58372160544087e-36,-0.350524642536916,0.142,0.456,2.53824866720101e-31
"FCHO1",1.04249950489646e-35,-1.0269899628215,0.068,0.365,2.76105993871828e-31
"PPARG",1.1388238425062e-35,-1.84981352233052,0.021,0.284,3.01617494687766e-31
"LINC01186",1.16642209220261e-35,-0.68292650495142,0.041,0.32,3.08926891119861e-31
"PMM1",1.23259894253234e-35,1.40613558234646,0.65,0.458,3.26453829929689e-31
"ITPKC",1.24829727979905e-35,-0.769299655151006,0.478,0.799,3.30611534554778e-31
"CLIP1",1.28764320825215e-35,-0.467815833777168,0.623,0.886,3.41032303705581e-31
"VCP",1.35207928692644e-35,-0.535988202051854,0.823,0.934,3.58098199142467e-31
"RAMP1",1.36979631595821e-35,-0.73153145576745,0.48,0.697,3.62790554281531e-31
"AHNAK2",1.4211272773225e-35,-0.667192278712757,0.26,0.596,3.76385559398863e-31
"HIST1H1C",1.42694944463722e-35,-0.639565987850602,0.608,0.876,3.77927560412168e-31
"LCOR",1.44094089293714e-35,-0.720670314333568,0.237,0.564,3.81633195494401e-31
"C7orf25",1.53939308495849e-35,-0.746975635204689,0.181,0.497,4.07708258551257e-31
"MSL3",1.56719603943918e-35,-0.715251051630542,0.223,0.55,4.15071871045466e-31
"MIA3",1.56777253863768e-35,1.02600610432691,0.817,0.701,4.1522455685819e-31
"TRAPPC4",1.57099633535116e-35,-0.528872373788989,0.581,0.856,4.16078379417753e-31
"TMPRSS11E",1.63660647120889e-35,-2.44345200214697,0.014,0.268,4.33455223899674e-31
"LOC101927543",1.64377895347029e-35,2.65114466801761,0.122,0.012,4.35354855826605e-31
"IPMK",1.69747253023436e-35,-0.757227506649856,0.109,0.413,4.4957559963257e-31
"DHRS3",1.7441024292152e-35,-0.642121974331011,0.85,0.924,4.61925528377646e-31
"MT1L",1.78206662086736e-35,1.45083906581742,0.256,0.072,4.7198034453672e-31
"BOLA3",1.80115965450953e-35,-0.681554720760824,0.416,0.756,4.77037134496849e-31
"ATP6V1G1",1.82242507821139e-35,-0.480683027690236,0.779,0.972,4.82669281964287e-31
"RERG",1.84535208146352e-35,-2.13230324241968,0.017,0.274,4.88741498775612e-31
"PVRL3",1.9160578918345e-35,1.83788108768406,0.217,0.051,5.07467932652367e-31
"HIRIP3",1.99014162261393e-35,1.46269066586833,0.557,0.333,5.270890087493e-31
"BNIPL",2.0550563654357e-35,1.77853008278567,0.268,0.077,5.44281678385646e-31
"CCNL1",2.06518392995541e-35,0.909653907485844,0.849,0.791,5.46963963848689e-31
"ZFHX2",2.14479350716959e-35,1.35014695117068,0.183,0.035,5.68048560373867e-31
"CHAC1",2.16515320900967e-35,2.14009439219643,0.245,0.065,5.73440827406212e-31
"GTF3A",2.20639796238954e-35,-0.580870751874839,0.48,0.745,5.84364500338869e-31
"HSPA9",2.34063656954315e-35,-0.549846238108384,0.874,0.949,6.19917595443502e-31
"SDAD1",2.94682160738684e-35,-0.275583570718789,0.348,0.706,7.80465702716405e-31
"PIGO",3.29244669413615e-35,-0.559300877732169,0.219,0.544,8.72004506941958e-31
"ADAM10",3.39267498532843e-35,-0.593121931455995,0.485,0.746,8.98549969864234e-31
"ACOT13",3.49609809363945e-35,1.06583696938333,0.8,0.716,9.25941580100408e-31
"FAM168A",3.65454301943967e-35,1.57665714865485,0.386,0.157,9.67905718698597e-31
"NAGA",3.77216344879791e-35,-0.81043495429901,0.272,0.572,9.99057489414127e-31
"AP1S3",3.78706713942562e-35,-0.406222803818264,0.249,0.587,1.00300473187688e-30
"TPD52L2",3.79951944175076e-35,-0.478733101977982,0.608,0.838,1.00630272414769e-30
"ATP10B",4.10465863685515e-35,-1.64701344518779,0.033,0.296,1.08711883997109e-30
"CTNNB1",4.20809341441936e-35,-0.61213934578792,0.804,0.923,1.11451354080897e-30
"CLIC2",4.30407997663617e-35,1.26256372708915,0.544,0.298,1.13993558181209e-30
"TMEM50A",4.34203326159404e-35,-0.435361023878883,0.839,0.958,1.14998750933318e-30
"PDCD6IP",4.37882725862214e-35,-0.750142525475866,0.559,0.767,1.15973239944607e-30
"ABCA12",4.43787455551587e-35,-1.09417015262493,0.043,0.319,1.17537107602838e-30
"HIBADH",4.84625292191462e-35,-0.989004732130375,0.594,0.771,1.28353008636909e-30
"ABCB10",5.08334901496077e-35,-0.286644398963844,0.087,0.385,1.34632498661236e-30
"KIAA1462",5.11664714096983e-35,-1.9001973019742,0.01,0.259,1.35514399528586e-30
"VWA9",5.19909603836837e-35,-0.908088906494354,0.26,0.56,1.37698058576186e-30
"PGM1",5.31621793173858e-35,-0.709814575804209,0.47,0.72,1.40800031922096e-30
"SH3PXD2B",5.46132495923729e-35,-0.846482612699674,0.093,0.386,1.446431915454e-30
"CARS",5.52995377150957e-35,-0.758748099598362,0.287,0.602,1.46460825638431e-30
"KHSRP",5.56008878355012e-35,1.29238885243903,0.466,0.231,1.47258951432325e-30
"INSL4",5.63530812615357e-35,-2.35069460713255,0,0.242,1.49251135721177e-30
"MIR3189",5.66576164641514e-35,1.74398873887687,0.128,0.014,1.50057697205305e-30
"RNF4",5.72655426419505e-35,-0.572486146049461,0.369,0.679,1.51667789687206e-30
"EIF4E2",5.91475375034919e-35,-0.282804369464336,0.561,0.864,1.56652253077998e-30
"ASCC1",6.05743347659986e-35,-0.480998412335006,0.221,0.545,1.60431125627747e-30
"LOC554223",6.12373236365173e-35,-1.8344629069005,0.004,0.25,1.62187051651316e-30
"PRPF4",6.25724312129112e-35,-0.725866982209102,0.21,0.518,1.65723084067395e-30
"COX5A",6.49876179910189e-35,-0.435153997316712,0.847,0.964,1.72119706249214e-30
"CD59",6.63307471103014e-35,-0.412771417675012,0.915,0.986,1.75676983721633e-30
