"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene","sig"
"OPN3",1.75142103592012e-96,0.473989090018791,0.264,0.639,4.63863861363443e-92,0.509225092250922,9,0.719126506024096,9,"OPN3","p_val_adj<0.05"
"CHMP1B",3.00878919141909e-98,0.473213762738368,0.63,0.917,7.96877817347346e-94,0.327666151468315,11,0.501573976915005,11,"CHMP1B","p_val_adj<0.05"
"TRAM1",1.50759944513379e-69,0.472873774365221,0.706,0.882,3.99287713043686e-65,0.36,11,0.52292576419214,11,"TRAM1","p_val_adj<0.05"
"SET",1.08047983882893e-104,0.471862650424217,0.938,0.997,2.86165085313842e-100,0.33748701973001,12,0.464992757122163,11,"SET","p_val_adj<0.05"
"MTCH2",3.44311095032829e-96,0.469609180731465,0.624,0.906,9.11907935194448e-92,0.316692667706708,11,0.504514073287307,11,"MTCH2","p_val_adj<0.05"
"RELL1",1.11626640537569e-75,0.466651139116639,0.405,0.699,2.95643157463751e-71,0.379807692307692,9,0.65771349862259,11,"RELL1","p_val_adj<0.05"
"HMGA1",2.18907115366768e-155,0.466548743799369,0.479,0.946,5.79775495048885e-151,0.388211382113821,11,0.484740590030519,11,"HMGA1","p_val_adj<0.05"
"TINAGL1",1.61838102595225e-91,0.465974815875981,0.275,0.687,4.28628214723455e-87,0.517730496453901,11,0.435574229691877,9,"TINAGL1","p_val_adj<0.05"
"FAM114A1",1.81563865766783e-63,0.465575326687634,0.538,0.758,4.80871898483325e-59,0.305605786618445,11,0.605329949238579,11,"FAM114A1","p_val_adj<0.05"
"ANXA9",4.65695793644636e-101,0.46526455733273,0.067,0.442,1.23339530946782e-96,0.434782608695652,7,0.806311207834603,7,"ANXA9","p_val_adj<0.05"
"UBC",5.95175293294497e-62,0.464693006387852,0.981,0.995,1.57632176429048e-57,0.357497517378352,12,0.46615087040619,11,"UBC","p_val_adj<0.05"
"NDUFB4",1.61276721138528e-129,0.463909965276148,0.879,0.989,4.27141395935392e-125,0.318936877076412,12,0.468871595330739,11,"NDUFB4","p_val_adj<0.05"
"PPP2CA",1.75117104099406e-94,0.463409949891524,0.739,0.937,4.63797650207278e-90,0.312252964426877,11,0.491273100616016,10,"PPP2CA","p_val_adj<0.05"
"RNF168",1.15726989009383e-59,0.46329746884295,0.33,0.652,3.06502930391352e-55,0.35693215339233,11,0.427621861152142,9,"RNF168","p_val_adj<0.05"
"MARCH5",1.17640686987541e-160,0.463252164123914,0.279,0.809,3.11571359486503e-156,0.317073170731707,11,0.545778834720571,9,"MARCH5","p_val_adj<0.05"
"ENO1",1.78769693882411e-69,0.463136458672448,0.934,0.993,4.73471534247566e-65,0.362877997914494,12,0.467054263565891,11,"ENO1","p_val_adj<0.05"
"NDUFS2",2.40098863270256e-80,0.462995627504206,0.638,0.874,6.35901839371272e-76,0.337404580152672,11,0.526692350027518,10,"NDUFS2","p_val_adj<0.05"
"TSG101",2.40070150575193e-92,0.462912084724983,0.629,0.892,6.358257937984e-88,0.404024767801858,12,0.517799352750809,10,"TSG101","p_val_adj<0.05"
"PQLC3",9.74835168260722e-106,0.461889959885522,0.369,0.743,2.58185094313852e-101,0.324538258575198,10,0.612694300518135,11,"PQLC3","p_val_adj<0.05"
"CASP4",3.16554563914655e-87,0.460896832374294,0.638,0.872,8.38394762527963e-83,0.361832061068702,10,0.528145695364238,11,"CASP4","p_val_adj<0.05"
"TMEM147",4.0986904942053e-90,0.460199216548137,0.803,0.935,1.08553817739027e-85,0.323636363636364,11,0.49511065362841,11,"TMEM147","p_val_adj<0.05"
"PSMA6",1.93408443113944e-109,0.460044907193462,0.823,0.971,5.12242261587282e-105,0.342011834319527,12,0.474962816063461,11,"PSMA6","p_val_adj<0.05"
"GALNT2",5.37725807499197e-109,0.459688123733931,0.473,0.787,1.42416680116162e-104,0.34156378600823,11,0.584352078239609,10,"GALNT2","p_val_adj<0.05"
"GIT2",6.71814253548999e-114,0.458058209792549,0.319,0.724,1.77930005052452e-109,0.478658536585366,9,0.630984042553192,10,"GIT2","p_val_adj<0.05"
"PSMD7",3.38329950887569e-94,0.457586183475915,0.714,0.941,8.96066874925726e-90,0.327421555252387,12,0.488241308793456,10,"PSMD7","p_val_adj<0.05"
"ANXA2",5.00399390160937e-102,0.45719730058332,0.976,0.997,1.32530778484124e-97,0.356287425149701,12,0.46450989859971,11,"ANXA2","p_val_adj<0.05"
"TMBIM6",1.43590320088697e-88,0.456922940005875,0.945,0.991,3.80298962754914e-84,0.336766220391349,11,0.466990291262136,11,"TMBIM6","p_val_adj<0.05"
"SNAP23",3.31215646648044e-75,0.455451422758572,0.498,0.747,8.77224640147344e-71,0.365949119373777,11,0.61340206185567,11,"SNAP23","p_val_adj<0.05"
"CYC1",1.92968834243294e-55,0.455431036177726,0.692,0.944,5.11077957493365e-51,0.30239099859353,12,0.487767584097859,11,"CYC1","p_val_adj<0.05"
"TRIM29",1.69623159130881e-91,0.454280886923881,0.344,0.802,4.49246936958139e-87,0.739376770538244,8,0.558488302339532,9,"TRIM29","p_val_adj<0.05"
"RAB1A",4.94793167469287e-97,0.454199867317734,0.826,0.964,1.31045970404241e-92,0.332547169811321,12,0.478542914171657,11,"RAB1A","p_val_adj<0.05"
"CLTB",4.13084547389749e-98,0.453990718519729,0.654,0.926,1.09405442376175e-93,0.322916666666667,12,0.496103896103896,11,"CLTB","p_val_adj<0.05"
"ACOT7",5.73261433358443e-40,0.453786072447577,0.19,0.416,1.51828290624984e-35,0.348717948717949,8,0.489583333333333,11,"ACOT7","p_val_adj<0.05"
"TMED3",7.77769036244828e-76,0.45277937917842,0.67,0.877,2.05992129249443e-71,0.377906976744186,10,0.526344676180022,11,"TMED3","p_val_adj<0.05"
"HSPA9",8.27609698363386e-75,0.452384036600676,0.821,0.949,2.19192428611543e-70,0.361803084223013,12,0.488077118214104,11,"HSPA9","p_val_adj<0.05"
"PSME1",9.44747720562621e-101,0.451691812468775,0.919,0.981,2.5021643379101e-96,0.338983050847458,12,0.472031403336605,11,"PSME1","p_val_adj<0.05"
"DIRC2",5.37027983940645e-104,0.451532549907606,0.277,0.663,1.4223186154668e-99,0.309859154929577,9,0.675616835994195,10,"DIRC2","p_val_adj<0.05"
"RTP4",2.51516287015666e-124,0.449193170213187,0.204,0.693,6.66140886160992e-120,0.566666666666667,10,0.566273421235253,9,"RTP4","p_val_adj<0.05"
"ARNTL2",1.22988863210691e-190,0.448616213303957,0.16,0.732,3.25736004213515e-186,0.378048780487805,7,0.577251808021039,8,"ARNTL2","p_val_adj<0.05"
"COG2",5.23101984343299e-84,0.448076018773241,0.315,0.628,1.38543560553323e-79,0.314814814814815,10,0.726993865030675,11,"COG2","p_val_adj<0.05"
"ADH5",1.52802840920258e-68,0.447647850776816,0.58,0.895,4.04698324177303e-64,0.345637583892617,11,0.496774193548387,11,"ADH5","p_val_adj<0.05"
"HEBP2",7.93384335521968e-87,0.447638803266081,0.803,0.928,2.10127841262993e-82,0.346666666666667,10,0.5,11,"HEBP2","p_val_adj<0.05"
"NADSYN1",2.38495920679207e-101,0.447478457339542,0.317,0.7,6.3165644591888e-97,0.337423312883436,9,0.65085910652921,11,"NADSYN1","p_val_adj<0.05"
"RNPEP",6.81826786681812e-77,0.446349933472406,0.598,0.84,1.80581824452678e-72,0.399022801302932,10,0.547537227949599,11,"RNPEP","p_val_adj<0.05"
"ANXA4",1.43596904776693e-52,0.445393640439051,0.75,0.894,3.80316402301072e-48,0.341558441558442,10,0.513993541442411,11,"ANXA4","p_val_adj<0.05"
"LIMCH1",8.4847659740966e-33,0.445368922387929,0.59,0.661,2.24719026823949e-28,0.336633663366337,10,0.697742170429716,10,"LIMCH1","p_val_adj<0.05"
"RAB2A",1.10515067819525e-117,0.445357161919275,0.749,0.948,2.92699157120012e-113,0.310793237971391,12,0.487309644670051,11,"RAB2A","p_val_adj<0.05"
"RTCB",1.03193767227286e-58,0.445337654173653,0.57,0.779,2.73308692501466e-54,0.326495726495727,9,0.588380716934487,10,"RTCB","p_val_adj<0.05"
"MIR100HG",1.83971073435448e-33,0.445107365939626,0.105,0.299,4.87247387993785e-29,0.5,7,0.62962962962963,9,"MIR100HG","p_val_adj<0.05"
"GATM",1.04115932822153e-111,0.443598412096875,0.043,0.433,2.75751048079473e-107,0.386363636363636,9,0.938888888888889,7,"GATM","p_val_adj<0.05"
"UQCRC2",4.67077906519902e-93,0.443585873591862,0.611,0.877,1.23705583541796e-88,0.32484076433121,11,0.524149286498353,11,"UQCRC2","p_val_adj<0.05"
"ACTB",2.21784562881742e-100,0.442954779340529,0.995,1,5.87396414792293e-96,0.364970645792564,12,0.464612421762157,11,"ACTB","p_val_adj<0.05"
"CMPK1",1.26140330468685e-85,0.441693227084015,0.662,0.867,3.34082665246312e-81,0.316176470588235,11,0.531631520532741,11,"CMPK1","p_val_adj<0.05"
"SLC15A2",3.51814576498596e-48,0.439886630925855,0.383,0.574,9.31780905856531e-44,0.432569974554707,9,0.785414920368818,9,"SLC15A2","p_val_adj<0.05"
"RPN1",4.62389473640954e-76,0.439798930837477,0.829,0.947,1.22463852093807e-71,0.306698002350176,11,0.488052872394509,11,"RPN1","p_val_adj<0.05"
"AZGP1",0.000903204200805066,0.437175723598059,0.083,0.12,1,0.247058823529412,7,0.404,9,"AZGP1","NS"
"MIR614",1.90413530507259e-60,0.436345990377315,0.55,0.833,5.04310235548477e-56,0.433628318584071,10,0.552540415704388,11,"MIR614","p_val_adj<0.05"
"PSMC2",7.91753867770894e-93,0.435753460416615,0.602,0.874,2.09696011879121e-88,0.343042071197411,12,0.52504127682994,11,"PSMC2","p_val_adj<0.05"
"PPA2",3.52531872012909e-114,0.434957563939615,0.595,0.904,9.3368066302619e-110,0.314238952536825,11,0.507184672698244,11,"PPA2","p_val_adj<0.05"
"FYB",1.54171003323234e-79,0.434845124905382,0.03,0.333,4.08321902301585e-75,0.483870967741935,8,0.747109826589595,7,"FYB","p_val_adj<0.05"
"ASAH1",2.88341212461478e-32,0.434739362580676,0.765,0.859,7.63671701204224e-28,0.334605597964377,11,0.536954087346025,11,"ASAH1","p_val_adj<0.05"
"GYG1",1.40348564243562e-109,0.434325514019146,0.249,0.683,3.71713172399073e-105,0.30859375,9,0.61056338028169,10,"GYG1","p_val_adj<0.05"
"HSPD1",8.97063079056039e-19,0.433921822515032,0.907,0.983,2.37587156487992e-14,0.333690987124464,11,0.468658178256611,11,"HSPD1","p_val_adj<0.05"
"EFHD2",2.01032084190454e-124,0.433208323150283,0.571,0.912,5.32433474978418e-120,0.370307167235495,12,0.505540897097625,11,"EFHD2","p_val_adj<0.05"
"HLA-H",4.27823291869206e-92,0.433098790122706,0.819,0.957,1.13308998851559e-87,0.319857312722949,11,0.483903420523139,11,"HLA-H","p_val_adj<0.05"
"JUP",2.6953282510732e-107,0.433049016604494,0.727,0.949,7.13857687296738e-103,0.353413654618474,11,0.486047691527144,11,"JUP","p_val_adj<0.05"
"RNASEL",6.13710675082144e-86,0.432766885906668,0.162,0.516,1.62541272295506e-81,0.325301204819277,9,0.838619402985075,8,"RNASEL","p_val_adj<0.05"
"STIP1",2.76084203072064e-80,0.432416955959451,0.749,0.946,7.31209011836361e-76,0.332899869960988,11,0.487531806615776,11,"STIP1","p_val_adj<0.05"
"NAPRT",3.84274544836025e-113,0.430985954800648,0.55,0.901,1.01775113199821e-108,0.316814159292035,9,0.50534188034188,9,"NAPRT","p_val_adj<0.05"
"COX6B1",9.20016367753492e-119,0.430798280105436,0.929,0.991,2.43666334999512e-114,0.330188679245283,12,0.467961165048544,11,"COX6B1","p_val_adj<0.05"
"ATP5C1",7.2389142031116e-102,0.430447332151532,0.796,0.953,1.91722642669411e-97,0.323133414932681,11,0.483838383838384,11,"ATP5C1","p_val_adj<0.05"
"G6PD",2.60323391286861e-132,0.430209220245455,0.472,0.888,6.89466501823251e-128,0.34639175257732,11,0.510027100271003,10,"G6PD","p_val_adj<0.05"
"CBLC",1.06572195412403e-165,0.429793209217317,0.163,0.729,2.8225645954975e-161,0.413173652694611,7,0.568692206076618,10,"CBLC","p_val_adj<0.05"
"RAB7A",2.3061693879625e-99,0.428569938733702,0.767,0.969,6.10788962401868e-95,0.338832487309645,12,0.473919523099851,11,"RAB7A","p_val_adj<0.05"
"H1F0",3.28812579279278e-52,0.428402105981392,0.642,0.802,8.70860116221169e-48,0.373292867981791,11,0.577430972388956,10,"H1F0","p_val_adj<0.05"
"SH3BGRL3",1.09786936121435e-50,0.428188855707949,0.858,0.98,2.90770700317621e-46,0.325766174801362,12,0.471512770137525,11,"SH3BGRL3","p_val_adj<0.05"
"RAN",3.45926803570812e-32,0.428174051024693,0.832,0.979,9.16187139257295e-28,0.326697892271663,12,0.47027027027027,11,"RAN","p_val_adj<0.05"
"STT3A",2.09290379857673e-58,0.427535538024833,0.694,0.824,5.54305571053048e-54,0.375876577840112,10,0.558411214953271,11,"STT3A","p_val_adj<0.05"
"RARS",9.20447599219278e-87,0.427534547874888,0.513,0.812,2.43780546653226e-82,0.352941176470588,11,0.560758743331357,11,"RARS","p_val_adj<0.05"
"DSG2",6.21196001916106e-96,0.427453621477139,0.557,0.871,1.64523761107481e-91,0.335664335664336,11,0.528468767274737,11,"DSG2","p_val_adj<0.05"
"LYN",1.01056105309989e-109,0.427158780851838,0.544,0.87,2.67647094913505e-105,0.330948121645796,11,0.524626452684007,10,"LYN","p_val_adj<0.05"
"NOP16",7.00491973598793e-97,0.426675565774906,0.356,0.793,1.8552529920764e-92,0.314207650273224,11,0.498179611650485,10,"NOP16","p_val_adj<0.05"
"DUSP10",4.70277046116274e-87,0.426582478602504,0.456,0.778,1.24552875663895e-82,0.416666666666667,10,0.573283858998145,10,"DUSP10","p_val_adj<0.05"
"GPX8",2.82656713144023e-107,0.426357870497512,0.167,0.574,7.48616304761945e-103,0.622093023255814,9,0.760906040268456,10,"GPX8","p_val_adj<0.05"
"APRT",7.27346441835767e-85,0.426156077449317,0.761,0.962,1.92637705120203e-80,0.294117647058824,11,0.47997997997998,10,"APRT","p_val_adj<0.05"
"UCK2",7.12227545350893e-165,0.425384850323869,0.131,0.676,1.88633465386184e-160,0.414814814814815,9,0.643416370106762,10,"UCK2","p_val_adj<0.05"
"GLRX",2.80942508119615e-44,0.425088782898443,0.587,0.76,7.44076232754801e-40,0.311774461028192,10,0.60253164556962,10,"GLRX","p_val_adj<0.05"
"SURF4",2.88560484401981e-78,0.424898908486912,0.636,0.893,7.64252442938647e-74,0.358346094946401,10,0.513469827586207,11,"SURF4","p_val_adj<0.05"
"FAM3B",4.5738718936295e-65,0.424897732067437,0.274,0.582,1.21138997102777e-60,0.736654804270463,7,0.779338842975207,10,"FAM3B","p_val_adj<0.05"
"CLNS1A",9.21581588658978e-86,0.424093194090301,0.641,0.908,2.4408088375633e-81,0.325227963525836,12,0.50424178154825,11,"CLNS1A","p_val_adj<0.05"
"CNBP",1.13909109257659e-78,0.421939438660559,0.864,0.982,3.0168827586891e-74,0.322435174746336,12,0.469867711905928,11,"CNBP","p_val_adj<0.05"
"OPTN",1.50551063306379e-93,0.419853070419412,0.549,0.837,3.98734491166945e-89,0.381205673758865,10,0.545977011494253,11,"OPTN","p_val_adj<0.05"
"TPI1",2.32610482478025e-75,0.418227729935447,0.962,0.992,6.16068862843049e-71,0.361336032388664,12,0.467992240543162,11,"TPI1","p_val_adj<0.05"
"TMEM41A",2.85418891103548e-45,0.418142302136713,0.546,0.833,7.55931933087748e-41,0.363636363636364,11,0.46878612716763,10,"TMEM41A","p_val_adj<0.05"
"MYL12B",8.63491591611881e-74,0.417875463757031,0.916,0.988,2.28695748038407e-69,0.323060573857598,12,0.469069654164637,11,"MYL12B","p_val_adj<0.05"
"B4GALT4",1.71159017737885e-132,0.417804900395482,0.277,0.731,4.53314658478789e-128,0.51056338028169,11,0.570394736842105,10,"B4GALT4","p_val_adj<0.05"
"CAV1",4.26450392850789e-87,0.41622095214084,0.12,0.497,1.12945386546531e-82,0.471544715447154,10,0.434108527131783,10,"CAV1","p_val_adj<0.05"
"IFI30",4.01552694911495e-103,0.41590399356418,0.451,0.852,1.06351231247309e-98,0.354211663066955,12,0.516949152542373,11,"IFI30","p_val_adj<0.05"
"GPAT2",1.37072511007154e-87,0.415601044442225,0.139,0.477,3.63036545402447e-83,0.531468531468531,7,0.873991935483871,9,"GPAT2","p_val_adj<0.05"
"LYPLA1",2.1138370623332e-107,0.415324051038141,0.444,0.805,5.59849745958948e-103,0.383771929824561,10,0.569976076555024,10,"LYPLA1","p_val_adj<0.05"
"ITPKC",3.88170247969856e-48,0.414985177632224,0.492,0.799,1.02806890174816e-43,0.366336633663366,10,0.50210716435882,10,"ITPKC","p_val_adj<0.05"
"YWHAH",7.3442069664203e-24,0.414081537410323,0.811,0.838,1.94511321505642e-19,0.336134453781513,11,0.550258472142447,11,"YWHAH","p_val_adj<0.05"
"C1GALT1",2.4428509508236e-52,0.413822331869935,0.569,0.753,6.46989074325631e-48,0.472602739726027,10,0.610862619808307,11,"C1GALT1","p_val_adj<0.05"
"ILF2",1.02351776353829e-77,0.413637949567891,0.764,0.924,2.71078679673116e-73,0.333757961783439,12,0.5,11,"ILF2","p_val_adj<0.05"
"GOT2",2.70592635303555e-110,0.411656504826087,0.537,0.875,7.16664594601465e-106,0.320652173913043,10,0.508800880088009,10,"GOT2","p_val_adj<0.05"
"TAPBPL",4.92793277720661e-60,0.411606374559643,0.401,0.679,1.30516299604317e-55,0.381067961165049,9,0.672572643515237,11,"TAPBPL","p_val_adj<0.05"
"KCNK6",4.77801506630062e-142,0.411294243918993,0.164,0.657,1.26545729030972e-137,0.541666666666667,9,0.646412884333821,9,"KCNK6","p_val_adj<0.05"
"MAN2A1",7.85154307227444e-118,0.411093552431997,0.334,0.735,2.07948118269189e-113,0.448979591836735,9,0.621727748691099,11,"MAN2A1","p_val_adj<0.05"
"PSMD11",5.44335136332511e-78,0.410982221673927,0.784,0.964,1.44167160857665e-73,0.336645962732919,12,0.478043912175649,11,"PSMD11","p_val_adj<0.05"
"SPG21",1.09788820099279e-73,0.409896213701349,0.62,0.846,2.90775690032941e-69,0.301412872841444,10,0.543230944254835,11,"SPG21","p_val_adj<0.05"
"CTSE",0.0504643365146706,0.40942002556484,0.16,0.13,1,0.865853658536585,7,0.42962962962963,8,"CTSE","NS"
"PSMD8",2.65625763316663e-99,0.408317483604733,0.831,0.968,7.03509834144183e-95,0.323563892145369,12,0.478368970661363,11,"PSMD8","p_val_adj<0.05"
"ARFGAP3",9.02635395595674e-42,0.408067055682651,0.553,0.684,2.39062984523514e-37,0.376760563380282,10,0.670654468684025,10,"ARFGAP3","p_val_adj<0.05"
"PSMA7",1.49101800444478e-50,0.407864459349906,0.915,0.986,3.94896118477199e-46,0.347872340425532,12,0.46923828125,11,"PSMA7","p_val_adj<0.05"
"PRDX4",1.79234135222052e-52,0.407651359168751,0.794,0.893,4.74701607135604e-48,0.338650306748466,11,0.517780172413793,11,"PRDX4","p_val_adj<0.05"
"KCMF1",9.14954414462996e-109,0.40649368691465,0.441,0.855,2.42325676670525e-104,0.322295805739514,11,0.513787281935847,11,"KCMF1","p_val_adj<0.05"
"PARP14",9.49187897793403e-81,0.405561217721228,0.753,0.946,2.51392414730583e-76,0.304010349288486,12,0.485249237029502,11,"PARP14","p_val_adj<0.05"
"TMEM165",5.34116724437845e-76,0.404147673693504,0.732,0.917,1.41460814467363e-71,0.339095744680851,11,0.501837270341207,11,"TMEM165","p_val_adj<0.05"
"RAB18",2.49192443442017e-115,0.403871463571947,0.506,0.879,6.59986186456181e-111,0.317307692307692,12,0.520810514786418,10,"RAB18","p_val_adj<0.05"
"MRPL3",8.13743589118301e-99,0.403676846407716,0.505,0.867,2.15519989577982e-94,0.317919075144509,10,0.52219755826859,10,"MRPL3","p_val_adj<0.05"
"CHCHD2",2.99808031025487e-75,0.403675598933355,0.924,0.985,7.94041570171001e-71,0.330874604847208,12,0.470933072789448,11,"CHCHD2","p_val_adj<0.05"
"COPZ1",4.58689283989476e-94,0.402718910716092,0.699,0.938,1.21483856864613e-89,0.311977715877437,11,0.491282051282051,11,"COPZ1","p_val_adj<0.05"
"PAFAH1B2",1.29021860207953e-70,0.400743547423192,0.735,0.908,3.41714396760765e-66,0.333774834437086,11,0.508214096449391,11,"PAFAH1B2","p_val_adj<0.05"
"C3orf52",3.05250687277755e-110,0.40070510658465,0.216,0.645,8.08456445255135e-106,0.486486486486487,9,0.547352721849366,9,"C3orf52","p_val_adj<0.05"
"PTP4A1",1.49813571994454e-45,0.400285391795343,0.705,0.889,3.96781245427311e-41,0.331491712707182,12,0.520562770562771,11,"PTP4A1","p_val_adj<0.05"
"TPM3",2.0619064948638e-89,0.400027633114256,0.87,0.969,5.46095935164679e-85,0.331466965285554,12,0.478649453823237,11,"TPM3","p_val_adj<0.05"
"EIF6",3.49269335800432e-61,0.40001234105094,0.784,0.963,9.25039835867443e-57,0.319254658385093,12,0.476261869065467,11,"EIF6","p_val_adj<0.05"
"CSRP1",1.17108494006555e-71,0.399203533314002,0.54,0.835,3.1016184637636e-67,0.300900900900901,11,0.544930875576037,10,"CSRP1","p_val_adj<0.05"
"RNF130",1.61801933241078e-30,0.398984956712947,0.684,0.744,4.28532420188994e-26,0.343304843304843,10,0.619663648124192,10,"RNF130","p_val_adj<0.05"
"TXNDC17",1.50449080569576e-62,0.398777614506366,0.743,0.966,3.98464389888521e-58,0.334207077326343,12,0.477827603388142,11,"TXNDC17","p_val_adj<0.05"
"HADHA",1.37651617357193e-82,0.398308880240232,0.692,0.897,3.64570308570525e-78,0.315049226441632,12,0.512875536480687,11,"HADHA","p_val_adj<0.05"
"H2AFZ",3.89479282994587e-41,0.397540358259684,0.82,0.946,1.03153588101116e-36,0.332541567695962,11,0.485757884028484,11,"H2AFZ","p_val_adj<0.05"
"TAP2",2.50034886995787e-156,0.39675682703325,0.271,0.784,6.62217398208342e-152,0.29136690647482,10,0.536525475751995,10,"TAP2","p_val_adj<0.05"
"C19orf48",8.35334659283831e-38,0.396615824631716,0.279,0.528,2.21238384511323e-33,0.452961672473868,10,0.420237010027347,10,"C19orf48","p_val_adj<0.05"
"RHBDL2",1.43916300176806e-122,0.396571560358849,0.254,0.716,3.8116232101827e-118,0.455938697318008,9,0.633064516129032,10,"RHBDL2","p_val_adj<0.05"
"ALG3",1.54058164108593e-88,0.39625878203991,0.447,0.845,4.08023047641607e-84,0.326797385620915,10,0.536446469248292,11,"ALG3","p_val_adj<0.05"
"FBXO7",1.87786406103839e-55,0.393998471849863,0.581,0.776,4.97352296566018e-51,0.353433835845896,9,0.592064476131432,11,"FBXO7","p_val_adj<0.05"
"RDX",1.52848052857774e-87,0.393554810602846,0.698,0.904,4.04818067993813e-83,0.369595536959554,11,0.510649627263046,11,"RDX","p_val_adj<0.05"
"ATXN10",1.85233840032947e-41,0.391866943566195,0.714,0.815,4.90591825327259e-37,0.328785811732606,11,0.562315416420555,11,"ATXN10","p_val_adj<0.05"
"PYGL",2.07564339052989e-108,0.391646766004607,0.257,0.664,5.4973415198184e-104,0.340909090909091,10,0.63768115942029,9,"PYGL","p_val_adj<0.05"
"TMEM248",2.68405120597429e-63,0.391619771898311,0.697,0.872,7.10870961902291e-59,0.358938547486034,11,0.528697571743929,11,"TMEM248","p_val_adj<0.05"
"FAM162A",4.29368413668082e-63,0.3909748107793,0.497,0.823,1.13718224359992e-58,0.32156862745098,9,0.423728813559322,11,"FAM162A","p_val_adj<0.05"
"SSR3",8.68123072157574e-87,0.390946727199336,0.747,0.931,2.29922395660933e-82,0.312907431551499,12,0.496897621509824,11,"SSR3","p_val_adj<0.05"
"CAPN5",4.75379478597287e-41,0.389897324109192,0.343,0.516,1.25904254906491e-36,0.397727272727273,10,0.884328358208955,8,"CAPN5","p_val_adj<0.05"
"HSPA4",7.91738506091263e-80,0.389838029852481,0.644,0.89,2.09691943338271e-75,0.354009077155825,11,0.512972972972973,11,"HSPA4","p_val_adj<0.05"
"CCT3",2.36551781583611e-78,0.388256981276665,0.838,0.956,6.26507393524195e-74,0.321718931475029,12,0.482637141419225,11,"CCT3","p_val_adj<0.05"
"PSMA4",1.87653109143083e-55,0.387603666954134,0.818,0.962,4.96999259565456e-51,0.328571428571429,11,0.47823911955978,11,"PSMA4","p_val_adj<0.05"
"OSTF1",4.25686001945896e-118,0.387363844895116,0.383,0.809,1.1274293761537e-113,0.338422391857506,8,0.559453032104637,11,"OSTF1","p_val_adj<0.05"
"CDH3",1.31269659602824e-62,0.387117774411976,0.35,0.661,3.47667693458078e-58,0.387186629526462,11,0.409752547307132,11,"CDH3","p_val_adj<0.05"
"CREB3",6.90132664310083e-66,0.386616168990236,0.575,0.833,1.82781636142525e-61,0.323181049069374,10,0.553179190751445,11,"CREB3","p_val_adj<0.05"
"C7orf49",4.1708939110777e-117,0.386399995676385,0.282,0.723,1.10466125234893e-112,0.375862068965517,10,0.61144377910845,11,"C7orf49","p_val_adj<0.05"
"HMCES",2.99315625099676e-78,0.385632042790949,0.404,0.806,7.92737433076491e-74,0.378313253012048,10,0.487164179104478,11,"HMCES","p_val_adj<0.05"
"PARL",2.93261858277154e-115,0.385575880126324,0.355,0.807,7.76704031647041e-111,0.312328767123288,11,0.515802027429934,10,"PARL","p_val_adj<0.05"
"GUK1",1.27672915023824e-75,0.385521249208796,0.905,0.98,3.38141715440599e-71,0.33692142088267,12,0.473968565815324,11,"GUK1","p_val_adj<0.05"
"ETFA",1.45081967031882e-95,0.384835714786242,0.603,0.919,3.84249589683939e-91,0.319870759289176,10,0.496858638743455,11,"ETFA","p_val_adj<0.05"
"HAUS4",1.53109417358753e-56,0.384679236045115,0.501,0.732,4.05510291874657e-52,0.333980582524272,11,0.624589086127548,10,"HAUS4","p_val_adj<0.05"
"GPX1",8.77889748515597e-53,0.383645059871145,0.926,0.98,2.32509099894356e-48,0.335436382754995,11,0.472263132056946,11,"GPX1","p_val_adj<0.05"
"TRAF2",1.34090739810512e-112,0.38291003166071,0.203,0.636,3.55139324388141e-108,0.283653846153846,8,0.685844057532173,10,"TRAF2","p_val_adj<0.05"
"PPCS",4.77498890642801e-89,0.382674865740433,0.678,0.885,1.26465581186746e-84,0.317528735632184,11,0.520108695652174,10,"PPCS","p_val_adj<0.05"
"UBE2C",2.08167137105325e-20,0.381681725857326,0.071,0.193,5.51330662623452e-16,0.506849315068493,8,0.59452736318408,10,"UBE2C","p_val_adj<0.05"
"FH",1.0540465488481e-87,0.38098984229215,0.429,0.767,2.79164228462419e-83,0.287981859410431,11,0.58631512868801,11,"FH","p_val_adj<0.05"
"NQO1",6.1183054368066e-33,0.380776522478579,0.675,0.95,1.62043319493823e-28,0.406926406926407,11,0.48253164556962,11,"NQO1","p_val_adj<0.05"
"MRPL24",5.56557012863685e-86,0.380529494779389,0.571,0.883,1.47404124856947e-81,0.315699658703072,11,0.522355507088332,10,"MRPL24","p_val_adj<0.05"
"CNOT2",8.05350409055028e-58,0.380217774262339,0.528,0.819,2.13297055838224e-53,0.306273062730627,12,0.519976498237368,10,"CNOT2","p_val_adj<0.05"
"CLDN23",1.09185504055108e-105,0.380199831034684,0.278,0.703,2.89177807489953e-101,0.498245614035088,9,0.590691307323751,8,"CLDN23","p_val_adj<0.05"
"CASP7",1.82688681941795e-99,0.378796809547528,0.261,0.648,4.83850974122845e-95,0.447761194029851,10,0.667161961367013,9,"CASP7","p_val_adj<0.05"
"MET",1.05249314211608e-79,0.378695715260145,0.556,0.845,2.78752808689444e-75,0.42031523642732,10,0.543849658314351,10,"MET","p_val_adj<0.05"
