"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","gene","sig"
"COL4A3",8.06825067248778e-61,0.376488391644238,0.108,0.476,2.13687619060839e-56,0.513513513513513,8,0.497959183673469,5,"COL4A3","p_val_adj<0.05"
"RNF213",5.55981508957133e-13,0.376069664522011,0.87,0.932,1.47251702647297e-08,0.369127516778524,12,0.36875,6,"RNF213","p_val_adj<0.05"
"HOOK1",5.83272525520056e-21,0.37549291094324,0.349,0.581,1.54479728383987e-16,0.368715083798883,10,0.438127090301003,5,"HOOK1","p_val_adj<0.05"
"PFKFB2",2.47470368504954e-23,0.375346126415554,0.289,0.53,6.5542527098537e-19,0.306397306397306,10,0.534798534798535,5,"PFKFB2","p_val_adj<0.05"
"RPL30",3.1026919144326e-19,0.375022675855382,0.962,0.965,8.21747953537473e-15,0.352226720647773,12,0.372233400402414,6,"RPL30","p_val_adj<0.05"
"ATP11A-AS1",1.10332549166042e-20,0.374755841718907,0.086,0.258,2.92215756466263e-16,0.568181818181818,7,0.503759398496241,4,"ATP11A-AS1","p_val_adj<0.05"
"DAPK1",7.32697429554243e-39,0.37449721745934,0.258,0.59,1.94054914217441e-34,0.449056603773585,8,0.430921052631579,5,"DAPK1","p_val_adj<0.05"
"TCEB2",6.83156799899029e-25,0.374340198027371,0.94,0.944,1.80934078453258e-20,0.336787564766839,12,0.376543209876543,6,"TCEB2","p_val_adj<0.05"
"ZNF593",2.736793127026e-12,0.373349910312339,0.562,0.707,7.24839659692835e-08,0.324090121317158,12,0.403846153846154,6,"ZNF593","p_val_adj<0.05"
"EEF2K",5.80040950878312e-36,0.373254610186226,0.322,0.641,1.53623845840121e-31,0.438066465256798,10,0.390909090909091,6,"EEF2K","p_val_adj<0.05"
"LAMA5",1.88375001293023e-37,0.37289793225446,0.352,0.664,4.98911190924572e-33,0.385041551246537,11,0.409356725146199,5,"LAMA5","p_val_adj<0.05"
"FABP5",0.000386457974331843,0.372298931465078,0.209,0.266,1,0.46046511627907,10,0.64963503649635,5,"FABP5","NS"
"ARRB1",9.60594211342377e-42,0.372137672195249,0.308,0.658,2.54413376874028e-37,0.386075949367089,10,0.383480825958702,6,"ARRB1","p_val_adj<0.05"
"MECOM",1.12368595776649e-31,0.371427435717674,0.503,0.779,2.97608225914454e-27,0.338491295938104,11,0.408977556109726,5,"MECOM","p_val_adj<0.05"
"MRPS18B",1.64821882286887e-19,0.371153320835452,0.659,0.827,4.3653075523682e-15,0.302806499261448,11,0.368544600938967,6,"MRPS18B","p_val_adj<0.05"
"MBIP",5.04137579924168e-37,0.369878969690508,0.495,0.8,1.33520838042916e-32,0.419291338582677,11,0.41504854368932,5,"MBIP","p_val_adj<0.05"
"EGR1",4.28675204921258e-19,0.369835523836643,0.828,0.905,1.13534628023395e-14,0.354117647058824,11,0.386266094420601,5,"EGR1","p_val_adj<0.05"
"GBAS",1.15719735888628e-14,0.369305505401422,0.662,0.79,3.06483720501032e-10,0.332352941176471,12,0.383292383292383,5,"GBAS","p_val_adj<0.05"
"EPB41L5",1.1573582818738e-20,0.369268710992504,0.461,0.668,3.06526340954276e-16,0.414376321353066,9,0.433139534883721,5,"EPB41L5","p_val_adj<0.05"
"CAPZB",9.34520103227381e-16,0.369193188659231,0.796,0.87,2.47507649339772e-11,0.320293398533007,12,0.359375,6,"CAPZB","p_val_adj<0.05"
"RBL2",3.37699034441676e-28,0.369100016546862,0.385,0.652,8.9439589271878e-24,0.326582278481013,10,0.422619047619048,6,"RBL2","p_val_adj<0.05"
"ECI1",1.59056664787853e-18,0.368673841641949,0.687,0.823,4.21261576690629e-14,0.328611898016997,11,0.389150943396226,6,"ECI1","p_val_adj<0.05"
"VASN",5.05094080744035e-51,0.367962681968818,0.234,0.612,1.33774167285058e-46,0.529166666666667,10,0.488888888888889,6,"VASN","p_val_adj<0.05"
"PTPN14",5.78120866462694e-27,0.367927152559471,0.379,0.639,1.53115311482645e-22,0.367609254498715,10,0.413373860182371,5,"PTPN14","p_val_adj<0.05"
"ADGRD1",8.56206352880953e-71,0.36590187130257,0.119,0.54,2.2676625256052e-66,0.69672131147541,7,0.442446043165468,5,"ADGRD1","p_val_adj<0.05"
"RNF212",3.48074173508464e-75,0.364694983248682,0.064,0.454,9.21874448537166e-71,0.515151515151515,8,0.393162393162393,6,"RNF212","p_val_adj<0.05"
"LDHD",3.91396336610128e-46,0.363932649993809,0.044,0.301,1.03661319751192e-41,0.444444444444444,8,0.606451612903226,4,"LDHD","p_val_adj<0.05"
"EPAS1",7.28285596554004e-26,0.363854344774342,0.579,0.8,1.92886440247328e-21,0.39327731092437,11,0.393203883495146,5,"EPAS1","p_val_adj<0.05"
"TPM3",1.44264328171634e-25,0.363695222084889,0.87,0.953,3.82084073162573e-21,0.331466965285554,12,0.362525458248472,6,"TPM3","p_val_adj<0.05"
"IRX2",1.52910262723773e-14,0.36368071919823,0.578,0.75,4.04982830823913e-10,0.511784511784512,10,0.461139896373057,5,"IRX2","p_val_adj<0.05"
"NFATC2IP",6.60658051402172e-13,0.363082364146189,0.426,0.592,1.74975284913865e-08,0.395881006864989,11,0.468852459016393,5,"NFATC2IP","p_val_adj<0.05"
"PTPRF",1.57359220687782e-11,0.362653532494761,0.838,0.897,4.16765895991591e-07,0.341463414634146,11,0.378787878787879,6,"PTPRF","p_val_adj<0.05"
"SMARCC2",2.98407175302589e-15,0.36132019272425,0.589,0.746,7.90331403788907e-11,0.299173553719008,11,0.388020833333333,6,"SMARCC2","p_val_adj<0.05"
"FOXN3",3.92060151483962e-41,0.36105638650509,0.381,0.705,1.03837131120527e-36,0.370843989769821,11,0.393939393939394,5,"FOXN3","p_val_adj<0.05"
"PPCS",1.5468123358753e-22,0.360931350730453,0.678,0.831,4.09673247156574e-18,0.317528735632184,11,0.36214953271028,6,"PPCS","p_val_adj<0.05"
"ORMDL3",3.02271452642475e-31,0.360596306928021,0.317,0.608,8.00565942323596e-27,0.389570552147239,10,0.412140575079872,5,"ORMDL3","p_val_adj<0.05"
"SMPDL3B",1.56218687730968e-07,0.360202899866838,0.426,0.551,0.00413745194455469,0.491990846681922,9,0.580985915492958,5,"SMPDL3B","p_val_adj<0.05"
"RPS20",1.44667912347593e-15,0.359455441913067,0.956,0.961,3.83152965852601e-11,0.347250509164969,12,0.367676767676768,6,"RPS20","p_val_adj<0.05"
"RNF181",1.40311944147423e-17,0.35912814459402,0.757,0.81,3.7161618407445e-13,0.324324324324324,11,0.422062350119904,5,"RNF181","p_val_adj<0.05"
"YBX1",1.60751952064698e-25,0.357916921578813,0.87,0.934,4.25751545043353e-21,0.338926174496644,11,0.378378378378378,6,"YBX1","p_val_adj<0.05"
"IDH3B",3.5216598114507e-13,0.357723669085895,0.52,0.674,9.32711601062719e-09,0.331460674157303,11,0.443804034582133,5,"IDH3B","p_val_adj<0.05"
"KIF22",8.4358900015391e-33,0.357486419373452,0.452,0.72,2.23424546690763e-28,0.331896551724138,11,0.38544474393531,5,"KIF22","p_val_adj<0.05"
"DMTF1",5.54439007622425e-19,0.35740283588987,0.296,0.511,1.46843171168799e-14,0.368421052631579,9,0.365019011406844,6,"DMTF1","p_val_adj<0.05"
"SPG7",3.5179346582318e-15,0.356187857118597,0.414,0.59,9.31724994232692e-11,0.284705882352941,9,0.480263157894737,6,"SPG7","p_val_adj<0.05"
"DCAF11",9.68253293813339e-14,0.355971251598034,0.485,0.649,2.56441884866463e-09,0.335341365461847,10,0.440119760479042,5,"DCAF11","p_val_adj<0.05"
"GGCX",4.83439632672393e-23,0.354785777989237,0.511,0.734,1.28038986713283e-18,0.335238095238095,10,0.423280423280423,5,"GGCX","p_val_adj<0.05"
"ARL6IP1",2.35780103215931e-29,0.354582927413337,0.808,0.922,6.24463603367392e-25,0.302409638554217,11,0.381052631578947,6,"ARL6IP1","p_val_adj<0.05"
"WDR74",2.75723603270608e-14,0.354442089121713,0.564,0.715,7.30253963262205e-10,0.367875647668394,11,0.429347826086957,6,"WDR74","p_val_adj<0.05"
"ACSL5",4.56396604373073e-12,0.354311244804268,0.396,0.565,1.20876640668208e-07,0.511056511056511,11,0.539518900343643,5,"ACSL5","p_val_adj<0.05"
"TANGO6",2.21632601470081e-17,0.353846500614421,0.11,0.272,5.86993944993508e-13,0.398230088495575,8,0.521428571428571,5,"TANGO6","p_val_adj<0.05"
"THOC2",1.16961853689859e-27,0.353258585241289,0.616,0.839,3.09773469497592e-23,0.355450236966825,11,0.381944444444444,6,"THOC2","p_val_adj<0.05"
"GUK1",2.22636121711861e-18,0.352939676881303,0.905,0.932,5.89651768353863e-14,0.33692142088267,12,0.385416666666667,6,"GUK1","p_val_adj<0.05"
"UNC50",0.580708865578826,0.352205826477733,0.555,0.553,1,0.335087719298246,9,0.407017543859649,6,"UNC50","NS"
"RASL11B",9.69310436100766e-32,0.352168044733123,0.031,0.212,2.56721869001288e-27,0.59375,7,0.577981651376147,5,"RASL11B","p_val_adj<0.05"
"ARHGEF19",1.5041925839774e-28,0.351920120879966,0.207,0.47,3.98385405866415e-24,0.507042253521127,9,0.533057851239669,4,"ARHGEF19","p_val_adj<0.05"
"RCC2",9.83228024721946e-25,0.351360446468487,0.479,0.72,2.60407942347608e-20,0.386178861788618,10,0.369272237196765,6,"RCC2","p_val_adj<0.05"
"KRTCAP2",6.10685327619317e-23,0.351248176530823,0.938,0.92,1.61740009019976e-18,0.341640706126687,12,0.386075949367089,5,"KRTCAP2","p_val_adj<0.05"
"CISH",3.96611382778866e-22,0.351151286110243,0.157,0.373,1.05042524728983e-17,0.496894409937888,7,0.427083333333333,4,"CISH","p_val_adj<0.05"
"ACAA1",1.53790015840135e-09,0.350510578793171,0.488,0.612,4.07312856952598e-05,0.357285429141717,12,0.431746031746032,6,"ACAA1","p_val_adj<0.05"
"PRDM2",1.61340019981873e-35,0.350377221833322,0.537,0.81,4.27309042921991e-31,0.326678765880218,9,0.393285371702638,6,"PRDM2","p_val_adj<0.05"
"COMMD2",1.28389393006294e-25,0.34954632390453,0.318,0.548,3.40039307377169e-21,0.311926605504587,8,0.539007092198582,5,"COMMD2","p_val_adj<0.05"
"IFIT1",1.24874772185743e-05,0.349297835351367,0.302,0.392,0.330730834133941,0.487096774193548,10,0.767326732673267,4,"IFIT1","NS"
"DHRS1",3.64444561587289e-11,0.348831352096869,0.36,0.517,9.65231421363934e-07,0.305405405405405,10,0.413533834586466,5,"DHRS1","p_val_adj<0.05"
"AKAP13",9.95345668787905e-11,0.348388871754113,0.776,0.849,2.63617300378477e-06,0.386449184441656,11,0.384439359267735,5,"AKAP13","p_val_adj<0.05"
"ZSCAN31",6.80275871716746e-37,0.348304280534583,0.12,0.39,1.8017106462418e-32,0.390243902439024,8,0.606965174129353,5,"ZSCAN31","p_val_adj<0.05"
"EXPH5",2.61885818466601e-19,0.348194409917128,0.637,0.802,6.93604590208794e-15,0.353211009174312,11,0.38498789346247,6,"EXPH5","p_val_adj<0.05"
"ZC3HAV1",1.61674825153737e-05,0.347717762291109,0.747,0.808,0.428195774419673,0.312907431551499,11,0.432692307692308,6,"ZC3HAV1","NS"
"ADIRF",1.90535081303132e-33,0.347311134807571,0.401,0.683,5.04632162831344e-29,0.461165048543689,9,0.420454545454545,5,"ADIRF","p_val_adj<0.05"
"CNIH4",3.34945064918749e-14,0.346218664495563,0.751,0.821,8.87102004437306e-10,0.320363164721141,11,0.408983451536643,6,"CNIH4","p_val_adj<0.05"
"PIK3C2A",7.62763692702279e-28,0.345973025165063,0.315,0.596,2.02017964012199e-23,0.337461300309598,9,0.413680781758958,6,"PIK3C2A","p_val_adj<0.05"
"FXYD5",1.95835025319058e-25,0.345805850166052,0.346,0.616,5.18669064557526e-21,0.388732394366197,11,0.429022082018927,6,"FXYD5","p_val_adj<0.05"
"CLUHP3",3.91322265749911e-31,0.345671104804857,0.145,0.406,1.03641702083864e-26,0.422818791946309,9,0.516746411483254,5,"CLUHP3","p_val_adj<0.05"
"C14orf159",4.71692481614501e-20,0.345598396929805,0.311,0.528,1.24927753755601e-15,0.363636363636364,10,0.422794117647059,5,"C14orf159","p_val_adj<0.05"
"HIST1H4C",2.95735821015789e-20,0.344360970914133,0.711,0.833,7.83256321960318e-16,0.375342465753425,12,0.386946386946387,6,"HIST1H4C","p_val_adj<0.05"
"RNPS1",2.60110567656176e-18,0.344209816194011,0.711,0.847,6.88902838437383e-14,0.30958904109589,12,0.36697247706422,6,"RNPS1","p_val_adj<0.05"
"CTSF",2.83667132849743e-26,0.344195145077918,0.204,0.462,7.51292401352543e-22,0.425837320574163,9,0.474789915966387,6,"CTSF","p_val_adj<0.05"
"CHCHD2",5.10485528649542e-19,0.344131799449961,0.924,0.94,1.35202092262831e-14,0.330874604847208,12,0.369834710743802,6,"CHCHD2","p_val_adj<0.05"
"LAMA3",2.96019689479718e-26,0.344046342643829,0.196,0.452,7.84008147587033e-22,0.567164179104478,10,0.55793991416309,5,"LAMA3","p_val_adj<0.05"
"TPD52",1.11594478413963e-16,0.343796405970533,0.391,0.569,2.9555797607938e-12,0.417910447761194,8,0.464163822525597,5,"TPD52","p_val_adj<0.05"
"DRAM1",1.34230720293289e-10,0.342026453833861,0.495,0.631,3.55510062696776e-06,0.421259842519685,8,0.498461538461538,5,"DRAM1","p_val_adj<0.05"
"NARFL",2.22191972810209e-19,0.340711785554488,0.214,0.421,5.88475439987837e-15,0.277272727272727,10,0.516129032258065,5,"NARFL","p_val_adj<0.05"
"GNPTG",1.65749663659305e-20,0.340339473786596,0.658,0.814,4.38987984201669e-16,0.301775147928994,11,0.360381861575179,6,"GNPTG","p_val_adj<0.05"
"CAT",6.00994522232945e-09,0.340095836268671,0.474,0.575,0.000159173399213396,0.357289527720739,10,0.385135135135135,5,"CAT","p_val_adj<0.05"
"FAM184A",3.8770045473586e-24,0.340006514611612,0.36,0.602,1.02682465436792e-19,0.437837837837838,10,0.467741935483871,5,"FAM184A","p_val_adj<0.05"
"SEMA4A",0.00157122722211996,0.339276029099865,0.393,0.464,1,0.423267326732673,11,0.334728033472803,5,"SEMA4A","NS"
"KCNQ1OT1",9.29653320468963e-16,0.338819520867782,0.665,0.816,2.46218681926205e-11,0.38506588579795,11,0.366666666666667,6,"KCNQ1OT1","p_val_adj<0.05"
"FAM129A",1.64366978732498e-13,0.338739781095055,0.243,0.398,4.3532594317302e-09,0.608,10,0.634146341463415,5,"FAM129A","p_val_adj<0.05"
"CHD8",5.560413114013e-25,0.338606182051438,0.438,0.678,1.47267541324634e-20,0.382222222222222,11,0.375358166189112,5,"CHD8","p_val_adj<0.05"
"PLLP",5.63767230377708e-28,0.338336444102056,0.288,0.577,1.49313750965536e-23,0.456081081081081,8,0.420875420875421,5,"PLLP","p_val_adj<0.05"
"SSU72",8.75469863777129e-15,0.33814857475159,0.784,0.862,2.31868193421373e-10,0.336645962732919,11,0.38963963963964,6,"SSU72","p_val_adj<0.05"
"NUCKS1",9.41938345560503e-17,0.337273819489739,0.926,0.938,2.49472370821699e-12,0.333333333333333,12,0.380952380952381,6,"NUCKS1","p_val_adj<0.05"
"HMGB3",2.28256757923339e-10,0.336358505762527,0.484,0.627,6.04538023359964e-06,0.301810865191147,11,0.39938080495356,6,"HMGB3","p_val_adj<0.05"
"SLC35F6",0.0893002534420392,0.335733761316245,0.612,0.652,1,0.314785373608903,11,0.37202380952381,6,"SLC35F6","NS"
"YWHAG",3.251967573273e-13,0.335212243429821,0.548,0.68,8.61283611781355e-09,0.349911190053286,11,0.4,6,"YWHAG","p_val_adj<0.05"
"HLTF",8.22499843623295e-29,0.334720232902774,0.302,0.588,2.1783908358363e-24,0.348387096774194,10,0.429042904290429,5,"HLTF","p_val_adj<0.05"
"CDIPT",2.97004791964797e-21,0.33467726171462,0.441,0.664,7.86617191518766e-17,0.33112582781457,10,0.41812865497076,5,"CDIPT","p_val_adj<0.05"
"DESI2",5.99504069064642e-37,0.334166039304898,0.348,0.654,1.58778652691771e-32,0.299719887955182,11,0.394658753709199,5,"DESI2","p_val_adj<0.05"
"IMPA2",3.87636051045126e-25,0.334127912243304,0.386,0.67,1.02665408119302e-20,0.527777777777778,8,0.327536231884058,6,"IMPA2","p_val_adj<0.05"
"C6orf106",4.4592307634163e-31,0.333919615135594,0.411,0.682,1.18102726769081e-26,0.296208530805687,11,0.393162393162393,6,"C6orf106","p_val_adj<0.05"
"XAF1",1.01075118444984e-07,0.333825853008232,0.543,0.654,0.00267697451201539,0.376344086021505,9,0.465875370919881,6,"XAF1","p_val_adj<0.05"
"MYO1B",3.56243539117275e-10,0.333719516726511,0.579,0.691,9.43511013352102e-06,0.33781512605042,11,0.432584269662921,6,"MYO1B","p_val_adj<0.05"
"WDR6",3.74841340724397e-05,0.333235765495923,0.528,0.577,0.992767290908565,0.345018450184502,12,0.377104377104377,6,"WDR6","NS"
"AKR7A2",4.68318908659735e-06,0.332201409890362,0.653,0.728,0.124034262958531,0.366616989567809,12,0.410666666666667,5,"AKR7A2","NS"
"TRAM1",2.67924779299522e-12,0.331971614851983,0.706,0.816,7.09598777974785e-08,0.36,11,0.380952380952381,6,"TRAM1","p_val_adj<0.05"
"MED8",1.60556472690928e-29,0.33165205113168,0.378,0.654,4.25233817921923e-25,0.368556701030928,12,0.391691394658754,6,"MED8","p_val_adj<0.05"
"C1orf35",5.50817033325658e-27,0.331543791599807,0.467,0.701,1.458838912763e-22,0.379166666666667,9,0.43213296398892,6,"C1orf35","p_val_adj<0.05"
"YTHDF2",1.19967588828765e-20,0.331174742893437,0.679,0.845,3.17734159012984e-16,0.308464849354376,11,0.381609195402299,6,"YTHDF2","p_val_adj<0.05"
"FTL",4.09201218656536e-32,0.331070781818634,0.978,0.981,1.08376942761184e-27,0.355577689243028,12,0.37029702970297,6,"FTL","p_val_adj<0.05"
"VKORC1",5.90748660873597e-14,0.330691895672882,0.637,0.761,1.56459782832372e-09,0.385321100917431,11,0.362244897959184,5,"VKORC1","p_val_adj<0.05"
"AURKAIP1",1.03959507016782e-13,0.330011878056274,0.872,0.882,2.75336754333947e-09,0.338169642857143,12,0.372246696035242,6,"AURKAIP1","p_val_adj<0.05"
"QKI",1.11625693504807e-20,0.329851718021285,0.366,0.581,2.95640649247482e-16,0.335106382978723,11,0.501672240802676,5,"QKI","p_val_adj<0.05"
"NUAK2",9.33943136087096e-18,0.328948729940733,0.353,0.557,2.47354839592667e-13,0.358126721763085,10,0.397212543554007,5,"NUAK2","p_val_adj<0.05"
"WWTR1",2.69175731250378e-18,0.328566447676505,0.611,0.746,7.12911924216625e-14,0.328548644338118,11,0.408854166666667,5,"WWTR1","p_val_adj<0.05"
"VPS13D",7.29266947500053e-27,0.328172200677201,0.303,0.555,1.93146351045389e-22,0.286173633440514,10,0.426573426573427,5,"VPS13D","p_val_adj<0.05"
"RPL13",2.70847228406638e-20,0.328012378245237,0.995,0.99,7.17338884434981e-16,0.363013698630137,12,0.366666666666667,6,"RPL13","p_val_adj<0.05"
"TRAP1",6.17512341586614e-11,0.327824274518439,0.429,0.584,1.63548143669215e-06,0.346938775510204,11,0.428571428571429,5,"TRAP1","p_val_adj<0.05"
"PPL",4.38022034428572e-19,0.32708391740546,0.494,0.701,1.16010135818407e-14,0.386587771203156,11,0.393351800554017,5,"PPL","p_val_adj<0.05"
"SNX5",6.84237475304199e-29,0.326739796611873,0.514,0.765,1.81220295334317e-24,0.333333333333333,12,0.380710659898477,5,"SNX5","p_val_adj<0.05"
"MAVS",2.10845679151916e-16,0.326274451245795,0.513,0.695,5.5842478123385e-12,0.366223908918406,11,0.418994413407821,5,"MAVS","p_val_adj<0.05"
"UXS1",3.88563932514994e-19,0.326069999365648,0.457,0.672,1.02911157526596e-14,0.366737739872068,11,0.390173410404624,5,"UXS1","p_val_adj<0.05"
"FHOD1",3.52759709450119e-29,0.325308706934593,0.24,0.515,9.3428409047864e-25,0.329268292682927,10,0.392452830188679,5,"FHOD1","p_val_adj<0.05"
"IFT57",1.65072988048566e-08,0.325265127491638,0.725,0.843,0.000437195808846627,0.378523489932886,12,0.423963133640553,5,"IFT57","p_val_adj<0.05"
"FUS",2.75023439575255e-13,0.325070597065442,0.781,0.897,7.28399579715064e-09,0.320448877805486,11,0.37012987012987,5,"FUS","p_val_adj<0.05"
"RB1CC1",6.50989228969628e-11,0.324327890778358,0.61,0.734,1.72414497292606e-06,0.386581469648562,11,0.343915343915344,6,"RB1CC1","p_val_adj<0.05"
"ATP11A",9.64787286691663e-35,0.324293532759411,0.5,0.821,2.55523912880287e-30,0.437743190661479,10,0.401891252955083,6,"ATP11A","p_val_adj<0.05"
"ZBTB38",1.75311125570591e-24,0.323639624874989,0.389,0.647,4.64311516073711e-20,0.288220551378446,10,0.36036036036036,5,"ZBTB38","p_val_adj<0.05"
"PDLIM2",3.80539732472219e-23,0.323506780308595,0.201,0.445,1.00785948145267e-18,0.742718446601942,11,0.458515283842795,5,"PDLIM2","p_val_adj<0.05"
"MXRA8",3.13922053995119e-45,0.32341712367805,0.044,0.293,8.31422560006072e-41,0.311111111111111,7,0.642384105960265,4,"MXRA8","p_val_adj<0.05"
"PITHD1",2.64523113860695e-18,0.323187834875373,0.489,0.691,7.0058946706005e-14,0.314741035856574,10,0.404494382022472,6,"PITHD1","p_val_adj<0.05"
"MBTPS1",8.55369158612199e-18,0.322707161757991,0.462,0.67,2.26544521658441e-13,0.337552742616034,11,0.417391304347826,6,"MBTPS1","p_val_adj<0.05"
"GPRIN2",3.58472084115537e-38,0.322199309337143,0.029,0.235,9.49413314779999e-34,0.3,7,0.677685950413223,4,"GPRIN2","p_val_adj<0.05"
"GALM",2.10344537378121e-25,0.322080406754779,0.38,0.633,5.57097507245952e-21,0.333333333333333,10,0.377300613496933,6,"GALM","p_val_adj<0.05"
"TRIM44",1.52637688012341e-14,0.32198094313692,0.566,0.744,4.04260916700685e-10,0.32013769363167,12,0.365535248041775,6,"TRIM44","p_val_adj<0.05"
"PGP",1.39618777774516e-24,0.321479897757825,0.375,0.604,3.69780332935805e-20,0.306493506493506,12,0.418006430868167,6,"PGP","p_val_adj<0.05"
"LRRC47",3.30577324957465e-24,0.321405806847875,0.396,0.65,8.75534045149847e-20,0.380835380835381,9,0.373134328358209,6,"LRRC47","p_val_adj<0.05"
"AARS",7.74444946220541e-20,0.321024639609938,0.435,0.664,2.0511174400651e-15,0.297539149888143,10,0.400584795321637,6,"AARS","p_val_adj<0.05"
"PHIP",3.43513093914795e-18,0.320890199256296,0.677,0.849,9.09794429233335e-14,0.362589928057554,11,0.382151029748284,6,"PHIP","p_val_adj<0.05"
"TCOF1",3.93526090882192e-14,0.320394210373028,0.423,0.6,1.04225385170149e-09,0.359447004608295,10,0.398058252427184,5,"TCOF1","p_val_adj<0.05"
"OCLN",2.03480756938957e-19,0.320187741589601,0.647,0.827,5.38918784752827e-15,0.397590361445783,10,0.347417840375587,6,"OCLN","p_val_adj<0.05"
"APMAP",5.28830694197692e-10,0.319288456749019,0.559,0.682,1.40060809358259e-05,0.332752613240418,10,0.41025641025641,5,"APMAP","p_val_adj<0.05"
"NEDD8",7.12395364653086e-11,0.319071767486058,0.895,0.876,1.8867791232837e-06,0.325353645266594,12,0.381374722838137,5,"NEDD8","p_val_adj<0.05"
"PLEKHA1",4.53951524812111e-25,0.318283098431021,0.318,0.581,1.20229061346488e-20,0.296636085626911,12,0.391304347826087,5,"PLEKHA1","p_val_adj<0.05"
"SRCAP",2.36757746618597e-22,0.318042748566272,0.401,0.629,6.27052891919353e-18,0.293689320388349,11,0.429012345679012,5,"SRCAP","p_val_adj<0.05"
"HOOK3",1.69840430874566e-08,0.317920439501609,0.545,0.68,0.000449822381171288,0.373214285714286,11,0.342857142857143,6,"HOOK3","p_val_adj<0.05"
"PHKG2",5.57086286146362e-05,0.31767769314807,0.578,0.623,1,0.388888888888889,11,0.395638629283489,6,"PHKG2","NS"
"GSE1",6.04702187460831e-29,0.317565934125895,0.442,0.734,1.60155374349001e-24,0.337004405286344,9,0.394179894179894,6,"GSE1","p_val_adj<0.05"
"ADRB2",9.68310876721239e-14,0.31538829881392,0.47,0.623,2.5645713569962e-09,0.449275362318841,9,0.457943925233645,5,"ADRB2","p_val_adj<0.05"
"C7orf50",1.37349672720847e-17,0.31535706958589,0.703,0.868,3.63770608201162e-13,0.364265927977839,12,0.369127516778524,6,"C7orf50","p_val_adj<0.05"
"NUDT9",4.07687531907187e-07,0.313976088777292,0.4,0.509,0.0107976042825619,0.321167883211679,9,0.561068702290076,6,"NUDT9","p_val_adj<0.05"
"ADGRF5",1.03483313159485e-32,0.313791769789796,0.513,0.858,2.74075554902897e-28,0.470588235294118,9,0.373303167420814,5,"ADGRF5","p_val_adj<0.05"
"PWWP2A",3.90545499512295e-16,0.313777928609797,0.403,0.598,1.03435975545831e-11,0.398550724637681,10,0.405844155844156,5,"PWWP2A","p_val_adj<0.05"
"PTP4A2",1.78569472168103e-16,0.31372644304492,0.814,0.897,4.72941247037222e-12,0.316985645933014,12,0.380952380952381,6,"PTP4A2","p_val_adj<0.05"
"FUCA1",1.71408642523955e-05,0.31370868780002,0.569,0.649,0.453975789724695,0.339041095890411,10,0.356287425149701,6,"FUCA1","NS"
"TCF25",1.98196943019858e-12,0.31344946774578,0.699,0.819,5.24924603588094e-08,0.348189415041783,12,0.400473933649289,6,"TCF25","p_val_adj<0.05"
"BLVRA",5.55851973608169e-16,0.313249545045597,0.698,0.827,1.47217395210124e-11,0.355648535564854,11,0.375586854460094,6,"BLVRA","p_val_adj<0.05"
"EPRS",7.45787109211711e-20,0.3129294549301,0.616,0.814,1.97521715874722e-15,0.371248025276461,11,0.386634844868735,6,"EPRS","p_val_adj<0.05"
"LARP4B",1.49695249314751e-20,0.312889208795876,0.608,0.771,3.96467867810117e-16,0.315705128205128,9,0.382871536523929,6,"LARP4B","p_val_adj<0.05"
"MAD1L1",8.32224142053988e-23,0.31251393819624,0.229,0.468,2.20414564022999e-18,0.378723404255319,10,0.344398340248963,5,"MAD1L1","p_val_adj<0.05"
"UBN1",7.76753448820753e-24,0.31211729743625,0.418,0.672,2.05723150920176e-19,0.314685314685315,11,0.367052023121387,6,"UBN1","p_val_adj<0.05"
"MUC3A",0.260010960394823,0.312087705327721,0.294,0.32,1,0.516556291390728,8,0.690909090909091,6,"MUC3A","NS"
"SLC9A5",1.41348355640909e-26,0.311543017054031,0.066,0.256,3.74361119914947e-22,0.5,7,0.568181818181818,4,"SLC9A5","p_val_adj<0.05"
"BOK",2.90703892446464e-35,0.311496618460876,0.176,0.462,7.6992925914446e-31,0.375690607734807,10,0.340336134453782,5,"BOK","p_val_adj<0.05"
"C2",1.01848419986926e-25,0.311426392328769,0.132,0.353,2.69745540335375e-21,0.301470588235294,11,0.472527472527473,5,"C2","p_val_adj<0.05"
"PEBP1",4.76487429351114e-18,0.311244892254698,0.884,0.942,1.26197695663643e-13,0.320484581497797,12,0.371134020618557,6,"PEBP1","p_val_adj<0.05"
"MR1",3.01118871924436e-25,0.311219925455902,0.304,0.553,7.97513332291869e-21,0.342948717948718,10,0.435087719298246,5,"MR1","p_val_adj<0.05"
"ACADVL",2.95096210026349e-14,0.310753842141371,0.626,0.794,7.81562312254786e-10,0.329704510108865,11,0.393643031784841,6,"ACADVL","p_val_adj<0.05"
"USP7",2.76516691973377e-20,0.310378678964992,0.481,0.713,7.32354458691489e-16,0.309716599190283,11,0.405994550408719,6,"USP7","p_val_adj<0.05"
"PCMTD1",5.93213497028377e-21,0.310151086694448,0.573,0.777,1.57112594687966e-16,0.328231292517007,12,0.415,6,"PCMTD1","p_val_adj<0.05"
