"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","naive pt.occupancy","naive n.nonzero.pts"
"TOB2.1",8.76881035405143e-29,0.808097120939697,0.82,0.758,2.32241942227052e-24,"grouped_pr","TOB2",0.570963541666667,10,0.392941176470588,5,0.336621454993835,11
"GDPD3.1",8.89447339313911e-29,-1.59548611021973,0.104,0.341,2.35570127817289e-24,"grouped_pr","GDPD3",0.895976447497547,6,0.351851851851852,4,0.27027027027027,7
"ACO1.1",9.2471693982905e-29,-1.20177450678472,0.218,0.453,2.44911281513724e-24,"grouped_pr","ACO1",0.771324863883848,10,0.469026548672566,3,0.458471760797342,9
"EPS8",9.84325498179586e-29,-0.558866775325194,0.637,0.85,2.60698608192863e-24,"grouped_pr","EPS8",0.557109557109557,10,0.509090909090909,6,0.381420765027322,11
"UBA2",9.947474877523e-29,-0.409348011809341,0.417,0.668,2.63458872131197e-24,"grouped_pr","UBA2",0.586206896551724,10,0.384259259259259,6,0.36568848758465,10
"NPTN.1",1.20466067061111e-28,-0.279485301035647,0.317,0.613,3.19054378611351e-24,"grouped_pr","NPTN",0.612125639152666,9,0.396341463414634,5,0.372400756143667,11
"LSP1.1",1.28869759740535e-28,-3.23194729068474,0.031,0.244,3.41311558672808e-24,"grouped_pr","LSP1",0.892307692307692,8,0.5625,3,0.576470588235294,9
"TMEM44.1",1.34540422520388e-28,-0.939751442085218,0.073,0.314,3.56330309045246e-24,"grouped_pr","TMEM44",0.833914053426249,8,0.421052631578947,4,0.472727272727273,7
"SOWAHB.1",1.34732891265765e-28,-1.48365249914287,0.044,0.271,3.56840062517379e-24,"grouped_pr","SOWAHB",0.773487773487774,9,0.652173913043478,4,0.46031746031746,8
"DCTD.1",1.35589113450916e-28,-0.377595695708417,0.382,0.659,3.59107766974751e-24,"grouped_pr","DCTD",0.560625,11,0.378787878787879,5,0.343181818181818,9
"AMZ2.1",1.35738396003324e-28,-0.558810887027877,0.442,0.694,3.59503141814804e-24,"grouped_pr","AMZ2",0.561021170610212,11,0.449781659388646,6,0.46309963099631,11
"TLK1.1",1.38855293669238e-28,-0.713961183556464,0.51,0.724,3.67758245282976e-24,"grouped_pr","TLK1",0.55207100591716,10,0.420454545454545,6,0.367272727272727,10
"MTHFR",1.39737576995511e-28,1.52483460534341,0.649,0.462,3.70094972672612e-24,"grouped_pr","MTHFR",0.68488160291439,10,0.431547619047619,5,0.368580060422961,11
"CALD1.1",1.58361206765677e-28,-1.45059251933665,0.075,0.312,4.19419656118894e-24,"grouped_pr","CALD1",0.490691489361702,9,0.461538461538462,5,0.685446009389671,8
"NLN.1",1.62291540178463e-28,-0.804931852368823,0.191,0.458,4.2982914416266e-24,"grouped_pr","NLN",0.685374149659864,9,0.414141414141414,4,0.448559670781893,9
"SLC16A14.1",1.65725389625911e-28,-0.625461840259884,0.033,0.256,4.38923694424224e-24,"grouped_pr","SLC16A14",0.862800565770863,10,0.529411764705882,3,0.482352941176471,6
"YIF1B.1",1.69223790776743e-28,-0.348500025884018,0.649,0.86,4.48189209872204e-24,"grouped_pr","YIF1B",0.492537313432836,10,0.386904761904762,6,0.342141863699583,10
"KPNA2.1",1.7547097713853e-28,-0.774914057615998,0.459,0.695,4.64734882951398e-24,"grouped_pr","KPNA2",0.54625550660793,10,0.478991596638655,6,0.380782918149466,11
"SAMM50.1",1.8197231942615e-28,-0.745571232805667,0.361,0.604,4.81953688000159e-24,"grouped_pr","SAMM50",0.654312188168211,10,0.401069518716578,6,0.349785407725322,12
"GIMAP2.1",1.82281716205186e-28,-0.881630048821961,0.097,0.345,4.82773125369435e-24,"grouped_pr","GIMAP2",0.809378185524975,8,0.3,6,0.441860465116279,7
"MSH3",1.8469760940005e-28,-1.15035083121069,0.303,0.54,4.89171618496033e-24,"grouped_pr","MSH3",0.675182481751825,10,0.471337579617834,4,0.523396880415945,10
"ANXA10.1",1.84850476098565e-28,-3.28121024355792,0.014,0.22,4.89576485947049e-24,"grouped_pr","ANXA10",0.888157894736842,6,0.714285714285714,3,0.680555555555556,5
"TMBIM1.1",1.86513359819459e-28,-0.785686351395742,0.662,0.777,4.93980633481838e-24,"grouped_pr","TMBIM1",0.507676019057703,11,0.41399416909621,6,0.322393822393822,11
"ACHE.1",1.93117570836198e-28,-0.608982858228063,0.141,0.4,5.11471886359671e-24,"grouped_pr","ACHE",0.813163481953291,7,0.561643835616438,5,0.581081081081081,8
"LOC101929128.1",1.93881579735219e-28,-0.664749791400782,0.037,0.265,5.13495363928728e-24,"grouped_pr","LOC101929128",0.97125,6,0.736842105263158,3,0.3,6
"RRAGA",1.9537626876716e-28,-0.669895700797116,0.461,0.737,5.17454047829824e-24,"grouped_pr","RRAGA",0.514634146341463,10,0.376569037656904,5,0.440124416796268,10
"MINPP1.1",1.98501178285568e-28,-1.06889297800774,0.149,0.401,5.25730370689328e-24,"grouped_pr","MINPP1",0.753759398496241,10,0.441558441558442,4,0.407821229050279,9
"TLDC1.1",2.00171721210703e-28,-0.651785059178295,0.191,0.462,5.30154803626547e-24,"grouped_pr","TLDC1",0.628781684382666,11,0.525252525252525,4,0.355769230769231,9
"NFKB1.1",2.02785656408318e-28,-0.434391436726227,0.346,0.624,5.37077810997429e-24,"grouped_pr","NFKB1",0.585447263017357,10,0.340782122905028,6,0.345622119815668,11
"BCL2L13.1",2.04195847536919e-28,-0.655824869510693,0.268,0.547,5.40812702201529e-24,"grouped_pr","BCL2L13",0.660889223813112,9,0.402877697841727,5,0.364130434782609,10
"LY6E",2.12825558434878e-28,-0.35352811812748,0.905,0.959,5.63668491514773e-24,"grouped_pr","LY6E",0.477700693756194,11,0.37953091684435,6,0.347003154574132,11
"EEF2K",2.14173202370436e-28,1.27927915363882,0.641,0.436,5.67237726478101e-24,"grouped_pr","EEF2K",0.728628230616302,9,0.38855421686747,6,0.484057971014493,10
"ZSCAN31",2.21704688409885e-28,1.47906723928316,0.388,0.194,5.8718486725358e-24,"grouped_pr","ZSCAN31",0.59504132231405,8,0.601990049751244,5,0.41025641025641,8
"SCIN.1",2.25708721442475e-28,-0.715080183682233,0.178,0.449,5.97789548740396e-24,"grouped_pr","SCIN",0.823529411764706,10,0.641304347826087,4,0.46742209631728,8
"RHEB.1",2.28003430714163e-28,-0.458310045286747,0.807,0.876,6.03867086246461e-24,"grouped_pr","RHEB",0.487088607594937,11,0.394736842105263,6,0.349184782608696,12
"C12orf45",2.29917827054773e-28,-0.547904514776856,0.349,0.637,6.08937364954567e-24,"grouped_pr","C12orf45",0.580602006688963,10,0.541436464088398,6,0.53765690376569,10
"GABRB3",2.35031261941603e-28,-2.38642414822595,0.008,0.21,6.22480297252335e-24,"grouped_pr","GABRB3",0.859832635983264,7,0.75,2,0.560693641618497,6
"TSPAN13.1",2.44977684782207e-28,0.609042657240886,0.873,0.803,6.48823398145675e-24,"grouped_pr","TSPAN13",0.584249084249084,11,0.398230088495575,6,0.380447585394582,10
"PDIA3.1",2.59258728349079e-28,-0.409532965411632,0.959,0.965,6.86646742032535e-24,"grouped_pr","PDIA3",0.475222993062438,11,0.374245472837022,6,0.349124613800206,11
"SPSB3.1",2.85210593526935e-28,0.959439675903023,0.741,0.626,7.55380256956088e-24,"grouped_pr","SPSB3",0.608982826948481,10,0.393229166666667,6,0.308235294117647,10
"GULP1.1",2.90632220031439e-28,-0.757417541001813,0.222,0.495,7.69739434753265e-24,"grouped_pr","GULP1",0.764347826086957,10,0.426086956521739,3,0.330729166666667,10
"CALML3.1",3.10961747505509e-28,-5.53375844269689,0.002,0.2,8.23582188268342e-24,"grouped_pr","CALML3",0.980165289256198,2,1,1,0.714285714285714,4
"ZDHHC24",3.29912594837563e-28,-0.3989241761636,0.253,0.555,8.73773507427287e-24,"grouped_pr","ZDHHC24",0.66691015339664,11,0.473282442748092,5,0.398280802292264,9
"TMCO3.1",3.40254657445693e-28,-0.689472016197398,0.259,0.506,9.01164460244919e-24,"grouped_pr","TMCO3",0.689303904923599,10,0.462686567164179,4,0.415384615384615,11
"DDX47.1",3.49961592668059e-28,-0.578715930886355,0.488,0.723,9.26873278181353e-24,"grouped_pr","DDX47",0.524694944799535,11,0.41501976284585,5,0.313346228239845,11
"CHMP7.1",3.57747951790796e-28,-0.734487771647423,0.153,0.413,9.47495450317923e-24,"grouped_pr","CHMP7",0.663551401869159,9,0.329113924050633,5,0.358851674641148,9
"PYGM",3.62949660516149e-28,0.815080002762811,0.114,0.02,9.61272175877021e-24,"grouped_pr","PYGM",0.352941176470588,7,0.525423728813559,3,0.377777777777778,7
"COMMD3.1",3.6357486661611e-28,-0.542907840563883,0.427,0.676,9.62928034232768e-24,"grouped_pr","COMMD3",0.578655151141271,10,0.389140271493213,6,0.460887949260042,11
"FAM98C.1",3.69033056475762e-28,-0.538062939414796,0.268,0.561,9.77384050076056e-24,"grouped_pr","FAM98C",0.615827338129496,10,0.446043165467626,5,0.488439306358382,9
"ERICH5.1",4.26547621003104e-28,-1.12396280571505,0.068,0.308,1.12971137422672e-23,"grouped_pr","ERICH5",0.803459119496855,7,0.342857142857143,6,0.738170347003155,6
"EN2",4.31242623478604e-28,1.74583629273124,0.145,0.033,1.14214608828308e-23,"grouped_pr","EN2",0.4875,6,0.6,4,0.391304347826087,7
"TMEM206.1",4.33512261654926e-28,-0.696412260100758,0.131,0.39,1.14815722499307e-23,"grouped_pr","TMEM206",0.639819004524887,9,0.382352941176471,4,0.362745098039216,8
"MBOAT7",4.5843171752766e-28,-0.675495579081446,0.456,0.736,1.21415640387201e-23,"grouped_pr","MBOAT7",0.438509316770186,11,0.411016949152542,5,0.375748502994012,10
"KIAA0226.1",4.61301855439349e-28,-0.619507154723962,0.307,0.576,1.22175796413112e-23,"grouped_pr","KIAA0226",0.575404530744337,10,0.377358490566038,6,0.38655462184874,11
"LTBP3",5.06223214605796e-28,0.951303065321035,0.79,0.641,1.34073218388345e-23,"grouped_pr","LTBP3",0.600550964187328,9,0.388753056234719,6,0.506591337099812,11
"SMIM5.1",5.12990192651282e-28,-1.29121061449873,0.075,0.312,1.35865452523692e-23,"grouped_pr","SMIM5",0.79295154185022,8,0.384615384615385,4,0.76056338028169,9
"FOXJ3.1",5.67342234481734e-28,1.1895406552628,0.631,0.473,1.50260590802487e-23,"grouped_pr","FOXJ3",0.560999039385207,10,0.428134556574924,5,0.343601895734597,11
"FMO2.1",5.8503777000268e-28,1.99195997862075,0.16,0.04,1.5494725338521e-23,"grouped_pr","FMO2",0.272727272727273,5,0.493975903614458,4,0.859649122807018,5
"HSPA5.1",5.88544739774271e-28,-0.580494360862181,0.921,0.954,1.55876074329216e-23,"grouped_pr","HSPA5",0.478845196615231,11,0.366876310272537,6,0.343915343915344,11
"ATP11A.1",5.89634798304654e-28,0.71959364777638,0.813,0.599,1.56164776330988e-23,"grouped_pr","ATP11A",0.692643845593591,11,0.401425178147268,6,0.385892116182573,10
"GALNT4.1",5.91488162507572e-28,-1.16595506032473,0.019,0.232,1.5665563984013e-23,"grouped_pr","GALNT4",0.921921921921922,8,0.6,3,0.333333333333333,6
"TNFSF15.1",5.9642950531518e-28,1.23327759005392,0.371,0.172,1.57964354482725e-23,"grouped_pr","TNFSF15",0.330275229357798,8,0.541666666666667,4,0.607843137254902,7
"RAP1GDS1.1",6.21278641760928e-28,-0.795024197810386,0.222,0.493,1.64545648270382e-23,"grouped_pr","RAP1GDS1",0.592650508209539,10,0.504347826086956,4,0.422764227642276,10
"PPP1R2",6.30391913861716e-28,-0.401858638306212,0.515,0.763,1.66959298386276e-23,"grouped_pr","PPP1R2",0.534246575342466,10,0.359550561797753,5,0.413793103448276,11
"KMT2C",6.90282707715017e-28,0.84126723927522,0.88,0.777,1.82821375138322e-23,"grouped_pr","KMT2C",0.54217568353694,11,0.366228070175439,6,0.397379912663755,11
"LOC728730",7.2702008695151e-28,-0.426945832776445,0.205,0.475,1.92551270029107e-23,"grouped_pr","LOC728730",0.770520741394528,9,0.424528301886792,5,0.347181008902077,9
"BNIPL.1",7.32247546616714e-28,1.38729028327972,0.268,0.101,1.93935762721437e-23,"grouped_pr","BNIPL",0.439490445859873,8,0.424460431654676,4,0.503225806451613,7
"PSMB8.1",7.32279596279409e-28,-0.435017569456935,0.788,0.874,1.93944251074601e-23,"grouped_pr","PSMB8",0.487544483985765,11,0.416666666666667,6,0.400541271989175,12
"ACY1",7.80000119519412e-28,-0.738101229711538,0.18,0.455,2.06583031654716e-23,"grouped_pr","ACY1",0.622475856014047,11,0.397849462365591,3,0.396296296296296,9
"TSPAN17.1",9.0300813897793e-28,-0.515922626635376,0.288,0.56,2.39161705608305e-23,"grouped_pr","TSPAN17",0.676945668135095,11,0.369127516778524,4,0.353887399463807,8
"TNFRSF11A.1",9.08240319345389e-28,-0.987368373640569,0.033,0.252,2.40547448578626e-23,"grouped_pr","TNFRSF11A",0.871977240398293,8,0.529411764705882,4,0.538461538461538,7
"RPS12.1",9.09523998802626e-28,0.413960505766402,0.954,0.982,2.40887431082875e-23,"grouped_pr","RPS12",0.47490157480315,11,0.374493927125506,6,0.364448857994042,12
"SNHG12.1",9.47848748803498e-28,1.14487505116796,0.68,0.503,2.51037741120606e-23,"grouped_pr","SNHG12",0.368110236220472,9,0.434659090909091,6,0.407407407407407,11
"PGGT1B",9.87126832665598e-28,-0.710270781418683,0.226,0.5,2.61440541631484e-23,"grouped_pr","PGGT1B",0.637717121588089,10,0.324786324786325,5,0.4,8
"AP5B1.1",9.92708049556047e-28,-0.56560465222447,0.21,0.474,2.62918726924919e-23,"grouped_pr","AP5B1",0.566775244299674,10,0.44954128440367,5,0.416666666666667,10
"LOC442497",1.04508614695775e-27,2.17215645207809,0.129,0.027,2.76791066021759e-23,"grouped_pr","LOC442497",0.6,6,0.417910447761194,4,0.357142857142857,5
"PLA2G4A.1",1.04973565790881e-27,-2.00382836389298,0.147,0.366,2.78022488997147e-23,"grouped_pr","PLA2G4A",0.962224554039874,6,0.368421052631579,5,0.483333333333333,9
"GRSF1.1",1.07304846509527e-27,-0.530270708136804,0.508,0.737,2.84196885980483e-23,"grouped_pr","GRSF1",0.532047646057856,11,0.338403041825095,6,0.313461538461538,10
"AGPAT5",1.07953193204188e-27,-1.01393365386376,0.108,0.358,2.85914032201293e-23,"grouped_pr","AGPAT5",0.530834340991536,10,0.482142857142857,3,0.439285714285714,9
"SRP68.1",1.09544647724679e-27,-0.60185684606818,0.467,0.702,2.90128999498813e-23,"grouped_pr","SRP68",0.550759878419453,10,0.458677685950413,4,0.338374291115312,11
"CLEC7A",1.11807184776739e-27,-0.671942992741412,0.172,0.441,2.96121328881193e-23,"grouped_pr","CLEC7A",0.633009708737864,8,0.348314606741573,6,0.55952380952381,8
"THOC3.1",1.14438255411897e-27,-0.657157291201371,0.415,0.67,3.03089719458408e-23,"grouped_pr","THOC3",0.530012004801921,11,0.465116279069767,6,0.382352941176471,9
"ATP6V1G1",1.16139411551324e-27,-0.468488981899679,0.778,0.92,3.07595231493681e-23,"grouped_pr","ATP6V1G1",0.479959919839679,10,0.399503722084367,6,0.385697538100821,12
"COMMD10.1",1.22628159678445e-27,-0.663500109049021,0.243,0.523,3.24780680908362e-23,"grouped_pr","COMMD10",0.557067271352986,10,0.46031746031746,6,0.439189189189189,8
"PNO1.1",1.29592403615786e-27,-0.658897030157574,0.303,0.564,3.4322548097641e-23,"grouped_pr","PNO1",0.533613445378151,10,0.420382165605096,5,0.315457413249211,10
"HADHB.1",1.37902204987681e-27,-0.598593756916674,0.672,0.813,3.65233989909874e-23,"grouped_pr","HADHB",0.509333333333333,11,0.382183908045977,6,0.338006230529595,10
"SH3BGRL3.1",1.41067565439155e-27,-0.557203173873857,0.857,0.938,3.73617447065602e-23,"grouped_pr","SH3BGRL3",0.476945959345563,11,0.403153153153153,6,0.340473506200676,12
"PPIEL.1",1.55269628090202e-27,1.44187259993059,0.288,0.114,4.11231609996901e-23,"grouped_pr","PPIEL",0.323170731707317,9,0.436241610738255,5,0.409574468085106,10
"TRAPPC2",1.65669633398601e-27,-0.698372659451007,0.357,0.611,4.38776024056196e-23,"grouped_pr","TRAPPC2",0.613987895090787,11,0.486486486486487,6,0.492610837438424,11
"RPPH1.1",1.67560924651335e-27,1.41430779852084,0.247,0.09,4.43785108939061e-23,"grouped_pr","RPPH1",0.263636363636364,8,0.3359375,5,0.446428571428571,10
"RPS8.1",1.75958912538549e-27,0.455554311767955,0.986,0.995,4.66027179858347e-23,"grouped_pr","RPS8",0.472602739726027,11,0.373776908023483,6,0.355555555555556,12
"SMAP1.1",1.84142720866478e-27,0.988828065174375,0.683,0.546,4.87701996214868e-23,"grouped_pr","SMAP1",0.693686671862822,10,0.468926553672316,6,0.433823529411765,9
"ELF1",1.90420576768497e-27,-0.400880171708643,0.429,0.697,5.04328897571366e-23,"grouped_pr","ELF1",0.566371681415929,10,0.445945945945946,6,0.376736111111111,11
"WDR41.1",1.91244351224797e-27,-0.699766632862872,0.158,0.425,5.06510664218874e-23,"grouped_pr","WDR41",0.592142188961646,10,0.414634146341463,4,0.411290322580645,9
"GCNT2.1",1.92333299961833e-27,1.12666990026223,0.6,0.404,5.09394744948914e-23,"grouped_pr","GCNT2",0.505005561735261,10,0.472668810289389,5,0.377840909090909,11
"RPL10",2.04717253769338e-27,0.289059531188665,0.994,0.993,5.42193646608091e-23,"grouped_pr","RPL10",0.471421592574499,11,0.370873786407767,6,0.359922178988327,12
"FTH1",2.1113334833211e-27,-0.440832485826329,0.986,0.996,5.59186673057593e-23,"grouped_pr","FTH1",0.470961444607125,11,0.373776908023483,6,0.356177606177606,12
"SPATA20",2.11359413564438e-27,-0.543704471960976,0.245,0.519,5.59785406825414e-23,"grouped_pr","SPATA20",0.529411764705882,11,0.535433070866142,6,0.413223140495868,11
"FAM171B.1",2.17569465892784e-27,-2.40184689793897,0.01,0.207,5.76232730417039e-23,"grouped_pr","FAM171B",0.917329093799682,8,0.4,3,0.25,6
"NKX3-1.1",2.22514626357537e-27,-1.03104698606347,0.122,0.369,5.89329987907937e-23,"grouped_pr","NKX3-1",0.604332953249715,10,0.396825396825397,4,0.447368421052632,7
"ENDOG",2.25421519548393e-27,-0.497099171730842,0.255,0.569,5.9702889452392e-23,"grouped_pr","ENDOG",0.535,10,0.492424242424242,4,0.509803921568627,10
"TCTEX1D2",2.30346146202005e-27,-1.13850515437459,0.185,0.435,6.10071768216011e-23,"grouped_pr","TCTEX1D2",0.561707035755479,10,0.291666666666667,5,0.704781704781705,10
"ODC1.1",2.38068765879867e-27,0.613869288478443,0.612,0.366,6.30525126432828e-23,"grouped_pr","ODC1",0.374558303886926,10,0.356466876971609,6,0.353356890459364,11
"PTGR1.1",2.52960049167716e-27,-1.38963539541915,0.498,0.703,6.69964690220696e-23,"grouped_pr","PTGR1",0.386885245901639,10,0.344961240310078,6,0.37173579109063,11
"MEIS2.1",2.54070950571707e-27,-0.449669275596973,0.089,0.332,6.72906912589165e-23,"grouped_pr","MEIS2",0.8023598820059,9,0.456521739130435,4,0.461318051575931,9
"ITGB2.1",2.56001434300041e-27,-0.687159388081994,0.149,0.401,6.78019798743658e-23,"grouped_pr","ITGB2",0.793038570084666,7,0.545454545454545,5,0.573033707865168,9
"NT5C3A.1",2.59512761760367e-27,-0.53924932642008,0.521,0.755,6.87319549522332e-23,"grouped_pr","NT5C3A",0.53130384836301,11,0.440740740740741,6,0.372909698996655,11
"NBPF8",2.62218338766684e-27,0.598168733578979,0.724,0.623,6.94485270223562e-23,"grouped_pr","NBPF8",0.561789772727273,10,0.378666666666667,6,0.429942418426104,11
"SH3D19",2.62545002195083e-27,-0.670954928872947,0.158,0.422,6.95350438313678e-23,"grouped_pr","SH3D19",0.648241206030151,10,0.402439024390244,5,0.485530546623794,10
"PVRL4.1",2.68835819923309e-27,-0.742694235777517,0.407,0.627,7.12011669066885e-23,"grouped_pr","PVRL4",0.629191321499014,10,0.421800947867299,5,0.334916864608076,11
"RSPH1.1",2.76074169791485e-27,-2.00903257130894,0.087,0.317,7.31182438692748e-23,"grouped_pr","RSPH1",0.884007029876977,8,0.511111111111111,4,0.83252427184466,9
"EIF5A.1",2.80094210462845e-27,0.520474023170399,0.894,0.897,7.41829516410844e-23,"grouped_pr","EIF5A",0.4903695991671,11,0.388768898488121,6,0.346557759626604,12
"FAM129A.1",2.83741215926113e-27,1.45226315808121,0.396,0.208,7.51488610380311e-23,"grouped_pr","FAM129A",0.437185929648241,9,0.634146341463415,4,0.615384615384615,10
"SLC30A5.1",2.89483160110959e-27,-0.607087227137706,0.413,0.665,7.66696149553876e-23,"grouped_pr","SLC30A5",0.612113402061856,10,0.434579439252336,5,0.366863905325444,9
"FAM110C.1",3.11071747526784e-27,-1.38685838341153,0.06,0.283,8.23873523324688e-23,"grouped_pr","FAM110C",0.581658291457286,8,0.709677419354839,2,0.419753086419753,7
"NPEPL1",3.14140124806244e-27,-0.599497188044611,0.116,0.371,8.32000120549338e-23,"grouped_pr","NPEPL1",0.76116303219107,10,0.483333333333333,3,0.419354838709677,6
"DARS.1",3.16467286787336e-27,-0.558598674533829,0.624,0.807,8.3816360905626e-23,"grouped_pr","DARS",0.530227398779811,10,0.408668730650155,5,0.373027259684362,11
"RQCD1",3.18964874879835e-27,-0.47855522421738,0.678,0.845,8.44778471119243e-23,"grouped_pr","RQCD1",0.512405609492988,11,0.424501424501425,6,0.382699868938401,12
"PRSS50.1",3.28495090254158e-27,-2.41313079354865,0.021,0.224,8.70019246538137e-23,"grouped_pr","PRSS50",0.97684515195369,6,0.545454545454545,3,0.5,2
"ACSL1.1",3.30012879088365e-27,-0.941875320755911,0.29,0.523,8.74039110265533e-23,"grouped_pr","ACSL1",0.695139911634757,9,0.446666666666667,4,0.400763358778626,9
"PSMD8.1",3.61129414485964e-27,-0.298833611233589,0.807,0.914,9.56451254266077e-23,"grouped_pr","PSMD8",0.4851235501765,11,0.399521531100478,6,0.334905660377358,12
"TRIM2",3.6617716851643e-27,-0.341979896639525,0.436,0.708,9.69820230815765e-23,"grouped_pr","TRIM2",0.564234990316333,10,0.402654867256637,6,0.416796267496112,12
"NPTXR.1",3.69214379881694e-27,-0.619338969428872,0.104,0.348,9.77864285116666e-23,"grouped_pr","NPTXR",0.917008196721312,9,0.574074074074074,3,0.42,7
"MRPS11",3.87094061460485e-27,-0.502314827479258,0.353,0.653,1.0252186217781e-22,"grouped_pr","MRPS11",0.554977228366949,10,0.469945355191257,5,0.359504132231405,11
"RCOR1",3.88787754394927e-27,1.15195207013261,0.593,0.405,1.02970436751496e-22,"grouped_pr","RCOR1",0.470338983050847,10,0.50814332247557,5,0.351612903225806,11
"TNFRSF1A",3.90469758851138e-27,-0.577332181876831,0.477,0.733,1.03415915631724e-22,"grouped_pr","TNFRSF1A",0.522215810732833,9,0.356275303643725,6,0.41340782122905,10
"FADS3.1",4.01503536932425e-27,0.94562155050283,0.425,0.216,1.06338211756553e-22,"grouped_pr","FADS3",0.440203562340967,10,0.518181818181818,6,0.374545454545455,9
"MT1G",4.03492193995335e-27,1.77091032316001,0.124,0.026,1.06864907579664e-22,"grouped_pr","MT1G",0.354166666666667,9,0.8125,4,0.290322580645161,8
"SNRPG.1",4.30633968642494e-27,-0.471838991866769,0.82,0.946,1.14053406594965e-22,"grouped_pr","SNRPG",0.479561316051844,10,0.392941176470588,6,0.345238095238095,12
"SLC37A1.1",4.3420487177294e-27,-0.742634094892491,0.342,0.568,1.14999160289063e-22,"grouped_pr","SLC37A1",0.729898516783763,9,0.333333333333333,6,0.540880503144654,10
"MYL12B.1",4.69846626535793e-27,-0.379176715923228,0.931,0.965,1.24438879038005e-22,"grouped_pr","MYL12B",0.475135401280158,11,0.385892116182573,6,0.360125260960334,12
"MCCC2.1",4.81962515987358e-27,-0.394083451636126,0.367,0.628,1.27647772359252e-22,"grouped_pr","MCCC2",0.619736842105263,11,0.484210526315789,5,0.316037735849057,9
"THOC2",4.92956083525824e-27,0.773493778269763,0.838,0.75,1.30559418721814e-22,"grouped_pr","THOC2",0.523922031896042,11,0.382488479262673,6,0.358730158730159,11
"PTPRS",4.93320361572556e-27,1.0243826325899,0.672,0.486,1.30655897762491e-22,"grouped_pr","PTPRS",0.378205128205128,10,0.390804597701149,5,0.36319612590799,11
"CETN2",5.07575941926938e-27,-1.08344727369708,0.653,0.791,1.3443148821935e-22,"grouped_pr","CETN2",0.566666666666667,11,0.414201183431953,6,0.450520833333333,11
"PTS",5.10134279206897e-27,-0.57897784916318,0.434,0.727,1.35109063847947e-22,"grouped_pr","PTS",0.493365500603136,10,0.391111111111111,6,0.392255892255892,10
"PSMC4.1",5.37512006580128e-27,-0.455672109153011,0.664,0.846,1.42360054942747e-22,"grouped_pr","PSMC4",0.496875,10,0.406976744186047,5,0.377142857142857,11
"CBR3.1",5.41262634404608e-27,-1.29253212166306,0.216,0.459,1.4335340872206e-22,"grouped_pr","CBR3",0.521779425393883,9,0.491071428571429,5,0.570175438596491,9
"HNF4G.1",5.52727032578298e-27,-0.862512148573829,0.037,0.253,1.46389754578362e-22,"grouped_pr","HNF4G",0.798192771084337,7,0.631578947368421,4,0.449152542372881,6
"TIMM23.1",5.56434947071525e-27,-0.296158922031564,0.417,0.693,1.47371795731893e-22,"grouped_pr","TIMM23",0.543345543345543,11,0.393518518518519,5,0.366863905325444,10
"ABHD17B.1",5.85133099518359e-27,-0.886562898164388,0.129,0.375,1.54972501407437e-22,"grouped_pr","ABHD17B",0.752202643171806,9,0.358208955223881,3,0.417322834645669,10
"DALRD3",5.89103179586285e-27,-0.538936439458368,0.264,0.534,1.56023977113428e-22,"grouped_pr","DALRD3",0.64507299270073,10,0.416058394160584,5,0.508078994614004,10
"TGFA.1",5.95621928924174e-27,-0.433917529414111,0.135,0.395,1.57750467875568e-22,"grouped_pr","TGFA",0.681086519114688,9,0.471428571428571,5,0.406113537117904,9
"FTCDNL1.1",6.0440415055009e-27,-0.858965502004517,0.05,0.276,1.60076439273191e-22,"grouped_pr","FTCDNL1",0.883544303797468,8,0.461538461538462,4,0.578125,7
"KCP.1",6.08641305655352e-27,-1.17576799399989,0.015,0.218,1.6119864980282e-22,"grouped_pr","KCP",0.780780780780781,7,0.375,4,0.375,4
"TOR1A.1",6.09099015027229e-27,-0.643971445155555,0.266,0.542,1.61319874129962e-22,"grouped_pr","TOR1A",0.573008849557522,10,0.536231884057971,5,0.285714285714286,10
"LOC441601.1",6.11376735027138e-27,-2.06277555848276,0.014,0.209,1.61923128271937e-22,"grouped_pr","LOC441601",0.969502407704655,5,0.571428571428571,2,0.434782608695652,5
"PNRC1.1",6.20412120566401e-27,0.515563367125519,0.884,0.859,1.64316150132011e-22,"grouped_pr","PNRC1",0.532481954469739,10,0.390829694323144,6,0.359393232205368,11
"TSFM",7.0354825626016e-27,-0.891182792235903,0.367,0.623,1.86334755670503e-22,"grouped_pr","TSFM",0.546953405017921,10,0.394736842105263,5,0.5187265917603,10
"SCN1B",7.89479666211136e-27,-1.9398586302347,0.021,0.222,2.09093689596019e-22,"grouped_pr","SCN1B",0.938405797101449,7,0.636363636363636,3,0.783582089552239,5
"WIPF3",8.05486548259318e-27,-0.994710024995844,0.071,0.298,2.1333311230648e-22,"grouped_pr","WIPF3",0.881844380403458,8,0.540540540540541,4,0.65938864628821,7
"CLTA",8.52187968764619e-27,-0.466511083874398,0.743,0.914,2.25701983527309e-22,"grouped_pr","CLTA",0.480060575466936,11,0.384415584415584,6,0.386336866902238,12
"PSME3.1",8.71770061999467e-27,-0.542965989437441,0.49,0.71,2.30888300920559e-22,"grouped_pr","PSME3",0.546318289786223,11,0.381889763779528,5,0.325536062378168,12
