"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"SF3B2",0.0816939494708354,0.854445395383129,1,0.897,1,"SF3B2","NS"
"LRCH4",0.0820936861049584,0.360542161994804,0.333,0.438,1,"LRCH4","NS"
"PSMF1",0.0821806991829048,0.299922419904716,0.867,0.768,1,"PSMF1","NS"
"SNX17",0.0824003339093737,0.270638885584681,0.733,0.639,1,"SNX17","NS"
"GPR108",0.0825247467855076,0.267735492940339,0.867,0.753,1,"GPR108","NS"
"C14orf1",0.0828415904020717,0.302966813849,0.8,0.686,1,"C14orf1","NS"
"ARIH1",0.0829364576606337,0.334057836970617,0.4,0.67,1,"ARIH1","NS"
"TFG",0.0829502537678034,0.417039593492888,0.533,0.649,1,"TFG","NS"
"NAPRT",0.083084567859072,0.467292281189067,0.667,0.639,1,"NAPRT","NS"
"FAM63B",0.0833672235937695,0.303527204800317,0.333,0.619,1,"FAM63B","NS"
"TAZ",0.0835649659268161,0.54450693286411,0.4,0.495,1,"TAZ","NS"
"TUT1",0.0837433937672987,0.433196882193921,0.533,0.505,1,"TUT1","NS"
"AHSA1",0.0839516863189161,0.348021454924119,1,0.902,1,"AHSA1","NS"
"DDX3X",0.0841855704828306,0.339477000558718,0.867,0.835,1,"DDX3X","NS"
"ATP1B3",0.0844777045185847,0.447217105647014,0.867,0.84,1,"ATP1B3","NS"
"RAB31",0.0845423911519099,0.408500720202721,0.6,0.84,1,"RAB31","NS"
"TBCC",0.0850213116739089,0.342829664881464,0.333,0.562,1,"TBCC","NS"
"RAB5A",0.0850778830736522,0.31485635915572,0.4,0.577,1,"RAB5A","NS"
"WWP2",0.0852132961483776,0.353158780118322,0.667,0.598,1,"WWP2","NS"
"SLC25A11",0.0853109335508448,0.411872881286373,0.4,0.619,1,"SLC25A11","NS"
"C1R",0.0871945812353812,0.595079351813069,0.4,0.629,1,"C1R","NS"
"NR1H2",0.0872798612377253,0.439213631365243,0.4,0.572,1,"NR1H2","NS"
"FAM213A",0.0875463620012773,0.868299979138807,0.667,0.552,1,"FAM213A","NS"
"BRD3",0.0876341315528972,0.355786776342867,0.4,0.68,1,"BRD3","NS"
"SGSM3",0.0878629125848336,0.366612508154833,0.533,0.479,1,"SGSM3","NS"
"CTBP1",0.0879598848027388,0.267186604399026,0.867,0.742,1,"CTBP1","NS"
"CHMP5",0.0882007516523175,0.329232087619914,0.667,0.691,1,"CHMP5","NS"
"SEPP1",0.088324644044188,0.357984238932015,0.733,0.82,1,"SEPP1","NS"
"IQCE",0.0885266060602581,0.484216618100493,0.467,0.387,1,"IQCE","NS"
"RNF126",0.0885310917612102,0.298816589071237,0.467,0.557,1,"RNF126","NS"
"SPR",0.0887865372760306,0.40888611934602,0.8,0.753,1,"SPR","NS"
"EIF2AK2",0.0891396792111168,0.467357988641022,0.533,0.784,1,"EIF2AK2","NS"
"RPL4",0.0891746617287664,0.327967466565425,1,0.964,1,"RPL4","NS"
"C1QBP",0.0892296275811439,0.306883469102057,0.533,0.598,1,"C1QBP","NS"
"MRPL45",0.0892503513394082,0.259419309170211,0.267,0.366,1,"MRPL45","NS"
"PPP1R15A",0.0895085773830855,0.264021014663623,1,0.938,1,"PPP1R15A","NS"
"KRT18",0.0895625238106645,0.434599195387607,1,0.974,1,"KRT18","NS"
"ALG8",0.0899147471039779,0.361422933842304,0.533,0.572,1,"ALG8","NS"
"ARRB1",0.0901669647818978,0.374751065569058,0.733,0.619,1,"ARRB1","NS"
"SNAP23",0.0901959683304869,0.427529201593097,0.533,0.649,1,"SNAP23","NS"
"TEKT2",0.0902697904953151,0.357756193652727,0,0.113,1,"TEKT2","NS"
"CCDC91",0.0906502145396412,0.288462128358716,0.267,0.397,1,"CCDC91","NS"
"CYTH2",0.0908604656009949,0.40291489362607,0.533,0.536,1,"CYTH2","NS"
"MRPL10",0.09245891735887,0.308910234528631,0.4,0.448,1,"MRPL10","NS"
"RHBDD2",0.092617982858845,0.501226660187289,0.867,0.851,1,"RHBDD2","NS"
"BTG1",0.0931969340177914,0.459270399162088,0.867,0.943,1,"BTG1","NS"
"TMEM98",0.0935910633594437,0.329150916670035,0.333,0.356,1,"TMEM98","NS"
"TTC39C",0.0936249295275275,0.276653285372627,0.267,0.552,1,"TTC39C","NS"
"PVRL2",0.0942247155403318,0.335298342668362,0.467,0.546,1,"PVRL2","NS"
"RILP",0.0942995751746089,0.280763721412481,0.2,0.392,1,"RILP","NS"
"CELSR2",0.0943772528593121,0.312369176788049,0.2,0.33,1,"CELSR2","NS"
"NME7",0.0950234910658439,0.263341897584804,0.133,0.351,1,"NME7","NS"
"CTNNBL1",0.0950323973026075,0.455646492647983,0.533,0.598,1,"CTNNBL1","NS"
"UQCRC1",0.0951601335639865,0.543297437521564,0.8,0.758,1,"UQCRC1","NS"
"DDB1",0.0951948508149352,0.256739934545277,0.667,0.624,1,"DDB1","NS"
"UGCG",0.096013655759399,0.397240368775959,0.6,0.552,1,"UGCG","NS"
"BCLAF1",0.0969457259248341,0.346903516049987,0.933,0.866,1,"BCLAF1","NS"
"ABHD12",0.0971492915864552,0.364870320642159,0.467,0.531,1,"ABHD12","NS"
"MTA3",0.0971711761409377,0.283821676486083,0.2,0.474,1,"MTA3","NS"
"GOLPH3",0.0973142620290341,0.276115810443136,0.533,0.737,1,"GOLPH3","NS"
"ABHD16A",0.0974011361741054,0.458632403581495,0.4,0.495,1,"ABHD16A","NS"
"ZBTB20",0.0976420263467594,0.482099179964501,0.467,0.67,1,"ZBTB20","NS"
"EIF2S3",0.0981785880989542,0.348333568207516,0.867,0.794,1,"EIF2S3","NS"
"TMEM59",0.0981875627048666,0.558885563436494,0.933,0.969,1,"TMEM59","NS"
"HGS",0.0985960318944731,0.459247954841599,0.467,0.572,1,"HGS","NS"
"TP53I11",0.0986944128906828,0.576605175844722,0.8,0.918,1,"TP53I11","NS"
"RTCA",0.0988720374596249,0.303959783184832,0.4,0.454,1,"RTCA","NS"
"S1PR2",0.100048256019142,0.268580350326302,0.6,0.459,1,"S1PR2","NS"
"KDM4A",0.100157039321477,0.380182386434851,0.4,0.5,1,"KDM4A","NS"
"ZNF296",0.100425061609119,0.515021039420039,0.333,0.485,1,"ZNF296","NS"
"PRDX3",0.100909115059789,0.264139785633857,0.733,0.66,1,"PRDX3","NS"
"KCNK15",0.100966662841574,0.449248443096299,0.533,0.68,1,"KCNK15","NS"
"DYNC2LI1",0.101012944094226,0.300166736369553,0.133,0.361,1,"DYNC2LI1","NS"
"IGFBP7",0.101611127366428,0.999997016362211,0.533,0.727,1,"IGFBP7","NS"
"TMEM209",0.101831620898128,0.336082560031643,0.533,0.624,1,"TMEM209","NS"
"CPNE2",0.102108341147485,0.412258575291946,0.467,0.562,1,"CPNE2","NS"
"AP5S1",0.102449492091316,0.2962304310434,0.133,0.33,1,"AP5S1","NS"
"KRT19",0.102584792235908,0.420677625120035,1,0.99,1,"KRT19","NS"
"CPNE8",0.103001613371085,0.323422905277732,0.333,0.613,1,"CPNE8","NS"
"PDZD2",0.103128886460375,0.38843412948066,0.267,0.5,1,"PDZD2","NS"
"FKBP14",0.103187180205109,0.355944996848543,0.4,0.613,1,"FKBP14","NS"
"PDXDC2P",0.103235928229764,0.394258871237462,0.533,0.675,1,"PDXDC2P","NS"
"PEX10",0.103321793004797,0.265282365293817,0.133,0.304,1,"PEX10","NS"
"ARSA",0.103456973834765,0.458688124128177,0.467,0.655,1,"ARSA","NS"
"CBX6",0.103485764666392,0.347888668021877,0.667,0.665,1,"CBX6","NS"
"FOXQ1",0.103911612800533,0.398478090780058,0.867,0.686,1,"FOXQ1","NS"
"HNRNPK",0.104023517740498,0.466896737170404,1,0.99,1,"HNRNPK","NS"
"KAT5",0.10427216766009,0.384433306948195,0.133,0.33,1,"KAT5","NS"
"RCC1",0.104416604058896,0.49604289634737,0.6,0.686,1,"RCC1","NS"
"LMNA",0.10449482573747,0.357524056613387,1,0.969,1,"LMNA","NS"
"RSRP1",0.104508366414328,0.761504171281634,0.867,0.933,1,"RSRP1","NS"
"TMUB1",0.104841073247769,0.32425534044143,0.667,0.68,1,"TMUB1","NS"
"LPCAT3",0.104923989808606,0.410350388963461,0.6,0.742,1,"LPCAT3","NS"
"RPUSD3",0.104935123129627,0.388970982033052,0.267,0.407,1,"RPUSD3","NS"
"ACTB",0.105458959223279,0.562034658034897,1,1,1,"ACTB","NS"
"CD44",0.105465736069054,0.534084801177491,0.467,0.691,1,"CD44","NS"
"PITPNA",0.105627173819461,0.25890384618542,0.4,0.376,1,"PITPNA","NS"
"COLGALT1",0.106103663587888,0.386820279579412,0.733,0.675,1,"COLGALT1","NS"
"SRSF9",0.106130030939631,0.305413826440592,0.8,0.758,1,"SRSF9","NS"
"NCKAP5",0.106225545995162,0.341481831715084,0.267,0.546,1,"NCKAP5","NS"
"CNN2",0.106426847356202,0.442133065058405,0.667,0.825,1,"CNN2","NS"
"PRPF3",0.106629839328137,0.403334626549644,0.4,0.521,1,"PRPF3","NS"
"PIGQ",0.106795820303213,0.353582764784292,0.2,0.407,1,"PIGQ","NS"
"PRDM2",0.107116161891701,0.315773360436467,0.533,0.763,1,"PRDM2","NS"
"ACADVL",0.107259469452389,0.444555723596634,0.6,0.701,1,"ACADVL","NS"
"ATL2",0.107520225020271,0.396004779685023,0.467,0.629,1,"ATL2","NS"
"MMP17",0.10757695920254,0.322959516274344,0.067,0.258,1,"MMP17","NS"
"DCAF11",0.108538984401787,0.40491856041476,0.4,0.634,1,"DCAF11","NS"
"ECI1",0.108783994499629,0.322373450378446,0.667,0.876,1,"ECI1","NS"
"KIAA1217",0.108865270918456,0.259822236445261,0.667,0.66,1,"KIAA1217","NS"
"PEX11A",0.108952049920533,0.316514341976281,0.067,0.253,1,"PEX11A","NS"
"METTL9",0.109424420234417,0.347524451599922,0.467,0.531,1,"METTL9","NS"
"COPS4",0.109623180573905,0.334483682482979,0.333,0.345,1,"COPS4","NS"
"LOC101928093",0.109799565606711,0.250282202230373,0.067,0.284,1,"LOC101928093","NS"
"RAP2B",0.109858357228334,0.335398275509575,0.6,0.639,1,"RAP2B","NS"
"RNF187",0.110620930191646,0.267138364692551,0.733,0.706,1,"RNF187","NS"
"RND1",0.11068454428098,0.279155907746949,0.467,0.485,1,"RND1","NS"
"STUB1",0.110949234796421,0.441410993768495,0.533,0.716,1,"STUB1","NS"
"ARPC1A",0.110955709529771,0.277522499377942,0.933,0.845,1,"ARPC1A","NS"
"MLF1",0.110965786209671,0.478309376930718,0.533,0.716,1,"MLF1","NS"
"RIN2",0.11193742577477,0.588424459651913,0.8,0.856,1,"RIN2","NS"
"UBE2G2",0.113303968624855,0.26307549087414,0.867,0.696,1,"UBE2G2","NS"
"CAPZB",0.113836698056611,0.291378644617218,0.933,0.856,1,"CAPZB","NS"
"PER2",0.114659392304274,0.405685865405348,0.667,0.804,1,"PER2","NS"
"NUDC",0.115008699801224,0.456937129313843,0.933,0.912,1,"NUDC","NS"
"GSDMD",0.115971879900935,0.443059835804888,0.467,0.495,1,"GSDMD","NS"
"PDHB",0.116582329993028,0.376743283450807,0.6,0.557,1,"PDHB","NS"
"FLRT3",0.116593151789007,0.500626637567777,0.6,0.778,1,"FLRT3","NS"
"PPFIBP1",0.116685036217546,0.474281479335447,0.4,0.582,1,"PPFIBP1","NS"
"DAPK1",0.116718797552672,0.258055927167065,0.333,0.479,1,"DAPK1","NS"
"C14orf142",0.116734319430471,0.346157260491771,0.267,0.505,1,"C14orf142","NS"
"MAP4",0.116804165643764,0.355071323829161,0.6,0.572,1,"MAP4","NS"
"AAR2",0.117224793701454,0.261382705699957,0.267,0.376,1,"AAR2","NS"
"CASP10",0.117319190455326,0.431525442658999,0.467,0.485,1,"CASP10","NS"
"PTP4A1",0.117373148220959,0.422667324317082,0.733,0.794,1,"PTP4A1","NS"
"SLC40A1",0.118729556725181,0.43024940466522,0.733,0.742,1,"SLC40A1","NS"
"SLC7A8",0.120142873144556,0.311731986895247,0.333,0.33,1,"SLC7A8","NS"
"STK17A",0.120212799310132,0.344379166464504,0.933,0.799,1,"STK17A","NS"
"PARP9",0.120938862408251,0.366213064787762,0.933,0.866,1,"PARP9","NS"
"CCND3",0.121551560554707,0.494576958616467,0.733,0.892,1,"CCND3","NS"
"IMPDH1",0.121634311657953,0.268903603246753,0.333,0.366,1,"IMPDH1","NS"
"PTGES2",0.121908941844249,0.388014169895869,0.4,0.459,1,"PTGES2","NS"
"HYAL2",0.122069250484525,0.250897215148155,0.533,0.438,1,"HYAL2","NS"
"UBR2",0.12221640252215,0.323281016696842,0.667,0.727,1,"UBR2","NS"
"FAAP20",0.122224556542872,0.415297281835584,0.667,0.778,1,"FAAP20","NS"
"MYO1C",0.122803108966572,0.437173472275612,0.6,0.567,1,"MYO1C","NS"
"ATOH8",0.122810614988877,0.357402112251823,0.067,0.263,1,"ATOH8","NS"
"PRRG4",0.122815258606382,0.490215430576294,0.667,0.706,1,"PRRG4","NS"
"WIF1",0.122969958877461,0.29693507915054,0.067,0.232,1,"WIF1","NS"
"ARHGDIA",0.123116012498131,0.273100819644348,0.467,0.546,1,"ARHGDIA","NS"
"LGALS9",0.123492629691222,0.260731992925052,0.267,0.464,1,"LGALS9","NS"
"FOXP1",0.123531292692706,0.378536105417891,0.667,0.82,1,"FOXP1","NS"
"KDM2A",0.12393082365917,0.328866787441735,0.8,0.747,1,"KDM2A","NS"
"PREPL",0.124038871915113,0.307004869876323,0.467,0.582,1,"PREPL","NS"
"GOLGA3",0.124328220676172,0.275852322143495,0.8,0.722,1,"GOLGA3","NS"
"HTATIP2",0.124557972533731,0.308897675682793,0.6,0.515,1,"HTATIP2","NS"
"UBE3A",0.124731007306613,0.268361526274966,0.8,0.763,1,"UBE3A","NS"
"EFEMP1",0.125133499239019,0.371691802446559,0.467,0.531,1,"EFEMP1","NS"
"SEMA4A",0.125554259803202,0.454789452756463,0.533,0.418,1,"SEMA4A","NS"
"MECOM",0.125726662035354,0.276521522214834,0.8,0.789,1,"MECOM","NS"
"WRB",0.125910943605343,0.364959707453269,0.267,0.397,1,"WRB","NS"
"IL17RC",0.125913222749616,0.328454099176836,0.333,0.392,1,"IL17RC","NS"
"BAMBI",0.125932531127952,0.46886069459571,0.4,0.598,1,"BAMBI","NS"
"SRSF5",0.12595731857028,0.425602024292338,0.867,0.938,1,"SRSF5","NS"
"NKTR",0.126078294827963,0.492904113730755,0.733,0.696,1,"NKTR","NS"
"DHPS",0.126133950885627,0.302380006893394,0.533,0.593,1,"DHPS","NS"
"DDX5",0.126774934301362,0.48118801739792,0.933,0.974,1,"DDX5","NS"
"MACROD1",0.127100889672244,0.320257617031921,0.4,0.51,1,"MACROD1","NS"
"TMEM150A",0.127619215938802,0.287130018059848,0.733,0.675,1,"TMEM150A","NS"
"ZNF362",0.127912645164503,0.27887085628861,0.6,0.665,1,"ZNF362","NS"
"ST6GALNAC4",0.128120791003456,0.329852177501163,0.2,0.351,1,"ST6GALNAC4","NS"
"AES",0.128586209634474,0.413972810703163,0.867,0.825,1,"AES","NS"
"XIAP",0.129103594417625,0.35212438246011,0.933,0.856,1,"XIAP","NS"
"CRK",0.129107610953493,0.409793384959662,0.533,0.758,1,"CRK","NS"
"TIMMDC1",0.129778704465844,0.373135365644311,0.667,0.696,1,"TIMMDC1","NS"
"RBM10",0.129802718067084,0.326755656795518,0.2,0.418,1,"RBM10","NS"
"GAS6",0.130417302821325,0.467846894950789,0.667,0.763,1,"GAS6","NS"
"GTPBP4",0.130732748318145,0.354901620036724,0.6,0.557,1,"GTPBP4","NS"
"GHITM",0.131768129944648,0.284255988089385,0.867,0.768,1,"GHITM","NS"
"ZNFX1",0.132354553542807,0.272043212806398,0.6,0.794,1,"ZNFX1","NS"
"MPDU1",0.132380962426546,0.291317792300103,0.333,0.5,1,"MPDU1","NS"
"FBXO6",0.13258062507321,0.268707628125168,0.467,0.412,1,"FBXO6","NS"
"CDH1",0.132723165939673,0.411774372527885,1,0.964,1,"CDH1","NS"
"CDKN2B",0.134113617666422,0.312379678977054,0.467,0.706,1,"CDKN2B","NS"
"FAM53B",0.134927055931534,0.321106516562329,0.067,0.263,1,"FAM53B","NS"
"PRSS16",0.135195642260788,0.265553795338382,0.4,0.351,1,"PRSS16","NS"
"GALM",0.135318217226534,0.337884771164852,0.6,0.655,1,"GALM","NS"
"MCOLN1",0.135585703488893,0.305314675642917,0.133,0.314,1,"MCOLN1","NS"
"PCCB",0.135718482471289,0.394343193569069,0.333,0.418,1,"PCCB","NS"
"ARFGEF2",0.135724937298176,0.25245514042006,0.4,0.619,1,"ARFGEF2","NS"
"CEP170",0.136281920262448,0.27979454786218,0.333,0.557,1,"CEP170","NS"
"RHOA",0.136307462279818,0.346782654277541,0.867,0.845,1,"RHOA","NS"
"MEAF6",0.136960741425089,0.267270352746697,0.733,0.747,1,"MEAF6","NS"
"LINC-PINT",0.137295010295028,0.476847760459181,0.467,0.588,1,"LINC-PINT","NS"
"ALAS1",0.137514288737191,0.356818769348469,0.733,0.691,1,"ALAS1","NS"
"LTBP3",0.138017374459612,0.261643032501348,0.8,0.706,1,"LTBP3","NS"
"LRPAP1",0.138232528526472,0.393748969335825,0.867,0.825,1,"LRPAP1","NS"
"FCGRT",0.138548628554746,0.335662322729198,0.8,0.691,1,"FCGRT","NS"
"HSPA9",0.138924277824962,0.277718975990602,1,0.907,1,"HSPA9","NS"
"LDB1",0.139818798359737,0.279773024936902,0.333,0.423,1,"LDB1","NS"
"CASC4",0.139849631587316,0.261682303671508,0.8,0.722,1,"CASC4","NS"
"DNTTIP2",0.140734911335764,0.40931006211724,0.8,0.737,1,"DNTTIP2","NS"
"MRPS18B",0.141415768752806,0.408085076037899,0.8,0.804,1,"MRPS18B","NS"
"PLA2G10",0.141591155440914,0.379657168727057,0.6,0.691,1,"PLA2G10","NS"
"PIK3R3",0.141877037777404,0.474861814466963,0.667,0.789,1,"PIK3R3","NS"
"DYNC1H1",0.142264661473074,0.585590795143929,0.933,0.902,1,"DYNC1H1","NS"
"CNIH1",0.142328556896581,0.277886526977778,0.533,0.5,1,"CNIH1","NS"
"PEF1",0.142491608461947,0.351295929745123,0.8,0.768,1,"PEF1","NS"
"OCEL1",0.142771799074397,0.279646839018563,0.333,0.423,1,"OCEL1","NS"
"PSMB8",0.142884730714244,0.502144859436582,0.933,0.887,1,"PSMB8","NS"
"ABCB8",0.142890472284134,0.290207317628143,0.4,0.485,1,"ABCB8","NS"
"UNC45A",0.142996704728933,0.379687903855939,0.4,0.361,1,"UNC45A","NS"
"TMEM219",0.143809632205355,0.363339502990441,0.933,0.856,1,"TMEM219","NS"
"TAPBPL",0.144116165714411,0.490249941346492,0.533,0.546,1,"TAPBPL","NS"
"WDR34",0.144342744725877,0.439940629222386,0.533,0.716,1,"WDR34","NS"
"FOS",0.144410944022055,0.773457783595762,1,0.99,1,"FOS","NS"
"SHISA2",0.144698668095619,0.296582131057268,0.333,0.222,1,"SHISA2","NS"
"NMRK1",0.14508808417715,0.313727247006432,0.2,0.376,1,"NMRK1","NS"
"SRSF4",0.145411600556008,0.416664403112984,0.667,0.639,1,"SRSF4","NS"
"ILKAP",0.145499921028933,0.272745436664585,0.4,0.433,1,"ILKAP","NS"
"ING5",0.145653844565729,0.264857726668465,0.133,0.361,1,"ING5","NS"
"ING4",0.146037704652447,0.331958431653854,0.267,0.314,1,"ING4","NS"
"CTSL",0.14613670585843,0.292096653736264,0.533,0.526,1,"CTSL","NS"
"TMUB2",0.146329569251049,0.615238930932332,0.6,0.613,1,"TMUB2","NS"
"CDK9",0.147116415435808,0.258362675232161,0.333,0.366,1,"CDK9","NS"
"RFC2",0.147182052779081,0.305331430009199,0.333,0.335,1,"RFC2","NS"
"DEGS2",0.147286708371095,0.570141027597247,0.6,0.686,1,"DEGS2","NS"
"SMG5",0.148815483947877,0.254709296980224,0.733,0.644,1,"SMG5","NS"
"GNL2",0.148905069778033,0.421961275146169,0.467,0.675,1,"GNL2","NS"
"MAGI1",0.148999554403362,0.389732779667702,0.467,0.588,1,"MAGI1","NS"
"STAT3",0.149064271557088,0.454103511582036,0.867,0.902,1,"STAT3","NS"
"ASXL1",0.149533591456165,0.280870220620541,0.4,0.608,1,"ASXL1","NS"
"RFX5",0.149648799873972,0.264652969210137,0.6,0.49,1,"RFX5","NS"
"LIMK2",0.149798415615256,0.31531924349969,0.667,0.582,1,"LIMK2","NS"
"MRPL49",0.150263196814134,0.442442540455071,0.6,0.66,1,"MRPL49","NS"
"TM2D3",0.150422597507808,0.379412746235051,0.533,0.577,1,"TM2D3","NS"
"COX7A2L",0.151095787038262,0.339221383326562,0.733,0.747,1,"COX7A2L","NS"
"LAP3",0.151742004875967,0.25971599298363,0.733,0.67,1,"LAP3","NS"
"ALKBH5",0.152176131262433,0.334583309211374,0.467,0.582,1,"ALKBH5","NS"
"PWWP2A",0.152417648303885,0.389205211327283,0.6,0.665,1,"PWWP2A","NS"
"RDH11",0.152501562628144,0.301952716172453,0.467,0.567,1,"RDH11","NS"
"VIMP",0.152903905292366,0.499261704156143,0.6,0.784,1,"VIMP","NS"
"CPAMD8",0.153007650219196,0.338940844529602,0.333,0.479,1,"CPAMD8","NS"
"IRF9",0.153431848654837,0.679013745950727,0.8,0.912,1,"IRF9","NS"
"ILF3-AS1",0.15355748699097,0.505304375452784,0.467,0.552,1,"ILF3-AS1","NS"
"KMT2E-AS1",0.153728040563429,0.318410888669563,0.8,0.686,1,"KMT2E-AS1","NS"
"CHADL",0.154071644934244,0.281534574304377,0.067,0.196,1,"CHADL","NS"
"C19orf25",0.154137262377187,0.258850052407052,0.533,0.392,1,"C19orf25","NS"
"TMED9",0.154423671886871,0.264232329266476,1,0.902,1,"TMED9","NS"
"RAB6A",0.154840090912213,0.297166768218881,0.733,0.804,1,"RAB6A","NS"
"LPIN2",0.154879373545042,0.468973846498064,0.8,0.773,1,"LPIN2","NS"
"ADH5",0.15515001315994,0.317740819033592,0.6,0.639,1,"ADH5","NS"
"SDCBP",0.155821698503122,0.351111882937774,0.533,0.737,1,"SDCBP","NS"
"ALPP",0.155889560954806,0.321944127374127,0.067,0.263,1,"ALPP","NS"
"C21orf59",0.156442157297127,0.603259747732449,0.533,0.624,1,"C21orf59","NS"
"MYLIP",0.156839090316206,0.518354469828395,0.867,0.933,1,"MYLIP","NS"
"EPHA2",0.15690272615503,0.312971526981989,0.667,0.598,1,"EPHA2","NS"
"HSH2D",0.157145493029053,0.588973325043694,0.4,0.546,1,"HSH2D","NS"
"UMPS",0.157742940904263,0.314587062550211,0.2,0.371,1,"UMPS","NS"
"COMMD9",0.157939144697626,0.31394186277395,0.533,0.639,1,"COMMD9","NS"
"TMEM259",0.158034974086443,0.382851711744012,0.667,0.778,1,"TMEM259","NS"
"THAP3",0.15931544361933,0.339054455799,0.333,0.34,1,"THAP3","NS"
"JOSD2",0.159386509138773,1.01063050782507,0.267,0.423,1,"JOSD2","NS"
"TP53I13",0.159555534432031,0.254431243727668,0.2,0.278,1,"TP53I13","NS"
"CADM1",0.159807914255019,0.514417291755065,0.867,0.866,1,"CADM1","NS"
"GTF2B",0.160494146795472,0.316127796499024,0.4,0.613,1,"GTF2B","NS"
"HMGN1",0.160869672291054,0.276333164091387,1,0.948,1,"HMGN1","NS"
"RBMS3",0.161758166798905,0.279750124193506,0.333,0.562,1,"RBMS3","NS"
"DPP9",0.162138913517228,0.373176581522384,0.333,0.428,1,"DPP9","NS"
"TCIRG1",0.162313104735295,0.270200969906094,0.667,0.531,1,"TCIRG1","NS"
"HMCES",0.163405320687731,0.360793213393686,0.267,0.454,1,"HMCES","NS"
"CLNS1A",0.163416698976581,0.285184957621722,0.733,0.649,1,"CLNS1A","NS"
"VKORC1L1",0.16376455934089,0.439763127436052,0.867,0.871,1,"VKORC1L1","NS"
"ZFP36L1",0.165190253170742,0.367542700133546,1,0.974,1,"ZFP36L1","NS"
"STAT6",0.165779222330763,0.422833369752545,0.4,0.624,1,"STAT6","NS"
"PDLIM1",0.16653154585039,0.312022993612406,0.733,0.768,1,"PDLIM1","NS"
"TNFRSF14",0.166733938650655,0.411904159273642,0.467,0.598,1,"TNFRSF14","NS"
"SEZ6L2",0.167489617182048,0.276883665278564,0.267,0.397,1,"SEZ6L2","NS"
"ST3GAL2",0.167679506257314,0.264785674733984,0.467,0.335,1,"ST3GAL2","NS"
"TMC5",0.167960263995047,0.494194043670605,0.933,0.99,1,"TMC5","NS"
"HERC3",0.168713513226253,0.250918871565042,0.067,0.242,1,"HERC3","NS"
"TPPP",0.169720796410088,0.36865086596266,0.2,0.387,1,"TPPP","NS"
"CLN5",0.169766152295669,0.296772083012503,0.333,0.552,1,"CLN5","NS"
"TUBA1C",0.170460948927344,0.607217286255948,0.933,0.933,1,"TUBA1C","NS"
"NIF3L1",0.170681153133326,0.294286516654946,0.2,0.433,1,"NIF3L1","NS"
"RELL1",0.170687847942504,0.266204682025128,0.2,0.402,1,"RELL1","NS"
"ZNF688",0.171351902891389,0.258725708935338,0.2,0.335,1,"ZNF688","NS"
"SERPINB6",0.171438955174699,0.374816749391105,0.667,0.742,1,"SERPINB6","NS"
"THTPA",0.171922195569837,0.308825524467114,0.2,0.289,1,"THTPA","NS"
"IFIT1",0.171949958751302,0.521920197560231,0.6,0.809,1,"IFIT1","NS"
"ADCK4",0.17228656797877,0.294094247660469,0.2,0.381,1,"ADCK4","NS"
"MARC2",0.17238396906163,0.339611475516676,0.467,0.588,1,"MARC2","NS"
"TM9SF4",0.172401121081325,0.415824506701854,0.533,0.521,1,"TM9SF4","NS"
"SAFB2",0.173005243079864,0.456754003917791,0.667,0.706,1,"SAFB2","NS"
"NUP210L",0.173587234639258,0.312724049771056,0.333,0.443,1,"NUP210L","NS"
"WDR6",0.174031426843113,0.579562611397944,0.6,0.593,1,"WDR6","NS"
"CCDC47",0.174646313494345,0.471567425129891,0.933,0.897,1,"CCDC47","NS"
"B4GALT3",0.174801101822039,0.308814860232516,0.467,0.5,1,"B4GALT3","NS"
"TPPP3",0.174904565951527,1.43146726099031,0.133,0.351,1,"TPPP3","NS"
"ITCH",0.174914501793051,0.270329355460737,0.533,0.531,1,"ITCH","NS"
"CDR2L",0.175262391593234,0.424021466962824,0.4,0.577,1,"CDR2L","NS"
"ZSCAN31",0.17532014655772,0.434937585693919,0.467,0.634,1,"ZSCAN31","NS"
"ABHD5",0.175438421146349,0.264900594679186,0.4,0.629,1,"ABHD5","NS"
"G6PC3",0.176006467169194,0.307286315797254,0.467,0.448,1,"G6PC3","NS"
"PDIA3",0.176262426852528,0.368705465080452,1,0.974,1,"PDIA3","NS"
"HNRNPU",0.176273566983493,0.326750323723955,1,0.959,1,"HNRNPU","NS"
"TBC1D24",0.176468082128506,0.283814929226366,0.8,0.778,1,"TBC1D24","NS"
"HOXD1",0.176730301078193,0.487577447259204,0.467,0.66,1,"HOXD1","NS"
"DCAF13",0.177107039299302,0.316436852727405,0.467,0.485,1,"DCAF13","NS"
"HEXIM2",0.177300017246849,0.275266604028674,0.267,0.289,1,"HEXIM2","NS"
"TMEM138",0.177429883219338,0.376832529311441,0.4,0.49,1,"TMEM138","NS"
"BAZ1B",0.178245344179197,0.278953091706392,1,0.943,1,"BAZ1B","NS"
"SULT1A1",0.178505116274698,0.406328340497072,0.533,0.675,1,"SULT1A1","NS"
"NELFE",0.178520813462273,0.337316523154685,0.8,0.758,1,"NELFE","NS"
"ARMC8",0.17898256489944,0.301724602385224,0.4,0.418,1,"ARMC8","NS"
"CXCL16",0.180056741083494,0.415238750352754,0.8,0.83,1,"CXCL16","NS"
"NRBF2",0.180197182391952,0.342977832636727,0.4,0.485,1,"NRBF2","NS"
"HCG26",0.181578854828184,0.300270747012571,0.067,0.222,1,"HCG26","NS"
