"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"IGFBP7",8.23538434340135e-38,-0.842761525973356,0.096,0.474,2.18114154334985e-33
"ABCA3",1.08318108710647e-37,-0.579657343121299,0.133,0.517,2.86880510920149e-33
"RRBP1",1.14946773981005e-37,-0.627148888418756,0.781,0.944,3.04436530888691e-33
"CAT",1.26383336085951e-37,-0.557118074291744,0.23,0.607,3.34726265623641e-33
"CPD",1.28971366382765e-37,0.677362505491037,0.639,0.311,3.41580663864754e-33
"SERP1",1.33328081719606e-37,-0.596216228053574,0.698,0.898,3.53119424434376e-33
"KRT81",1.53231591824333e-37,0.777609948820196,0.379,0.065,4.05833870946745e-33
"F2R",1.98235066024443e-37,0.315743417591789,0.295,0.014,5.25025572365737e-33
"LARP6",2.10117689021015e-37,0.320571575568602,0.348,0.043,5.56496699372158e-33
"BFAR",2.32699883586669e-37,-0.529948104305324,0.313,0.706,6.16305641679293e-33
"PARN",2.35768827642562e-37,-0.427255356476091,0.267,0.661,6.24433740011327e-33
"TSFM",2.79460689542181e-37,0.812970211400321,0.67,0.364,7.40151636252466e-33
"STC1",2.84777551004256e-37,0.401544376378789,0.313,0.023,7.54233343834772e-33
"KRT17",3.57115431213723e-37,0.521769887548844,0.551,0.154,9.45820219569544e-33
"ECE1",3.96016850085331e-37,0.685938978394967,0.687,0.361,1.048850627451e-32
"NECAB3",3.9758584149564e-37,-0.606327809717381,0.232,0.605,1.0530061012012e-32
"HLA-DQA2",4.01530969966122e-37,-0.588794339901094,0.037,0.364,1.06345477395528e-32
"JPH1",4.21860517570754e-37,-0.263624202870455,0.013,0.327,1.11729758078614e-32
"SEPHS2",4.52868885003493e-37,-0.381055906320009,0.306,0.729,1.19942324193175e-32
"GSAP",5.84377092216993e-37,-0.262556038162812,0.149,0.539,1.54772272873671e-32
"NBEAL1",6.25869771372262e-37,-0.284743925122017,0.284,0.682,1.65761608947944e-32
"RASD1",6.69198780528509e-37,0.877841046129164,0.713,0.436,1.77237297022976e-32
"MAGI3",8.85652557414828e-37,-0.631175460519058,0.387,0.727,2.34565079831317e-32
"TNFRSF18",9.05818643622151e-37,0.520115124295851,0.339,0.039,2.39906067763327e-32
"QPCT",9.58637521343692e-37,0.501492654189492,0.317,0.027,2.53895147527877e-32
"LOC100506178",1.13254733169294e-36,0.403157263154871,0.28,0.011,2.99955160798876e-32
"AQP3",1.43645393127371e-36,-0.845144677584981,0.549,0.833,3.80444823697842e-32
"CXCL16",1.55743154918944e-36,-0.485388323584419,0.407,0.779,4.12485745802823e-32
"SMARCA1",2.09409239090818e-36,-0.306761611232064,0.177,0.582,5.5462036973203e-32
"CLIC5",2.98139006966006e-36,-0.846205520136446,0.125,0.476,7.89621159949468e-32
"NRP1",3.07636377785005e-36,0.550802962673999,0.637,0.278,8.14774946563586e-32
"PRKCZ",3.08021112362581e-36,-0.448084948715631,0.127,0.494,8.15793916092296e-32
"TTYH3",3.29599301270069e-36,0.559020055849463,0.724,0.424,8.72943749413777e-32
"COL21A1",4.19425714287257e-36,0.464777096226671,0.403,0.074,1.1108490042898e-31
"MACC1",4.79463379737488e-36,0.951275569429099,0.821,0.652,1.26985876123474e-31
"ATF3",6.37626544887055e-36,-0.816714347823925,0.615,0.894,1.68875390413337e-31
"SLC40A1",6.566809750924e-36,-0.415125251167869,0.26,0.659,1.73921956253222e-31
"RAB11FIP1",7.03723641837152e-36,-0.686674035455918,0.578,0.876,1.8638120654057e-31
"SNX5",7.54848926828531e-36,-0.354488464447875,0.37,0.767,1.99921738270536e-31
"MUC4",8.05552518976608e-36,0.802500969807294,0.737,0.352,2.13350584650954e-31
"TNNC1",9.63616801738995e-36,-0.309324215088414,0.026,0.346,2.55213909940573e-31
"TARS",9.99611490837794e-36,0.78876910094607,0.757,0.499,2.6474710334839e-31
"P2RY6",1.01439937986711e-35,0.996739028468968,0.4,0.084,2.68663675757804e-31
"EEF2K",1.09702827360789e-35,-0.389568557531641,0.228,0.627,2.9054793826505e-31
"BHLHE41",1.32519867330487e-35,0.307039893812892,0.403,0.083,3.50978868624796e-31
"GSTM1",1.37520512177444e-35,-0.469365524358798,0.022,0.329,3.6422307650196e-31
"SLC25A36",1.63159246417113e-35,-0.422136253134969,0.214,0.61,4.32127264135724e-31
"PPIB",1.67183093436585e-35,0.771086811164022,0.86,0.853,4.42784422966794e-31
"CREB5",2.53507673553239e-35,0.448893536648832,0.429,0.092,6.71415073405752e-31
"SEMA4B",3.03497519995274e-35,0.908861239483928,0.74,0.449,8.03813181707484e-31
"PEBP1",3.15951473328046e-35,-0.598635769040909,0.742,0.934,8.36797477109331e-31
"HLA-DQA1",3.2227117503601e-35,-0.303917643185505,0.114,0.485,8.53535207082872e-31
"FAM84A",4.0391585315595e-35,0.356580734499864,0.387,0.07,1.06977113708353e-30
"CDH11",4.3168554089429e-35,0.309988643314777,0.304,0.027,1.14331915505853e-30
"COL4A3",5.09025430081495e-35,-0.298352261495615,0.109,0.472,1.34815385157084e-30
"SPSB3",5.2167980742429e-35,-0.506827667954567,0.335,0.709,1.38166896996323e-30
"CA2",5.22178641098868e-35,-0.667882393185496,0.074,0.413,1.38299013095035e-30
"EMID1",5.94016062273787e-35,0.274339340019989,0.313,0.031,1.57325154093212e-30
"TCEB2",8.06803658118165e-35,-0.385755865649849,0.873,0.946,2.13681948852596e-30
"CXCL8",9.26095960137742e-35,1.33198776484307,0.499,0.156,2.45276515042481e-30
"CALM1",9.73646549088153e-35,-0.520802370071676,0.886,0.973,2.57870288525997e-30
"ITGA4",1.01449422972059e-34,0.435136655367917,0.302,0.027,2.68688796741498e-30
"HPGD",1.27561666765008e-34,0.692796253837467,0.521,0.187,3.37847074427124e-30
"SLC26A2",1.46716040190554e-34,0.974919883726823,0.54,0.215,3.88577432444683e-30
"PDE4C",1.60112482082259e-34,-0.686012764081719,0.144,0.515,4.24057908794863e-30
"ADAM28",1.75989285418386e-34,0.402655254757012,0.407,0.079,4.66107622430596e-30
"EREG",1.78312553549469e-34,0.444525514771529,0.394,0.068,4.72260798075769e-30
"RFC1",1.88686451960442e-34,-0.304124004857906,0.291,0.689,4.99736068017231e-30
"CP",2.11361371663212e-34,0.676365291589819,0.845,0.504,5.59790592850018e-30
"POLR3K",2.33650421177455e-34,-0.428898475523884,0.158,0.517,6.18823140488489e-30
"DPYSL3",2.70386015971073e-34,0.304486966467609,0.365,0.059,7.16117363299387e-30
"ADK",2.97516861373023e-34,-0.479305859314536,0.389,0.75,7.87973407346452e-30
"MAP1LC3A",3.29964367807187e-34,-0.354759983738361,0.311,0.686,8.73910628137334e-30
"LINC00673",3.82671111586874e-34,0.507219168792905,0.503,0.165,1.01350443903784e-29
"IRS1",4.04443429445088e-34,0.400102299915434,0.333,0.041,1.07116842288531e-29
"LOC101927811",4.16738267804787e-34,0.341519844270369,0.488,0.145,1.10373130228098e-29
"ZNF626",4.61104084467324e-34,-0.298579453899463,0.094,0.445,1.22123416771171e-29
"TNS3",5.80840656893785e-34,-0.370127523776809,0.208,0.598,1.53835647978319e-29
"MYL6",6.08714644691946e-34,-0.548675190451256,0.928,0.975,1.61218073646662e-29
"NMRAL1",6.149601303737e-34,-0.486220355304555,0.418,0.772,1.62872190529474e-29
"ESAM",8.27869633617065e-34,-0.497763304568481,0.09,0.425,2.1926127246348e-29
"EMP1",8.9697515306988e-34,1.07285716452432,0.759,0.582,2.37563869290558e-29
"HCAR2",9.16427429274652e-34,0.604400530437233,0.315,0.034,2.42715804643392e-29
"HSPA1A",9.90093225317127e-34,1.12676397774536,0.88,0.833,2.62226190725241e-29
"USP10",1.02500179092896e-33,-0.272316185837201,0.26,0.648,2.71471724327535e-29
"MIR614",1.02974522065762e-33,-0.663062895019372,0.584,0.84,2.7272802169117e-29
"CREBBP",1.63511704704619e-33,-0.443635249964689,0.457,0.797,4.33060749910184e-29
"PLEKHA1",1.73456807182563e-33,-0.419825000428786,0.239,0.609,4.59400353823019e-29
"ERICH2",2.19108257883533e-33,-0.372230437202907,0.186,0.544,5.80308221004537e-29
"ABCC6",3.30756447410031e-33,-0.452355057961314,0.204,0.575,8.76008450965467e-29
"ZDHHC11",4.13178675842822e-33,-0.376717007899457,0.112,0.458,1.09430372296971e-28
"PSMB2",5.17517826202627e-33,-0.538353081779062,0.6,0.864,1.37064596269766e-28
"SRPX2",5.20297205703608e-33,0.552604632514075,0.324,0.041,1.378007149306e-28
"MLF1",6.54406920974652e-33,-0.454019192490803,0.258,0.628,1.73319673020137e-28
"NRIP1",9.37578852450636e-33,0.857059861702478,0.696,0.418,2.48317759071551e-28
"CLEC2D",1.00418684815711e-32,0.54873907388462,0.573,0.248,2.65958886734411e-28
"CMTM3",1.02753335794104e-32,0.429859460108427,0.326,0.047,2.72142209850683e-28
"DHRS3",1.13707868668483e-32,-0.736637326721166,0.538,0.851,3.01155290168476e-28
"NUBP2",1.19538239426612e-32,-0.631568403062004,0.4,0.74,3.16597027121382e-28
"C21orf91",1.20360551120083e-32,0.56615594733592,0.501,0.185,3.1877491964154e-28
"TRIO",2.06966239294013e-32,0.612084550452122,0.637,0.296,5.48150084770194e-28
"TMEM63B",2.61208893976736e-32,-0.25667508340239,0.136,0.487,6.91811755697386e-28
"SFTPA2",3.18700726091435e-32,-3.51361812083402,0.048,0.345,8.44078873053166e-28
"CAPN2",3.39735071914349e-32,-0.552649533649679,0.805,0.959,8.99788337965152e-28
"PARD6B",3.48576804875435e-32,-0.915704234582098,0.674,0.925,9.23205667712589e-28
"INPP4B",3.746649298372e-32,0.291541441681756,0.365,0.066,9.92300066673823e-28
"CFAP221",4.05581548155713e-32,-0.311912070028291,0.105,0.445,1.07418273029041e-27
"HLA-C",4.47779224055401e-32,-0.826366112760735,0.902,0.977,1.18594327491073e-27
"SLC16A3",7.40576131550331e-32,0.766961889855888,0.584,0.248,1.96141588441105e-27
"LRRC36",8.17962310595666e-32,-0.552439594403132,0.046,0.345,2.16637317961262e-27
"ASS1",1.06313821970916e-31,-0.590821620898478,0.442,0.763,2.81572157489971e-27
"DOK4",1.23467210581792e-31,-0.375929929527803,0.101,0.436,3.27002907225876e-27
"HAGH",1.33670310798109e-31,-0.504352364883962,0.324,0.693,3.54025818148792e-27
"ARL6IP1",1.34409181918694e-31,-0.373239173741323,0.676,0.912,3.55982718311661e-27
"ALDH3A2",1.49765806997744e-31,-0.586569151370474,0.604,0.86,3.96654739833524e-27
"TBX15",1.70320584508919e-31,0.37621938335307,0.28,0.025,4.51094068071872e-27
"GABARAPL2",1.80476698444686e-31,-0.614765976890924,0.499,0.792,4.7799253583075e-27
"CCP110",1.89705150339226e-31,-0.272122629576425,0.166,0.537,5.0243409067344e-27
"LOC100130075",2.55892774668569e-31,0.58641118085831,0.225,0.002,6.77732013709704e-27
"NHSL1",2.79304803807167e-31,-0.595009315528648,0.284,0.601,7.39738772883281e-27
"ANXA2R",3.22639091981501e-31,0.385620861737812,0.481,0.147,8.54509635113005e-27
"XPOT",4.23901512335055e-31,0.580258159157976,0.58,0.266,1.12270315541939e-26
"APRT",4.28379346630602e-31,-0.543871606477383,0.624,0.869,1.13456269955115e-26
"ABCC3",4.58458745761425e-31,0.592099715853174,0.604,0.241,1.21422798814913e-26
"APLP2",4.6909596108712e-31,0.736073830575271,0.965,0.973,1.24240065293924e-26
"NDUFB9",4.93216076730953e-31,-0.438041755392728,0.696,0.914,1.30628277922193e-26
"ARF1",5.26621687358932e-31,-0.540181433881527,0.834,0.957,1.39475753897013e-26
"EYA2",6.59803647715048e-31,0.342115750676237,0.278,0.025,1.7474899609733e-26
"CHST15",6.75509975827681e-31,0.797646838968782,0.558,0.228,1.78908817097961e-26
"PBXIP1",8.77704349591816e-31,-0.343655203344373,0.505,0.819,2.32459996989393e-26
"NUCKS1",1.04804661823879e-30,-0.414509676682722,0.86,0.961,2.77575146840543e-26
"PHLDA1",1.10335609908604e-30,0.441880483582814,0.547,0.217,2.92223862842937e-26
"ADIRF",1.52020020996272e-30,-0.385436202627254,0.414,0.713,4.02625025608625e-26
"TMEM130",1.67842756098714e-30,-0.464988909195211,0.035,0.316,4.44531539527443e-26
"PMEPA1",1.73752383150678e-30,0.756776386185306,0.829,0.627,4.6018318677457e-26
"DESI2",1.80194738036139e-30,-0.272245627444519,0.304,0.67,4.77245763688715e-26
"PARP14",1.85391185173252e-30,-0.66362142742012,0.646,0.898,4.91008553931359e-26
"PCDHB5",2.53043825148893e-30,0.352239303489075,0.267,0.023,6.70186570906843e-26
"RBBP6",2.95115655747273e-30,-0.393335319740413,0.589,0.907,7.81613814246652e-26
"AQP5",2.99354261570059e-30,-0.31656981985738,0.278,0.607,7.92839761768301e-26
"ATP11A",3.23715756623005e-30,-0.34366899088847,0.484,0.803,8.57361181416028e-26
"RARRES2",3.66777554825849e-30,-0.45938109943541,0.061,0.359,9.71410353956261e-26
"GGH",3.70243519344395e-30,-0.296136090954207,0.055,0.357,9.80589960983631e-26
"VIM",4.93187265732016e-30,0.727997618578961,0.799,0.549,1.30620647329125e-25
"IGF1R",5.07633380206565e-30,0.422493455416224,0.562,0.224,1.34446700747709e-25
"WWP2",5.79879875787606e-30,-0.293167290681915,0.177,0.512,1.53581185102347e-25
"SIX1",5.98870846694912e-30,0.815926108890752,0.694,0.397,1.58610943747147e-25
"CCDC64B",6.16155731902131e-30,-0.346904171597972,0.282,0.63,1.63188845594279e-25
"GGA2",9.10349867872375e-30,-0.421627312325162,0.256,0.61,2.41106162505998e-25
"ALG1",1.00069895970041e-29,-0.42213269033718,0.144,0.476,2.65035119476653e-25
"KLHL24",1.04000970592839e-29,-0.432013690239397,0.352,0.698,2.75446570615135e-25
"RBL2",1.19342525704856e-29,-0.342036232979585,0.252,0.609,3.1607867932931e-25
"CXCR4",1.2017362526794e-29,1.01487950918196,0.387,0.104,3.18279846522139e-25
"C6orf106",1.37381075362801e-29,-0.305152620410578,0.335,0.67,3.63853778098378e-25
"HAS3",1.56509759912261e-29,-0.383262153953753,0.114,0.447,4.14516099127624e-25
"SLC12A2",1.75928486353373e-29,0.827336780299181,0.807,0.697,4.65946596106907e-25
"PLBD1",1.91589476947628e-29,0.726321069453755,0.525,0.212,5.07424729695792e-25
"PPP2R5A",2.15162920481126e-29,-0.254700891226811,0.344,0.707,5.69858994894262e-25
"IL32",2.46558734904788e-29,0.429612571047132,0.7,0.399,6.53010809395331e-25
"ECI1",2.93383762860908e-29,-0.399430606256725,0.525,0.819,7.77026895937115e-25
"GBP2",2.94058956562522e-29,0.623969139916501,0.512,0.199,7.7881514645584e-25
"ANKRD36C",3.46397828672176e-29,0.842635911626057,0.527,0.212,9.17434649238259e-25
"DAP",4.24106308145431e-29,0.869653738176985,0.829,0.725,1.12324555712317e-24
"GGT6",5.99325783504021e-29,-0.277928258582677,0.059,0.348,1.5873143376104e-24
"CRIP2",6.27326089936218e-29,0.772390111828098,0.845,0.673,1.66147314919607e-24
"TMEM150C",6.82617338322199e-29,0.401041133172848,0.298,0.043,1.80791202054634e-24
"LGALS3",7.20935095850602e-29,0.634692762544041,0.954,0.941,1.90939660136032e-24
"PEF1",7.31464597807963e-29,-0.475081955052934,0.315,0.664,1.93728398729439e-24
"HOXD1",7.37190794553303e-29,-0.495963242904457,0.243,0.576,1.95244981937442e-24
"HLA-F",7.54648311678139e-29,-0.529237053071853,0.42,0.738,1.99868605347955e-24
"LRIG2",7.59604773774625e-29,-0.407414040503873,0.147,0.483,2.01181324334209e-24
"TMPRSS2",8.83527947071373e-29,-0.534492520921722,0.499,0.792,2.34002376781853e-24
"TCF25",9.23042068173275e-29,-0.465929632049129,0.523,0.811,2.44467691755692e-24
"NSFL1C",1.17896031922632e-28,-0.354988894457934,0.315,0.657,3.1224764054709e-24
"SLC27A2",1.21439999747258e-28,0.365330339994171,0.302,0.045,3.21633839330613e-24
"ACSL5",1.22690182398609e-28,-0.543309937227666,0.243,0.578,3.24944948082716e-24
"RGS7BP",1.25787411300075e-28,0.362635567702553,0.274,0.031,3.33147958828248e-24
"SMC4",1.39434683380987e-28,-0.310459069530166,0.389,0.718,3.69292758934543e-24
"NINJ2",1.56144202517527e-28,-0.570830370431356,0.118,0.418,4.13547920367669e-24
"PTCSC3",1.58733209203741e-28,-0.376666459229859,0.035,0.303,4.20404904576109e-24
"HNRNPU",1.76041500681047e-28,-0.470468221943546,0.783,0.95,4.66245914553752e-24
"C8orf4",1.95881374780829e-28,0.968124894433978,0.678,0.382,5.18791821107025e-24
"BASP1",2.04178713209837e-28,-0.308987129707619,0.092,0.406,5.40767321936253e-24
"LOC374443",2.04658560716459e-28,0.519596933628067,0.411,0.117,5.4203819805754e-24
"IRX3",2.31583709294164e-28,-0.354786405908023,0.435,0.715,6.13349454065593e-24
"ALPK3",2.4828987280364e-28,0.334282162728631,0.394,0.102,6.57595728120441e-24
"BDKRB2",2.73458351423794e-28,0.295975796810543,0.298,0.047,7.24254443745918e-24
"NDNF",5.0630547762412e-28,-0.746203639264959,0.182,0.479,1.34095005748748e-23
"IST1",5.12210100216732e-28,-0.281439810967481,0.473,0.795,1.35658845042401e-23
"CDKL2",5.57176465590097e-28,-0.31303784603918,0.02,0.273,1.47568186911537e-23
"AASS",5.70682488629998e-28,-0.317750764104356,0.256,0.582,1.51145257113655e-23
"METRN",6.17115427284188e-28,-0.480313921706998,0.374,0.677,1.63443020916217e-23
"EHF",6.23101221855959e-28,-0.361101696108942,0.632,0.896,1.65028358608551e-23
"NDUFAB1",6.95139234299173e-28,-0.446450382199863,0.567,0.838,1.84107626204136e-23
"DUOXA1",7.75840984424072e-28,-0.328953947034065,0.044,0.316,2.05481484724715e-23
"IRAK3",7.92770121449113e-28,0.382715312925084,0.396,0.108,2.09965166665798e-23
"LPIN1",8.00239787894029e-28,0.604670530083384,0.549,0.246,2.11943507823734e-23
"ECHDC3",1.01425550109763e-27,-0.312433411542124,0.024,0.282,2.68625569465707e-23
"CCL2",1.04651958673109e-27,1.03547102372656,0.425,0.138,2.7717071254573e-23
"LTBP2",1.08259320488557e-27,0.522120294418789,0.302,0.048,2.86724810313942e-23
"TSPAN3",1.13339703310869e-27,0.812180073780115,0.869,0.835,3.00180204218837e-23
"HSP90AB1",1.15929737360398e-27,-0.553475801219429,0.941,0.993,3.07039909399014e-23
"GUSBP1",1.2431801359511e-27,0.372513054780763,0.549,0.237,3.29256259006649e-23
"CRNDE",1.37525659134094e-27,-0.256940830379226,0.444,0.768,3.64236708216647e-23
"RNF5",1.53465444628196e-27,-0.415536700279097,0.427,0.752,4.06453230097778e-23
"C15orf48",1.61209592889406e-27,0.567515161669834,0.687,0.375,4.26963606767592e-23
"FSTL1",1.90848492031044e-27,0.31007231252433,0.429,0.127,5.05462231144221e-23
"RPS20",1.9829136573735e-27,-0.528966495228702,0.899,0.961,5.25174682155372e-23
"C16orf58",2.00724652709506e-27,-0.347081123970542,0.309,0.643,5.31619242701127e-23
"GPR37",2.05979547456361e-27,0.287817456070437,0.258,0.027,5.45536831438173e-23
"SPAG4",2.10378867895214e-27,0.368923028376838,0.304,0.054,5.57188431620474e-23
"RAD21",2.40555369143716e-27,-0.328836658612631,0.429,0.77,6.37110895177131e-23
"GSTA4",2.48828247895568e-27,-0.415789594883873,0.26,0.601,6.59021614551411e-23
"TBL1X",2.50803139939415e-27,0.529258347806497,0.536,0.226,6.64252116129541e-23
"EDEM1",2.53010764046995e-27,-0.26893445117917,0.256,0.592,6.70099008578467e-23
"NAA60",2.72038830135032e-27,-0.300438357558708,0.254,0.594,7.20494841612631e-23
"PRMT7",2.73572522252164e-27,-0.359486970765978,0.112,0.417,7.24556825184857e-23
"CYFIP2",2.79271506948522e-27,-0.251225353247707,0.072,0.359,7.3965058615316e-23
"ZBTB38",2.91790384727817e-27,-0.320307912958623,0.326,0.677,7.72806833951622e-23
"DMBT1",3.05574208439869e-27,1.73725692441156,0.56,0.282,8.09313291052993e-23
"PCMTD1",3.34475668673779e-27,-0.368792060829842,0.451,0.768,8.85858808482503e-23
"LZTS3",3.45501972651909e-27,-0.264731756560271,0.107,0.413,9.1506197456858e-23
"SFTPA1",3.72557304762462e-27,-3.25100197761274,0.031,0.282,9.8671802166338e-23
"CTSD",3.7406022838077e-27,0.877098731835769,0.972,0.968,9.90698514866469e-23
"PPP4C",3.91192458419774e-27,-0.449767685668442,0.527,0.788,1.03607322612477e-22
"CYSTM1",3.91664424536525e-27,-0.449193185384712,0.58,0.844,1.03732322838499e-22
"B4GALNT2",3.92487877911499e-27,0.282356188991883,0.214,0.009,1.03950414464861e-22
"S100A14",4.24888769929881e-27,-0.705044942442349,0.595,0.817,1.12531790715929e-22
"ICAM1",4.32158269435125e-27,-0.684961855860694,0.659,0.882,1.14457117659893e-22
"ETV1",4.5530937484609e-27,0.384444660848741,0.521,0.219,1.20588687927987e-22
"TMPRSS4",4.77308935514671e-27,0.453462081309404,0.702,0.339,1.26415271571061e-22
"TSG101",5.28007993693312e-27,-0.45413052672331,0.376,0.709,1.39842917129674e-22
"HIST1H2BG",5.5803418811379e-27,0.673990901526484,0.328,0.065,1.47795354721937e-22
"HOOK1",5.8658443596541e-27,-0.383604589683579,0.243,0.585,1.55356887865439e-22
"TSPAN7",6.25812305107857e-27,-0.409877174442366,0.015,0.257,1.65746389007816e-22
"TAPT1",6.7158896003341e-27,-0.266489258293247,0.149,0.465,1.77870336064849e-22
"RAC1",7.64004999732708e-27,0.455157016415177,0.952,0.957,2.02346724179208e-22
"BHMT2",7.77262086742144e-27,-0.281106054842587,0.026,0.275,2.05857863673657e-22
"HLA-DOA",7.77270861369533e-27,-0.461915939502457,0.026,0.273,2.05860187633721e-22
"HMOX2",8.49879975716672e-27,-0.357298439518875,0.372,0.713,2.2509071156856e-22
"TMSB4X",1.01106618899943e-26,0.609023342442359,0.996,0.995,2.67780880156498e-22
"LDHD",1.03702373155671e-26,-0.288124686712318,0.035,0.293,2.74655735302795e-22
"AMIGO2",1.16189164744777e-26,0.478512097731342,0.468,0.169,3.07727002826541e-22
"GALNT11",1.36954325869e-26,-0.390947299215178,0.322,0.646,3.62723532064047e-22
"PHLDA2",1.39744380940718e-26,0.596399909727741,0.766,0.521,3.70112992921491e-22
"CTSH",1.43237998470266e-26,-0.475934187242622,0.794,0.955,3.793658389485e-22
"PLLP",1.51195808372521e-26,-0.396386257688117,0.228,0.56,4.00442098474622e-22
"MGRN1",1.68628062120139e-26,-0.364266746863372,0.328,0.657,4.46611422525188e-22
"BATF",1.8333715381452e-26,0.463132393219026,0.449,0.158,4.85568451877756e-22
"ABI3BP",1.89519808099551e-26,0.374211341912899,0.28,0.043,5.01943211751661e-22
"ISCU",1.96170691896967e-26,-0.449202775086928,0.521,0.792,5.19558077489117e-22
"ULBP2",2.28877551903432e-26,0.347982238305855,0.315,0.063,6.06182196216241e-22
"MMP28",2.39737865888015e-26,-0.472866782407814,0.258,0.578,6.34945737804407e-22
"PLEKHG2",3.12637095317779e-26,-0.612828736618204,0.223,0.535,8.28019346949137e-22
"PDLIM1",3.14653319381973e-26,-0.475509149245776,0.449,0.747,8.33359316383156e-22
"ATF7",3.59722714413787e-26,-0.266048866030177,0.317,0.65,9.52725609124914e-22
"HDGFRP3",3.99771882004581e-26,0.265160460539678,0.385,0.111,1.05879582948913e-21
"PNKD",4.04984196208827e-26,-0.517427838767514,0.665,0.86,1.07260064365908e-21
"VPS13D",4.38209471090891e-26,-0.318569182960826,0.254,0.576,1.16059778418423e-21
"VPS35",4.44715763665851e-26,-0.35835220896221,0.492,0.779,1.17782970006901e-21
"MDM1",4.61855520799299e-26,0.374603771068394,0.4,0.126,1.22322434683694e-21
"SDC2",4.71886928993934e-26,0.572080134937102,0.455,0.18,1.24979253144043e-21
"BCKDK",5.15330893201608e-26,-0.49726135158606,0.284,0.601,1.36485387064446e-21
"MIA3",5.29774974055221e-26,-0.266649610245651,0.532,0.838,1.40310901878525e-21
"CXCL1",5.59359977377807e-26,1.67498794702219,0.519,0.232,1.48146490008512e-21
"SEPT11",6.11063106291151e-26,0.473269576232836,0.53,0.233,1.61840063701211e-21
"UQCRB",6.3379638734341e-26,-0.278815594587024,0.786,0.908,1.67860973187902e-21
"USP7",6.7300529731737e-26,-0.284439985624754,0.368,0.725,1.78245452994505e-21
"CRLS1",7.12941461395609e-26,-0.39387633233673,0.453,0.779,1.88822546050627e-21
"RB1CC1",7.51445160370062e-26,-0.290212242143496,0.411,0.732,1.99020250724011e-21
"GNG5",7.82001175179251e-26,-0.389958825106764,0.783,0.889,2.07113011246225e-21
"SPDEF",8.17410125356455e-26,0.61776962742547,0.481,0.174,2.16491071700657e-21
"CMTM4",8.4878068295976e-26,-0.2717224139741,0.129,0.438,2.24799563881892e-21
"TMED10",1.09451715284932e-25,0.828426557427916,0.856,0.847,2.89882867932142e-21
"MET",1.10429162658618e-25,0.562860651616401,0.604,0.311,2.92471637301351e-21
"FOXQ1",1.11729457385806e-25,-0.504774253354815,0.376,0.704,2.95915467886308e-21
"ADI1",1.15487002518557e-25,-0.410996599157306,0.578,0.846,3.05867326170397e-21
"TMEM9",1.22513049561697e-25,-0.386018111206989,0.545,0.831,3.24475811764154e-21
"ARSD",1.26898461744079e-25,0.595815246538651,0.832,0.697,3.36090575929193e-21
"RPS6KA1",1.38688782068437e-25,-0.288192960999555,0.221,0.546,3.67317239308256e-21
"DSP",1.50178012954071e-25,0.477443574895143,0.615,0.287,3.97746467308856e-21
"SMG1",1.57166899370213e-25,-0.365325788980235,0.403,0.734,4.16256532982008e-21
"PRDM2",1.63837299359608e-25,-0.267421247588447,0.481,0.797,4.33923087353922e-21
"TRADD",1.73313793605284e-25,-0.349497617254909,0.389,0.698,4.59021582363594e-21
"ALDH6A1",1.76364405472909e-25,-0.361974948723433,0.433,0.727,4.67101127894999e-21
"ALDH3B1",1.84028529194216e-25,-0.360818327699106,0.23,0.564,4.87399559570882e-21
"VAPA",2.11871635917069e-25,-0.405755072392711,0.726,0.916,5.61142027726357e-21
"C2CD4A",2.22134219748344e-25,0.300215929526902,0.414,0.136,5.8832248100349e-21
"SNHG18",2.25784216366364e-25,0.267963336698842,0.595,0.269,5.97989497046315e-21
"CTSF",2.39924073426725e-25,-0.35345209516051,0.168,0.478,6.35438908470682e-21
"CYP24A1",2.66734056696036e-25,0.503703873824107,0.197,0.007,7.0644514915945e-21
"NNT-AS1",2.88169848075037e-25,0.480996249155103,0.597,0.33,7.63217842626735e-21
"IDH3B",2.98599357119898e-25,-0.459246185188585,0.379,0.691,7.9084039733205e-21
"MARC2",3.0081460305643e-25,-0.307175850044134,0.138,0.436,7.96707476194955e-21
"TRAP1",3.08386196144639e-25,-0.437806895322832,0.28,0.607,8.16760840489077e-21
"KIF1C",3.10460496441262e-25,-0.257989712795652,0.243,0.551,8.22254624824683e-21
"KIF22",3.56280506679559e-25,-0.371526072819355,0.409,0.724,9.43608921940812e-21
"ELOVL1",3.63903898052937e-25,-0.465994370417648,0.49,0.754,9.63799473993205e-21
"COMMD9",3.8792864288434e-25,-0.389348911960016,0.249,0.555,1.02742901067917e-20
"SYDE2",4.18871189204207e-25,-0.280651980895992,0.136,0.436,1.10938034460734e-20
"SPNS1",4.65037958035207e-25,-0.400201169937219,0.241,0.548,1.23165303185625e-20
"VKORC1L1",4.70576036377004e-25,-0.396381611869287,0.473,0.759,1.2463206323445e-20
"RAB2A",5.0661015816476e-25,-0.384872758172121,0.646,0.853,1.34175700389937e-20
"THUMPD1",5.22425102649772e-25,-0.412383364007643,0.484,0.785,1.38364288436792e-20
"SERPINH1",5.47355026614216e-25,-0.348806301938418,0.641,0.86,1.44966978798775e-20
"TRAPPC2L",5.62212879197698e-25,-0.429643997342843,0.379,0.682,1.4890208105551e-20
