"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts"
"DTHD1",1.98023286880193e-30,0.369602101379926,0.257,0.033,5.24464675302192e-26,0.942028985507246,5,0.368421052631579,5
"GCNT3",2.26069233304964e-30,0.621422311178962,0.347,0.094,5.98744364408198e-26,0.532258064516129,8,0.5,6
"SPATA17",2.55837994920977e-30,0.526683763258199,0.337,0.094,6.77586929548206e-26,0.831491712707182,9,0.351851851851852,7
"ITGB3",2.79218525807863e-30,0.48134844804075,0.25,0.028,7.39510265602124e-26,0.779850746268657,7,0.5,4
"TNRC6A",2.82750147093267e-30,-0.359795666807259,0.533,0.762,7.48863764576517e-26,0.340909090909091,12,0.38302752293578,10
"EFHB",3.72004610439918e-30,0.390618515089325,0.264,0.037,9.85254210750124e-26,0.925795053003534,7,0.571428571428571,6
"RGS17",3.86812281809221e-30,0.263996172495781,0.234,0.017,1.02447232837172e-25,0.605577689243028,8,0.5,3
"C2orf73",4.01537863190194e-30,0.286913856982963,0.23,0.016,1.06347303065923e-25,0.94331983805668,6,0.555555555555556,4
"KRT8",4.18080688065535e-30,0.684548086546153,0.952,0.928,1.10728670234157e-25,0.329089128305583,13,0.342749529190207,10
"TTC25",5.69940596604036e-30,0.695061147085882,0.328,0.086,1.50948767010579e-25,0.838068181818182,10,0.285714285714286,9
"GSTP1",5.7055916099552e-30,0.640393820547023,0.954,0.948,1.51112593789664e-25,0.326171875,13,0.348708487084871,10
"SRPX2",6.34909648381585e-30,0.368532809847184,0.273,0.04,1.68155820373863e-25,0.450511945392491,10,0.304347826086957,5
"PIK3C2A",6.46268299312528e-30,-0.333446834808556,0.308,0.587,1.71164159072923e-25,0.33030303030303,10,0.37797619047619,10
"SCGB2A1",6.49537525937318e-30,0.294592471220189,0.292,0.058,1.72030013744499e-25,0.821086261980831,11,0.363636363636364,6
"ALDH6A1",6.80840256162315e-30,-0.380245635982623,0.483,0.708,1.80320541844589e-25,0.326254826254826,12,0.353086419753086,8
"ORAI2",7.12467993268229e-30,0.436859720589136,0.58,0.311,1.8869714801709e-25,0.419614147909968,12,0.382022471910112,9
"BAZ1B",7.19243194925459e-30,-0.49134030417754,0.68,0.858,1.90491560176008e-25,0.373972602739726,12,0.372708757637475,10
"XIAP",7.23415217194958e-30,-0.383003931711323,0.627,0.832,1.91596520274085e-25,0.349182763744428,12,0.348739495798319,10
"CLIC1",7.54411620474111e-30,0.352843015139842,0.928,0.867,1.99805917682568e-25,0.323293172690763,13,0.356854838709677,10
"CDH1",7.83373600967394e-30,-0.495026174240067,0.806,0.928,2.07476498216214e-25,0.317919075144509,12,0.352165725047081,10
"PPP1R10",7.95734316162306e-30,-0.629812684800135,0.717,0.86,2.10750233635587e-25,0.315994798439532,12,0.371951219512195,9
"SPA17",9.05629655963456e-30,0.772579972367171,0.447,0.208,2.39856014381921e-25,0.654166666666667,12,0.302521008403361,8
"ABHD12B",9.26630159501092e-30,0.291551048720764,0.231,0.017,2.45417997743864e-25,0.866935483870968,7,0.5,4
"EPAS1",1.0158178027975e-29,-0.373866554249168,0.558,0.794,2.69039345070918e-25,0.390651085141903,12,0.356828193832599,8
"SLC50A1",1.09008258499673e-29,-0.441820701575228,0.562,0.785,2.88708372636383e-25,0.303482587064677,11,0.338530066815145,9
"CCDC69",1.09142222319285e-29,0.288869520756352,0.467,0.189,2.89063175812627e-25,0.50499001996008,11,0.574074074074074,6
"RASL11B",1.1332604816487e-29,-0.327231235960019,0.03,0.192,3.00144038564658e-25,0.59375,8,0.572727272727273,6
"NWD1",1.16761677310083e-29,0.510804932958442,0.312,0.073,3.09243302355756e-25,0.835820895522388,10,0.5,6
"TCTN1",1.17974151474993e-29,0.632994708268957,0.495,0.245,3.12454540181518e-25,0.576271186440678,11,0.271428571428571,8
"VPS13D",1.3697112136263e-29,-0.316443850104638,0.301,0.561,3.62768014928926e-25,0.312693498452012,11,0.38006230529595,9
"SMG1",1.68376092900011e-29,-0.444868828960369,0.485,0.715,4.4594408204568e-25,0.294230769230769,12,0.378973105134474,9
"RHOV",1.79350731570488e-29,0.355948812188767,0.331,0.08,4.75010412564438e-25,0.501408450704225,9,0.478260869565217,4
"DAPP1",1.94856382169265e-29,0.257428431021226,0.358,0.098,5.16077128175299e-25,0.559895833333333,11,0.464285714285714,7
"LRRC71",2.05460685334027e-29,0.38889911381517,0.289,0.054,5.4416262510717e-25,0.864516129032258,8,0.354838709677419,5
"HSPB1",2.17663199189533e-29,-0.645260320682348,0.92,0.983,5.76480983053479e-25,0.349544072948328,13,0.345195729537367,10
"FAM174A",2.1969811057704e-29,0.649020356349505,0.621,0.385,5.81870445863292e-25,0.472972972972973,11,0.290909090909091,10
"PIP",2.20712309815828e-29,0.333949194286942,0.243,0.026,5.8455655254722e-25,0.704980842911877,7,0.466666666666667,4
"COPRS",2.47412845234084e-29,0.5873260232751,0.659,0.444,6.5527292060247e-25,0.431400282885431,11,0.271653543307087,10
"DMKN",2.67571319782788e-29,0.418348826280906,0.812,0.626,7.08662640444715e-25,0.354764638346728,12,0.455307262569832,9
"AGAP2-AS1",3.20577019311552e-29,0.30806646969025,0.255,0.035,8.49048235646646e-25,0.905109489051095,7,0.75,4
"KCNRG",3.64862836842976e-29,0.388518767643231,0.281,0.054,9.66339223378621e-25,0.883720930232558,8,0.290322580645161,7
"WRB",3.90437183673305e-29,0.659164411861072,0.605,0.392,1.03407288095875e-24,0.457627118644068,12,0.34375,8
"TMEM180",3.94086703108606e-29,-0.262140324431555,0.153,0.4,1.04373863318314e-24,0.469512195121951,10,0.384279475982533,9
"SGPL1",4.53199895140794e-29,0.369992708953964,0.602,0.315,1.20029992228039e-24,0.335913312693498,11,0.327777777777778,9
"APRT",4.5467475747168e-29,-0.496793134173116,0.744,0.872,1.20420609516374e-24,0.300751879699248,12,0.35871743486974,10
"CYP27B1",5.73116655905291e-29,0.706386784392731,0.303,0.066,1.51789946316516e-24,0.907692307692308,7,0.473684210526316,5
"CCDC114",6.22276877297807e-29,0.314296584751043,0.253,0.033,1.64810030952324e-24,0.922794117647059,7,0.526315789473684,4
"CCNL1",6.26151402258903e-29,-0.456717620758404,0.668,0.848,1.6583619888827e-24,0.309623430962343,11,0.354639175257732,9
"MUC20",6.98429766777613e-29,0.747051019283595,0.674,0.49,1.84979123731051e-24,0.424619640387275,12,0.407142857142857,7
"MSH3",8.14168374864251e-29,0.497207308744086,0.53,0.304,2.15632494082797e-24,0.51493848857645,11,0.425287356321839,8
"PTPN14",9.71894458034652e-29,-0.343448388019464,0.365,0.621,2.57406247210478e-24,0.364795918367347,11,0.385915492957746,8
"THUMPD1",1.05788983459764e-28,-0.459926088004011,0.565,0.78,2.80182122693185e-24,0.292079207920792,13,0.36322869955157,9
"FTL",1.12925698334502e-28,-0.279682332696221,0.979,0.981,2.9908371203893e-24,0.34,13,0.345811051693405,10
"GOLM1",1.19938745812492e-28,0.284376671987656,0.742,0.458,3.17657768284386e-24,0.314070351758794,11,0.270992366412214,9
"SDPR",1.3458083300711e-28,-0.445150358889019,0.153,0.385,3.5643733621933e-24,0.530487804878049,10,0.545454545454545,9
"ARHGEF19",1.59578158327677e-28,-0.336432947188651,0.205,0.458,4.22642752330854e-24,0.490909090909091,10,0.49236641221374,7
"FLJ37453",1.65473858624225e-28,-0.470506794999593,0.443,0.687,4.38257514566259e-24,0.351578947368421,11,0.374045801526718,9
"RCC2",1.74876067919292e-28,-0.369610117631453,0.463,0.71,4.63159265884246e-24,0.382293762575453,11,0.33743842364532,8
"PDLIM4",2.01206409532551e-28,0.481962847078519,0.483,0.222,5.32895175646962e-24,0.577220077220077,10,0.37007874015748,10
"LRRC74B",2.04718433059728e-28,0.262904674184485,0.254,0.037,5.42196769958689e-24,0.882783882783883,7,0.571428571428571,4
"PLLP",2.09719555372326e-28,-0.342923156537677,0.268,0.545,5.55442242403606e-24,0.458333333333333,10,0.41025641025641,8
"NME2",2.10915418170533e-28,0.340594054775746,0.8,0.696,5.58609485024657e-24,0.335664335664336,13,0.341708542713568,9
"TSPAN31",2.13344184014064e-28,1.08929195552608,0.624,0.418,5.65042071361249e-24,0.488059701492537,10,0.447698744769874,7
"DUSP6",2.4257284916428e-28,0.879718975056315,0.67,0.481,6.42454191011596e-24,0.463143254520167,11,0.381818181818182,7
"TMEM45B",2.50489388195595e-28,0.563763199574326,0.672,0.439,6.63421144636035e-24,0.385575589459085,12,0.426294820717131,9
"CDHR3",2.50523877140723e-28,0.84939290960303,0.323,0.096,6.63512488607206e-24,0.910662824207493,6,0.545454545454545,7
"SNX5",2.74054878585941e-28,-0.306483218531225,0.504,0.747,7.25834345934865e-24,0.312384473197782,13,0.360655737704918,9
"SIX1",2.749689632786e-28,0.605100033514571,0.635,0.407,7.28255299243371e-24,0.443465491923642,12,0.55793991416309,9
"MED8",2.77763817789436e-28,-0.283550631919675,0.369,0.631,7.35657471415321e-24,0.361111111111111,13,0.373961218836565,7
"PGF",2.96174491580175e-28,0.825035966497655,0.24,0.03,7.84418140950094e-24,0.856589147286822,8,0.588235294117647,5
"LRRC18",3.05719128618995e-28,0.267669877401178,0.205,0.009,8.09697112147409e-24,0.936363636363636,6,0.8,2
"FAM104B",3.10168772302821e-28,0.40566020430633,0.524,0.278,8.21481993444021e-24,0.530249110320285,11,0.29559748427673,8
"WDR78",3.79290897473158e-28,0.425157216099161,0.321,0.089,1.00455194195766e-23,0.851744186046512,9,0.509803921568627,8
"HLA-DRB5",3.81862031705959e-28,-0.392486174239294,0.747,0.907,1.01136159097323e-23,0.395261845386534,11,0.33140655105973,10
"CC2D2A",3.8589971326259e-28,0.437994717577094,0.38,0.135,1.02205539057597e-23,0.715686274509804,11,0.350649350649351,8
"SECTM1",4.00585889577862e-28,-0.363795443262112,0.202,0.455,1.06095172854697e-23,0.502304147465438,11,0.461538461538462,8
"LEPR",4.48005929121823e-28,0.410836370868882,0.24,0.031,1.18654370327915e-23,0.883720930232558,6,0.333333333333333,5
"RRAD",5.08815307308813e-28,1.15252034554557,0.614,0.397,1.34759734140739e-23,0.477996965098634,12,0.352422907488987,10
"LINC00326",5.47562527319538e-28,0.314281806845343,0.189,0.002,1.4502193536058e-23,0.970443349753695,5,1,1
"RPS27",5.66452011382933e-28,-0.500609488235285,0.995,0.983,1.5002481521477e-23,0.348314606741573,13,0.343416370106762,10
"FGF14",6.06684506386867e-28,0.272542050263249,0.216,0.016,1.60680391516562e-23,0.943965517241379,5,0.555555555555556,5
"IL6R",6.31318484459971e-28,-0.307561941875856,0.38,0.652,1.67204700609223e-23,0.397058823529412,11,0.348525469168901,9
"NRP1",6.37069934266032e-28,0.46050160037833,0.52,0.278,1.68727972090359e-23,0.46594982078853,10,0.345911949685535,8
"PEF1",8.29756631634877e-28,-0.419983696136577,0.378,0.647,2.19761043888497e-23,0.302955665024631,13,0.402702702702703,8
"TPM3",9.32627707960949e-28,-0.355441105757192,0.87,0.949,2.47006448453457e-23,0.318327974276527,13,0.337016574585635,9
"BEX4",9.90206256919581e-28,-0.271316294015468,0.279,0.566,2.62256127145151e-23,0.57190635451505,10,0.367283950617284,8
"CMTM6",1.06086462575056e-27,0.318924390623761,0.774,0.537,2.80969996130035e-23,0.365824308062575,11,0.351791530944625,10
"STMN1",1.06717266830385e-27,-0.401522944353644,0.432,0.692,2.82640681200276e-23,0.400862068965517,13,0.429292929292929,10
"ABCC3",1.06811916165148e-27,0.433677619504374,0.512,0.241,2.82891359963396e-23,0.426229508196721,10,0.333333333333333,7
"EHF",1.08106391649927e-27,-0.383748546210755,0.75,0.899,2.86319778284832e-23,0.332919254658385,12,0.356031128404669,10
"ADGRF5",1.11422574971079e-27,-0.284388001660713,0.486,0.787,2.95102689810903e-23,0.475095785440613,10,0.368888888888889,8
"ACOT13",1.13844581014078e-27,-0.382479854582895,0.572,0.794,3.01517372815785e-23,0.332247557003257,10,0.387665198237885,9
"CNGA4",1.26458272940736e-27,0.281414690752644,0.197,0.007,3.34924735883539e-23,0.95260663507109,5,0.75,2
"MAD1L1",1.34445673140596e-27,-0.316088020607743,0.22,0.477,3.56079365312867e-23,0.372881355932203,11,0.304029304029304,7
"MAP6",1.38327824103517e-27,0.403634019322898,0.368,0.126,3.66361242138166e-23,0.721518987341772,9,0.555555555555556,8
"SAA2-SAA4",1.43982018751071e-27,0.467968331491065,0.187,0.002,3.8133637666221e-23,0.975124378109453,4,1,1
"DZIP1L",1.90292941342666e-27,0.359891790919213,0.241,0.031,5.03990855146052e-23,0.907335907335907,8,0.611111111111111,4
"TBX15",2.28068793494619e-27,0.351075444353526,0.228,0.024,6.04040199570499e-23,0.514285714285714,7,0.357142857142857,4
"FHOD1",2.52753639718098e-27,-0.296302417470993,0.226,0.477,6.69418014793384e-23,0.334710743801653,11,0.380952380952381,7
"HLTF",2.79814645914246e-27,-0.281805112492119,0.298,0.566,7.41089089703881e-23,0.340625,11,0.410493827160494,8
"CRISP2",2.89042494843224e-27,0.43884918798554,0.203,0.01,7.6552904759228e-23,0.958715596330275,6,0.833333333333333,2
"USP39",3.25759874841034e-27,-0.436261791914313,0.363,0.617,8.62775028516477e-23,0.305128205128205,11,0.362606232294618,7
"RSL1D1",3.3112440677808e-27,-0.390582237958674,0.73,0.892,8.76982991351745e-23,0.316730523627075,12,0.33921568627451,9
"LPIN1",3.38595773530565e-27,0.393061911035233,0.512,0.253,8.96770906195702e-23,0.413479052823315,12,0.358620689655172,8
"SPAG17",3.73196627625033e-27,0.536023736246799,0.338,0.108,9.884112682649e-23,0.840220385674931,9,0.5,6
"DCDC2B",4.37411644855902e-27,0.776884409894165,0.339,0.114,1.15848474140086e-22,0.835164835164835,10,0.415384615384615,6
"ITGA1",4.73321693411439e-27,0.261345677495271,0.265,0.049,1.2535925050002e-22,0.577464788732394,8,0.464285714285714,5
"GIPR",4.79957917744219e-27,0.769129411380542,0.356,0.121,1.27116854514556e-22,0.727748691099476,8,0.434782608695652,8
"KMT2C",5.03395038715654e-27,-0.391980543970873,0.658,0.865,1.33324176003841e-22,0.388101983002833,12,0.339393939393939,9
"IQCG",5.21997096244781e-27,0.671668698768143,0.398,0.173,1.3825093094043e-22,0.723653395784543,11,0.363636363636364,8
"C1orf210",5.22280247175402e-27,-0.281846754579487,0.352,0.621,1.38325923464405e-22,0.455026455026455,10,0.369014084507042,8
"THOC2",5.60243226012562e-27,-0.325996372068857,0.607,0.83,1.48380418409427e-22,0.34715821812596,12,0.355789473684211,9
"PAGR1",5.70532063825267e-27,-0.360412618490564,0.444,0.685,1.51105417104122e-22,0.296218487394958,12,0.341836734693878,9
"TCTEX1D2",5.93989347102226e-27,0.664684981440953,0.441,0.215,1.57318078580025e-22,0.6723044397463,11,0.227642276422764,9
"ENDOG",6.4812235504588e-27,0.306302465362414,0.523,0.266,1.71655205733901e-22,0.486631016042781,11,0.427631578947368,8
"FHAD1",6.85601820412463e-27,0.532508149744655,0.346,0.119,1.81581642136241e-22,0.814016172506739,10,0.411764705882353,7
"C15orf26",6.98774471617915e-27,0.299627542418749,0.214,0.017,1.85070418808005e-22,0.956521739130435,5,0.4,5
"DNAH3",7.67591503127791e-27,0.467706472722034,0.322,0.093,2.03296609603396e-22,0.835260115606936,9,0.377358490566038,7
"VSIG10",7.98992284241502e-27,-0.254201926430081,0.229,0.483,2.11613106481362e-22,0.357723577235772,9,0.347826086956522,9
"LRRC25",8.11868656856081e-27,-0.308014415593914,0.037,0.196,2.15023413768333e-22,0.475,9,0.383928571428571,5
"IQUB",9.16295704383056e-27,0.333597555901899,0.226,0.026,2.42680917305852e-22,0.88477366255144,8,0.466666666666667,5
"EFCAB14",9.61190052512096e-27,-0.383015586115853,0.609,0.799,2.54571185407829e-22,0.303215926493109,12,0.330415754923414,8
"CCDC81",9.93369129841375e-27,0.269640707309527,0.205,0.014,2.63093814038488e-22,0.940909090909091,5,0.75,3
"KIAA1407",1.08870013287147e-26,0.43268847999022,0.356,0.124,2.88342230191008e-22,0.735602094240838,11,0.380281690140845,7
"PEG10",1.10241589285191e-26,-0.396673573268126,0.136,0.353,2.91974849221829e-22,0.582191780821918,12,0.712871287128713,7
"EEF1D",1.13126296371129e-26,-0.493350490658572,0.873,0.953,2.99614995938936e-22,0.345784418356457,13,0.344954128440367,10
"CLMN",1.15302555305852e-26,0.373010071842442,0.495,0.241,3.05378817727549e-22,0.544256120527307,12,0.485507246376812,7
"ALDH1L1",1.17766019758379e-26,0.558350307390509,0.255,0.047,3.11903303330066e-22,0.894160583941606,8,0.481481481481481,4
"TRIB2",1.23027866109892e-26,0.347772244782385,0.305,0.08,3.2583930339205e-22,0.672782874617737,9,0.391304347826087,4
"PTPRT",1.27869080818144e-26,0.335265880208306,0.261,0.047,3.38661260546853e-22,0.9,8,0.666666666666667,5
"SOD3",1.2912715538855e-26,-0.542091200156236,0.24,0.462,3.41993271046574e-22,0.666666666666667,12,0.534090909090909,8
"SFPQ",1.65563652280709e-26,-0.414420811685904,0.785,0.885,4.38495333065457e-22,0.319477434679335,13,0.373517786561265,9
"SLC9A5",2.12344322089309e-26,-0.287997064838734,0.061,0.238,5.62393937053534e-22,0.507692307692308,8,0.551470588235294,5
"PGP",2.30619236983498e-26,-0.308821991123803,0.365,0.6,6.10795049150794e-22,0.285714285714286,13,0.384839650145773,9
"PAX8-AS1",2.35667105343419e-26,0.324096664758666,0.33,0.094,6.24164328502046e-22,0.536723163841808,8,0.351851851851852,6
"PLXNB1",2.60904832913551e-26,0.347232055550129,0.371,0.124,6.91006449971539e-22,0.560301507537688,8,0.338028169014085,6
"TSC22D1",2.97259075471859e-26,0.62550845284884,0.856,0.759,7.87290661387219e-22,0.328976034858388,12,0.345622119815668,10
"DALRD3",3.39873819084639e-26,0.478234299053169,0.527,0.283,9.00155809845667e-22,0.479646017699115,11,0.351851851851852,7
"RAB2A",3.47910981903782e-26,-0.394855033257562,0.742,0.857,9.21442235572166e-22,0.301507537688442,13,0.336734693877551,9
"CFAP46",3.93975067638691e-26,0.252437465043071,0.223,0.026,1.04344296664107e-21,0.895397489539749,7,0.333333333333333,6
"FAM65B",4.10362778681835e-26,0.395890397652895,0.287,0.07,1.08684581933884e-21,0.775974025974026,8,0.375,5
"AK7",4.19481764365815e-26,0.501666982264826,0.334,0.115,1.11099745292286e-21,0.874301675977654,10,0.318181818181818,9
"GGA2",4.27499918971612e-26,-0.406283715861469,0.352,0.594,1.13223353539631e-21,0.333333333333333,13,0.444117647058824,8
"PARP1",4.44949594674567e-26,-0.435798473082762,0.588,0.788,1.17844900149559e-21,0.321711568938193,13,0.34589800443459,8
"TMEM123",5.56157651403949e-26,0.519847140647848,0.815,0.633,1.47298353974336e-21,0.37070938215103,12,0.411602209944751,9
"RIBC1",6.1979934220325e-26,0.514975596092061,0.297,0.079,1.64153855782531e-21,0.808777429467085,7,0.355555555555556,8
"SPATS1",6.5639627323676e-26,0.335353934168853,0.202,0.014,1.73846552966756e-21,0.940092165898618,5,0.625,3
"TMBIM4",6.69362831840618e-26,0.804990203831944,0.938,0.897,1.77280746012988e-21,0.357852882703777,11,0.331384015594542,9
"BTN3A2",7.12748692087099e-26,-0.383195501947018,0.392,0.642,1.88771491099268e-21,0.31353919239905,12,0.400544959128065,9
"USP15",1.02682988624056e-25,0.539262524304212,0.581,0.357,2.71955895370811e-21,0.529695024077046,11,0.352941176470588,9
"YWHAH",1.13833305348687e-25,0.469246309588213,0.809,0.615,3.01487509215998e-21,0.344470046082949,12,0.400568181818182,10
"CCDC65",1.19554162495183e-25,0.756179114363468,0.376,0.154,3.16639199368491e-21,0.759305210918114,12,0.409090909090909,8
"GALM",1.2010851905081e-25,-0.304649469116773,0.38,0.626,3.1810741270607e-21,0.318627450980392,11,0.354748603351955,10
"AKR1C3",1.20885201417903e-25,0.809288223132003,0.535,0.32,3.20164455955317e-21,0.376306620209059,11,0.311475409836066,8
"NFATC3",1.23544809614686e-25,-0.398471117971165,0.606,0.802,3.27208428264497e-21,0.335384615384615,11,0.342047930283224,10
"ERICH5",1.48350245894545e-25,0.336148834005629,0.297,0.075,3.92905626251701e-21,0.70846394984326,7,0.27906976744186,9
"AMIGO2",1.60214677797805e-25,0.384605173407209,0.404,0.164,4.24328574147487e-21,0.457274826789838,9,0.563829787234043,6
"GSE1",1.65529963578212e-25,-0.283848823510451,0.433,0.694,4.38406108536893e-21,0.331182795698925,11,0.375314861460957,9
"MR1",1.65572190106547e-25,-0.297149270094373,0.291,0.53,4.38517945497191e-21,0.342948717948718,11,0.409240924092409,8
"IK",1.69715107620305e-25,0.875107573154144,0.842,0.811,4.49490462532378e-21,0.358407079646018,12,0.377155172413793,10
"ITGB5",1.70011045730366e-25,0.351960748542712,0.492,0.234,4.50274254616874e-21,0.386363636363636,11,0.358208955223881,7
"EFHC1",1.80919511359473e-25,0.697086412415474,0.402,0.175,4.79165325835564e-21,0.728538283062645,11,0.37,8
"SGPP2",1.87059632200634e-25,0.274785919578814,0.431,0.173,4.95427435883378e-21,0.37012987012987,10,0.323232323232323,5
