"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","gene","sig"
"COL4A3",6.80005676813938e-34,0.363667594953141,0.107,0.46,1.80099503504171e-29,0.434782608695652,10,0.463878326996198,7,"COL4A3","p_val_adj<0.05"
"FOXN3",3.63679078385876e-29,0.363314171248054,0.379,0.699,9.63204039104994e-25,0.356265356265356,12,0.3675,9,"FOXN3","p_val_adj<0.05"
"NME3",2.12978028692859e-18,0.363310071322644,0.578,0.731,5.64072308993038e-14,0.335483870967742,12,0.368421052631579,8,"NME3","p_val_adj<0.05"
"HSP90AB1",6.26564243129436e-23,0.36271329149896,0.975,0.993,1.65945539792831e-18,0.338432122370937,13,0.341549295774648,10,"HSP90AB1","p_val_adj<0.05"
"MRPS18B",1.61191673255123e-11,0.362495120441731,0.651,0.809,4.26916146616193e-07,0.310888252148997,12,0.339092872570194,9,"MRPS18B","p_val_adj<0.05"
"ZDHHC11",1.78246493865547e-24,0.360748409649267,0.131,0.446,4.72085839002901e-20,0.49645390070922,9,0.525490196078431,8,"ZDHHC11","p_val_adj<0.05"
"PSME1",4.07355316856575e-12,0.360748113555804,0.916,0.93,1.07888055669464e-07,0.327568667344863,13,0.347744360902256,9,"PSME1","p_val_adj<0.05"
"ADIRF",6.33337609361436e-35,0.360454842531033,0.387,0.694,1.67739465839376e-30,0.43855421686747,10,0.385390428211587,9,"ADIRF","p_val_adj<0.05"
"PAGR1",4.69059536667157e-17,0.360412618490564,0.444,0.685,1.24230418286296e-12,0.296218487394958,12,0.341836734693878,9,"PAGR1","p_val_adj<0.05"
"NFIX",9.19786702717909e-58,0.360245725736835,0.346,0.726,2.43605508214838e-53,0.366576819407008,11,0.378313253012048,9,"NFIX","p_val_adj<0.05"
"TNRC6A",7.98583791946532e-15,0.359795666807259,0.533,0.762,2.11504917297039e-10,0.340909090909091,12,0.38302752293578,10,"TNRC6A","p_val_adj<0.05"
"MBIP",5.06837089622188e-49,0.358427081618947,0.477,0.76,1.34235803186436e-44,0.41796875,13,0.402298850574713,9,"MBIP","p_val_adj<0.05"
"PLEKHA1",1.55688988194491e-18,0.358101539664343,0.31,0.593,4.1234228523311e-14,0.288288288288288,13,0.351032448377581,8,"PLEKHA1","p_val_adj<0.05"
"BCAT1",8.4396019532928e-68,0.357905955939947,0.055,0.325,2.2352285773296e-63,0.288135593220339,10,0.591397849462366,7,"BCAT1","p_val_adj<0.05"
"NFYC",1.11584453093469e-23,0.357421332430961,0.36,0.664,2.95531424018053e-19,0.360103626943005,10,0.384210526315789,9,"NFYC","p_val_adj<0.05"
"DDIT3",2.00680895892426e-08,0.355777994061519,0.477,0.61,0.00053150335277109,0.390625,11,0.429799426934097,8,"DDIT3","p_val_adj<0.05"
"LAMA3",1.69556755638049e-25,0.355591292141387,0.194,0.465,4.49071067307374e-21,0.538461538461538,11,0.5,8,"LAMA3","p_val_adj<0.05"
"TPM3",3.00580418572027e-23,0.355441105757192,0.87,0.949,7.96087238588013e-19,0.318327974276527,13,0.337016574585635,9,"TPM3","p_val_adj<0.05"
"CAPZB",5.61852143117183e-08,0.354752432135717,0.789,0.865,0.00148806540104586,0.332939787485242,13,0.335353535353535,9,"CAPZB","p_val_adj<0.05"
"EEF2K",2.37775272861084e-20,0.354712496399147,0.325,0.622,6.2974781017258e-16,0.455587392550143,11,0.362359550561798,9,"EEF2K","p_val_adj<0.05"
"ORMDL3",9.9987712208957e-37,0.354675335683751,0.306,0.603,2.64817455785423e-32,0.390243902439024,11,0.382608695652174,9,"ORMDL3","p_val_adj<0.05"
"ARL6IP1",7.05417973033231e-23,0.354539085510591,0.799,0.909,1.86829950157851e-18,0.308051341890315,12,0.355769230769231,9,"ARL6IP1","p_val_adj<0.05"
"HMGB3",5.7926158718198e-08,0.353491122938999,0.479,0.628,0.00153417431365147,0.313229571984436,12,0.362116991643454,9,"HMGB3","p_val_adj<0.05"
"ZBTB38",5.43126098262064e-20,0.352602377887561,0.383,0.659,1.43846947124708e-15,0.277372262773723,11,0.320954907161804,8,"ZBTB38","p_val_adj<0.05"
"CRLS1",9.24452053002098e-27,0.351884865820857,0.566,0.759,2.44841126237606e-22,0.296540362438221,11,0.394009216589862,8,"CRLS1","p_val_adj<0.05"
"TPD52",3.08456550265817e-20,0.351531532432021,0.375,0.561,8.16947173379017e-16,0.40547263681592,9,0.423676012461059,7,"TPD52","p_val_adj<0.05"
"ATP11A-AS1",2.3890609062333e-15,0.351490891469394,0.079,0.248,6.32742781015889e-11,0.541176470588235,8,0.471830985915493,7,"ATP11A-AS1","p_val_adj<0.05"
"GBAS",3.39803359160146e-11,0.350019720645473,0.653,0.771,8.99969196735647e-07,0.322396576319543,13,0.353741496598639,8,"GBAS","p_val_adj<0.05"
"SMC4",2.95126287715283e-39,0.349731928899245,0.448,0.724,7.81641973013927e-35,0.357588357588358,12,0.400966183574879,9,"SMC4","p_val_adj<0.05"
"HOOK1",1.92114317748764e-12,0.349154382332083,0.338,0.57,5.08814770557601e-08,0.369146005509642,11,0.401840490797546,8,"HOOK1","p_val_adj<0.05"
"POLR2C",4.95462724988948e-16,0.348640801036125,0.448,0.649,1.31223302713323e-11,0.299376299376299,12,0.369272237196765,9,"POLR2C","p_val_adj<0.05"
"FOSB",6.23648147739325e-21,0.348239936082251,0.788,0.946,1.6517321192876e-16,0.332151300236407,12,0.345656192236599,9,"FOSB","p_val_adj<0.05"
"ADGRD1",9.35386424543394e-59,0.348209091779806,0.11,0.491,2.47737094540318e-54,0.677966101694915,8,0.437722419928826,7,"ADGRD1","p_val_adj<0.05"
"ARPC5",8.68947062362843e-21,0.347806376960993,0.64,0.818,2.30140629466799e-16,0.333333333333333,13,0.35042735042735,9,"ARPC5","p_val_adj<0.05"
"SP100",4.9597032477041e-08,0.347441175211906,0.685,0.736,0.00131357740515443,0.336054421768707,12,0.432304038004751,10,"SP100","p_val_adj<0.05"
"MYO6",3.74975236697051e-13,0.346119933584289,0.707,0.818,9.93121914392141e-09,0.330698287220026,12,0.335470085470085,9,"MYO6","p_val_adj<0.05"
"SMPDL3B",1.86393557180977e-17,0.345737201336193,0.397,0.537,4.93663336193817e-13,0.476525821596244,10,0.543973941368078,8,"SMPDL3B","p_val_adj<0.05"
"PPP1R15B",2.27612903807319e-16,0.345465177292666,0.441,0.621,6.02832775733685e-12,0.317124735729387,12,0.371830985915493,9,"PPP1R15B","p_val_adj<0.05"
"PRKCZ",2.98671122083935e-29,0.345220348393715,0.251,0.481,7.91030466839303e-25,0.345724907063197,10,0.516363636363636,6,"PRKCZ","p_val_adj<0.05"
"EPB41L5",2.66733729553631e-22,0.345149904271111,0.445,0.666,7.06444282722791e-18,0.410041841004184,10,0.393700787401575,9,"EPB41L5","p_val_adj<0.05"
"NEDD9",6.72572142229212e-18,0.345079383032316,0.552,0.696,1.78130731869407e-13,0.380067567567568,12,0.361809045226131,10,"NEDD9","p_val_adj<0.05"
"UROD",1.53183118328592e-14,0.344026452101276,0.494,0.675,4.05705488893276e-10,0.305660377358491,12,0.367875647668394,9,"UROD","p_val_adj<0.05"
"VASN",1.28562851691173e-29,0.343850464643347,0.234,0.603,3.40498712704071e-25,0.50597609561753,11,0.446376811594203,9,"VASN","p_val_adj<0.05"
"PTPN14",5.57671639487123e-22,0.343448388019464,0.365,0.621,1.47699333718165e-17,0.364795918367347,11,0.385915492957746,8,"PTPN14","p_val_adj<0.05"
"PLLP",5.19859659852514e-33,0.342923156537677,0.268,0.545,1.37684830911938e-28,0.458333333333333,10,0.41025641025641,8,"PLLP","p_val_adj<0.05"
"AKAP13",2.09808356407169e-13,0.342067837765152,0.768,0.857,5.55677431944388e-09,0.372572815533981,12,0.351020408163265,9,"AKAP13","p_val_adj<0.05"
"SEPP1",6.88027443308788e-19,0.342043861951429,0.61,0.797,1.82224068360332e-14,0.445801526717557,11,0.348684210526316,8,"SEPP1","p_val_adj<0.05"
"MECOM",3.15307026601703e-18,0.341926340562151,0.503,0.773,8.3509065995461e-14,0.346296296296296,12,0.3710407239819,7,"MECOM","p_val_adj<0.05"
"C14orf159",1.55923323179853e-14,0.341886598403938,0.307,0.512,4.1296292144184e-10,0.373860182370821,10,0.406143344709898,7,"C14orf159","p_val_adj<0.05"
"RNF212",5.12648194615471e-56,0.339760951992394,0.061,0.411,1.35774874343907e-51,0.507692307692308,8,0.391489361702128,8,"RNF212","p_val_adj<0.05"
"ACSL5",6.70257367904291e-07,0.339689669524289,0.374,0.563,0.0177517663889451,0.498753117206983,12,0.487577639751553,7,"ACSL5","p_val_adj<0.05"
"CLIC2",1.26074823797212e-42,0.339310097155953,0.196,0.498,3.33909170826916e-38,0.761904761904762,12,0.547368421052632,8,"CLIC2","p_val_adj<0.05"
"ADNP",1.05468711653496e-12,0.338681842829716,0.629,0.799,2.79333882814284e-08,0.322962962962963,13,0.343544857768052,10,"ADNP","p_val_adj<0.05"
"RBL2",5.71550877871661e-12,0.338620789629693,0.382,0.615,1.51375250004309e-07,0.339024390243902,11,0.403409090909091,10,"RBL2","p_val_adj<0.05"
"RPL30",4.75376995551967e-15,0.338598902310921,0.958,0.967,1.25903597271938e-10,0.339494163424125,13,0.347197106690778,10,"RPL30","p_val_adj<0.05"
"FABP5",8.69614832084272e-27,0.337315584919192,0.201,0.285,2.30317488277519e-22,0.462962962962963,11,0.539877300613497,7,"FABP5","p_val_adj<0.05"
"SMARCC2",1.20208715011648e-11,0.337189273944887,0.584,0.724,3.18372781708351e-07,0.291866028708134,12,0.369565217391304,9,"SMARCC2","p_val_adj<0.05"
"CHD9",1.41836362782135e-10,0.337103155958034,0.482,0.687,3.75653606828485e-06,0.309477756286267,12,0.409669211195929,8,"CHD9","p_val_adj<0.05"
"NFAT5",3.07664832254292e-15,0.33650213266473,0.555,0.757,8.14850308225491e-11,0.298657718120805,12,0.351039260969977,9,"NFAT5","p_val_adj<0.05"
"ARHGEF19",2.59580390052397e-15,0.336432947188651,0.205,0.458,6.87498663053773e-11,0.490909090909091,10,0.49236641221374,7,"ARHGEF19","p_val_adj<0.05"
"DAPK2",2.97474786419335e-45,0.33572655420484,0.149,0.441,7.87861971831609e-41,0.7,10,0.476190476190476,9,"DAPK2","p_val_adj<0.05"
"ZNF593",1.26906930774729e-13,0.33487370851414,0.561,0.71,3.3611300615687e-09,0.300664451827243,13,0.366995073891626,9,"ZNF593","p_val_adj<0.05"
"DHRS1",9.97871275235088e-11,0.333540618401074,0.343,0.51,2.64286207246013e-06,0.298913043478261,11,0.383561643835616,8,"DHRS1","p_val_adj<0.05"
"PIK3C2A",9.11677863027601e-22,0.333446834808556,0.308,0.587,2.4145788202286e-17,0.33030303030303,10,0.37797619047619,10,"PIK3C2A","p_val_adj<0.05"
"YTHDF2",1.72081391941893e-23,0.331798493462595,0.666,0.836,4.55757566558104e-19,0.302097902097902,12,0.355648535564854,10,"YTHDF2","p_val_adj<0.05"
"CTSF",1.70721118667376e-15,0.331448176445891,0.196,0.474,4.52154882790545e-11,0.4,10,0.416974169741697,9,"CTSF","p_val_adj<0.05"
"LAMA5",1.78625414535206e-22,0.331222169141857,0.352,0.654,4.73089410396493e-18,0.367724867724868,12,0.374331550802139,8,"LAMA5","p_val_adj<0.05"
"TRAP1",8.32969679083177e-07,0.330754326763502,0.416,0.591,0.0220612019505179,0.36322869955157,12,0.381656804733728,7,"TRAP1","p_val_adj<0.05"
"RNPS1",5.49276047374085e-12,0.330645680677762,0.697,0.846,1.45475761147027e-07,0.316844919786096,13,0.34297520661157,9,"RNPS1","p_val_adj<0.05"
"IMPA2",1.37339926448262e-27,0.330349089701345,0.368,0.671,3.63744795198221e-23,0.511392405063291,9,0.299479166666667,10,"IMPA2","p_val_adj<0.05"
"EGR1",4.00048326471495e-19,0.329662215126531,0.821,0.904,1.05952799265975e-14,0.342792281498297,12,0.359767891682785,9,"EGR1","p_val_adj<0.05"
"GGCX",1.7159990060392e-30,0.329249442522368,0.495,0.717,4.54482336749481e-26,0.32391713747646,11,0.397560975609756,8,"GGCX","p_val_adj<0.05"
"NDUFB9",4.84139349728823e-21,0.328835694445065,0.819,0.914,1.28224306775679e-16,0.329920364050057,13,0.353728489483748,10,"NDUFB9","p_val_adj<0.05"
"DCAF11",2.56787167928373e-07,0.328509828310328,0.474,0.649,0.00680100814258296,0.328094302554027,11,0.39622641509434,8,"DCAF11","p_val_adj<0.05"
"SPG7",4.37266565928975e-06,0.328491172675225,0.401,0.584,0.115810049986289,0.286046511627907,10,0.437125748502994,8,"SPG7","NS"
"RASL11B",1.29253504572238e-17,0.327231235960019,0.03,0.192,3.42327906859573e-13,0.59375,8,0.572727272727273,6,"RASL11B","p_val_adj<0.05"
"CLUHP3",1.67449516495612e-21,0.327075861648328,0.138,0.39,4.43490044438628e-17,0.425675675675676,10,0.484304932735426,8,"CLUHP3","p_val_adj<0.05"
"ITPR3",1.14225248890658e-14,0.326452659554153,0.438,0.698,3.02525571686908e-10,0.363829787234043,11,0.348370927318296,9,"ITPR3","p_val_adj<0.05"
"PTPRF",0.00108655883287072,0.326409334803126,0.84,0.893,1,0.335183129855716,12,0.342465753424658,10,"PTPRF","NS"
"DMTF1",1.40052545300863e-17,0.326277608617373,0.289,0.493,3.70929166229337e-13,0.361290322580645,10,0.343971631205674,9,"DMTF1","p_val_adj<0.05"
"THOC2",7.29083756616167e-29,0.325996372068857,0.607,0.83,1.93097832939792e-24,0.34715821812596,12,0.355789473684211,9,"THOC2","p_val_adj<0.05"
"IDH3B",1.18262760567794e-09,0.325734173995928,0.507,0.673,3.13218921363803e-05,0.338235294117647,12,0.407792207792208,8,"IDH3B","p_val_adj<0.05"
"ECI1",5.02215173307294e-08,0.325727232139695,0.686,0.823,0.00133011688650437,0.33695652173913,12,0.360934182590234,10,"ECI1","p_val_adj<0.05"
"PXMP4",0.00910006841828438,0.324898660341857,0.308,0.418,1,0.321212121212121,9,0.606694560669456,7,"PXMP4","NS"
"RBBP5",8.38220173846879e-23,0.324494900945987,0.432,0.65,2.22002613043346e-18,0.365010799136069,12,0.376344086021505,9,"RBBP5","p_val_adj<0.05"
"CDIPT",4.14967101311475e-12,0.323775431818369,0.433,0.661,1.09904036782344e-07,0.313978494623656,11,0.378306878306878,9,"CDIPT","p_val_adj<0.05"
"LDHD",5.59238116656657e-24,0.32299961576545,0.044,0.285,1.48114215196516e-19,0.468085106382979,8,0.576687116564417,6,"LDHD","p_val_adj<0.05"
"EPRS",2.67153103434517e-22,0.322736776793385,0.6,0.794,7.07554994446318e-18,0.363354037267081,12,0.363436123348018,9,"EPRS","p_val_adj<0.05"
"PPCS",1.31123017534407e-10,0.322553912270149,0.67,0.825,3.47279311939877e-06,0.307371349095967,12,0.336864406779661,9,"PPCS","p_val_adj<0.05"
"KRTCAP2",8.5831608149072e-20,0.321837114520137,0.928,0.92,2.27325014182817e-15,0.331325301204819,13,0.361216730038023,8,"KRTCAP2","p_val_adj<0.05"
"OCLN",5.47835067844032e-27,0.321592293439771,0.631,0.808,1.45094117718492e-22,0.389955686853767,11,0.324675324675325,10,"OCLN","p_val_adj<0.05"
"DRAM1",2.09643585803869e-08,0.321579534024697,0.467,0.603,0.000555241037001547,0.427145708582834,9,0.469565217391304,8,"DRAM1","p_val_adj<0.05"
"SSR1",5.71651359064016e-08,0.320831494704044,0.728,0.839,0.00151401862448105,0.34955185659411,12,0.35625,8,"SSR1","p_val_adj<0.05"
"SNHG12",6.89746667984342e-19,0.32054901280328,0.527,0.678,1.82679405015653e-14,0.390459363957597,11,0.399484536082474,8,"SNHG12","p_val_adj<0.05"
"PSMB9",0.0327620804980786,0.320513275037215,0.602,0.684,1,0.408668730650155,12,0.40153452685422,9,"PSMB9","NS"
"LARP4B",3.84493564989602e-09,0.320048616169382,0.606,0.773,0.000101833120687496,0.324615384615385,11,0.343891402714932,10,"LARP4B","p_val_adj<0.05"
"RNF181",4.01200527225645e-20,0.319906053841074,0.737,0.804,1.06257959635712e-15,0.321112515802781,12,0.393478260869565,8,"RNF181","p_val_adj<0.05"
"CDR2L",6.46662469254962e-07,0.319816154641905,0.262,0.428,0.0171268554982177,0.501779359430605,10,0.457142857142857,7,"CDR2L","p_val_adj<0.05"
"CHD8",6.96520085680714e-22,0.31961356783276,0.435,0.668,1.84473344692537e-17,0.36830835117773,12,0.350785340314136,7,"CHD8","p_val_adj<0.05"
"TM7SF3",2.09397513864609e-06,0.319567856444405,0.418,0.612,0.0554589315470416,0.404017857142857,11,0.42,9,"TM7SF3","NS"
"MBTPS1",7.19007157336827e-08,0.31954245704022,0.451,0.65,0.00190429045620659,0.349173553719008,12,0.387096774193548,9,"MBTPS1","p_val_adj<0.05"
"ACAA1",6.98983843911089e-13,0.318808139214703,0.479,0.614,1.85125871059852e-08,0.361867704280156,13,0.396011396011396,10,"ACAA1","p_val_adj<0.05"
"DAPK1",8.29213095453489e-27,0.31809252479311,0.257,0.591,2.19617088330857e-22,0.409420289855072,9,0.387573964497041,9,"DAPK1","p_val_adj<0.05"
"DESI2",2.84404021543525e-45,0.317554561157784,0.337,0.652,7.53244051058027e-41,0.298342541436464,12,0.367292225201072,8,"DESI2","p_val_adj<0.05"
"TANGO6",2.70579010298701e-09,0.317204615729041,0.104,0.248,7.1662850877611e-05,0.410714285714286,9,0.514084507042254,6,"TANGO6","p_val_adj<0.05"
"WDR74",6.06281535267493e-21,0.317061685531236,0.552,0.691,1.60573664615596e-16,0.361486486486487,12,0.412658227848101,8,"WDR74","p_val_adj<0.05"
"ZSCAN31",1.09763178810573e-35,0.316754304775952,0.119,0.358,2.90707779079803e-31,0.375,9,0.6,6,"ZSCAN31","p_val_adj<0.05"
"IRX2",2.33182868689945e-40,0.316706088390863,0.562,0.741,6.1758482772532e-36,0.504145936981758,11,0.422169811320755,8,"IRX2","p_val_adj<0.05"
"TCEB2",0.000586220412732613,0.316676360122003,0.939,0.948,1,0.322420634920635,13,0.348708487084871,10,"TCEB2","NS"
"UNC50",3.63834162981285e-07,0.316674077638749,0.539,0.558,0.00963614780655933,0.332179930795848,10,0.366771159874608,9,"UNC50","p_val_adj<0.05"
"WDR6",8.30817263433512e-08,0.31648020637181,0.528,0.598,0.00220041952220366,0.352733686067019,13,0.33625730994152,10,"WDR6","p_val_adj<0.05"
"VPS13D",1.55709712752121e-16,0.316443850104638,0.301,0.561,4.12397174223992e-12,0.312693498452012,11,0.38006230529595,9,"VPS13D","p_val_adj<0.05"
"SUCO",1.78624615969453e-24,0.316184130088442,0.328,0.624,4.73087295395097e-20,0.403409090909091,10,0.324929971988796,9,"SUCO","p_val_adj<0.05"
"FUS",1.54482745123764e-17,0.316140265027694,0.771,0.888,4.09147550460288e-13,0.313180169286578,12,0.34251968503937,8,"FUS","p_val_adj<0.05"
"MAD1L1",1.1597296683988e-22,0.316088020607743,0.22,0.477,3.07154402675423e-18,0.372881355932203,11,0.304029304029304,7,"MAD1L1","p_val_adj<0.05"
"VAMP3",5.0790782301108e-09,0.31574407478205,0.511,0.668,0.000134519386924485,0.295620437956204,12,0.321989528795811,10,"VAMP3","p_val_adj<0.05"
"IFITM3",7.21155408755227e-06,0.315065785141856,0.958,0.962,0.190998010008822,0.351167315175097,13,0.352727272727273,10,"IFITM3","NS"
"ATP11A",3.90325929114152e-37,0.314418340746712,0.484,0.785,1.03377822325883e-32,0.416184971098266,12,0.383073496659243,9,"ATP11A","p_val_adj<0.05"
"PCMTD1",1.24579358707746e-17,0.314242662295913,0.571,0.774,3.29948431537466e-13,0.33278955954323,13,0.383747178329571,9,"PCMTD1","p_val_adj<0.05"
"FXYD5",4.49918918288558e-22,0.313919721489412,0.33,0.563,1.19161025508725e-17,0.392655367231638,12,0.428571428571429,9,"FXYD5","p_val_adj<0.05"
"AARS",1.01949014546058e-14,0.313518598979568,0.428,0.659,2.70011965025233e-10,0.291938997821351,11,0.374005305039788,9,"AARS","p_val_adj<0.05"
"CDV3",6.54769153719514e-10,0.313046175921444,0.696,0.781,1.73415610362613e-05,0.331994645247657,12,0.384787472035794,8,"CDV3","p_val_adj<0.05"
"PPL",2.08202823449915e-20,0.312855576702628,0.471,0.68,5.51425177907099e-16,0.388118811881188,12,0.372750642673522,8,"PPL","p_val_adj<0.05"
"C6orf106",7.21927208528884e-22,0.312470563343303,0.418,0.675,1.91202421178875e-17,0.300668151447661,12,0.365284974093264,9,"C6orf106","p_val_adj<0.05"
"COMMD2",1.14034911395959e-33,0.312468170506528,0.308,0.53,3.02021462832197e-29,0.312121212121212,10,0.504950495049505,8,"COMMD2","p_val_adj<0.05"
"GNPTG",1.48619050721909e-11,0.31198935853528,0.645,0.801,3.93617555836977e-07,0.310693641618497,12,0.336244541484716,9,"GNPTG","p_val_adj<0.05"
"NUAK2",8.34769890365667e-25,0.311874033391503,0.342,0.519,2.21088805463347e-20,0.365122615803815,12,0.387205387205387,8,"NUAK2","p_val_adj<0.05"
"PDLIM2",1.11029260694483e-33,0.311760955993625,0.187,0.43,2.94060996949337e-29,0.736318407960199,11,0.443089430894309,8,"PDLIM2","p_val_adj<0.05"
"RAB6A",3.32314439535321e-19,0.311302563624849,0.638,0.795,8.80134793109298e-15,0.363503649635037,11,0.342857142857143,9,"RAB6A","p_val_adj<0.05"
"CNIH4",1.9296110158103e-19,0.310142359991537,0.728,0.809,5.11057477537358e-15,0.316261203585147,12,0.380129589632829,10,"CNIH4","p_val_adj<0.05"
"TRAPPC6A",0.0334738464869693,0.310140432543207,0.54,0.638,1,0.309153713298791,13,0.361643835616438,10,"TRAPPC6A","NS"
"YBX1",2.11644141585788e-16,0.30931117722624,0.862,0.928,5.60539508989958e-12,0.328648648648649,12,0.355932203389831,9,"YBX1","p_val_adj<0.05"
"ABCF1",4.44946510588794e-21,0.309016299990804,0.626,0.841,1.17844083329442e-16,0.336309523809524,13,0.361746361746362,9,"ABCF1","p_val_adj<0.05"
"EMC1",1.24344333679516e-15,0.30892652366918,0.35,0.628,3.29325967750198e-11,0.345744680851064,12,0.387186629526462,8,"EMC1","p_val_adj<0.05"
"USP7",6.841609468166e-11,0.308855742237225,0.481,0.72,1.81200026764376e-06,0.319767441860465,12,0.361650485436893,10,"USP7","p_val_adj<0.05"
"PGP",2.65006091069106e-14,0.308821991123803,0.365,0.6,7.01868632196526e-10,0.285714285714286,13,0.384839650145773,9,"PGP","p_val_adj<0.05"
"PPP2R5A",3.27126271238285e-33,0.308718250318261,0.396,0.699,8.66393929374599e-29,0.308235294117647,12,0.325,9,"PPP2R5A","p_val_adj<0.05"
"ARRB1",2.04878040877636e-33,0.308698148210789,0.296,0.601,5.4261949126442e-29,0.383647798742138,11,0.377906976744186,10,"ARRB1","p_val_adj<0.05"
"SRCAP",4.25447255671772e-12,0.308578651118728,0.394,0.619,1.12679705664669e-07,0.274231678486998,12,0.392655367231638,8,"SRCAP","p_val_adj<0.05"
"CISH",9.60398235264371e-34,0.308192416927687,0.148,0.341,2.54361472609769e-29,0.490566037735849,8,0.415384615384615,6,"CISH","p_val_adj<0.05"
"LRRC25",3.55008572877039e-22,0.308014415593914,0.037,0.196,9.40240205264839e-18,0.475,9,0.383928571428571,5,"LRRC25","p_val_adj<0.05"
"IL6R",2.22228005036551e-21,0.307561941875856,0.38,0.652,5.88570871339306e-17,0.397058823529412,11,0.348525469168901,9,"IL6R","p_val_adj<0.05"
"ACADVL",4.9905114466464e-07,0.307077485832022,0.614,0.79,0.013217369566443,0.333839150227618,12,0.356194690265487,9,"ACADVL","p_val_adj<0.05"
"WWTR1",9.77341244744704e-25,0.306615018409585,0.584,0.724,2.58848828670635e-20,0.317384370015949,12,0.391304347826087,8,"WWTR1","p_val_adj<0.05"
"SNX5",3.11559285577179e-18,0.306483218531225,0.504,0.747,8.2516476785116e-14,0.312384473197782,13,0.360655737704918,9,"SNX5","p_val_adj<0.05"
"MXRA8",4.78752590289575e-18,0.306096581329171,0.044,0.278,1.26797623538194e-13,0.297872340425532,8,0.610062893081761,7,"MXRA8","p_val_adj<0.05"
"TNNC1",7.21670190077708e-59,0.305933824931109,0.034,0.337,1.91134349842081e-54,0.351351351351351,8,0.528497409326425,8,"TNNC1","p_val_adj<0.05"
"NFATC2IP",0.00118259103116344,0.304865909582082,0.428,0.589,1,0.368191721132898,12,0.42433234421365,6,"NFATC2IP","NS"
"GALM",7.18760649815579e-16,0.304649469116773,0.38,0.626,1.90363758103656e-11,0.318627450980392,11,0.354748603351955,10,"GALM","p_val_adj<0.05"
"HMGCS1",0.358157123032918,0.304649024222725,0.681,0.624,1,0.376196990424077,12,0.361344537815126,9,"HMGCS1","NS"
"VKORC1",8.11030744086929e-10,0.304586409614933,0.623,0.755,2.14801492571423e-05,0.376681614349776,12,0.333333333333333,8,"VKORC1","p_val_adj<0.05"
"ARL2BP",2.56059432978902e-08,0.304465645345023,0.448,0.584,0.000678173408244623,0.35966735966736,12,0.380239520958084,8,"ARL2BP","p_val_adj<0.05"
"FBP1",2.28201903181186e-43,0.304136796481563,0.345,0.705,6.04392740575371e-39,0.57027027027027,12,0.344913151364764,8,"FBP1","p_val_adj<0.05"
"LRRC47",9.02382103223852e-18,0.303815062812969,0.39,0.638,2.38995900038837e-13,0.370813397129187,10,0.342465753424658,9,"LRRC47","p_val_adj<0.05"
"SLC25A36",4.66823936855109e-10,0.303798599184452,0.407,0.594,1.23638319676076e-05,0.450800915331808,11,0.361764705882353,8,"SLC25A36","p_val_adj<0.05"
"BROX",7.27222973396468e-07,0.30361496940398,0.596,0.74,0.0192605004504054,0.300469483568075,12,0.356973995271868,8,"BROX","p_val_adj<0.05"
"NARFL",1.93308216012752e-07,0.302557632045086,0.211,0.411,0.00511976810109774,0.300884955752212,11,0.476595744680851,8,"NARFL","p_val_adj<0.05"
"MYO1B",3.07764176023842e-19,0.302428024803798,0.563,0.664,8.15113420199145e-15,0.332781456953642,12,0.413157894736842,9,"MYO1B","p_val_adj<0.05"
"MAGED1",5.17448535649554e-16,0.302014303387318,0.612,0.733,1.37046244666784e-11,0.374429223744292,13,0.317422434367542,9,"MAGED1","p_val_adj<0.05"
"KPNA6",1.68393304836015e-06,0.301999626591817,0.764,0.865,0.0445989667858187,0.321951219512195,12,0.345454545454545,9,"KPNA6","p_val_adj<0.05"
"GUK1",1.84668294903384e-15,0.300713877914913,0.912,0.93,4.89093979051611e-11,0.321756894790603,13,0.359022556390977,10,"GUK1","p_val_adj<0.05"
"UXS1",2.00104547733087e-15,0.30054215882487,0.445,0.659,5.2997689467108e-11,0.360587002096436,12,0.358090185676393,9,"UXS1","p_val_adj<0.05"
"PITHD1",5.3207776311098e-18,0.300292039833541,0.485,0.687,1.40920795559943e-13,0.3,11,0.376590330788804,8,"PITHD1","p_val_adj<0.05"
"AKR7A2",0.362188067033909,0.300169374902223,0.649,0.729,1,0.379310344827586,13,0.369304556354916,9,"AKR7A2","NS"
"FAM184A",1.30004824290555e-31,0.30008840852785,0.355,0.565,3.44317777133535e-27,0.454068241469816,10,0.458204334365325,8,"FAM184A","p_val_adj<0.05"
"SMARCA1",3.19499017099172e-33,0.300079735289199,0.239,0.566,8.46193146787157e-29,0.42578125,10,0.376543209876543,9,"SMARCA1","p_val_adj<0.05"
"IST1",9.13370856185259e-10,0.299566852287717,0.628,0.788,2.41906271260666e-05,0.34272997032641,13,0.376940133037694,9,"IST1","p_val_adj<0.05"
"YWHAG",1.15154895681874e-28,0.299404690494107,0.529,0.675,3.04987741213443e-24,0.332746478873239,12,0.367875647668394,9,"YWHAG","p_val_adj<0.05"
"RARRES1",5.65338462338909e-54,0.299212682347293,0.292,0.1,1.4972989175046e-49,0.811501597444089,10,0.649122807017544,6,"RARRES1","p_val_adj<0.05"
