"17-10-20"	"8-7-2-23-22-11-27-18-13-3-5"	"26"	"25"	"24"	"21"	"19"	"16"	"15"	"14"	"12"	"9"	"4"	"6"
"15140"	0	0	0	0	0	4.54	0	0	0	0	0	95.46	0	0
"15141"	0	0	0	0	0	60.02	0	0	0	0	0	39.98	0	0
"15142"	0.69	3.12	0.64	0.24	0.48	71.01	0	0	0.66	0	0.14	22.74	0.08	0.21
"15143"	0	5.66	0	0	0	5.33	0	0	0	1.06	0	87.95	0	0
"15144"	0	0	0	0	0	32.13	0	0	0	0	0	67.87	0	0
"15145"	0.26	3.79	0.89	0.23	0.13	80.2	0	0.43	0.34	0	1.14	12.25	0.17	0.15
"15146"	0	2.59	0	0	0	12.23	0	0	0	0	0	85.18	0	0
"15147"	0	0	0	0	0	50.97	0	0	0	0	0	47.24	0	1.79
"15148"	0	9.98	0	0	0	44.06	0	0	0	0	0	45.96	0	0
"15149"	0	2.77	0	0	0	29.04	0	0	0	0	0	68.19	0	0
"15150"	0	0	0	0	0	17.66	0	0	0	0	0	82.34	0	0
"15151"	1.05	0	1.67	3.07	1.7	74.3	0.86	0.44	0.99	1.44	0.4	8.33	0.47	5.28
"15152"	0	5.65	0	0	0	43.26	0	0	0	0	0	51.08	0	0
"15153"	0.28	4	1.88	0.69	1.28	27.18	0	1.46	0.74	0	0.69	54.06	0.55	7.2
"15154"	1.71	0	2.01	1.6	1.42	12.95	4.14	1.3	2.26	2.05	0	69.33	1.22	0
"15155"	2.45	29.95	2.8	1.85	2.46	34.1	0.22	0.98	2.45	3.63	1.7	16	1.4	0
"15156"	0	0	0	0	0	69.04	0	0	0	0	0	30.96	0	0
"15157"	0	0	0	0	0	18.04	0	0	0	0.08	0	78.08	0	3.8
"15158"	0	0	0	0	0	44.14	0	0	0	0	0	55.86	0	0
"15159"	0	7.96	0	0	0	43.38	0	0	0	0	0	45.31	0	3.35
"15160"	0	0	0	0	0	64.21	0	0	0	0	0	35.79	0	0
"15161"	0	1.58	0	0	0	71.14	0	0	0	0	0	27.29	0	0
"15162"	0.61	0	1.03	0.56	0.41	36.1	0.42	1.46	1.4	1.7	0	55.83	0.48	0
"15163"	0	3.49	0	0	0	14	0	0	0	0	0	82.51	0	0
"15164"	1.59	0.45	1.36	2.11	1.57	82.25	0.9	0.34	1.71	0	1.22	3.99	1.12	1.37
"15165"	1.23	1.01	1.36	1.47	1.2	57.14	1.16	2.44	1.4	15.78	0.72	11.24	1.52	2.33
"15166"	0	4.82	0	0	0	50.03	0	0	0	0.12	0	45.04	0	0
"15167"	0	0	0	0	0	22.21	0	0	0	0	0	72.69	0	5.1
"15168"	0	0	0	0	0	14.46	0	0	0	0	0	85.54	0	0
"15169"	0	0	0	0	0	35.49	0	0	0	0	0	64.51	0	0
"15170"	0	0	0	0	0	20.57	0	0	0	5.7	0	73.74	0	0
"15171"	0	0	0	0	0	48.36	0	0	0	0	0	51.64	0	0
"15172"	0	10.29	0.89	0.79	0	29.84	0	0	0.29	0	0.11	57.2	0.6	0
"15173"	0	0	0	0	0	43.07	0	0	0	0	0	56.93	0	0
"15174"	0	0	0	0	0	22.2	0	0	0	0.61	0	77.19	0	0
"15175"	0	0	0	0	0.03	20.74	0.1	0	0.17	0	0	78.97	0	0
"15176"	1.59	1.81	2.46	1.69	1.88	67.45	3.91	1.73	2.01	0.68	1.08	10.16	1.53	2.01
"15177"	0	0.6	0.19	0	0.23	40.99	0	0.74	0.47	4.06	3.75	43.2	0.24	5.54
"15178"	0	0	0	0	0	38.26	0	0	0	0	0	61.74	0	0
"15179"	0.21	0	0	0	0.19	70.67	0	0	0.41	0	0	28.52	0	0
"15180"	0	4.08	0	0	0	49.35	0	0	0	0	0	46.57	0	0
"15181"	0	0	0	0	0	72.84	0	0	0	0	0	27.16	0	0
"15182"	0	0	0	0	0	42.42	0	0	0	0	0	55.73	0	1.85
"15183"	0	0	0	0	0	71.25	0	0	0	0	0	28.75	0	0
"15184"	0	0	0	0	0	57.87	0	0	0	0	0	42.13	0	0
"15185"	0	0.46	0	0	0	77.23	0	0	0	0	0	22.31	0	0
"15186"	0	1.32	0	0	0	13.91	0	0	0	0	0	83.04	0	1.73
"15187"	0	1.53	0	0	0	65.31	0.21	0.35	0	0.82	0.27	30.27	0	1.24
"15188"	0	8.99	0	0	0	17.16	0	0	0	0	0	73.85	0	0
"15189"	0	2.84	0	0	0	14.35	0	0	0	0	0	82.81	0	0
"15190"	0	1.78	0	0	0	46.99	0	0	0	0	0	51.24	0	0
"15191"	0	19.45	0	0	0	43.99	0	0	0	0.32	0	36.24	0	0
"15192"	0	0	0	0	0	61.99	0	0	0	0	0	38.01	0	0
"15193"	2.43	8.92	3.31	2.95	2.22	56.74	0	1.76	2.85	5.48	1.78	8.4	2.67	0.5
"15194"	0	0	0	0	0	64.04	0	4.52	0	0	0	31.44	0	0
"15195"	0	4.98	0	0	0	36.46	0	0	0	0	0	58.55	0	0
"15196"	1.76	1.78	1.91	1.6	1.36	71.29	2.34	1.13	1.8	0	1.54	10.91	1.52	1.04
"15197"	0	1.94	0	0	0	34.24	0	0	0	0	0	63.82	0	0
"15198"	3.53	3.97	3.33	3.36	3.06	54.99	1.57	3.03	3.69	0.77	2.5	11.62	3.14	1.43
"15199"	0	0	0	0	0	58.15	0	0	0	0	0	41.85	0	0
"15200"	0	0	0	0	0	38.18	0	0	0	0	0	61.82	0	0
"15201"	1.41	2.02	1.44	1.59	1.32	74.24	0.77	1.31	1.53	0	1.28	1.28	11.81	0
"15202"	0	0	0	0	0	29.98	0	0	0	0	0	0	70.02	0
"15203"	1.07	1.53	0.86	1.14	1.35	80.68	1.43	0	1.16	2.59	2.14	0.26	5.79	0
"15204"	0	4.45	0	0	0	57.46	0	0.71	0	0	0	0	37.39	0
"15205"	2.25	4.75	2.7	2.22	2.89	72.78	0.34	0.64	2.43	0.71	1.57	1.89	4.84	0
"15206"	2.9	4.31	3.21	3.91	3.14	54.04	1.8	1.45	3.21	0.64	2.43	2.28	16.38	0.29
"15207"	1.61	0.49	1.45	2.12	1.65	81.89	0.92	0	1.71	0	1.21	0.67	4.97	1.3
"15208"	2.1	1.11	2.86	2.14	3.67	69.14	3.8	2.38	2.14	0.33	1.72	2.67	3.66	2.29
"15209"	0	14.64	0	0	0	48.5	0	2.65	0	28.03	0	3.21	0.91	2.06
"15210"	2.66	1.33	3.34	2.74	2.85	7.71	1.79	4.9	2.98	1.64	2.15	1.6	63.71	0.59
"15211"	0.73	11.54	1.32	0.93	0.25	43.4	2.52	10.92	1.16	1.65	0.44	2.39	17.13	5.62
"15212"	1.05	0.32	1.39	0.76	0.75	71.56	0.81	0	0.96	0	0.45	2.4	19.56	0
"15213"	0	0	0	0	0	19.43	0	12.11	0	0	0	0	68.46	0
"15214"	0	0	0	0	0	11.36	0	19.91	0	0	0	0	68.74	0
"15215"	0.52	4.64	3.27	7.08	0.68	10.82	0	0	0.68	4.46	1.51	0.04	63.86	2.45
"15216"	0	1.57	0.24	1.83	0	87.56	0	0	0	0	0	0.06	8.74	0
"15217"	0	0	0	0	0	22.53	0	5.9	0	0	0	0	71.57	0
"15218"	1.23	1.99	1.86	0.88	0.51	31.83	0	8.57	1.34	7.34	0.55	1.12	41.35	1.43
"15219"	0.56	0.58	0.37	0.74	0.36	59.03	1.01	0	0.32	0	0.29	2.51	33.83	0.39
"15220"	1.65	0.91	1.06	1.39	2.1	8.65	0.83	0	1.34	2.86	0.97	1.4	76.84	0
"15221"	1.62	9.87	4.97	7.39	1.99	25.9	1	4.17	2.96	4.08	3.66	0.74	22.5	9.15
"15222"	0.82	2.31	1.71	2.46	0.33	56.25	0	0	1.21	1.55	0.22	2.57	29.4	1.19
"15223"	0	0	0	0	0	39.76	0	18.35	0	0	0	0	41.89	0
"15224"	0	1.54	2.82	1.96	0	14.03	0	30.64	0	0.85	0	1.17	46.12	0.87
"15225"	0.99	3.2	3.78	6.47	1.26	42.57	0.18	0	1.56	0	0.67	0.56	37.27	1.49
"15226"	2.17	16.13	2.49	3.39	2.16	50.62	0.94	1.9	2.43	0.75	1.84	0.63	12.97	1.57
"15227"	1.92	0	1.86	1.9	1.93	82.64	1.26	0.67	1.99	0	1.77	0.74	3.31	0
"15228"	0	0	0	0	0	34.6	0	2.88	0	0	0	0	62.52	0
"15229"	0	0	0	0	0	52.77	0	1.17	0	0	0	0	46.06	0
"15230"	0.23	0.95	2.63	7.64	0.22	76.6	0.77	3.91	0.48	0	0.99	1.35	3.37	0.85
"15231"	0.44	17.03	4.63	0	1.66	45.84	0	3.57	0.18	4.88	2.09	11.56	2.66	5.45
"15232"	0	0.72	0	0	0	68.44	0	2.55	0	0.46	0	0	27.69	0.15
"15233"	1.04	0.59	1.04	0.88	1.06	61.7	0.73	10.29	1.08	0.13	0.69	0.4	20.38	0
"15234"	0	0	0	0	0	4.29	0	64.04	0	2.16	0	0	29.5	0
"15235"	1.34	3.44	1.79	0.83	2.14	20.3	0	0	1.41	1.83	1.42	1.72	62.08	1.69
"15236"	2.26	0	2	2.25	2.18	6.19	1.81	0	2.4	0.36	1.56	0.5	78.49	0
"15237"	0	0	0	0	0	0	0	32.75	0	0	0	0	67.25	0
"15238"	0	3.54	0	0.07	0	5.57	0	9.44	0	0	0	2.66	77.13	1.59
"15239"	2.02	1.35	0.8	1.22	1.03	71.25	0.36	0	0.63	0	0.91	1.3	18.46	0.66
"15240"	1.68	2.83	2.04	1.98	2.2	45.62	0	0	1.99	1.12	1.21	0.18	37.99	1.17
"15241"	0	0	0	0	0	62.77	0	20.01	0	0	0	0	17.23	0
"15242"	2.26	1.23	2.31	2.5	2.02	5.67	1.95	0	2.49	0.81	1.72	3.33	73.72	0
"15243"	0.87	2.19	1.57	3.69	0.29	32.25	0	0	0.9	7.08	1.72	2.14	43.87	3.44
"15244"	0	2.96	0	0	0	9.27	0	0	1.66	16.98	0.88	0	62.8	5.44
"15245"	0	1.76	0	0	0	38.25	0	0	0	0	0	0	59.99	0
"15246"	0.87	3.89	1.57	2.07	1.9	67.02	0	0	1.03	8.18	0.37	1.22	10.85	1.02
"15247"	0	2.42	2	3.78	0	43.33	0	14.42	0.12	4.92	0	1.77	24.86	2.38
"15248"	0.5	3.36	0.97	0.48	0.59	8.27	0	40.3	0.7	1.6	0	1.09	40.19	1.97
"15249"	0.26	1.56	0.11	0	1.27	31.87	0	0	0.39	1.41	1.4	0	59.88	1.83
"15250"	1.4	3.71	2.98	4.48	1.28	33.49	0.83	0	1.71	1.91	1.15	2.12	43.83	1.1
"15251"	0.72	0.19	0.67	0.87	0.61	76.26	2.65	3.57	0.59	2.11	0.22	0.15	11.39	0
"15252"	1.82	0	1.66	2	1.46	2.95	1.45	6.1	2	0	1.4	1.3	77.86	0
"15253"	0.93	0	0.9	0.93	0	4.07	0.59	90.36	0.81	0	0.53	0.88	0	0
"15254"	0.44	0	0.29	0.28	0.67	4.1	0	0	0.5	2.12	0.19	0	91.41	0
"15255"	1.96	0.01	1.96	1.89	1.78	71.62	1.65	0.41	2	0	2.01	2.38	12.33	0
"15256"	1.16	0.61	1.27	1.28	1.05	56.39	0.97	2.25	1.33	16.63	0.72	0.64	13.71	1.99
"15257"	0.93	1.73	0.74	0.95	0.58	12.22	0.89	0	0.86	4.73	0.51	1.43	72.4	2.03
"15258"	0.01	1.49	0.34	2.04	1.76	33.44	0	0.44	0.14	2.56	0.25	2.16	54.26	1.11
"15259"	0	2.1	0.17	0.66	0	51.95	0	0	0	0	0	0.23	44.88	0
"15260"	0	0	0	2.33	0	5.94	0	19.62	0	0	0	0	72.11	0
"15261"	0.33	0	0.33	0.6	0.59	34.94	0.86	5.4	0.45	0	0	0	56.5	0
"15262"	0	12.86	1.09	4.36	0	58.25	0	12.83	0.27	0	0	0.53	4.08	5.73
"15263"	4.66	5.88	5.58	7.02	4.54	5.79	3.25	0	5.19	6.72	3.99	3.05	42.54	1.79
"15264"	1.65	2.3	1.65	1.99	1.79	11.44	0.76	0	1.9	2.02	1.47	1.16	71.5	0.39
"15265"	0.36	0	0	0	0	50.82	0	0	0	0	0	0	48.82	0
"15266"	0	35.57	0	0	0	23.35	0	0	0	0	0	0	41.08	0
"15267"	0	2.11	0.26	0	0	49.37	1.85	2.98	0	9.73	0	0	28.85	4.86
"15268"	0.51	0.81	0.2	0.93	0.37	16.65	0.4	0	0.37	0	0	0.51	79.26	0
"15269"	0	0	0	0	0	66.74	0	0.29	0	0	0	0	32.97	0
"15270"	2.93	2.14	2.98	3.24	2.86	13.4	1.84	0	3.13	3.09	2.24	1.58	60.29	0.29
"15271"	1.5	2.74	2.29	1.91	1.77	60.1	4.9	3.63	2.16	5.7	1.48	1.44	7.3	3.09
"15272"	0	0	0	0	0	36.34	0	7.36	0	0	0	0	56.29	0
"15273"	1.82	3.12	2.19	1.97	1.55	15.91	0	2.25	2.03	10.25	1.88	2.31	51.93	2.78
"15274"	0.28	0	0.75	0.31	1.9	47.69	1.22	5.2	0.73	0	3.8	0	33.98	4.12
"15275"	0.12	0	0.01	0	0	49.9	0.8	0	0.03	0	0	0	48.78	0.35
"15276"	0.08	3	1.4	1.62	0	39.6	0	5.04	0.44	0.82	0.1	2.28	40.6	5.02
"15277"	0	0	0.86	6.22	0	10.18	0	13.85	0	0	0	0	68.89	0
"15278"	0	0	0	0	0	0	0	71.73	0	0	0	0	28.27	0
"15279"	1.49	0	1.34	1.66	1.14	6.07	1.09	5.88	1.66	0	1.23	0.98	77.44	0
"15280"	0.96	2.36	2.19	3.66	0.87	75.44	0.85	1.59	1.3	0.5	4.66	0.49	2.94	2.18
"15281"	0.04	0	0.02	0.78	0.08	77.65	0.62	0	0.19	0	0.74	1	18.88	0
"15282"	0	1.05	0	0.84	0	56.09	0	2.97	0	4.42	0.41	0	31.08	3.15
"15283"	1.19	1.3	1.12	1.27	0.97	10.54	2.42	12.91	1.42	0	0.73	0.63	65.49	0
"15284"	0	4	0.81	0	1.36	16.07	0	1.18	0	0	0	0.44	76.13	0
"15285"	4.24	2.93	5.33	7	4.84	16.59	2.47	2	4.87	3.68	4.02	4.05	36.04	1.94
"15286"	1.41	3.15	1.89	1.82	1.47	61.9	0.21	5.51	1.88	0	3.83	0.34	15.47	1.12
"15287"	12.74	0.83	1.08	2.67	0.73	66.12	1.5	0	0.33	0	0.41	0.24	13.35	0
"15288"	0.36	0	0.06	0.09	0.01	23.39	0.07	3.97	0.34	0	0	0	71.7	0
"15289"	0	0	0	0	0	3.58	0	77.39	0	0	0	0	19.03	0
"15290"	0.29	0	0.46	0.19	0	18.3	0.88	68.32	0.32	0.52	0	1.18	9.55	0
"15291"	0	0	0	0	0	3.73	0	38.05	0	0	0	0	58.22	0
"15292"	0.37	0	0	0.08	0.06	13.89	0	6.97	0.38	0	0	0	78.27	0
"15293"	0	0	0	0	0	65.43	0	5.68	0	0	0	0	28.89	0
"15294"	1.55	1.78	1.55	3.87	1.54	75.4	1.17	3	1.72	2.15	1.05	0.18	5.05	0
"15295"	0	0	0	0	0	38.09	0	0	0	0	0	0	61.91	0
"15296"	0.88	3.3	1	1.02	2.04	7.83	0	1.9	1	5.39	0.87	0.72	73.2	0.86
"15297"	0	11.25	2.09	1.06	0	27.79	0	24.75	1.33	1.1	2.48	0	17.94	10.21
"15298"	1.47	4.89	2.8	2.02	1.28	61.42	0	2.26	1.79	0	1.35	3.28	17.44	0
"15299"	0	0	0	0	0	0	0	65.1	0	0	0	0	34.9	0
"15300"	0	4.95	0	0	0	38.21	0	0	0	0	0	0	56.84	0
"15301"	2.23	0	1.83	1.37	0.37	8.92	9.76	1.19	2.16	2.12	1.34	64.66	1.18	2.86
"15302"	28.96	7.83	0	0	0	63.21	0	0	0	0	0	0	0	0
"15303"	58.26	0	0	1.25	1.78	0	0	0	0	0	0	0	0	38.71
"15304"	29.58	0	3.94	2.81	2.78	19.45	0.11	2.9	3.42	4.13	1.35	2.39	2.5	24.64
"15305"	7.64	17.22	1.3	0.33	0	16.35	0	0.28	1.02	0	6.76	12.74	0.68	35.68
"15306"	0.89	0	0	0	5.23	36.6	0	0.35	0	0	6.71	17.94	0	32.28
"15307"	2.67	0	1.53	1.08	0	7.95	16.23	0.2	1.91	0.94	0	40.61	0.82	26.06
"15308"	3.01	0	2.9	2.74	2.75	71.08	1.78	1.82	2.9	4.35	2.41	1.69	2.23	0.33
"15309"	17.56	17.04	1.04	0.66	1.58	21.33	0	0	1.03	2.23	6.13	4.56	1.08	25.76
"15310"	22.02	22.67	2.74	2.21	2.82	3.84	2.17	0.6	2.74	2.4	6.07	4.26	2.21	23.24
"15311"	19.45	23.74	2.88	2.69	4.01	8.63	0.78	0.92	3.19	1.24	2.08	0.3	1.81	28.28
"15312"	2.26	2.62	2.79	2.28	3.47	27.9	4.79	2.89	2.46	0.66	8.91	11.89	2.18	24.9
"15313"	2.53	12.65	3.55	2.61	2.9	33.33	1.73	4.4	2.98	1.93	7.31	11.33	2.43	10.32
"15314"	6.64	0	0	0	0	34.37	0.09	0	0	0	5.64	35.45	0.36	17.46
"15315"	12.28	8.55	0	0	0	64.51	0	0	0	0	1.53	3.29	0	9.83
"15316"	3.43	10.36	3.8	3.37	3.32	56.48	0.03	2.8	3.91	2.03	2.17	2.56	2.98	2.76
"15317"	10.72	14.01	4.42	3.77	3.21	30.5	0.18	5.41	4.2	5.82	3.05	2.44	4.27	8.01
"15318"	1.27	0.04	2.35	1.08	1.64	51.01	0	1.25	1.66	1.78	1.1	1.24	1.25	34.34
"15319"	2.17	5.31	2	1.78	1.52	61.43	2.04	1.11	2.09	0.24	2.27	5.09	1.26	11.69
"15320"	2.95	3.97	1.33	1.3	0.68	72.92	0.51	0.79	1.45	0	2.06	5.46	0.95	5.62
"15321"	3.06	5.32	3.95	3.33	3.47	48.64	2.21	4.02	4.2	3.56	2.37	5.21	3.12	7.53
"15322"	2.06	0.24	1.97	2.02	2.09	82.77	1.37	0.67	2.11	0	2	1.17	1.53	0
"15323"	2.58	0.59	2.51	2.6	2.54	74.42	2.04	1.29	3.37	1.44	2.33	1.73	2.09	0.47
"15324"	0	2.12	0	0	1.99	22.4	9.73	3.23	0	0	16.75	14.95	0.4	28.43
"15325"	8.74	13.63	1.91	0.87	0.31	42.37	0	2.11	1.02	1.43	2.68	5.78	1.01	18.14
"15326"	26.5	0	0	0	0.37	59.9	0	0	0	0	0	0	0	13.22
"15327"	19.07	8.98	3.37	3.52	1.75	7.52	0.45	2.6	3.46	1.49	5.77	6.82	2.89	32.31
"15328"	0	0	0	0	0	35.59	0.3	0	0	0	0.66	35.06	0	28.39
"15329"	2.99	0.47	3.07	3.03	2.98	71.03	3.27	1.72	3.19	0.01	2.77	2.55	2.47	0.44
"15330"	2.65	10.93	3.82	2.79	1.45	42.4	0.93	14.24	2.98	0	4.09	1.45	1.5	10.77
"15331"	1.41	10.45	3.81	2.43	1.34	30.96	0.92	8.21	2.99	6.67	4.03	1.19	2.19	23.4
"15332"	4.8	0	3.54	2.03	4.49	9.58	0	0.82	2.81	5.22	0	0	1.26	65.45
"15333"	4.22	5.07	4.11	4.14	3.84	56	1.52	3.5	4.44	1.35	3.3	1.83	3.8	2.87
"15334"	0.34	3	0	0.43	0.58	66.58	0	0.35	0	3.83	3.16	6.93	0.18	14.61
"15335"	2.33	6.11	2.33	2.29	2.35	72.4	1.63	0.96	2.34	1.03	1.75	1.44	1.73	1.3
"15336"	4.09	7.97	4.08	3.92	4.12	21.27	3.41	3.14	4.16	8.11	21.52	5.7	3.58	4.92
"15337"	1.96	1.36	2.64	2.07	11.75	64.07	0	1.35	2.27	3.05	1.2	5.48	1.68	1.12
"15338"	1.09	6.03	3.07	6.45	0.95	39.4	0	2.55	2.4	0.85	7.53	15.83	4.84	9.02
"15339"	1.86	5.56	1.57	1.71	1.8	75.69	0.85	0.44	1.79	0	1.56	1.06	1.08	5.03
"15340"	7.33	1.99	3.88	5.24	3.88	27.73	1.2	3.04	4.31	5.65	2.13	0.4	2.89	30.33
"15341"	4.85	17.4	1.91	0.85	4.14	12.36	0.38	4.02	1.36	0	9.19	1.84	2.74	38.97
"15342"	13.46	9.66	2.46	1.53	1.44	33.32	0.86	2.73	2.11	2.02	6.33	2.08	1.98	20.02
"15343"	0.36	20.56	0.87	0	0	31.57	2.1	2	0.58	3.19	1.8	19.89	0	17.08
"15344"	1.36	1.47	0.9	0	0.6	62.84	0	0	0.47	0	0	0	0	32.36
"15345"	2.43	0.47	2.47	2.27	1.99	71.63	0.29	1.53	2.57	5.94	1.55	3.5	2.34	1
"15346"	2.99	0.09	3.07	3.04	3	71.04	3.27	1.72	3.2	0	2.72	2.57	2.47	0.81
"15347"	65.88	0	0	0	0	34.12	0	0	0	0	0	0	0	0
"15348"	1.17	0	1.2	0.85	2.43	52.88	0	0.53	1.05	1.4	0	1.23	0.39	36.87
"15349"	6.59	9.6	6.26	6.22	5.87	27.29	4.5	4.75	6.59	5.25	5.37	3.42	5.2	3.08
"15350"	1.77	0	1.93	1.65	1.45	71.08	1.64	1.24	1.86	0.68	1.4	4.62	1.56	9.14
"15351"	3.43	3.51	4.5	3.49	3.43	54.09	1.61	3.67	3.94	3.84	2.81	2.15	3.07	6.47
"15352"	11.19	0	0	0	0	88.79	0	0	0.02	0	0	0	0	0
"15353"	4.84	2.87	5.64	3.67	6.83	17.81	1.94	5.06	4.79	5.12	7.22	16.94	4.26	13.01
"15354"	10.87	0	3.01	2.55	5.41	14.97	0	2.16	3.36	2.98	0.01	0	1.75	52.94
"15355"	1.3	0.94	1.6	1.56	1.3	83.53	0.52	0.61	1.9	1.77	1.6	2.28	1.09	0
"15356"	2.04	9.8	1.28	1.06	1.63	77.38	0.4	0.41	1.31	1.81	1.98	0.15	0.74	0
"15357"	0	0	0	0	5.91	37.9	0	0	0	0	4.79	19.9	0	31.5
"15358"	8.75	23.64	0	0	0	24.73	0	0.5	0	0	8.65	7.14	0	26.58
"15359"	18.4	0	2.32	0.46	3.94	17.43	0	0.2	1.75	0.89	0	0	0.56	54.05
"15360"	0	10.1	0	0	0	79.51	0	0	0	7.11	0	1.12	0	2.16
"15361"	7.19	6.39	7.9	7.71	7.46	10.52	4.71	5.76	7.82	6.72	7.95	8.66	6.65	4.57
"15362"	8.25	0.67	1.89	1.45	4.24	71.74	0	0.86	1.92	0	0.96	5.5	1.34	1.18
"15363"	7.31	0	1.98	1.82	3.39	61.58	0	0.17	2.19	0	0.32	0	1.15	20.1
"15364"	1.89	3.19	2.18	1.84	1.98	79.15	0.83	0.88	1.98	1.85	1.58	1.2	1.47	0
"15365"	7.2	1.18	2.05	1.88	1.86	66.78	1.03	0.99	2.12	3.14	2.5	1.99	1.62	5.65
"15366"	0	0	0	0	0	48.55	5.66	0	0	0	1.79	42.02	0	1.99
"15367"	2.09	0	1.76	1.87	1.91	83.89	0.65	0.78	1.96	0	1.97	0.89	1.5	0.74
"15368"	3.88	4.53	5.21	2.76	2.52	34.45	0	3.78	3.71	5.6	1.37	7.52	3.66	21
"15369"	2.77	1.76	3.07	2.62	2.44	66.08	2.26	3.76	3.08	2.89	2.11	1.62	3.23	2.32
"15370"	2.62	8.61	3.42	2.79	2.63	63.05	0.21	3.68	3.26	0.02	2.01	2.99	2.54	2.14
"15371"	1.37	18.19	1.49	1.64	1	67.65	0	0.37	1.42	1.02	1.17	3.28	1.11	0.29
"15372"	1.46	24.27	0.13	0.35	1.05	61.3	0	0.04	0.36	5.28	0.54	0.81	0.06	4.35
"15373"	35.55	0	1.71	1.33	5.33	2.07	0	0	1.94	0.67	0	0	0.26	51.14
"15374"	2.36	4.69	2.44	2	2.05	73.54	0	1.14	2.44	1.44	1.24	3.21	1.8	1.64
"15375"	9.06	0.3	2.2	1.9	0.83	56.09	0	1.21	1.76	4.45	2.88	6.51	1.94	10.87
"15376"	4.39	4.55	2.29	1.36	1.11	70.32	0	1.33	1.63	0	0.28	4.36	1.31	7.05
"15377"	3.91	2.61	5.81	3.69	3.57	50.54	3.14	2.65	4.21	3.55	2.94	6.23	3.28	3.86
"15378"	3.65	3.75	2.7	2.93	2.95	60.72	1.24	2.08	2.99	5.67	4.51	3.67	2.55	0.6
"15379"	19.5	5.62	3.57	3.43	3.18	18.44	2.76	2.1	3.89	3.22	5.87	5.38	3.25	19.79
"15380"	1.55	1.89	1.84	1.65	1.56	81.2	0.82	1.23	1.77	1.02	1.56	1.24	1.31	1.35
"15381"	4.21	0.86	1.37	1.11	0.89	75.91	0.35	1.37	1.34	0.25	2.16	3.09	1.36	5.72
"15382"	2.67	6.44	3.64	2.96	2.21	53.15	0	3.63	3.39	3.26	1.93	3.65	2.65	10.41
"15383"	3.65	0	4.11	2.48	2.44	13.17	0.33	3.13	3.28	6.88	0.93	2.34	2.29	54.98
"15384"	3.65	0	1.11	1.88	2.86	33.97	0	0	1.08	0	6.22	13.81	0.78	34.62
"15385"	8.92	10.96	0	0	0.51	22.46	0	0.06	0.03	1.42	5.71	10.75	0.64	38.54
"15386"	69.76	0	2.25	2.2	1.6	5.12	2.66	1.46	2.35	1.89	1.66	3.16	1.84	4.05
"15387"	3.38	1.62	3.42	3.07	2.82	65.09	0.74	1.78	3.57	0.85	2.24	4.84	2.84	3.75
"15388"	20.38	0	3.3	1.64	5.21	4.6	0	0.94	2.73	2.25	0	0	1.46	57.49
"15389"	24.34	19.37	0	0	0	24.2	0	0	0	0	1.29	1.22	0	29.58
"15390"	0	0	0	0	0	33.02	0	0	0	14.15	0	0	0	52.83
"15391"	45.69	0	0	0	0	48.33	0	0	0	0	2.13	0	0	3.84
"15392"	8.04	0	0	0	0	41.06	0	0	0	2.29	0	0	0	48.61
"15393"	6.87	6.21	7.61	8.12	6.9	11.52	4.37	5.88	7.78	7.15	7.82	7.59	7.58	4.6
"15394"	1.28	10.35	2.89	0.4	1.1	47.7	0	2.17	1.15	1.38	0	0.47	0.8	30.31
"15395"	2.26	5.1	2.33	1.87	1.94	73.45	0	1.19	2.33	1.21	1.07	3.72	1.73	1.82
"15396"	1.61	13.12	2.2	3.19	1.43	56.29	0	1.58	2.04	0	6.35	4.95	2.66	4.58
"15397"	2.81	8.57	3.14	2.57	2.69	64.13	0	1.58	3.03	3.52	1.97	3.08	2.16	0.76
"15398"	1.81	2.09	2.28	1.82	1.79	59.66	4.45	3.09	2.28	3.74	1.53	1.42	1.73	12.31
"15399"	2.78	6.35	2.92	2.75	2.46	63.53	0	2.25	3.2	0.52	1.79	3.44	2.45	5.54
"15400"	3.25	5.73	3.06	3	3.25	63.76	1.12	1.82	3.29	1.08	2.79	2.43	2.35	3.07
"15401"	4.41	6.89	4.8	4.5	1.38	5.57	0.1	30.07	4.33	1.67	2.17	16.09	7.38	10.62
"15402"	0	0	0	0.91	0	0	76.31	14.77	0	0	0	8	0	0
"15403"	2.13	4.93	1.93	2.42	13.12	1.84	46.94	7.8	1.9	3.34	0.55	3.79	5.65	3.65
"15404"	0	3.52	0	0	0	0	86.17	4.42	0	0	0	5.9	0	0
"15405"	0	0	0	0	0	0	81.59	18.41	0	0	0	0	0	0
"15406"	0	6.64	0	0	0	0	51.4	0	0	0	0	41.96	0	0
"15407"	0	21.4	0	0	0	0	67.84	0	0	0	0	9.79	0.97	0
"15408"	0	19.58	0	0	0	0	73.21	0	0	0	0	7.21	0	0
"15409"	0	0	0.26	0.2	0	0	24.68	60.54	0.21	0	0	0	14.11	0
"15410"	0	2.13	0	0	0	0	71.46	8.32	0	0	0	18.08	0	0
"15411"	0	0	0.1	0.31	0.6	0.01	92.28	0.74	0.3	3	2.05	0	0.6	0
"15412"	0	15.62	0	0	0	0	82.73	1.65	0	0	0	0	0	0
"15413"	0	15.82	0	0	0	0	62.69	18.16	0	0	0	0	3.32	0
